Name,Region,Confirmed,newConfirmed,Deaths,newDeaths,Est.Recovered,newEst.Recovered,Est.Active,newEst.Active,Last Update,FIPS/ID,Recovered,newRecovered,Active,newActive
Baldwin,Alabama,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,01003,0,0,1,0
Elmore,Alabama,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,01051,0,0,1,0
Jefferson,Alabama,12,6,0,0,0,0,12,6,2020-04-10 00:00:00,01073,0,0,12,6
Lee,Alabama,1,1,0,0,0,0,1,1,2020-04-10 00:00:00,01081,0,0,1,1
Limestone,Alabama,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,01083,0,0,1,0
Montgomery,Alabama,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,01101,0,0,1,0
Shelby,Alabama,2,2,0,0,0,0,2,2,2020-04-10 00:00:00,01117,0,0,2,2
Tuscaloosa,Alabama,3,1,0,0,0,0,3,1,2020-04-10 00:00:00,01125,0,0,3,1
Anchorage,Alaska,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,02020,0,0,1,0
Graham,Arizona,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,04009,0,0,1,0
Maricopa,Arizona,4,0,0,0,1,0,3,0,2020-04-10 00:00:00,04013,0,0,4,0
Pima,Arizona,3,1,0,0,0,0,3,1,2020-04-10 00:00:00,04019,0,0,3,1
Pinal,Arizona,5,0,0,0,0,0,5,0,2020-04-10 00:00:00,04021,0,0,5,0
Faulkner,Arkansas,2,0,0,0,0,0,2,0,2020-04-10 00:00:00,05045,0,0,2,0
Garland,Arkansas,2,2,0,0,0,0,2,2,2020-04-10 00:00:00,05051,0,0,2,2
Grant,Arkansas,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,05053,0,0,1,0
Jefferson,Arkansas,8,2,0,0,0,0,8,2,2020-04-10 00:00:00,05069,0,0,8,2
Pulaski,Arkansas,2,0,0,0,0,0,2,0,2020-04-10 00:00:00,05119,0,0,2,0
Saline,Arkansas,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,05125,0,0,1,0
Alameda,California,15,4,0,0,0,0,15,4,2020-04-10 00:00:00,06001,0,0,15,4
Calaveras,California,2,0,0,0,0,0,2,0,2020-04-10 00:00:00,06009,0,0,2,0
Contra Costa,California,34,0,0,0,0,0,34,0,2020-04-10 00:00:00,06013,0,0,34,0
Fresno,California,2,1,0,0,0,0,2,1,2020-04-10 00:00:00,06019,0,0,2,1
Humboldt,California,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,06023,0,0,1,0
Imperial,California,2,0,0,0,0,0,2,0,2020-04-10 00:00:00,06025,0,0,2,0
Los Angeles,California,69,16,1,0,0,0,68,16,2020-04-10 00:00:00,06037,0,0,68,16
Madera,California,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,06039,0,0,1,0
Marin,California,9,4,0,0,0,0,9,4,2020-04-10 00:00:00,06041,0,0,9,4
Orange,California,17,3,0,0,1,0,16,3,2020-04-10 00:00:00,06059,0,0,17,3
Placer,California,8,0,1,0,0,0,7,0,2020-04-10 00:00:00,06061,0,0,7,0
Riverside,California,12,0,0,0,0,0,12,0,2020-04-10 00:00:00,06065,0,0,12,0
Sacramento,California,32,3,1,0,1,0,30,3,2020-04-10 00:00:00,06067,0,0,31,3
San Benito,California,3,0,0,0,0,0,3,0,2020-04-10 00:00:00,06069,0,0,3,0
San Bernardino,California,1,1,0,0,0,0,1,1,2020-04-10 00:00:00,06071,0,0,1,1
San Diego,California,35,19,0,0,0,0,35,19,2020-04-10 00:00:00,06073,0,0,35,19
San Francisco,California,37,9,0,0,2,0,35,9,2020-04-10 00:00:00,06075,0,0,37,9
San Joaquin,California,8,0,0,0,0,0,8,0,2020-04-10 00:00:00,06077,0,0,8,0
San Luis Obispo,California,2,1,0,0,0,0,2,1,2020-04-10 00:00:00,06079,0,0,2,1
San Mateo,California,31,0,1,1,0,0,30,-1,2020-04-10 00:00:00,06081,0,0,30,-1
Santa Barbara,California,1,1,0,0,0,0,1,1,2020-04-10 00:00:00,06083,0,0,1,1
Santa Clara,California,114,23,2,0,4,3,108,20,2020-04-10 00:00:00,06085,0,0,112,23
Santa Cruz,California,7,0,0,0,0,0,7,0,2020-04-10 00:00:00,06087,0,0,7,0
Shasta,California,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,06089,0,0,1,0
Solano,California,7,1,0,0,7,1,0,0,2020-04-10 00:00:00,06095,0,0,7,1
Sonoma,California,5,1,0,0,0,0,5,1,2020-04-10 00:00:00,06097,0,0,5,1
Stanislaus,California,2,0,0,0,0,0,2,0,2020-04-10 00:00:00,06099,0,0,2,0
Tulare,California,2,0,0,0,0,0,2,0,2020-04-10 00:00:00,06107,0,0,2,0
Ventura,California,4,0,0,0,0,0,4,0,2020-04-10 00:00:00,06111,0,0,4,0
Yolo,California,2,0,0,0,0,0,2,0,2020-04-10 00:00:00,06113,0,0,2,0
Adams,Colorado,6,0,0,0,0,0,6,0,2020-04-10 00:00:00,08001,0,0,6,0
Arapahoe,Colorado,15,3,0,0,0,0,15,3,2020-04-10 00:00:00,08005,0,0,15,3
Boulder,Colorado,7,6,0,0,0,0,7,6,2020-04-10 00:00:00,08013,0,0,7,6
Clear Creek,Colorado,1,1,0,0,0,0,1,1,2020-04-10 00:00:00,08019,0,0,1,1
Denver,Colorado,25,4,0,0,0,0,25,4,2020-04-10 00:00:00,08031,0,0,25,4
Douglas,Colorado,8,4,0,0,0,0,8,4,2020-04-10 00:00:00,08035,0,0,8,4
Eagle,Colorado,24,4,0,0,0,0,24,4,2020-04-10 00:00:00,08037,0,0,24,4
El Paso,Colorado,4,1,1,0,0,0,3,1,2020-04-10 00:00:00,08041,0,0,3,1
Garfield,Colorado,1,1,0,0,0,0,1,1,2020-04-10 00:00:00,08045,0,0,1,1
Gunnison,Colorado,8,2,0,0,0,0,8,2,2020-04-10 00:00:00,08051,0,0,8,2
Jefferson,Colorado,12,3,0,0,0,0,12,3,2020-04-10 00:00:00,08059,0,0,12,3
Larimer,Colorado,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,08069,0,0,1,0
Mesa,Colorado,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,08077,0,0,1,0
Pitkin,Colorado,11,0,0,0,0,0,11,0,2020-04-10 00:00:00,08097,0,0,11,0
Pueblo,Colorado,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,08101,0,0,1,0
Routt,Colorado,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,08107,0,0,1,0
Summit,Colorado,2,0,0,0,0,0,2,0,2020-04-10 00:00:00,08117,0,0,2,0
Weld,Colorado,5,2,0,0,0,0,5,2,2020-04-10 00:00:00,08123,0,0,5,2
Fairfield,Connecticut,16,1,0,0,0,0,16,1,2020-04-10 00:00:00,09001,0,0,16,1
Hartford,Connecticut,3,2,0,0,0,0,3,2,2020-04-10 00:00:00,09003,0,0,3,2
Litchfield,Connecticut,3,0,0,0,0,0,3,0,2020-04-10 00:00:00,09005,0,0,3,0
New Haven,Connecticut,4,0,0,0,0,0,4,0,2020-04-10 00:00:00,09009,0,0,4,0
New Castle,Delaware,7,1,0,0,0,0,7,1,2020-04-10 00:00:00,10003,0,0,7,1
Riverside,Diamond Princess,2,0,0,0,0,0,2,0,2020-04-10 00:00:00,,0,0,2,0
San Diego,Diamond Princess,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,,0,0,1,0
Sonoma,Diamond Princess,2,0,0,0,0,0,2,0,2020-04-10 00:00:00,,0,0,2,0
unknown,Diamond Princess,44,0,0,0,0,0,44,0,2020-04-10 00:00:00,,0,0,44,0
District of Columbia,District of Columbia,17,1,0,0,0,0,17,1,2020-04-10 00:00:00,11001,0,0,17,1
Alachua,Florida,4,1,0,0,0,0,4,1,2020-04-10 00:00:00,12001,0,0,4,1
Broward,Florida,43,19,0,0,0,0,43,19,2020-04-10 00:00:00,12011,0,0,43,19
Charlotte,Florida,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,12015,0,0,1,0
Citrus,Florida,1,1,0,0,0,0,1,1,2020-04-10 00:00:00,12017,0,0,1,1
Clay,Florida,3,1,1,1,0,0,2,0,2020-04-10 00:00:00,12019,0,0,2,0
Collier,Florida,6,2,0,0,0,0,6,2,2020-04-10 00:00:00,12021,0,0,6,2
Duval,Florida,4,3,0,0,0,0,4,3,2020-04-10 00:00:00,12031,0,0,4,3
Gadsden,Florida,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,12039,0,0,1,0
Hillsborough,Florida,6,2,0,0,0,0,6,2,2020-04-10 00:00:00,12057,0,0,6,2
Lee,Florida,6,2,2,0,0,0,4,2,2020-04-10 00:00:00,12071,0,0,4,2
Leon,Florida,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,12073,0,0,1,0
Manatee,Florida,4,0,0,0,0,0,4,0,2020-04-10 00:00:00,12081,0,0,4,0
Miami-Dade,Florida,21,8,0,0,0,0,21,8,2020-04-10 00:00:00,12086,0,0,21,8
Nassau,Florida,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,12089,0,0,1,0
Okaloosa,Florida,2,0,0,0,0,0,2,0,2020-04-10 00:00:00,12091,0,0,2,0
Orange,Florida,4,2,2,1,0,0,2,1,2020-04-10 00:00:00,12095,0,0,2,1
Osceola,Florida,2,0,0,0,0,0,2,0,2020-04-10 00:00:00,12097,0,0,2,0
Palm Beach,Florida,6,0,0,0,0,0,6,0,2020-04-10 00:00:00,12099,0,0,6,0
Pasco,Florida,2,1,0,0,0,0,2,1,2020-04-10 00:00:00,12101,0,0,2,1
Pinellas,Florida,2,0,0,0,0,0,2,0,2020-04-10 00:00:00,12103,0,0,2,0
Santa Rosa,Florida,1,0,1,0,0,0,0,0,2020-04-10 00:00:00,12113,0,0,0,0
Sarasota,Florida,2,0,0,0,0,0,2,0,2020-04-10 00:00:00,12115,0,0,2,0
Seminole,Florida,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,12117,0,0,1,0
St. Johns,Florida,2,1,0,0,0,0,2,1,2020-04-10 00:00:00,12109,0,0,2,1
Volusia,Florida,5,1,0,0,0,0,5,1,2020-04-10 00:00:00,12127,0,0,5,1
Bartow,Georgia,9,2,0,0,0,0,9,2,2020-04-10 00:00:00,13015,0,0,9,2
Charlton,Georgia,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,13049,0,0,1,0
Cherokee,Georgia,7,2,0,0,0,0,7,2,2020-04-10 00:00:00,13057,0,0,7,2
Clarke,Georgia,3,1,0,0,0,0,3,1,2020-04-10 00:00:00,13059,0,0,3,1
Clayton,Georgia,4,4,0,0,0,0,4,4,2020-04-10 00:00:00,13063,0,0,4,4
Cobb,Georgia,19,4,1,0,0,0,18,4,2020-04-10 00:00:00,13067,0,0,18,4
Coweta,Georgia,2,0,0,0,0,0,2,0,2020-04-10 00:00:00,13077,0,0,2,0
DeKalb,Georgia,10,2,0,0,0,0,10,2,2020-04-10 00:00:00,13089,0,0,10,2
Dougherty,Georgia,6,0,0,0,0,0,6,0,2020-04-10 00:00:00,13095,0,0,6,0
Fayette,Georgia,5,1,0,0,0,0,5,1,2020-04-10 00:00:00,13113,0,0,5,1
Floyd,Georgia,4,1,0,0,0,0,4,1,2020-04-10 00:00:00,13115,0,0,4,1
Forsyth,Georgia,1,1,0,0,0,0,1,1,2020-04-10 00:00:00,13117,0,0,1,1
Fulton,Georgia,20,7,0,0,0,0,20,7,2020-04-10 00:00:00,13121,0,0,20,7
Gordon,Georgia,2,0,0,0,0,0,2,0,2020-04-10 00:00:00,13129,0,0,2,0
Gwinnett,Georgia,5,3,0,0,0,0,5,3,2020-04-10 00:00:00,13135,0,0,5,3
Hall,Georgia,1,1,0,0,0,0,1,1,2020-04-10 00:00:00,13139,0,0,1,1
Henry,Georgia,2,1,0,0,0,0,2,1,2020-04-10 00:00:00,13151,0,0,2,1
Lee,Georgia,2,1,0,0,0,0,2,1,2020-04-10 00:00:00,13177,0,0,2,1
Lowndes,Georgia,3,2,0,0,0,0,3,2,2020-04-10 00:00:00,13185,0,0,3,2
Newton,Georgia,1,1,0,0,0,0,1,1,2020-04-10 00:00:00,13217,0,0,1,1
Paulding,Georgia,1,1,0,0,0,0,1,1,2020-04-10 00:00:00,13223,0,0,1,1
Polk,Georgia,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,13233,0,0,1,0
Troup,Georgia,1,1,0,0,0,0,1,1,2020-04-10 00:00:00,13285,0,0,1,1
Ware,Georgia,0,0,1,0,-1,0,0,0,2020-04-10 00:00:00,13299,0,0,-1,0
San Diego,Grand Princess,1,0,0,0,0,0,1,0,2020-04-10 00:00:00,,0,0,1,0
