region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,85.68,232,211,280,82.52,91.53,232 [211 - 280],85.68% [82.52% - 91.53%],480,213,974,03-03-2021,projected
2,AL- DOTHAN,81.66,14,13,20,81.05,85.95,14 [13 - 20],81.66% [81.05% - 85.95%],22,14,79,03-03-2021,projected
5,AL- HUNTSVILLE,85.0,42,38,53,82.07,91.01,42 [38 - 53],85.0% [82.07% - 91.01%],94,39,207,03-03-2021,projected
6,AL- MOBILE,85.32,70,64,84,83.15,90.15,70 [64 - 84],85.32% [83.15% - 90.15%],152,90,290,03-03-2021,projected
7,AL- MONTGOMERY,83.1,15,13,18,81.62,84.53,15 [13 - 18],83.1% [81.62% - 84.53%],48,25,70,03-03-2021,projected
9,AL- TUSCALOOSA,85.41,23,21,28,82.71,90.32,23 [21 - 28],85.41% [82.71% - 90.32%],54,27,103,03-03-2021,projected
11,AZ- MESA,84.55,31,29,37,82.83,88.03,31 [29 - 37],84.55% [82.83% - 88.03%],90,56,159,03-03-2021,projected
12,AZ- PHOENIX,82.92,86,79,101,81.9,85.5,86 [79 - 101],82.92% [81.9% - 85.5%],221,144,417,03-03-2021,projected
14,AZ- SUN CITY,81.48,7,6,7,80.99,82.47,7 [6 - 7],81.48% [80.99% - 82.47%],12,8,20,03-03-2021,projected
15,AZ- TUCSON,83.13,31,28,36,81.86,85.27,31 [28 - 36],83.13% [81.86% - 85.27%],79,47,133,03-03-2021,projected
16,AR- FORT SMITH,81.8,5,4,8,80.0,82.73,5 [4 - 8],81.8% [80.0% - 82.73%],23,0,35,03-03-2021,projected
18,AR- JONESBORO,81.22,7,6,11,80.0,85.86,7 [6 - 11],81.22% [80.0% - 85.86%],11,0,53,03-03-2021,projected
19,AR- LITTLE ROCK,84.8,134,120,192,81.77,94.6,134 [120 - 192],84.8% [81.77% - 94.6%],277,102,843,03-03-2021,projected
21,AR- SPRINGDALE,88.04,42,38,57,84.16,100.81,42 [38 - 57],88.04% [84.16% - 100.81%],85,44,220,03-03-2021,projected
22,AR- TEXARKANA,84.29,21,19,29,82.14,93.16,21 [19 - 29],84.29% [82.14% - 93.16%],42,21,129,03-03-2021,projected
23,CA- ORANGE CO.,80.76,17,16,20,80.47,81.27,17 [16 - 20],80.76% [80.47% - 81.27%],58,36,97,03-03-2021,projected
25,CA- BAKERSFIELD,80.97,9,8,11,80.55,81.55,9 [8 - 11],80.97% [80.55% - 81.55%],35,20,56,03-03-2021,projected
31,CA- CHICO,80.0,0,0,1,80.0,81.56,0 [0 - 1],80.0% [80.0% - 81.56%],0,0,10,03-03-2021,projected
33,CA- CONTRA COSTA CO.,82.35,17,16,21,81.45,84.49,17 [16 - 21],82.35% [81.45% - 84.49%],47,29,90,03-03-2021,projected
43,CA- FRESNO,82.28,18,16,20,81.31,83.64,18 [16 - 20],82.28% [81.31% - 83.64%],52,30,83,03-03-2021,projected
56,CA- LOS ANGELES,81.11,82,76,91,80.69,81.66,82 [76 - 91],81.11% [80.69% - 81.66%],275,170,411,03-03-2021,projected
58,CA- MODESTO,83.43,20,18,23,81.86,85.53,20 [18 - 23],83.43% [81.86% - 85.53%],59,32,95,03-03-2021,projected
62,CA- NAPA,82.92,7,6,8,80.34,83.95,7 [6 - 8],82.92% [80.34% - 83.95%],17,2,23,03-03-2021,projected
65,CA- ALAMEDA CO.,80.47,7,6,7,80.3,80.77,7 [6 - 7],80.47% [80.3% - 80.77%],16,10,26,03-03-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.28,0,0,0,80.19,80.38,0 [0 - 0],80.28% [80.19% - 80.38%],3,2,4,03-03-2021,projected
73,CA- REDDING,84.44,22,19,26,81.85,86.93,22 [19 - 26],84.44% [81.85% - 86.93%],48,20,75,03-03-2021,projected
77,CA- SACRAMENTO,82.09,37,33,42,81.21,83.55,37 [33 - 42],82.09% [81.21% - 83.55%],100,58,170,03-03-2021,projected
78,CA- SALINAS,81.26,1,0,2,80.5,81.26,1 [0 - 2],81.26% [80.5% - 81.26%],10,4,10,03-03-2021,projected
79,CA- SAN BERNARDINO,80.86,15,13,17,80.54,81.3,15 [13 - 17],80.86% [80.54% - 81.3%],50,31,75,03-03-2021,projected
80,CA- SAN DIEGO,81.75,40,37,45,81.05,82.73,40 [37 - 45],81.75% [81.05% - 82.73%],123,74,192,03-03-2021,projected
81,CA- SAN FRANCISCO,80.81,14,13,16,80.37,81.28,14 [13 - 16],80.81% [80.37% - 81.28%],41,19,65,03-03-2021,projected
82,CA- SAN JOSE,82.61,30,28,35,81.65,84.79,30 [28 - 35],82.61% [81.65% - 84.79%],79,50,145,03-03-2021,projected
83,CA- SAN LUIS OBISPO,82.19,7,6,7,81.32,83.07,7 [6 - 7],82.19% [81.32% - 83.07%],10,6,14,03-03-2021,projected
85,CA- SAN MATEO CO.,81.63,21,19,24,81.0,83.12,21 [19 - 24],81.63% [81.0% - 83.12%],44,27,84,03-03-2021,projected
86,CA- SANTA BARBARA,81.97,7,7,8,81.14,83.0,7 [7 - 8],81.97% [81.14% - 83.0%],19,11,29,03-03-2021,projected
87,CA- SANTA CRUZ,81.39,0,0,1,80.0,83.06,0 [0 - 1],81.39% [80.0% - 83.06%],5,0,11,03-03-2021,projected
89,CA- SANTA ROSA,81.83,14,13,16,81.13,83.39,14 [13 - 16],81.83% [81.13% - 83.39%],34,21,63,03-03-2021,projected
91,CA- STOCKTON,81.98,7,7,8,81.13,83.01,7 [7 - 8],81.98% [81.13% - 83.01%],21,12,32,03-03-2021,projected
96,CA- VENTURA,81.02,7,6,8,80.7,81.65,7 [6 - 8],81.02% [80.7% - 81.65%],16,11,26,03-03-2021,projected
101,CO- BOULDER,88.0,21,19,24,84.21,94.32,21 [19 - 24],88.0% [84.21% - 94.32%],38,20,68,03-03-2021,projected
102,CO- COLORADO SPRINGS,100.29,105,96,122,88.12,117.87,105 [96 - 122],100.29% [88.12% - 117.87%],210,84,392,03-03-2021,projected
