region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,82.27,198,179,259,80.83,85.71,198 [179 - 259],82.27% [80.83% - 85.71%],192,70,482,03-09-2021,projected
2,AL- DOTHAN,80.75,14,12,21,80.45,83.54,14 [12 - 21],80.75% [80.45% - 83.54%],10,6,47,03-09-2021,projected
5,AL- HUNTSVILLE,81.97,36,32,50,80.64,85.32,36 [32 - 50],81.97% [80.64% - 85.32%],37,12,100,03-09-2021,projected
6,AL- MOBILE,82.1,67,61,83,80.95,84.87,67 [61 - 83],82.1% [80.95% - 84.87%],60,27,139,03-09-2021,projected
7,AL- MONTGOMERY,80.91,9,7,13,80.39,81.88,9 [7 - 13],80.91% [80.39% - 81.88%],14,6,29,03-09-2021,projected
9,AL- TUSCALOOSA,82.2,28,25,31,81.1,84.41,28 [25 - 31],82.2% [81.1% - 84.41%],22,11,44,03-09-2021,projected
11,AZ- MESA,81.31,27,25,32,80.71,82.83,27 [25 - 32],81.31% [80.71% - 82.83%],26,14,56,03-09-2021,projected
12,AZ- PHOENIX,80.92,71,64,85,80.4,82.06,71 [64 - 85],80.92% [80.4% - 82.06%],70,30,156,03-09-2021,projected
14,AZ- SUN CITY,80.37,0,0,1,80.25,80.74,0 [0 - 1],80.37% [80.25% - 80.74%],3,2,6,03-09-2021,projected
15,AZ- TUCSON,81.03,24,22,30,80.4,82.06,24 [22 - 30],81.03% [80.4% - 82.06%],26,10,52,03-09-2021,projected
16,AR- FORT SMITH,80.16,0,0,3,80.0,81.17,0 [0 - 3],80.16% [80.0% - 81.17%],2,0,15,03-09-2021,projected
18,AR- JONESBORO,80.55,7,6,13,80.0,83.65,7 [6 - 13],80.55% [80.0% - 83.65%],5,0,33,03-09-2021,projected
19,AR- LITTLE ROCK,82.01,128,114,198,80.64,87.93,128 [114 - 198],82.01% [80.64% - 87.93%],116,37,458,03-09-2021,projected
21,AR- SPRINGDALE,83.5,42,38,60,81.32,92.58,42 [38 - 60],83.5% [81.32% - 92.58%],37,14,133,03-09-2021,projected
22,AR- TEXARKANA,81.84,21,18,30,80.51,86.94,21 [18 - 30],81.84% [80.51% - 86.94%],18,5,68,03-09-2021,projected
23,CA- ORANGE CO.,80.18,14,13,16,80.1,80.35,14 [13 - 16],80.18% [80.1% - 80.35%],14,8,27,03-09-2021,projected
25,CA- BAKERSFIELD,80.22,7,7,8,80.11,80.39,7 [7 - 8],80.22% [80.11% - 80.39%],8,4,14,03-09-2021,projected
31,CA- CHICO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-09-2021,projected
33,CA- CONTRA COSTA CO.,80.7,14,13,17,80.35,81.65,14 [13 - 17],80.7% [80.35% - 81.65%],14,7,33,03-09-2021,projected
43,CA- FRESNO,80.57,9,8,11,80.18,80.96,9 [8 - 11],80.57% [80.18% - 80.96%],13,4,22,03-09-2021,projected
56,CA- LOS ANGELES,80.25,54,49,61,80.13,80.42,54 [49 - 61],80.25% [80.13% - 80.42%],62,33,105,03-09-2021,projected
58,CA- MODESTO,80.93,14,13,17,80.29,81.75,14 [13 - 17],80.93% [80.29% - 81.75%],16,5,30,03-09-2021,projected
62,CA- NAPA,80.86,7,6,8,80.0,82.23,7 [6 - 8],80.86% [80.0% - 82.23%],5,0,13,03-09-2021,projected
65,CA- ALAMEDA CO.,80.15,2,1,3,80.0,80.18,2 [1 - 3],80.15% [80.0% - 80.18%],5,0,6,03-09-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,0,80.0,80.09,0 [0 - 0],80.0% [80.0% - 80.09%],0,0,1,03-09-2021,projected
73,CA- REDDING,82.22,27,24,31,80.83,83.79,27 [24 - 31],82.22% [80.83% - 83.79%],24,9,41,03-09-2021,projected
