region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,124.11,2984,2794,3244,108.69,145.84,2984 [2794 - 3244],124.11% [108.69% - 145.84%],3725,2423,5560,05-18-2021,projected
2,AL- DOTHAN,87.0,76,72,85,84.67,90.92,76 [72 - 85],87.0% [84.67% - 90.92%],93,62,145,05-18-2021,projected
5,AL- HUNTSVILLE,87.39,114,107,123,85.11,91.06,114 [107 - 123],87.39% [85.11% - 91.06%],139,96,208,05-18-2021,projected
6,AL- MOBILE,83.33,75,71,81,82.28,84.73,75 [71 - 81],83.33% [82.28% - 84.73%],95,65,135,05-18-2021,projected
7,AL- MONTGOMERY,87.83,98,90,127,84.92,98.69,98 [90 - 127],87.83% [84.92% - 98.69%],121,76,289,05-18-2021,projected
9,AL- TUSCALOOSA,83.21,26,25,28,82.51,84.41,26 [25 - 28],83.21% [82.51% - 84.41%],32,25,44,05-18-2021,projected
11,AZ- MESA,88.48,133,127,144,86.06,93.48,133 [127 - 144],88.48% [86.06% - 93.48%],168,120,267,05-18-2021,projected
12,AZ- PHOENIX,84.91,290,276,317,83.43,87.93,290 [276 - 317],84.91% [83.43% - 87.93%],372,260,601,05-18-2021,projected
14,AZ- SUN CITY,83.46,21,20,23,82.59,85.43,21 [20 - 23],83.46% [82.59% - 85.43%],28,21,44,05-18-2021,projected
15,AZ- TUCSON,82.46,49,47,54,81.86,84.16,49 [47 - 54],82.46% [81.86% - 84.16%],62,47,105,05-18-2021,projected
16,AR- FORT SMITH,81.72,18,13,26,80.0,85.93,18 [13 - 26],81.72% [80.0% - 85.93%],22,0,76,05-18-2021,projected
18,AR- JONESBORO,81.99,14,14,17,81.99,82.65,14 [14 - 17],81.99% [81.99% - 82.65%],18,18,24,05-18-2021,projected
19,AR- LITTLE ROCK,84.45,206,192,242,82.62,87.99,206 [192 - 242],84.45% [82.62% - 87.99%],257,151,461,05-18-2021,projected
21,AR- SPRINGDALE,91.54,100,90,117,86.81,102.61,100 [90 - 117],91.54% [86.81% - 102.61%],122,72,239,05-18-2021,projected
22,AR- TEXARKANA,84.39,38,35,48,83.27,90.92,38 [35 - 48],84.39% [83.27% - 90.92%],43,32,107,05-18-2021,projected
23,CA- ORANGE CO.,80.37,21,18,24,80.17,80.69,21 [18 - 24],80.37% [80.17% - 80.69%],28,13,53,05-18-2021,projected
25,CA- BAKERSFIELD,81.69,49,44,53,80.83,82.54,49 [44 - 53],81.69% [80.83% - 82.54%],61,30,92,05-18-2021,projected
31,CA- CHICO,83.28,14,13,18,83.28,85.78,14 [13 - 18],83.28% [83.28% - 85.78%],21,21,37,05-18-2021,projected
33,CA- CONTRA COSTA CO.,82.85,35,33,39,82.0,83.84,35 [33 - 39],82.85% [82.0% - 83.84%],57,40,77,05-18-2021,projected
43,CA- FRESNO,81.14,16,14,18,80.57,81.71,16 [14 - 18],81.14% [80.57% - 81.71%],26,13,39,05-18-2021,projected
56,CA- LOS ANGELES,80.25,32,28,38,80.11,80.5,32 [28 - 38],80.25% [80.11% - 80.5%],62,27,123,05-18-2021,projected
58,CA- MODESTO,82.04,25,22,28,80.76,83.2,25 [22 - 28],82.04% [80.76% - 83.2%],35,13,55,05-18-2021,projected
62,CA- NAPA,83.09,13,11,15,81.89,84.47,13 [11 - 15],83.09% [81.89% - 84.47%],18,11,26,05-18-2021,projected
65,CA- ALAMEDA CO.,82.01,41,39,44,81.54,82.49,41 [39 - 44],82.01% [81.54% - 82.49%],68,52,84,05-18-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.47,1,0,2,80.19,80.85,1 [0 - 2],80.47% [80.19% - 80.85%],5,2,9,05-18-2021,projected
73,CA- REDDING,85.91,50,46,58,83.33,89.7,50 [46 - 58],85.91% [83.33% - 89.7%],64,36,105,05-18-2021,projected
77,CA- SACRAMENTO,83.72,134,124,154,82.86,85.64,134 [124 - 154],83.72% [82.86% - 85.64%],178,137,270,05-18-2021,projected
78,CA- SALINAS,81.26,7,6,7,80.13,81.26,7 [6 - 7],81.26% [80.13% - 81.26%],10,1,10,05-18-2021,projected
79,CA- SAN BERNARDINO,80.71,18,15,23,80.26,81.26,18 [15 - 23],80.71% [80.26% - 81.26%],41,15,73,05-18-2021,projected
80,CA- SAN DIEGO,81.85,80,74,86,81.28,82.52,80 [74 - 86],81.85% [81.28% - 82.52%],130,90,177,05-18-2021,projected
81,CA- SAN FRANCISCO,81.01,33,30,35,80.53,81.24,33 [30 - 35],81.01% [80.53% - 81.24%],51,27,63,05-18-2021,projected
82,CA- SAN JOSE,81.16,21,20,24,80.79,81.69,21 [20 - 24],81.16% [80.79% - 81.69%],35,24,51,05-18-2021,projected
83,CA- SAN LUIS OBISPO,80.0,0,0,1,80.0,82.19,0 [0 - 1],80.0% [80.0% - 82.19%],0,0,10,05-18-2021,projected
85,CA- SAN MATEO CO.,80.85,7,7,9,80.59,81.11,7 [7 - 9],80.85% [80.59% - 81.11%],23,16,30,05-18-2021,projected
86,CA- SANTA BARBARA,81.14,7,6,7,80.21,81.24,7 [6 - 7],81.14% [80.21% - 81.24%],11,2,12,05-18-2021,projected
87,CA- SANTA CRUZ,83.06,7,6,8,81.39,85.85,7 [6 - 8],83.06% [81.39% - 85.85%],11,5,21,05-18-2021,projected
89,CA- SANTA ROSA,80.59,7,6,9,80.48,81.18,7 [6 - 9],80.59% [80.48% - 81.18%],11,9,22,05-18-2021,projected
91,CA- STOCKTON,81.98,14,13,16,81.03,83.39,14 [13 - 16],81.98% [81.03% - 83.39%],21,11,36,05-18-2021,projected
96,CA- VENTURA,80.7,7,6,8,80.7,81.4,7 [6 - 8],80.7% [80.7% - 81.4%],11,11,22,05-18-2021,projected
101,CO- BOULDER,83.58,14,13,15,82.53,85.47,14 [13 - 15],83.58% [82.53% - 85.47%],17,12,26,05-18-2021,projected
