Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Buenos Aires - Capital Federal,Argentina,407,,,2020-04-05 00:00:00,140003352
Buenos Aires,Argentina,364,,,2020-04-05 00:00:00,140003351
Santa Fe,Argentina,165,,,2020-04-05 00:00:00,140003371
Cordoba,Argentina,134,,,2020-04-05 00:00:00,140003356
Chaco,Argentina,115,,,2020-04-05 00:00:00,140003354
Tierra del Fuego,Argentina,72,,,2020-04-05 00:00:00,140003373
Neuquen,Argentina,33,,,2020-04-05 00:00:00,140003365
Mendoza,Argentina,27,,,2020-04-05 00:00:00,140003363
Corrientes,Argentina,22,,,2020-04-05 00:00:00,140003357
Santa Cruz,Argentina,22,,,2020-04-05 00:00:00,140003370
Tucuman,Argentina,22,,,2020-04-05 00:00:00,140003374
Entre Rios,Argentina,18,,,2020-04-05 00:00:00,140003358
Rio Negro,Argentina,15,,,2020-04-05 00:00:00,140003366
San Luis,Argentina,10,,,2020-04-05 00:00:00,140003369
La Rioja,Argentina,6,,,2020-04-05 00:00:00,140003362
Jujuy,Argentina,5,,,2020-04-05 00:00:00,140003360
Santiago del Estero,Argentina,4,,,2020-04-05 00:00:00,140003372
La Pampa,Argentina,3,,,2020-04-05 00:00:00,140003361
Misiones,Argentina,3,,,2020-04-05 00:00:00,140003364
Salta,Argentina,3,,,2020-04-05 00:00:00,140003367
San Juan,Argentina,1,,,2020-04-05 00:00:00,140003368
Ontario,Canada,3630,,,2020-04-05 02:00:00,140002875
British Columbia,Canada,1203,,,2020-04-05 02:00:00,140002874
Alberta,Canada,1181,,,2020-04-05 02:00:00,140002879
Nova Scotia,Canada,236,,,2020-04-05 02:00:00,140002929
Saskatchewan,Canada,231,,,2020-04-05 02:00:00,140002878
Newfoundland,Canada,203,,,2020-04-05 02:00:00,140002930
Manitoba,Canada,194,,,2020-04-05 02:00:00,140002877
New Brunswick,Canada,98,,,2020-04-05 02:00:00,140002928
Prince Edward Island,Canada,22,,,2020-04-05 02:00:00,140002931
Northwest Territories,Canada,4,,,2020-04-05 02:00:00,140002881
Yukon,Canada,6,,,2020-04-05 02:00:00,140002880
CDN,Canada,13,,,2020-04-05 02:00:00,
Arica y Parinacota,Chile,12,,,2020-04-04 17:00:00,140002799
Tarapaca,Chile,17,,,2020-04-04 17:00:00,140002800
Antofagasta,Chile,55,,,2020-04-04 17:00:00,140003347
Atacama,Chile,5,,,2020-04-04 17:00:00,140003339
Coquimbo,Chile,44,,,2020-04-04 17:00:00,140003341
Valparaiso,Chile,185,,,2020-04-04 17:00:00,140003346
Region Metropolitana,Chile,1957,,,2020-04-04 17:00:00,140003345
Libertador General Bernardo O'Higgins,Chile,38,,,2020-04-04 17:00:00,140003348
Maule,Chile,97,,,2020-04-04 17:00:00,140003344
