Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,1761,,,2020-04-11 21:00:00,140004402
Tamil Nadu,India,969,,,2020-04-11 21:00:00,140001938
Delhi,India,1069,,,2020-04-11 21:00:00,140001944
Telangana,India,503,,,2020-04-11 21:00:00,140004405
Rajasthan,India,700,,,2020-04-11 21:00:00,140001929
Kerala,India,373,,,2020-04-11 21:00:00,140001930
Uttar Pradesh,India,452,,,2020-04-11 21:00:00,140001926
Andhra Pradesh,India,405,,,2020-04-11 21:00:00,140004401
Madhya Pradesh,India,529,,,2020-04-11 21:00:00,140001931
Karnataka,India,215,,,2020-04-11 21:00:00,140004403
Gujarat,India,468,,,2020-04-11 21:00:00,140001927
Haryana,India,179,,,2020-04-11 21:00:00,140001933
Punjab,India,158,,,2020-04-11 21:00:00,140001934
West Bengal,India,126,,,2020-04-11 21:00:00,140001940
Odisha,India,54,,,2020-04-11 21:00:00,140001936
Bihar,India,64,,,2020-04-11 21:00:00,140001937
Uttarakhand,India,35,,,2020-04-11 21:00:00,140001932
Assam,India,29,,,2020-04-11 21:00:00,140001939
Chandigarh,India,19,,,2020-04-11 21:00:00,140001945
Himachal Pradesh,India,32,,,2020-04-11 21:00:00,140001941
Andaman and Nicobar Islands,India,11,,,2020-04-11 21:00:00,140001955
Chhattisgarh,India,25,,,2020-04-11 21:00:00,140004404
Goa,India,7,,,2020-04-11 21:00:00,140001956
Puducherry,India,7,,,2020-04-11 21:00:00,140001953
Jharkhand,India,17,,,2020-04-11 21:00:00,140001943
Manipur,India,2,,,2020-04-11 21:00:00,140001942
Mizoram,India,1,,,2020-04-11 21:00:00,140001928
Arunachal Pradesh,India,1,,,2020-04-11 21:00:00,140002691
Dadra and Nagar Haveli,India,1,,,2020-04-11 21:00:00,140001947
Tripura,India,2,,,2020-04-11 21:00:00,140001949
Daman & Diu,India,0,,,2020-04-11 21:00:00,140001948
Lakshadweep,India,0,,,2020-04-11 21:00:00,140001954
Meghalaya,India,0,,,2020-04-11 21:00:00,140001952
Nagaland,India,0,,,2020-04-11 21:00:00,140001950
Sikkim,India,0,,,2020-04-11 21:00:00,140001951
British Columbia,Canada,1445,,,2020-04-11 21:00:00,140002874
Alberta,Canada,1569,,,2020-04-11 21:00:00,140002879
Saskatchewan,Canada,289,,,2020-04-11 21:00:00,140002878
Manitoba,Canada,243,,,2020-04-11 21:00:00,140002877
Ontario,Canada,6648,,,2020-04-11 21:00:00,140002875
Quebec,Canada,12292,,,2020-04-11 21:00:00,140002869
Newfoundland,Canada,241,,,2020-04-11 21:00:00,140002930
New Brunswick,Canada,112,,,2020-04-11 21:00:00,140002928
Nova Scotia,Canada,428,,,2020-04-11 21:00:00,140002929
Prince Edward Island,Canada,25,,,2020-04-11 21:00:00,140002931
Yukon,Canada,8,,,2020-04-11 21:00:00,140002880
Northwest Territories,Canada,5,,,2020-04-11 21:00:00,140002881
Nunavut,Canada,0,,,2020-04-11 21:00:00,140003914
Repatriated travellers,Canada,13,,,2020-04-11 21:00:00,
Buenos Aires - Capital Federal,Argentina,578,,,2020-04-12 02:00:00,140003352
Buenos Aires,Argentina,544,,,2020-04-12 02:00:00,140003351
Cordoba,Argentina,201,,,2020-04-12 02:00:00,140003356
Santa Fe,Argentina,200,,,2020-04-12 02:00:00,140003371
Chaco,Argentina,149,,,2020-04-12 02:00:00,140003354
Tierra del Fuego,Argentina,91,,,2020-04-12 02:00:00,140003373
Neuquen,Argentina,85,,,2020-04-12 02:00:00,140003365
Rio Negro,Argentina,65,,,2020-04-12 02:00:00,140003366
Mendoza,Argentina,54,,,2020-04-12 02:00:00,140003363
Santa Cruz,Argentina,40,,,2020-04-12 02:00:00,140003370
Tucuman,Argentina,30,,,2020-04-12 02:00:00,140003374
Corrientes,Argentina,24,,,2020-04-12 02:00:00,140003357
Entre Rios,Argentina,22,,,2020-04-12 02:00:00,140003358
La Rioja,Argentina,18,,,2020-04-12 02:00:00,140003362
