Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,337607,12556,187769,2020-07-23 03:00:00,140004402
Tamil Nadu,India,186492,3144,131583,2020-07-23 03:00:00,140001938
Delhi,India,126323,3719,107650,2020-07-23 03:00:00,140001944
Gujarat,India,51485,2228,37341,2020-07-23 03:00:00,140001927
Karnataka,India,75833,1519,27239,2020-07-23 03:00:00,140004403
Uttar Pradesh,India,55588,1263,33500,2020-07-23 03:00:00,140001926
Telangana,India,49259,438,37666,2020-07-23 03:00:00,140004405
Andhra Pradesh,India,64713,823,32127,2020-07-23 03:00:00,140004401
West Bengal,India,49321,1221,29650,2020-07-23 03:00:00,140001940
Rajasthan,India,32334,583,23364,2020-07-23 03:00:00,140001929
Haryana,India,28186,372,21697,2020-07-23 03:00:00,140001933
Bihar,India,30066,208,19876,2020-07-23 03:00:00,140001937
Madhya Pradesh,India,24842,770,16836,2020-07-23 03:00:00,140001931
Assam,India,27745,66,19351,2020-07-23 03:00:00,140001939
Odisha,India,19835,139,13750,2020-07-23 03:00:00,140001936
Punjab,India,11301,269,7641,2020-07-23 03:00:00,140001934
Kerala,India,15033,46,6162,2020-07-23 03:00:00,140001930
Chhattisgarh,India,5999,29,4230,2020-07-23 03:00:00,140004404
Jharkhand,India,6682,64,3048,2020-07-23 03:00:00,140001943
Uttarakhand,India,5300,57,3349,2020-07-23 03:00:00,140001932
Goa,India,4176,28,2541,2020-07-23 03:00:00,140001956
State Unassigned,India,0,0,0,2020-07-23 03:00:00,
Tripura,India,3471,9,2033,2020-07-23 03:00:00,140001949
Manipur,India,2060,0,1418,2020-07-23 03:00:00,140001942
Puducherry,India,2300,31,1369,2020-07-23 03:00:00,140001953
Himachal Pradesh,India,1725,11,1105,2020-07-23 03:00:00,140001941
Nagaland,India,1084,0,486,2020-07-23 03:00:00,140001950
Chandigarh,India,780,13,526,2020-07-23 03:00:00,140001945
Dadra and Nagar Haveli,India,775,2,490,2020-07-23 03:00:00,140001947
Arunachal Pradesh,India,949,3,314,2020-07-23 03:00:00,140002691
Meghalaya,India,514,4,77,2020-07-23 03:00:00,140001952
Mizoram,India,317,0,179,2020-07-23 03:00:00,140001928
Andaman and Nicobar Islands,India,221,0,163,2020-07-23 03:00:00,140001955
Sikkim,India,451,0,112,2020-07-23 03:00:00,140001951
Lakshadweep,India,0,0,0,2020-07-23 03:00:00,140001954
British Columbia,Canada,3362,189,2888,2020-07-23 03:00:00,140002874
Alberta,Canada,9861,174,8436,2020-07-23 03:00:00,140002879
Saskatchewan,Canada,1030,15,825,2020-07-23 03:00:00,140002878
Manitoba,Canada,374,7,318,2020-07-23 03:00:00,140002877
Ontario,Canada,38107,2755,33812,2020-07-23 03:00:00,140002875
Quebec,Canada,57938,5662,50373,2020-07-23 03:00:00,140002869
Newfoundland,Canada,264,3,259,2020-07-23 03:00:00,140002930
New Brunswick,Canada,170,2,165,2020-07-23 03:00:00,140002928
Nova Scotia,Canada,1067,63,1003,2020-07-23 03:00:00,140002929
Prince Edward Island,Canada,36,0,34,2020-07-23 03:00:00,140002931
Yukon,Canada,13,0,11,2020-07-23 03:00:00,140002880
Northwest Territories,Canada,5,0,5,2020-07-23 03:00:00,140002881
Nunavut,Canada,0,0,0,2020-07-23 03:00:00,140003914
Repatriated travellers,Canada,13,,13,2020-07-23 03:00:00,
Macedonia East and Thrace,Greece,471,,,2020-07-23 03:00:00,140000003
Macedonia Central,Greece,378,,,2020-07-23 03:00:00,140000005
Epirus,Greece,37,,,2020-07-23 03:00:00,140000010
Thessaly,Greece,208,,,2020-07-23 03:00:00,140000001
Ionian Islands,Greece,52,,,2020-07-23 03:00:00,140000008
Greece West,Greece,90,,,2020-07-23 03:00:00,140000013
Greece Central,Greece,99,,,2020-07-23 03:00:00,140000011
Attica,Greece,1853,,,2020-07-23 03:00:00,140000004
Peloponnese,Greece,206,,,2020-07-23 03:00:00,140000006
Aegean North,Greece,25,,,2020-07-23 03:00:00,140000002
Aegean South,Greece,45,,,2020-07-23 03:00:00,140000000
Crete,Greece,41,,,2020-07-23 03:00:00,140000012
Macedonia West,Greece,208,,,2020-07-23 03:00:00,140000009
Without permanent residency in Greece,Greece,341,,,2020-07-23 03:00:00,
Mount Athos,Greece,4,,,2020-07-23 03:00:00,140000007
Under Investigation,Greece,1,,,2020-07-23 03:00:00,
Bogota,Colombia,67843,1713,26411,2020-07-23 03:00:00,140004233
Atlantico,Colombia,45486,2241,26344,2020-07-23 03:00:00,140004209
Antioquia,Colombia,18690,222,4870,2020-07-23 03:00:00,140004230
Valle del Cauca,Colombia,18441,698,9520,2020-07-23 03:00:00,140004235
Bolivar,Colombia,15509,509,10025,2020-07-23 03:00:00,140004226
Cundinamarca,Colombia,6153,145,2900,2020-07-23 03:00:00,140004214
Narino,Colombia,5779,175,3343,2020-07-23 03:00:00,140004237
Sucre,Colombia,4613,247,1410,2020-07-23 03:00:00,140004227
Magdalena,Colombia,4506,277,1911,2020-07-23 03:00:00,140004225
Cordoba,Colombia,2967,338,742,2020-07-23 03:00:00,140004228
Choco,Colombia,2561,82,1567,2020-07-23 03:00:00,140004231
Amazonas,Colombia,2458,101,2279,2020-07-23 03:00:00,140004218
Cesar,Colombia,2126,41,1153,2020-07-23 03:00:00,140004208
Santander,Colombia,2046,53,725,2020-07-23 03:00:00,140004211
Meta,Colombia,2010,25,1347,2020-07-23 03:00:00,140004234
Tolima,Colombia,1864,33,1084,2020-07-23 03:00:00,140004215
La Guajira,Colombia,1615,88,504,2020-07-23 03:00:00,140004205
Cauca,Colombia,1175,36,410,2020-07-23 03:00:00,140004236
Risaralda,Colombia,1077,21,534,2020-07-23 03:00:00,140004232
Norde de Santander,Colombia,941,40,302,2020-07-23 03:00:00,140004210
Boyaca,Colombia,659,22,350,2020-07-23 03:00:00,140004216
Huila,Colombia,578,17,360,2020-07-23 03:00:00,140004217
