Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,206619,8822,111740,2020-07-06 02:00:00,140004402
Tamil Nadu,India,111151,1510,62778,2020-07-06 02:00:00,140001938
Delhi,India,99444,3067,71339,2020-07-06 02:00:00,140001944
Gujarat,India,36123,1944,25900,2020-07-06 02:00:00,140001927
Uttar Pradesh,India,27707,785,18761,2020-07-06 02:00:00,140001926
Rajasthan,India,20164,456,15928,2020-07-06 02:00:00,140001929
West Bengal,India,22126,757,14711,2020-07-06 02:00:00,140001940
Madhya Pradesh,India,14930,608,11411,2020-07-06 02:00:00,140001931
Haryana,India,17005,265,12944,2020-07-06 02:00:00,140001933
State Unassigned,India,4629,0,0,2020-07-06 02:00:00,
Karnataka,India,23474,372,9849,2020-07-06 02:00:00,140004403
Andhra Pradesh,India,18697,232,8422,2020-07-06 02:00:00,140004401
Bihar,India,11860,90,8765,2020-07-06 02:00:00,140001937
Telangana,India,23902,295,12703,2020-07-06 02:00:00,140004405
Assam,India,11737,14,7434,2020-07-06 02:00:00,140001939
Odisha,India,9070,46,6224,2020-07-06 02:00:00,140001936
Punjab,India,6283,164,4408,2020-07-06 02:00:00,140001934
Kerala,India,5430,26,3174,2020-07-06 02:00:00,140001930
Uttarakhand,India,3124,42,2524,2020-07-06 02:00:00,140001932
Chhattisgarh,India,3207,14,2578,2020-07-06 02:00:00,140004404
Jharkhand,India,2807,18,2045,2020-07-06 02:00:00,140001943
Tripura,India,1580,1,1206,2020-07-06 02:00:00,140001949
Goa,India,1761,7,936,2020-07-06 02:00:00,140001956
Himachal Pradesh,India,1066,10,724,2020-07-06 02:00:00,140001941
Manipur,India,1366,0,689,2020-07-06 02:00:00,140001942
Chandigarh,India,466,6,395,2020-07-06 02:00:00,140001945
Puducherry,India,946,14,448,2020-07-06 02:00:00,140001953
Nagaland,India,578,0,228,2020-07-06 02:00:00,140001950
Mizoram,India,186,0,133,2020-07-06 02:00:00,140001928
Arunachal Pradesh,India,269,1,78,2020-07-06 02:00:00,140002691
Sikkim,India,125,0,61,2020-07-06 02:00:00,140001951
Dadra and Nagar Haveli,India,373,0,159,2020-07-06 02:00:00,140001947
Andaman and Nicobar Islands,India,125,0,72,2020-07-06 02:00:00,140001955
Meghalaya,India,72,1,43,2020-07-06 02:00:00,140001952
Lakshadweep,India,0,0,0,2020-07-06 02:00:00,140001954
British Columbia,Canada,2947,177,2608,2020-07-06 02:00:00,140002874
Alberta,Canada,8259,155,7532,2020-07-06 02:00:00,140002879
Saskatchewan,Canada,796,14,711,2020-07-06 02:00:00,140002878
Manitoba,Canada,325,7,302,2020-07-06 02:00:00,140002877
Ontario,Canada,35794,2689,31266,2020-07-06 02:00:00,140002875
Quebec,Canada,55863,5574,25346,2020-07-06 02:00:00,140002869
Newfoundland,Canada,261,3,258,2020-07-06 02:00:00,140002930
New Brunswick,Canada,165,2,162,2020-07-06 02:00:00,140002928
Nova Scotia,Canada,1064,63,998,2020-07-06 02:00:00,140002929
Prince Edward Island,Canada,32,0,27,2020-07-06 02:00:00,140002931
Yukon,Canada,11,0,11,2020-07-06 02:00:00,140002880
Northwest Territories,Canada,5,0,5,2020-07-06 02:00:00,140002881
Nunavut,Canada,1,0,0,2020-07-06 02:00:00,140003914
Repatriated travellers,Canada,13,,13,2020-07-06 02:00:00,
Macedonia East and Thrace,Greece,384,,,2020-07-06 02:00:00,140000003
Macedonia Central,Greece,215,,,2020-07-06 02:00:00,140000005
Epirus,Greece,31,,,2020-07-06 02:00:00,140000010
Thessaly,Greece,190,,,2020-07-06 02:00:00,140000001
Ionian Islands,Greece,15,,,2020-07-06 02:00:00,140000008
Greece West,Greece,88,,,2020-07-06 02:00:00,140000013
Greece Central,Greece,85,,,2020-07-06 02:00:00,140000011
Attica,Greece,1717,,,2020-07-06 02:00:00,140000004
Peloponnese,Greece,199,,,2020-07-06 02:00:00,140000006
Aegean North,Greece,19,,,2020-07-06 02:00:00,140000002
Aegean South,Greece,23,,,2020-07-06 02:00:00,140000000
Crete,Greece,23,,,2020-07-06 02:00:00,140000012
Macedonia West,Greece,185,,,2020-07-06 02:00:00,140000009
Without permanent residency in Greece,Greece,280,,,2020-07-06 02:00:00,
Mount Athos,Greece,4,,,2020-07-06 02:00:00,140000007
Under Investigation,Greece,8,,,2020-07-06 02:00:00,
Bogota,Colombia,35266,797,13771,2020-07-06 02:00:00,140004233
Atlantico,Colombia,26406,1412,9077,2020-07-06 02:00:00,140004209
Valle del Cauca,Colombia,11677,444,5115,2020-07-06 02:00:00,140004235
Bolivar,Colombia,10134,401,5033,2020-07-06 02:00:00,140004226
Antioquia,Colombia,5675,41,2136,2020-07-06 02:00:00,140004230
Narino,Colombia,3740,116,2194,2020-07-06 02:00:00,140004237
Cundinamarca,Colombia,3183,63,1548,2020-07-06 02:00:00,140004214
Amazonas,Colombia,2335,89,2001,2020-07-06 02:00:00,140004218
Magdalena,Colombia,2081,148,827,2020-07-06 02:00:00,140004225
Choco,Colombia,1833,53,630,2020-07-06 02:00:00,140004231
Sucre,Colombia,1683,93,165,2020-07-06 02:00:00,140004227
Meta,Colombia,1333,15,994,2020-07-06 02:00:00,140004234
Cesar,Colombia,1272,30,515,2020-07-06 02:00:00,140004208
Tolima,Colombia,1103,24,359,2020-07-06 02:00:00,140004215
Cordoba,Colombia,1019,72,258,2020-07-06 02:00:00,140004228
Santander,Colombia,945,19,227,2020-07-06 02:00:00,140004211
Risaralda,Colombia,611,15,310,2020-07-06 02:00:00,140004232
La Guajira,Colombia,596,24,122,2020-07-06 02:00:00,140004205
Cauca,Colombia,507,20,170,2020-07-06 02:00:00,140004236
Boyaca,Colombia,418,12,238,2020-07-06 02:00:00,140004216
Huila,Colombia,374,11,256,2020-07-06 02:00:00,140004217
Norde de Santander,Colombia,370,21,177,2020-07-06 02:00:00,140004210
Caldas,Colombia,271,7,186,2020-07-06 02:00:00,140004206
Quindio,Colombia,177,5,119,2020-07-06 02:00:00,140004207
Arauca,Colombia,96,0,7,2020-07-06 02:00:00,140004212
Casanare,Colombia,85,0,48,2020-07-06 02:00:00,140004213
Caqueta,Colombia,54,1,22,2020-07-06 02:00:00,140004220
Guaviare,Colombia,39,0,7,2020-07-06 02:00:00,140004222
Putumayo,Colombia,35,7,9,2020-07-06 02:00:00,140004224
Vaupes,Colombia,28,1,18,2020-07-06 02:00:00,140004219
San Andres y Providencia,Colombia,28,0,21,2020-07-06 02:00:00,140004229
Guainia,Colombia,14,1,2,2020-07-06 02:00:00,140004223
Vichada,Colombia,1,0,1,2020-07-06 02:00:00,140004221
Buenos Aires - Capital Federal,Argentina,32805,573,10436,2020-07-06 02:00:00,140003352
Buenos Aires,Argentina,38410,684,13323,2020-07-06 02:00:00,140003351
Chaco,Argentina,2262,108,1422,2020-07-06 02:00:00,140003354
Rio Negro,Argentina,965,44,712,2020-07-06 02:00:00,140003366
Cordoba,Argentina,704,38,412,2020-07-06 02:00:00,140003356
Neuquen,Argentina,569,19,210,2020-07-06 02:00:00,140003365
Santa Fe,Argentina,441,6,278,2020-07-06 02:00:00,140003371
Entre Rios,Argentina,331,0,56,2020-07-06 02:00:00,140003358
Jujuy,Argentina,233,6,13,2020-07-06 02:00:00,140003360
Mendoza,Argentina,189,10,100,2020-07-06 02:00:00,140003363
Chubut,Argentina,157,1,78,2020-07-06 02:00:00,140003355
Tierra del Fuego,Argentina,140,1,135,2020-07-06 02:00:00,140003373
Corrientes,Argentina,119,0,114,2020-07-06 02:00:00,140003357
La Rioja,Argentina,107,9,57,2020-07-06 02:00:00,140003362
Tucuman,Argentina,85,5,44,2020-07-06 02:00:00,140003374
Formosa,Argentina,77,0,41,2020-07-06 02:00:00,140003359
