Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,174761,7855,90911,2020-07-01 03:00:00,140004402
Tamil Nadu,India,90167,1201,50074,2020-07-01 03:00:00,140001938
Delhi,India,87360,2742,58348,2020-07-01 03:00:00,140001944
Gujarat,India,32643,1848,23670,2020-07-01 03:00:00,140001927
Uttar Pradesh,India,23492,697,16084,2020-07-01 03:00:00,140001926
Rajasthan,India,18008,413,14220,2020-07-01 03:00:00,140001929
West Bengal,India,18559,668,12130,2020-07-01 03:00:00,140001940
Madhya Pradesh,India,13593,572,10395,2020-07-01 03:00:00,140001931
Haryana,India,14548,236,9972,2020-07-01 03:00:00,140001933
State Unassigned,India,7004,0,0,2020-07-01 03:00:00,
Karnataka,India,15242,246,7920,2020-07-01 03:00:00,140004403
Andhra Pradesh,India,14595,187,6511,2020-07-01 03:00:00,140004401
Bihar,India,9988,68,7544,2020-07-01 03:00:00,140001937
Telangana,India,16339,260,7294,2020-07-01 03:00:00,140004405
Assam,India,8408,12,5648,2020-07-01 03:00:00,140001939
Odisha,India,7065,32,5189,2020-07-01 03:00:00,140001936
Punjab,India,5568,144,3867,2020-07-01 03:00:00,140001934
Kerala,India,4443,25,2304,2020-07-01 03:00:00,140001930
Uttarakhand,India,2881,41,2231,2020-07-01 03:00:00,140001932
Chhattisgarh,India,2858,13,2250,2020-07-01 03:00:00,140004404
Jharkhand,India,2490,15,1884,2020-07-01 03:00:00,140001943
Tripura,India,1393,1,1092,2020-07-01 03:00:00,140001949
Goa,India,1315,3,596,2020-07-01 03:00:00,140001956
Himachal Pradesh,India,953,9,575,2020-07-01 03:00:00,140001941
Manipur,India,1234,0,553,2020-07-01 03:00:00,140001942
Chandigarh,India,440,6,364,2020-07-01 03:00:00,140001945
Puducherry,India,714,12,272,2020-07-01 03:00:00,140001953
Nagaland,India,459,0,168,2020-07-01 03:00:00,140001950
Mizoram,India,160,0,122,2020-07-01 03:00:00,140001928
Arunachal Pradesh,India,191,1,62,2020-07-01 03:00:00,140002691
Sikkim,India,88,0,50,2020-07-01 03:00:00,140001951
Dadra and Nagar Haveli,India,213,0,82,2020-07-01 03:00:00,140001947
Andaman and Nicobar Islands,India,97,0,45,2020-07-01 03:00:00,140001955
Meghalaya,India,53,1,42,2020-07-01 03:00:00,140001952
Lakshadweep,India,0,0,0,2020-07-01 03:00:00,140001954
British Columbia,Canada,2916,174,2590,2020-07-01 03:00:00,140002874
Alberta,Canada,8108,154,7407,2020-07-01 03:00:00,140002879
Saskatchewan,Canada,785,13,684,2020-07-01 03:00:00,140002878
Manitoba,Canada,325,7,300,2020-07-01 03:00:00,140002877
Ontario,Canada,35068,2672,30344,2020-07-01 03:00:00,140002875
Quebec,Canada,55458,5503,24798,2020-07-01 03:00:00,140002869
Newfoundland,Canada,261,3,258,2020-07-01 03:00:00,140002930
New Brunswick,Canada,165,2,159,2020-07-01 03:00:00,140002928
Nova Scotia,Canada,1062,63,998,2020-07-01 03:00:00,140002929
Prince Edward Island,Canada,27,0,27,2020-07-01 03:00:00,140002931
Yukon,Canada,11,0,11,2020-07-01 03:00:00,140002880
Northwest Territories,Canada,5,0,5,2020-07-01 03:00:00,140002881
Nunavut,Canada,0,0,0,2020-07-01 03:00:00,140003914
Repatriated travellers,Canada,13,,13,2020-07-01 03:00:00,
Macedonia East and Thrace,Greece,357,,,2020-07-01 03:00:00,140000003
Macedonia Central,Greece,213,,,2020-07-01 03:00:00,140000005
Epirus,Greece,31,,,2020-07-01 03:00:00,140000010
Thessaly,Greece,188,,,2020-07-01 03:00:00,140000001
Ionian Islands,Greece,15,,,2020-07-01 03:00:00,140000008
Greece West,Greece,86,,,2020-07-01 03:00:00,140000013
Greece Central,Greece,85,,,2020-07-01 03:00:00,140000011
Attica,Greece,1706,,,2020-07-01 03:00:00,140000004
Peloponnese,Greece,200,,,2020-07-01 03:00:00,140000006
Aegean North,Greece,19,,,2020-07-01 03:00:00,140000002
Aegean South,Greece,21,,,2020-07-01 03:00:00,140000000
Crete,Greece,22,,,2020-07-01 03:00:00,140000012
Macedonia West,Greece,180,,,2020-07-01 03:00:00,140000009
Without permanent residency in Greece,Greece,274,,,2020-07-01 03:00:00,
Mount Athos,Greece,4,,,2020-07-01 03:00:00,140000007
Under Investigation,Greece,8,,,2020-07-01 03:00:00,
Bogota,Colombia,29320,658,12255,2020-07-01 03:00:00,140004233
Atlantico,Colombia,22777,1107,7190,2020-07-01 03:00:00,140004209
Valle del Cauca,Colombia,9628,397,4391,2020-07-01 03:00:00,140004235
Bolivar,Colombia,8949,355,4396,2020-07-01 03:00:00,140004226
Antioquia,Colombia,4232,25,1606,2020-07-01 03:00:00,140004230
Narino,Colombia,3307,105,1907,2020-07-01 03:00:00,140004237
Cundinamarca,Colombia,2574,55,1332,2020-07-01 03:00:00,140004214
Amazonas,Colombia,2276,89,1914,2020-07-01 03:00:00,140004218
Magdalena,Colombia,1774,114,747,2020-07-01 03:00:00,140004225
Choco,Colombia,1452,44,470,2020-07-01 03:00:00,140004231
Meta,Colombia,1229,13,970,2020-07-01 03:00:00,140004234
Sucre,Colombia,1153,61,115,2020-07-01 03:00:00,140004227
Cesar,Colombia,994,22,410,2020-07-01 03:00:00,140004208
Tolima,Colombia,934,19,319,2020-07-01 03:00:00,140004215
Cordoba,Colombia,744,42,212,2020-07-01 03:00:00,140004228
Santander,Colombia,690,13,189,2020-07-01 03:00:00,140004211
Risaralda,Colombia,511,12,275,2020-07-01 03:00:00,140004232
La Guajira,Colombia,395,18,81,2020-07-01 03:00:00,140004205
Cauca,Colombia,359,15,147,2020-07-01 03:00:00,140004236
Boyaca,Colombia,359,11,216,2020-07-01 03:00:00,140004216
Huila,Colombia,332,10,246,2020-07-01 03:00:00,140004217
Norde de Santander,Colombia,327,19,159,2020-07-01 03:00:00,140004210
Caldas,Colombia,258,7,173,2020-07-01 03:00:00,140004206
Quindio,Colombia,161,4,115,2020-07-01 03:00:00,140004207
Arauca,Colombia,76,0,4,2020-07-01 03:00:00,140004212
Casanare,Colombia,66,0,45,2020-07-01 03:00:00,140004213
Guaviare,Colombia,37,0,6,2020-07-01 03:00:00,140004222
Caqueta,Colombia,35,1,22,2020-07-01 03:00:00,140004220
Vaupes,Colombia,28,0,13,2020-07-01 03:00:00,140004219
Putumayo,Colombia,26,6,9,2020-07-01 03:00:00,140004224
San Andres y Providencia,Colombia,24,0,17,2020-07-01 03:00:00,140004229
Guainia,Colombia,15,1,2,2020-07-01 03:00:00,140004223
Vichada,Colombia,1,0,1,2020-07-01 03:00:00,140004221
Buenos Aires - Capital Federal,Argentina,26321,487,8683,2020-07-01 03:00:00,140003352
Buenos Aires,Argentina,30265,572,10162,2020-07-01 03:00:00,140003351
Chaco,Argentina,1961,96,1064,2020-07-01 03:00:00,140003354
Rio Negro,Argentina,849,41,581,2020-07-01 03:00:00,140003366
Cordoba,Argentina,640,38,396,2020-07-01 03:00:00,140003356
Neuquen,Argentina,476,14,153,2020-07-01 03:00:00,140003365
Santa Fe,Argentina,419,4,256,2020-07-01 03:00:00,140003371
Entre Rios,Argentina,276,0,53,2020-07-01 03:00:00,140003358
Mendoza,Argentina,158,10,96,2020-07-01 03:00:00,140003363
Tierra del Fuego,Argentina,136,1,135,2020-07-01 03:00:00,140003373
Chubut,Argentina,127,1,50,2020-07-01 03:00:00,140003355
Corrientes,Argentina,117,0,109,2020-07-01 03:00:00,140003357
Jujuy,Argentina,109,3,12,2020-07-01 03:00:00,140003360
La Rioja,Argentina,86,8,56,2020-07-01 03:00:00,140003362
Formosa,Argentina,73,0,19,2020-07-01 03:00:00,140003359
Tucuman,Argentina,72,5,44,2020-07-01 03:00:00,140003374
Santa Cruz,Argentina,51,0,51,2020-07-01 03:00:00,140003370
Misiones,Argentina,40,3,33,2020-07-01 03:00:00,140003364
Salta,Argentina,30,0,19,2020-07-01 03:00:00,140003367
Santiago del Estero,Argentina,24,0,22,2020-07-01 03:00:00,140003372
San Luis,Argentina,10,0,10,2020-07-01 03:00:00,140003369
San Juan,Argentina,8,0,5,2020-07-01 03:00:00,140003368
La Pampa,Argentina,7,0,6,2020-07-01 03:00:00,140003361
Catamarca,Argentina,0,0,0,2020-07-01 03:00:00,140003353
Vienna,Austria,3804,194,3350,2020-07-01 03:00:00,140003807
Tyrol,Austria,3559,108,3444,2020-07-01 03:00:00,140003806
Lower Austria,Austria,2973,102,2789,2020-07-01 03:00:00,140003799
Upper Austria,Austria,2374,61,2264,2020-07-01 03:00:00,140003801
Styria,Austria,1857,152,1676,2020-07-01 03:00:00,140003802
Salzburg,Austria,1263,38,1201,2020-07-01 03:00:00,140003805
Vorarlberg,Austria,913,19,890,2020-07-01 03:00:00,140003800
Carinthia,Austria,429,13,402,2020-07-01 03:00:00,140003804
Burgenland,Austria,350,11,332,2020-07-01 03:00:00,140003803
Flanders,Belgium,30178,,,2020-07-01 03:00:00,
Walloon Brabant,Belgium,17366,,,2020-07-01 03:00:00,140003274
Brussels,Belgium,5507,,,2020-07-01 03:00:00,140003275
São Paulo,Brazil,281380,14763,,2020-07-01 03:00:00,140002753
Rio de Janeiro,Brazil,112611,10080,,2020-07-01 03:00:00,140002762
Ceará,Brazil,108699,6146,,2020-07-01 03:00:00,140002745
Pará,Brazil,103206,4920,,2020-07-01 03:00:00,140002744
Maranhão,Brazil,80451,2048,,2020-07-01 03:00:00,140002749
Bahia,Brazil,73307,1853,,2020-07-01 03:00:00,140002746
Amazonas,Brazil,70823,2823,,2020-07-01 03:00:00,140003874
Pernambuco,Brazil,58858,4829,,2020-07-01 03:00:00,140002747
Distrito Federal,Brazil,49218,587,,2020-07-01 03:00:00,140002763
Paraíba,Brazil,46957,977,,2020-07-01 03:00:00,140002756
Espírito Santo,Brazil,46893,1648,,2020-07-01 03:00:00,140002754
