Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Buenos Aires - Capital Federal,Argentina,321,,,2020-04-02 02:00:00,140003352
Buenos Aires,Argentina,280,,,2020-04-02 02:00:00,140003351
Santa Fe,Argentina,144,,,2020-04-02 02:00:00,140003371
Cordoba,Argentina,101,,,2020-04-02 02:00:00,140003356
Chaco,Argentina,96,,,2020-04-02 02:00:00,140003354
Tierra del Fuego,Argentina,39,,,2020-04-02 02:00:00,140003373
Mendoza,Argentina,25,,,2020-04-02 02:00:00,140003363
Neuquen,Argentina,24,,,2020-04-02 02:00:00,140003365
Corrientes,Argentina,21,,,2020-04-02 02:00:00,140003357
Santa Cruz,Argentina,19,,,2020-04-02 02:00:00,140003370
Tucuman,Argentina,17,,,2020-04-02 02:00:00,140003374
Entre Rios,Argentina,14,,,2020-04-02 02:00:00,140003358
Rio Negro,Argentina,9,,,2020-04-02 02:00:00,140003366
San Luis,Argentina,7,,,2020-04-02 02:00:00,140003369
Jujuy,Argentina,3,,,2020-04-02 02:00:00,140003360
La Pampa,Argentina,3,,,2020-04-02 02:00:00,140003361
Misiones,Argentina,3,,,2020-04-02 02:00:00,140003364
Salta,Argentina,3,,,2020-04-02 02:00:00,140003367
Santiago del Estero,Argentina,2,,,2020-04-02 02:00:00,140003372
La Rioja,Argentina,1,,,2020-04-02 02:00:00,140003362
San Juan,Argentina,1,,,2020-04-02 02:00:00,140003368
British Columbia,Canada,1066,,,2020-04-02 02:00:00,140002874
Alberta,Canada,754,,,2020-04-02 02:00:00,140002879
Saskatchewan,Canada,193,,,2020-04-02 02:00:00,140002878
Manitoba,Canada,127,,,2020-04-02 02:00:00,140002877
Ontario,Canada,2392,,,2020-04-02 02:00:00,140002875
Quebec,Canada,4611,,,2020-04-02 02:00:00,140002869
Newfoundland,Canada,175,,,2020-04-02 02:00:00,140002930
New Brunswick,Canada,81,,,2020-04-02 02:00:00,140002928
Nova Scotia,Canada,173,,,2020-04-02 02:00:00,140002929
Prince Edward Island,Canada,21,,,2020-04-02 02:00:00,140002931
Northwest Territories,Canada,2,,,2020-04-02 02:00:00,140002881
Nunavut,Canada,0,,,2020-04-02 02:00:00,140003914
Yukon,Canada,5,,,2020-04-02 02:00:00,140002880
Arica y Parinacota,Chile,6,,,2020-04-01 16:00:00,140002799
Tarapaca,Chile,10,,,2020-04-01 16:00:00,140002800
Antofagasta,Chile,39,,,2020-04-01 16:00:00,140003347
Atacama,Chile,3,,,2020-04-01 16:00:00,140003339
Coquimbo,Chile,30,,,2020-04-01 16:00:00,140003341
Valparaiso,Chile,136,,,2020-04-01 16:00:00,140003346
Region Metropolitana,Chile,1521,,,2020-04-01 16:00:00,140003345
Libertador General Bernardo O'Higgins,Chile,26,,,2020-04-01 16:00:00,140003348
Maule,Chile,71,,,2020-04-01 16:00:00,140003344
Ñuble,Chile,259,,,2020-04-01 16:00:00,
Biobío,Chile,240,,,2020-04-01 16:00:00,140003340
Araucania,Chile,343,,,2020-04-01 16:00:00,140003338
Los Rios,Chile,64,,,2020-04-01 16:00:00,140003343
Los Lagos,Chile,181,,,2020-04-01 16:00:00,140003342
Aysén,Chile,3,,,2020-04-01 16:00:00,140003349
Magallanes y de la Antarctica,Chile,99,,,2020-04-01 16:00:00,140003350
Baden-Wurttemberg,Germany,16076,,,2020-04-02 02:00:00,140003865
Bavaria,Germany,18571,,,2020-04-02 02:00:00,140003864
Berlin,Germany,2993,,,2020-04-02 02:00:00,140003662
Brandenburg,Germany,1107,,,2020-04-02 02:00:00,140003858
Bremen,Germany,332,,,2020-04-02 02:00:00,140003869
Hamburg,Germany,2437,,,2020-04-02 02:00:00,140003859
Hesse,Germany,3758,,,2020-04-02 02:00:00,140003866
Mecklenburg-Western Pomerania,Germany,443,,,2020-04-02 02:00:00,140003872
Lower Saxony,Germany,5008,,,2020-04-02 02:00:00,140003870
North Rhine-Westphalia,Germany,17157,,,2020-04-02 02:00:00,140003860
Rhineland-Palatinate,Germany,3331,,,2020-04-02 02:00:00,140003868
Saarland,Germany,1073,,,2020-04-02 02:00:00,140003861
Saxony,Germany,2304,,,2020-04-02 02:00:00,140003863
Saxony-Anhalt,Germany,820,,,2020-04-02 02:00:00,140003862
Schleswig-Holstein,Germany,1299,,,2020-04-02 02:00:00,140003871
Thuringia,Germany,927,,,2020-04-02 02:00:00,140003867
Attica,Greece,784,,,2020-04-01 02:00:00,140000004
Aegean Islands,Greece,9,,,2020-04-01 02:00:00,
Thrace,Greece,24,,,2020-04-01 02:00:00,
Macedonia,Greece,122,,,2020-04-01 02:00:00,
Epirus,Greece,7,,,2020-04-01 02:00:00,140000010
Thessaly,Greece,14,,,2020-04-01 02:00:00,140000001
Peloponnese,Greece,78,,,2020-04-01 02:00:00,140000006
Dodecanese,Greece,2,,,2020-04-01 02:00:00,
Greece Central,Greece,6,,,2020-04-01 02:00:00,140000011
Crete,Greece,12,,,2020-04-01 02:00:00,140000012
Ionian Islands,Greece,7,,,2020-04-01 02:00:00,140000008
Cyclades,Greece,1,,,2020-04-01 02:00:00,
Undefined Location,Greece,349,,,2020-04-01 02:00:00,
Kerala,India,202,,,2020-04-01 02:00:00,140001930
Maharashtra,India,198,,,2020-04-01 02:00:00,140004402
Delhi,India,87,,,2020-04-01 02:00:00,140001944
Karnataka,India,83,,,2020-04-01 02:00:00,140004403
Uttar Pradesh,India,82,,,2020-04-01 02:00:00,140001926
Telangana,India,71,,,2020-04-01 02:00:00,140004405
Gujarat,India,69,,,2020-04-01 02:00:00,140001927
Tamil Nadu,India,67,,,2020-04-01 02:00:00,140001938
Rajasthan,India,59,,,2020-04-01 02:00:00,140001929
Madhya Pradesh,India,47,,,2020-04-01 02:00:00,140001931
Punjab,India,38,,,2020-04-01 02:00:00,140001934
Haryana,India,36,,,2020-04-01 02:00:00,140001933
Andhra Pradesh,India,23,,,2020-04-01 02:00:00,140004401
West Bengal,India,22,,,2020-04-01 02:00:00,140001940
Bihar,India,15,,,2020-04-01 02:00:00,140001937
Andaman and Nicobar Islands,India,9,,,2020-04-01 02:00:00,140001955
Chandigarh,India,8,,,2020-04-01 02:00:00,140001945
Uttarakhand,India,7,,,2020-04-01 02:00:00,140001932
Chhattisgarh,India,7,,,2020-04-01 02:00:00,140004404
Goa,India,5,,,2020-04-01 02:00:00,140001956
Odisha,India,3,,,2020-04-01 02:00:00,140001936
