Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,80229,2849,35156,2020-06-06 03:00:00,140004402
Tamil Nadu,India,28694,235,15762,2020-06-06 03:00:00,140001938
Delhi,India,26334,708,10315,2020-06-06 03:00:00,140001944
Gujarat,India,19119,1190,13011,2020-06-06 03:00:00,140001927
Rajasthan,India,10084,218,7359,2020-06-06 03:00:00,140001929
Uttar Pradesh,India,9733,257,5648,2020-06-06 03:00:00,140001926
Madhya Pradesh,India,8996,384,5878,2020-06-06 03:00:00,140001931
State Unassigned,India,7610,0,0,2020-06-06 03:00:00,
West Bengal,India,7303,366,2912,2020-06-06 03:00:00,140001940
Bihar,India,4598,29,2233,2020-06-06 03:00:00,140001937
Karnataka,India,4835,57,1693,2020-06-06 03:00:00,140004403
Andhra Pradesh,India,4250,73,2565,2020-06-06 03:00:00,140004401
Telangana,India,3290,113,1627,2020-06-06 03:00:00,140004405
Haryana,India,3597,24,1209,2020-06-06 03:00:00,140001933
Odisha,India,2608,10,1604,2020-06-06 03:00:00,140001936
Punjab,India,2461,48,2069,2020-06-06 03:00:00,140001934
Assam,India,2244,4,510,2020-06-06 03:00:00,140001939
Kerala,India,1700,15,712,2020-06-06 03:00:00,140001930
Uttarakhand,India,1215,11,344,2020-06-06 03:00:00,140001932
Jharkhand,India,922,7,435,2020-06-06 03:00:00,140001943
Chhattisgarh,India,863,2,231,2020-06-06 03:00:00,140004404
Tripura,India,694,0,173,2020-06-06 03:00:00,140001949
Himachal Pradesh,India,393,6,185,2020-06-06 03:00:00,140001941
Chandigarh,India,309,5,273,2020-06-06 03:00:00,140001945
Manipur,India,137,0,38,2020-06-06 03:00:00,140001942
Puducherry,India,104,0,43,2020-06-06 03:00:00,140001953
Goa,India,196,0,65,2020-06-06 03:00:00,140001956
Nagaland,India,107,0,0,2020-06-06 03:00:00,140001950
Andaman and Nicobar Islands,India,33,0,33,2020-06-06 03:00:00,140001955
Meghalaya,India,33,1,13,2020-06-06 03:00:00,140001952
Arunachal Pradesh,India,46,0,1,2020-06-06 03:00:00,140002691
Mizoram,India,22,0,1,2020-06-06 03:00:00,140001928
Dadra and Nagar Haveli,India,14,0,1,2020-06-06 03:00:00,140001947
Sikkim,India,3,0,0,2020-06-06 03:00:00,140001951
Lakshadweep,India,0,0,0,2020-06-06 03:00:00,140001954
British Columbia,Canada,2632,167,2272,2020-06-06 03:00:00,140002874
Alberta,Canada,7098,146,6624,2020-06-06 03:00:00,140002879
Saskatchewan,Canada,649,11,611,2020-06-06 03:00:00,140002878
Manitoba,Canada,300,7,284,2020-06-06 03:00:00,140002877
Ontario,Canada,29747,2372,23583,2020-06-06 03:00:00,140002875
Quebec,Canada,52398,4935,17764,2020-06-06 03:00:00,140002869
Newfoundland,Canada,261,3,256,2020-06-06 03:00:00,140002930
New Brunswick,Canada,136,1,121,2020-06-06 03:00:00,140002928
Nova Scotia,Canada,1058,61,997,2020-06-06 03:00:00,140002929
Prince Edward Island,Canada,27,0,27,2020-06-06 03:00:00,140002931
Yukon,Canada,11,0,11,2020-06-06 03:00:00,140002880
Northwest Territories,Canada,5,0,5,2020-06-06 03:00:00,140002881
Nunavut,Canada,0,0,0,2020-06-06 03:00:00,140003914
Repatriated travellers,Canada,13,,13,2020-06-06 03:00:00,
Macedonia East and Thrace,Greece,132,,,2020-06-06 03:00:00,140000003
Macedonia Central,Greece,193,,,2020-06-06 03:00:00,140000005
Epirus,Greece,14,,,2020-06-06 03:00:00,140000010
Thessaly,Greece,179,,,2020-06-06 03:00:00,140000001
Ionian Islands,Greece,14,,,2020-06-06 03:00:00,140000008
Greece West,Greece,85,,,2020-06-06 03:00:00,140000013
Greece Central,Greece,76,,,2020-06-06 03:00:00,140000011
Attica,Greece,1657,,,2020-06-06 03:00:00,140000004
Peloponnese,Greece,193,,,2020-06-06 03:00:00,140000006
Aegean North,Greece,13,,,2020-06-06 03:00:00,140000002
Aegean South,Greece,11,,,2020-06-06 03:00:00,140000000
Crete,Greece,21,,,2020-06-06 03:00:00,140000012
Macedonia West,Greece,161,,,2020-06-06 03:00:00,140000009
Without permanent residency in Greece,Greece,206,,,2020-06-06 03:00:00,
Mount Athos,Greece,4,,,2020-06-06 03:00:00,140000007
Under Investigation,Greece,8,,,2020-06-06 03:00:00,
Bogota,Colombia,11782,283,4687,2020-06-06 03:00:00,140004233
Atlantico,Colombia,5403,143,1379,2020-06-06 03:00:00,140004209
Valle del Cauca,Colombia,3996,193,1369,2020-06-06 03:00:00,140004235
