Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Buenos Aires - Capital Federal,Argentina,439,,,2020-04-06 02:00:00,140003352
Buenos Aires,Argentina,397,,,2020-04-06 02:00:00,140003351
Santa Fe,Argentina,176,,,2020-04-06 02:00:00,140003371
Cordoba,Argentina,139,,,2020-04-06 02:00:00,140003356
Chaco,Argentina,115,,,2020-04-06 02:00:00,140003354
Tierra del Fuego,Argentina,75,,,2020-04-06 02:00:00,140003373
Neuquen,Argentina,44,,,2020-04-06 02:00:00,140003365
Mendoza,Argentina,29,,,2020-04-06 02:00:00,140003363
Santa Cruz,Argentina,23,,,2020-04-06 02:00:00,140003370
Corrientes,Argentina,22,,,2020-04-06 02:00:00,140003357
Tucuman,Argentina,22,,,2020-04-06 02:00:00,140003374
Entre Rios,Argentina,19,,,2020-04-06 02:00:00,140003358
Rio Negro,Argentina,17,,,2020-04-06 02:00:00,140003366
San Luis,Argentina,10,,,2020-04-06 02:00:00,140003369
La Rioja,Argentina,8,,,2020-04-06 02:00:00,140003362
Jujuy,Argentina,5,,,2020-04-06 02:00:00,140003360
Santiago del Estero,Argentina,4,,,2020-04-06 02:00:00,140003372
La Pampa,Argentina,3,,,2020-04-06 02:00:00,140003361
Misiones,Argentina,3,,,2020-04-06 02:00:00,140003364
Salta,Argentina,3,,,2020-04-06 02:00:00,140003367
San Juan,Argentina,1,,,2020-04-06 02:00:00,140003368
Ontario,Canada,3630,,,2020-04-06 02:00:00,140002875
British Columbia,Canada,1203,,,2020-04-06 02:00:00,140002874
Alberta,Canada,1181,,,2020-04-06 02:00:00,140002879
Nova Scotia,Canada,236,,,2020-04-06 02:00:00,140002929
Saskatchewan,Canada,231,,,2020-04-06 02:00:00,140002878
Newfoundland,Canada,203,,,2020-04-06 02:00:00,140002930
Manitoba,Canada,194,,,2020-04-06 02:00:00,140002877
New Brunswick,Canada,98,,,2020-04-06 02:00:00,140002928
Prince Edward Island,Canada,22,,,2020-04-06 02:00:00,140002931
Northwest Territories,Canada,4,,,2020-04-06 02:00:00,140002881
Yukon,Canada,6,,,2020-04-06 02:00:00,140002880
CDN,Canada,13,,,2020-04-06 02:00:00,
Arica y Parinacota,Chile,28,,,2020-04-05 17:00:00,140002799
Tarapaca,Chile,20,,,2020-04-05 17:00:00,140002800
Antofagasta,Chile,60,,,2020-04-05 17:00:00,140003347
Atacama,Chile,5,,,2020-04-05 17:00:00,140003339
Coquimbo,Chile,50,,,2020-04-05 17:00:00,140003341
Valparaiso,Chile,191,,,2020-04-05 17:00:00,140003346
Region Metropolitana,Chile,2102,,,2020-04-05 17:00:00,140003345
Libertador General Bernardo O'Higgins,Chile,41,,,2020-04-05 17:00:00,140003348
Maule,Chile,103,,,2020-04-05 17:00:00,140003344
Ñuble,Chile,425,,,2020-04-05 17:00:00,
Biobío,Chile,365,,,2020-04-05 17:00:00,140003340
Araucania,Chile,509,,,2020-04-05 17:00:00,140003338
Los Rios,Chile,99,,,2020-04-05 17:00:00,140003343
Los Lagos,Chile,276,,,2020-04-05 17:00:00,140003342
Aysén,Chile,7,,,2020-04-05 17:00:00,140003349
Magallanes y de la Antarctica,Chile,190,,,2020-04-05 17:00:00,140003350
Baden-Wurttemberg,Germany,20813,,,2020-04-06 02:00:00,140003865
Bavaria,Germany,25472,,,2020-04-06 02:00:00,140003864
Berlin,Germany,3687,,,2020-04-06 02:00:00,140003662
Brandenburg,Germany,1457,,,2020-04-06 02:00:00,140003858
Bremen,Germany,395,,,2020-04-06 02:00:00,140003869
Hamburg,Germany,3019,,,2020-04-06 02:00:00,140003859
Hesse,Germany,4652,,,2020-04-06 02:00:00,140003866
Mecklenburg-Western Pomerania,Germany,528,,,2020-04-06 02:00:00,140003872
Lower Saxony,Germany,6267,,,2020-04-06 02:00:00,140003870
North Rhine-Westphalia,Germany,21157,,,2020-04-06 02:00:00,140003860
Rhineland-Palatinate,Germany,3952,,,2020-04-06 02:00:00,140003868
Saarland,Germany,1544,,,2020-04-06 02:00:00,140003861
Saxony,Germany,3079,,,2020-04-06 02:00:00,140003863
Saxony-Anhalt,Germany,976,,,2020-04-06 02:00:00,140003862
Schleswig-Holstein,Germany,1677,,,2020-04-06 02:00:00,140003871
Thuringia,Germany,1180,,,2020-04-06 02:00:00,140003867
Attica,Greece,641,,,2020-04-05 17:00:00,140000004
Aegean Islands,Greece,9,,,2020-04-05 17:00:00,
Thrace,Greece,24,,,2020-04-05 17:00:00,
Macedonia,Greece,122,,,2020-04-05 17:00:00,
Epirus,Greece,7,,,2020-04-05 17:00:00,140000010
Thessaly,Greece,14,,,2020-04-05 17:00:00,140000001
Peloponnese,Greece,78,,,2020-04-05 17:00:00,140000006
Dodecanese,Greece,2,,,2020-04-05 17:00:00,
Greece Central,Greece,6,,,2020-04-05 17:00:00,140000011
Crete,Greece,12,,,2020-04-05 17:00:00,140000012
Ionian Islands,Greece,7,,,2020-04-05 17:00:00,140000008
Cyclades,Greece,1,,,2020-04-05 17:00:00,
Undefined Location,Greece,693,,,2020-04-05 17:00:00,
Cruize Ship,Greece,119,,,2020-04-05 17:00:00,
Lima Province,Peru,1639,,,2020-04-05 20:00:00,140003304
Loreto,Peru,143,,,2020-04-05 20:00:00,140003877
Lambayeque,Peru,100,,,2020-04-05 20:00:00,140003322
Callao,Peru,89,,,2020-04-05 20:00:00,140003303
Cusco,Peru,52,,,2020-04-05 20:00:00,140003315
Arequipa,Peru,51,,,2020-04-05 20:00:00,140003316
La Libertad,Peru,50,,,2020-04-05 20:00:00,140003321
Piura,Peru,29,,,2020-04-05 20:00:00,140003323
Tumbes,Peru,26,,,2020-04-05 20:00:00,140003324
Junin,Peru,25,,,2020-04-05 20:00:00,140003311
Ancash,Peru,23,,,2020-04-05 20:00:00,140003320
Ica,Peru,14,,,2020-04-05 20:00:00,140003319
Tacna,Peru,9,,,2020-04-05 20:00:00,140003317
San Martin,Peru,8,,,2020-04-05 20:00:00,140003307
Cajamarca,Peru,6,,,2020-04-05 20:00:00,140003310
Huanuco,Peru,6,,,2020-04-05 20:00:00,140003308
