Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,1982,,,2020-04-13 02:00:00,140004402
Delhi,India,1154,,,2020-04-13 02:00:00,140001944
Tamil Nadu,India,1075,,,2020-04-13 02:00:00,140001938
Rajasthan,India,804,,,2020-04-13 02:00:00,140001929
Madhya Pradesh,India,562,,,2020-04-13 02:00:00,140001931
Telangana,India,531,,,2020-04-13 02:00:00,140004405
Gujarat,India,516,,,2020-04-13 02:00:00,140001927
Uttar Pradesh,India,483,,,2020-04-13 02:00:00,140001926
Andhra Pradesh,India,420,,,2020-04-13 02:00:00,140004401
Kerala,India,375,,,2020-04-13 02:00:00,140001930
Karnataka,India,232,,,2020-04-13 02:00:00,140004403
Haryana,India,195,,,2020-04-13 02:00:00,140001933
Punjab,India,170,,,2020-04-13 02:00:00,140001934
West Bengal,India,134,,,2020-04-13 02:00:00,140001940
Bihar,India,64,,,2020-04-13 02:00:00,140001937
Odisha,India,54,,,2020-04-13 02:00:00,140001936
Uttarakhand,India,35,,,2020-04-13 02:00:00,140001932
Himachal Pradesh,India,32,,,2020-04-13 02:00:00,140001941
Assam,India,29,,,2020-04-13 02:00:00,140001939
Chhattisgarh,India,31,,,2020-04-13 02:00:00,140004404
Chandigarh,India,21,,,2020-04-13 02:00:00,140001945
Jharkhand,India,19,,,2020-04-13 02:00:00,140001943
Andaman and Nicobar Islands,India,11,,,2020-04-13 02:00:00,140001955
Goa,India,7,,,2020-04-13 02:00:00,140001956
Puducherry,India,7,,,2020-04-13 02:00:00,140001953
Manipur,India,2,,,2020-04-13 02:00:00,140001942
Tripura,India,2,,,2020-04-13 02:00:00,140001949
Mizoram,India,1,,,2020-04-13 02:00:00,140001928
Arunachal Pradesh,India,1,,,2020-04-13 02:00:00,140002691
Dadra and Nagar Haveli,India,1,,,2020-04-13 02:00:00,140001947
Nagaland,India,1,,,2020-04-13 02:00:00,140001950
Daman & Diu,India,0,,,2020-04-13 02:00:00,140001948
Lakshadweep,India,0,,,2020-04-13 02:00:00,140001954
Meghalaya,India,0,,,2020-04-13 02:00:00,140001952
Sikkim,India,0,,,2020-04-13 02:00:00,140001951
British Columbia,Canada,1445,,,2020-04-13 02:00:00,140002874
Alberta,Canada,1651,,,2020-04-13 02:00:00,140002879
Saskatchewan,Canada,298,,,2020-04-13 02:00:00,140002878
Manitoba,Canada,242,,,2020-04-13 02:00:00,140002877
Ontario,Canada,7049,,,2020-04-13 02:00:00,140002875
Quebec,Canada,12846,,,2020-04-13 02:00:00,140002869
