Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,12296,,,2020-05-02 23:00:00,140004402
Gujarat,India,5054,,,2020-05-02 23:00:00,140001927
Delhi,India,4122,,,2020-05-02 23:00:00,140001944
Madhya Pradesh,India,2788,,,2020-05-02 23:00:00,140001931
Rajasthan,India,2772,,,2020-05-02 23:00:00,140001929
Tamil Nadu,India,2757,,,2020-05-02 23:00:00,140001938
Uttar Pradesh,India,2487,,,2020-05-02 23:00:00,140001926
Andhra Pradesh,India,1525,,,2020-05-02 23:00:00,140004401
Telangana,India,1061,,,2020-05-02 23:00:00,140004405
West Bengal,India,795,,,2020-05-02 23:00:00,140001940
Karnataka,India,601,,,2020-05-02 23:00:00,140004403
Kerala,India,500,,,2020-05-02 23:00:00,140001930
Bihar,India,481,,,2020-05-02 23:00:00,140001937
Punjab,India,772,,,2020-05-02 23:00:00,140001934
Haryana,India,376,,,2020-05-02 23:00:00,140001933
Odisha,India,157,,,2020-05-02 23:00:00,140001936
Jharkhand,India,115,,,2020-05-02 23:00:00,140001943
Chandigarh,India,94,,,2020-05-02 23:00:00,140001945
Uttarakhand,India,59,,,2020-05-02 23:00:00,140001932
Himachal Pradesh,India,40,,,2020-05-02 23:00:00,140001941
Assam,India,43,,,2020-05-02 23:00:00,140001939
Chhattisgarh,India,43,,,2020-05-02 23:00:00,140004404
Andaman and Nicobar Islands,India,33,,,2020-05-02 23:00:00,140001955
Meghalaya,India,12,,,2020-05-02 23:00:00,140001952
Puducherry,India,12,,,2020-05-02 23:00:00,140001953
Goa,India,7,,,2020-05-02 23:00:00,140001956
Manipur,India,2,,,2020-05-02 23:00:00,140001942
Tripura,India,4,,,2020-05-02 23:00:00,140001949
Mizoram,India,1,,,2020-05-02 23:00:00,140001928
Arunachal Pradesh,India,1,,,2020-05-02 23:00:00,140002691
Nagaland,India,0,,,2020-05-02 23:00:00,140001950
Dadra and Nagar Haveli,India,0,,,2020-05-02 23:00:00,140001947
Daman & Diu,India,0,,,2020-05-02 23:00:00,140001948
Lakshadweep,India,0,,,2020-05-02 23:00:00,140001954
Sikkim,India,0,,,2020-05-02 23:00:00,140001951
British Columbia,Canada,2171,,,2020-05-03 01:00:00,140002874
Alberta,Canada,5670,,,2020-05-03 01:00:00,140002879
Saskatchewan,Canada,421,,,2020-05-03 01:00:00,140002878
Manitoba,Canada,280,,,2020-05-03 01:00:00,140002877
Ontario,Canada,17119,,,2020-05-03 01:00:00,140002875
Quebec,Canada,29656,,,2020-05-03 01:00:00,140002869
Newfoundland,Canada,259,,,2020-05-03 01:00:00,140002930
New Brunswick,Canada,118,,,2020-05-03 01:00:00,140002928
Nova Scotia,Canada,963,,,2020-05-03 01:00:00,140002929
Prince Edward Island,Canada,27,,,2020-05-03 01:00:00,140002931
Yukon,Canada,11,,,2020-05-03 01:00:00,140002880
Northwest Territories,Canada,5,,,2020-05-03 01:00:00,140002881
Nunavut,Canada,1,,,2020-05-03 01:00:00,140003914
Repatriated travellers,Canada,13,,,2020-05-03 01:00:00,
Daegu,South Korea,6867,,,2020-05-03 01:00:00,140004292
Gyeongsangbuk-do,South Korea,1366,,,2020-05-03 01:00:00,140004295
Gyeonggi-do,South Korea,678,,,2020-05-03 01:00:00,140004304
Seoul,South Korea,635,,,2020-05-03 01:00:00,140004303
Chungcheongnam-do,South Korea,143,,,2020-05-03 01:00:00,140004302
Busan,South Korea,138,,,2020-05-03 01:00:00,140004297
Gyeongsangnam-do,South Korea,117,,,2020-05-03 01:00:00,140004298
Incheon,South Korea,95,,,2020-05-03 01:00:00,140004305
Gangwon-do,South Korea,53,,,2020-05-03 01:00:00,140004294
Tyrol,Austria,3427,,,2020-05-02 12:00:00,140003806
Lower Austria,Austria,2495,,,2020-05-02 12:00:00,140003799
Upper Austria,Austria,2205,,,2020-05-02 12:00:00,140003801
Vienna,Austria,2204,,,2020-05-02 12:00:00,140003807
Styria,Austria,1663,,,2020-05-02 12:00:00,140003802
Salzburg,Austria,1201,,,2020-05-02 12:00:00,140003805
Vorarlberg,Austria,859,,,2020-05-02 12:00:00,140003800
Carinthia,Austria,394,,,2020-05-02 12:00:00,140003804
Burgenland,Austria,307,,,2020-05-02 12:00:00,140003803
Flanders,Belgium,26999,,,2020-05-02 12:00:00,
Walloon Brabant,Belgium,15981,,,2020-05-02 12:00:00,140003274
Brussels,Belgium,4998,,,2020-05-02 12:00:00,140003275
Attica,Greece,903,,,2020-05-02 22:00:00,140000004
Aegean Islands,Greece,9,,,2020-05-02 22:00:00,
Thrace,Greece,24,,,2020-05-02 22:00:00,
Macedonia,Greece,122,,,2020-05-02 22:00:00,
Epirus,Greece,7,,,2020-05-02 22:00:00,140000010
Thessaly,Greece,14,,,2020-05-02 22:00:00,140000001
Peloponnese,Greece,78,,,2020-05-02 22:00:00,140000006
Dodecanese,Greece,2,,,2020-05-02 22:00:00,
Greece Central,Greece,6,,,2020-05-02 22:00:00,140000011
Crete,Greece,12,,,2020-05-02 22:00:00,140000012
Ionian Islands,Greece,7,,,2020-05-02 22:00:00,140000008
Cyclades,Greece,1,,,2020-05-02 22:00:00,
Cruize Ship,Greece,119,,,2020-05-02 22:00:00,
Arica y Parinacota,Chile,307,,,2020-05-02 17:00:00,140002799
Tarapaca,Chile,212,,,2020-05-02 17:00:00,140002800
Antofagasta,Chile,679,,,2020-05-02 17:00:00,140003347
Atacama,Chile,59,,,2020-05-02 17:00:00,140003339
