Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,74860,2587,32329,2020-06-04 06:00:00,140004402
Tamil Nadu,India,25872,208,14316,2020-06-04 06:00:00,140001938
Delhi,India,23645,615,9542,2020-06-04 06:00:00,140001944
Gujarat,India,18117,1122,12212,2020-06-04 06:00:00,140001927
Rajasthan,India,9652,209,6744,2020-06-04 06:00:00,140001929
Uttar Pradesh,India,8870,230,5257,2020-06-04 06:00:00,140001926
Madhya Pradesh,India,8588,371,5445,2020-06-04 06:00:00,140001931
State Unassigned,India,7483,0,0,2020-06-04 06:00:00,
West Bengal,India,6508,345,2580,2020-06-04 06:00:00,140001940
Bihar,India,4326,25,2025,2020-06-04 06:00:00,140001937
Karnataka,India,4063,53,1514,2020-06-04 06:00:00,140004403
Andhra Pradesh,India,3971,68,2464,2020-06-04 06:00:00,140004401
Telangana,India,3020,99,1556,2020-06-04 06:00:00,140004405
Haryana,India,2954,23,1089,2020-06-04 06:00:00,140001933
Odisha,India,2478,9,1416,2020-06-04 06:00:00,140001936
Punjab,India,2376,47,2029,2020-06-04 06:00:00,140001934
Assam,India,1831,4,414,2020-06-04 06:00:00,140001939
Kerala,India,1495,12,651,2020-06-04 06:00:00,140001930
Uttarakhand,India,1085,8,259,2020-06-04 06:00:00,140001932
Jharkhand,India,764,5,297,2020-06-04 06:00:00,140001943
Chhattisgarh,India,626,1,170,2020-06-04 06:00:00,140004404
Tripura,India,573,0,173,2020-06-04 06:00:00,140001949
Himachal Pradesh,India,359,6,146,2020-06-04 06:00:00,140001941
Chandigarh,India,301,5,214,2020-06-04 06:00:00,140001945
Manipur,India,108,0,38,2020-06-04 06:00:00,140001942
Puducherry,India,88,0,30,2020-06-04 06:00:00,140001953
Goa,India,126,0,57,2020-06-04 06:00:00,140001956
Nagaland,India,80,0,0,2020-06-04 06:00:00,140001950
Andaman and Nicobar Islands,India,33,0,33,2020-06-04 06:00:00,140001955
Meghalaya,India,33,1,13,2020-06-04 06:00:00,140001952
Arunachal Pradesh,India,37,0,1,2020-06-04 06:00:00,140002691
Mizoram,India,17,0,1,2020-06-04 06:00:00,140001928
Dadra and Nagar Haveli,India,11,0,1,2020-06-04 06:00:00,140001947
