Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,411798,14729,248615,2020-07-31 03:00:00,140004402
Tamil Nadu,India,239978,3841,178178,2020-07-31 03:00:00,140001938
Delhi,India,134403,3936,119724,2020-07-31 03:00:00,140001944
Karnataka,India,118632,2230,46694,2020-07-31 03:00:00,140004403
Andhra Pradesh,India,130557,1281,60024,2020-07-31 03:00:00,140004401
Uttar Pradesh,India,81039,1587,46803,2020-07-31 03:00:00,140001926
Gujarat,India,60285,2414,44176,2020-07-31 03:00:00,140001927
West Bengal,India,67692,1536,46256,2020-07-31 03:00:00,140001940
Telangana,India,60717,505,44572,2020-07-31 03:00:00,140004405
Rajasthan,India,40936,667,29231,2020-07-31 03:00:00,140001929
Bihar,India,48001,285,31673,2020-07-31 03:00:00,140001937
Haryana,India,34254,417,27340,2020-07-31 03:00:00,140001933
Assam,India,38408,94,29081,2020-07-31 03:00:00,140001939
Madhya Pradesh,India,30968,857,21657,2020-07-31 03:00:00,140001931
Odisha,India,30378,205,19746,2020-07-31 03:00:00,140001936
Kerala,India,22304,71,12159,2020-07-31 03:00:00,140001930
Punjab,India,15456,370,10509,2020-07-31 03:00:00,140001934
Jharkhand,India,10399,103,4176,2020-07-31 03:00:00,140001943
Chhattisgarh,India,8856,51,5921,2020-07-31 03:00:00,140004404
Uttarakhand,India,7065,76,3996,2020-07-31 03:00:00,140001932
Goa,India,5704,42,4005,2020-07-31 03:00:00,140001956
Tripura,India,4503,21,2962,2020-07-31 03:00:00,140001949
Puducherry,India,3298,48,1958,2020-07-31 03:00:00,140001953
Manipur,India,2505,4,1672,2020-07-31 03:00:00,140001942
Himachal Pradesh,India,2506,13,1387,2020-07-31 03:00:00,140001941
Nagaland,India,1566,4,625,2020-07-31 03:00:00,140001950
Arunachal Pradesh,India,1484,3,827,2020-07-31 03:00:00,140002691
Chandigarh,India,1016,14,647,2020-07-31 03:00:00,140001945
Dadra and Nagar Haveli,India,1103,2,684,2020-07-31 03:00:00,140001947
Meghalaya,India,803,5,210,2020-07-31 03:00:00,140001952
Sikkim,India,610,1,214,2020-07-31 03:00:00,140001951
Mizoram,India,409,0,234,2020-07-31 03:00:00,140001928
Andaman and Nicobar Islands,India,470,3,201,2020-07-31 03:00:00,140001955
State Unassigned,India,0,0,0,2020-07-31 03:00:00,
Lakshadweep,India,0,0,0,2020-07-31 03:00:00,140001954
British Columbia,Canada,3591,194,3155,2020-07-31 03:00:00,140002874
Alberta,Canada,10716,195,9113,2020-07-31 03:00:00,140002879
Saskatchewan,Canada,1306,18,984,2020-07-31 03:00:00,140002878
Manitoba,Canada,409,8,325,2020-07-31 03:00:00,140002877
Ontario,Canada,39075,2772,34906,2020-07-31 03:00:00,140002875
Quebec,Canada,59131,5673,50886,2020-07-31 03:00:00,140002869
