Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,595865,20037,417123,2020-08-17 03:00:00,140004402
Tamil Nadu,India,338055,5766,278270,2020-08-17 03:00:00,140001938
Andhra Pradesh,India,289829,2650,201234,2020-08-17 03:00:00,140004401
Karnataka,India,226966,3956,141491,2020-08-17 03:00:00,140004403
Delhi,India,152580,4196,137561,2020-08-17 03:00:00,140001944
Uttar Pradesh,India,154418,2449,100432,2020-08-17 03:00:00,140001926
West Bengal,India,116498,2428,86771,2020-08-17 03:00:00,140001940
Bihar,India,104093,537,72566,2020-08-17 03:00:00,140001937
Telangana,India,91361,693,68126,2020-08-17 03:00:00,140004405
Gujarat,India,78783,2785,61596,2020-08-17 03:00:00,140001927
Assam,India,76876,189,55216,2020-08-17 03:00:00,140001939
Rajasthan,India,61296,876,46604,2020-08-17 03:00:00,140001929
Odisha,India,60050,396,42277,2020-08-17 03:00:00,140001936
Haryana,India,47153,538,39601,2020-08-17 03:00:00,140001933
Madhya Pradesh,India,45455,1105,34038,2020-08-17 03:00:00,140001931
Kerala,India,44415,157,28894,2020-08-17 03:00:00,140001930
Punjab,India,31206,812,19431,2020-08-17 03:00:00,140001934
Jharkhand,India,23224,244,14747,2020-08-17 03:00:00,140001943
Chhattisgarh,India,15621,142,10235,2020-08-17 03:00:00,140004404
Uttarakhand,India,12175,152,8100,2020-08-17 03:00:00,140001932
Goa,India,11639,104,7775,2020-08-17 03:00:00,140001956
Tripura,India,7076,55,5151,2020-08-17 03:00:00,140001949
Puducherry,India,7732,110,4443,2020-08-17 03:00:00,140001953
Manipur,India,4569,16,2632,2020-08-17 03:00:00,140001942
Himachal Pradesh,India,4156,18,2720,2020-08-17 03:00:00,140001941
Nagaland,India,3394,7,1422,2020-08-17 03:00:00,140001950
Arunachal Pradesh,India,2701,5,1808,2020-08-17 03:00:00,140002691
Andaman and Nicobar Islands,India,2399,28,1226,2020-08-17 03:00:00,140001955
Chandigarh,India,2102,29,1137,2020-08-17 03:00:00,140001945
Dadra and Nagar Haveli,India,1881,2,1431,2020-08-17 03:00:00,140001947
