Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,318695,12030,175029,2020-07-21 03:00:00,140004402
Tamil Nadu,India,175678,2551,121776,2020-07-21 03:00:00,140001938
Delhi,India,123747,3663,104918,2020-07-21 03:00:00,140001944
Gujarat,India,49439,2166,35659,2020-07-21 03:00:00,140001927
Karnataka,India,67420,1408,23796,2020-07-21 03:00:00,140004403
Uttar Pradesh,India,51160,1192,30831,2020-07-21 03:00:00,140001926
Telangana,India,46274,422,34323,2020-07-21 03:00:00,140004405
Andhra Pradesh,India,53724,696,24228,2020-07-21 03:00:00,140004401
West Bengal,India,44769,1147,26418,2020-07-21 03:00:00,140001940
Rajasthan,India,30390,568,22195,2020-07-21 03:00:00,140001929
Haryana,India,26858,355,20226,2020-07-21 03:00:00,140001933
Bihar,India,27455,187,17535,2020-07-21 03:00:00,140001937
Madhya Pradesh,India,23310,738,15684,2020-07-21 03:00:00,140001931
Assam,India,25093,63,17096,2020-07-21 03:00:00,140001939
Odisha,India,18110,125,12910,2020-07-21 03:00:00,140001936
Punjab,India,10510,262,7118,2020-07-21 03:00:00,140001934
Kerala,India,13279,44,5615,2020-07-21 03:00:00,140001930
Chhattisgarh,India,5598,28,3944,2020-07-21 03:00:00,140004404
Jharkhand,India,5777,53,2835,2020-07-21 03:00:00,140001943
Uttarakhand,India,4642,55,3212,2020-07-21 03:00:00,140001932
Goa,India,3853,23,2361,2020-07-21 03:00:00,140001956
State Unassigned,India,0,0,0,2020-07-21 03:00:00,
Tripura,India,3093,7,1845,2020-07-21 03:00:00,140001949
Manipur,India,1925,0,1320,2020-07-21 03:00:00,140001942
Puducherry,India,2092,29,1265,2020-07-21 03:00:00,140001953
Himachal Pradesh,India,1631,10,1067,2020-07-21 03:00:00,140001941
Nagaland,India,1021,0,484,2020-07-21 03:00:00,140001950
Chandigarh,India,737,12,518,2020-07-21 03:00:00,140001945
Dadra and Nagar Haveli,India,711,2,465,2020-07-21 03:00:00,140001947
Arunachal Pradesh,India,790,3,285,2020-07-21 03:00:00,140002691
Meghalaya,India,469,4,52,2020-07-21 03:00:00,140001952
Mizoram,India,297,0,168,2020-07-21 03:00:00,140001928
Andaman and Nicobar Islands,India,207,0,151,2020-07-21 03:00:00,140001955
Sikkim,India,318,0,92,2020-07-21 03:00:00,140001951
Lakshadweep,India,0,0,0,2020-07-21 03:00:00,140001954
British Columbia,Canada,3300,189,2858,2020-07-21 03:00:00,140002874
Alberta,Canada,9587,170,8308,2020-07-21 03:00:00,140002879
Saskatchewan,Canada,962,15,802,2020-07-21 03:00:00,140002878
Manitoba,Canada,354,7,318,2020-07-21 03:00:00,140002877
Ontario,Canada,37739,2752,33513,2020-07-21 03:00:00,140002875
Quebec,Canada,57616,5657,50190,2020-07-21 03:00:00,140002869
Newfoundland,Canada,262,3,259,2020-07-21 03:00:00,140002930
New Brunswick,Canada,170,2,163,2020-07-21 03:00:00,140002928
Nova Scotia,Canada,1067,63,1003,2020-07-21 03:00:00,140002929
Prince Edward Island,Canada,36,0,31,2020-07-21 03:00:00,140002931
Yukon,Canada,13,0,11,2020-07-21 03:00:00,140002880
Northwest Territories,Canada,5,0,5,2020-07-21 03:00:00,140002881
Nunavut,Canada,0,0,0,2020-07-21 03:00:00,140003914
Repatriated travellers,Canada,13,,13,2020-07-21 03:00:00,
Macedonia East and Thrace,Greece,467,,,2020-07-21 03:00:00,140000003
Macedonia Central,Greece,361,,,2020-07-21 03:00:00,140000005
Epirus,Greece,37,,,2020-07-21 03:00:00,140000010
Thessaly,Greece,205,,,2020-07-21 03:00:00,140000001
Ionian Islands,Greece,45,,,2020-07-21 03:00:00,140000008
Greece West,Greece,90,,,2020-07-21 03:00:00,140000013
Greece Central,Greece,98,,,2020-07-21 03:00:00,140000011
Attica,Greece,1826,,,2020-07-21 03:00:00,140000004
Peloponnese,Greece,205,,,2020-07-21 03:00:00,140000006
Aegean North,Greece,24,,,2020-07-21 03:00:00,140000002
Aegean South,Greece,45,,,2020-07-21 03:00:00,140000000
Crete,Greece,38,,,2020-07-21 03:00:00,140000012
Macedonia West,Greece,208,,,2020-07-21 03:00:00,140000009
Without permanent residency in Greece,Greece,341,,,2020-07-21 03:00:00,
Mount Athos,Greece,4,,,2020-07-21 03:00:00,140000007
Under Investigation,Greece,1,,,2020-07-21 03:00:00,
Bogota,Colombia,63265,1555,24447,2020-07-21 03:00:00,140004233
Atlantico,Colombia,43813,2176,24428,2020-07-21 03:00:00,140004209
Valle del Cauca,Colombia,17457,668,8923,2020-07-21 03:00:00,140004235
Antioquia,Colombia,15647,193,4348,2020-07-21 03:00:00,140004230
Bolivar,Colombia,14972,502,9507,2020-07-21 03:00:00,140004226
Cundinamarca,Colombia,5835,130,2697,2020-07-21 03:00:00,140004214
Narino,Colombia,5401,166,3148,2020-07-21 03:00:00,140004237
Magdalena,Colombia,4179,259,1680,2020-07-21 03:00:00,140004225
Sucre,Colombia,4139,225,1235,2020-07-21 03:00:00,140004227
Cordoba,Colombia,2709,304,656,2020-07-21 03:00:00,140004228
Choco,Colombia,2498,81,1458,2020-07-21 03:00:00,140004231
Amazonas,Colombia,2454,101,2275,2020-07-21 03:00:00,140004218
Cesar,Colombia,1997,38,1114,2020-07-21 03:00:00,140004208
Meta,Colombia,1936,20,1289,2020-07-21 03:00:00,140004234
Santander,Colombia,1922,43,663,2020-07-21 03:00:00,140004211
Tolima,Colombia,1782,32,902,2020-07-21 03:00:00,140004215
La Guajira,Colombia,1511,79,453,2020-07-21 03:00:00,140004205
Cauca,Colombia,1107,35,352,2020-07-21 03:00:00,140004236
Risaralda,Colombia,995,21,509,2020-07-21 03:00:00,140004232
Norde de Santander,Colombia,836,36,292,2020-07-21 03:00:00,140004210
Boyaca,Colombia,640,20,334,2020-07-21 03:00:00,140004216
Huila,Colombia,535,15,358,2020-07-21 03:00:00,140004217
Caldas,Colombia,392,7,245,2020-07-21 03:00:00,140004206
Caqueta,Colombia,324,5,38,2020-07-21 03:00:00,140004220
Putumayo,Colombia,243,16,16,2020-07-21 03:00:00,140004224
Quindio,Colombia,212,5,166,2020-07-21 03:00:00,140004207
Arauca,Colombia,165,0,83,2020-07-21 03:00:00,140004212
Casanare,Colombia,155,2,73,2020-07-21 03:00:00,140004213
