Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,535601,18306,368435,2020-08-12 03:00:00,140004402
Tamil Nadu,India,308649,5159,250680,2020-08-12 03:00:00,140001938
Delhi,India,147391,4139,132384,2020-08-12 03:00:00,140001944
Karnataka,India,188611,3398,105599,2020-08-12 03:00:00,140004403
Andhra Pradesh,India,244549,2203,154749,2020-08-12 03:00:00,140004401
Uttar Pradesh,India,131763,2176,80589,2020-08-12 03:00:00,140001926
Gujarat,India,73238,2695,56516,2020-08-12 03:00:00,140001927
West Bengal,India,101390,2149,73395,2020-08-12 03:00:00,140001940
Telangana,India,82647,645,59374,2020-08-12 03:00:00,140004405
Rajasthan,India,54887,811,40399,2020-08-12 03:00:00,140001929
Bihar,India,86812,465,57039,2020-08-12 03:00:00,140001937
Haryana,India,43227,500,36082,2020-08-12 03:00:00,140001933
Assam,India,64407,155,45074,2020-08-12 03:00:00,140001939
Madhya Pradesh,India,40734,1033,30596,2020-08-12 03:00:00,140001931
Odisha,India,48796,349,34806,2020-08-12 03:00:00,140001936
Kerala,India,36932,121,24042,2020-08-12 03:00:00,140001930
Punjab,India,25889,636,16790,2020-08-12 03:00:00,140001934
Jharkhand,India,19469,194,10555,2020-08-12 03:00:00,140001943
Chhattisgarh,India,12985,104,9239,2020-08-12 03:00:00,140004404
Uttarakhand,India,10432,136,6470,2020-08-12 03:00:00,140001932
Goa,India,9444,86,6480,2020-08-12 03:00:00,140001956
Tripura,India,6387,43,4656,2020-08-12 03:00:00,140001949
Puducherry,India,5900,91,3532,2020-08-12 03:00:00,140001953
Manipur,India,3941,12,2155,2020-08-12 03:00:00,140001942
Himachal Pradesh,India,3497,17,2273,2020-08-12 03:00:00,140001941
Nagaland,India,3031,7,985,2020-08-12 03:00:00,140001950
Arunachal Pradesh,India,2327,3,1634,2020-08-12 03:00:00,140002691
Chandigarh,India,1670,26,1015,2020-08-12 03:00:00,140001945
Dadra and Nagar Haveli,India,1656,2,1208,2020-08-12 03:00:00,140001947
Meghalaya,India,1142,6,510,2020-08-12 03:00:00,140001952
Sikkim,India,913,1,534,2020-08-12 03:00:00,140001951
Mizoram,India,623,0,323,2020-08-12 03:00:00,140001928
Andaman and Nicobar Islands,India,1764,21,749,2020-08-12 03:00:00,140001955
State Unassigned,India,0,0,0,2020-08-12 03:00:00,
Lakshadweep,India,0,0,0,2020-08-12 03:00:00,140001954
British Columbia,Canada,4111,195,3444,2020-08-12 03:00:00,140002874
Alberta,Canada,11772,216,10552,2020-08-12 03:00:00,140002879
Saskatchewan,Canada,1479,20,1294,2020-08-12 03:00:00,140002878
Manitoba,Canada,562,8,360,2020-08-12 03:00:00,140002877
Ontario,Canada,40194,2786,36456,2020-08-12 03:00:00,140002875
Quebec,Canada,60718,5697,53135,2020-08-12 03:00:00,140002869
Newfoundland,Canada,268,3,263,2020-08-12 03:00:00,140002930
New Brunswick,Canada,177,2,168,2020-08-12 03:00:00,140002928
Nova Scotia,Canada,1071,64,1007,2020-08-12 03:00:00,140002929
Prince Edward Island,Canada,36,0,36,2020-08-12 03:00:00,140002931
Yukon,Canada,15,0,13,2020-08-12 03:00:00,140002880
Northwest Territories,Canada,5,0,5,2020-08-12 03:00:00,140002881
Nunavut,Canada,0,0,0,2020-08-12 03:00:00,140003914
Repatriated travellers,Canada,13,0,13,2020-08-12 03:00:00,
Macedonia East and Thrace,Greece,642,,,2020-08-12 03:00:00,140000003
Macedonia Central,Greece,947,,,2020-08-12 03:00:00,140000005
Epirus,Greece,50,,,2020-08-12 03:00:00,140000010
Thessaly,Greece,324,,,2020-08-12 03:00:00,140000001
Ionian Islands,Greece,127,,,2020-08-12 03:00:00,140000008
Greece West,Greece,113,,,2020-08-12 03:00:00,140000013
Greece Central,Greece,127,,,2020-08-12 03:00:00,140000011
Attica,Greece,2377,,,2020-08-12 03:00:00,140000004
Peloponnese,Greece,240,,,2020-08-12 03:00:00,140000006
Aegean North,Greece,56,,,2020-08-12 03:00:00,140000002
Aegean South,Greece,105,,,2020-08-12 03:00:00,140000000
Crete,Greece,85,,,2020-08-12 03:00:00,140000012
Macedonia West,Greece,233,,,2020-08-12 03:00:00,140000009
Without permanent residency in Greece,Greece,509,,,2020-08-12 03:00:00,
Mount Athos,Greece,4,,,2020-08-12 03:00:00,140000007
Under Investigation,Greece,1,,,2020-08-12 03:00:00,
Bogota,Colombia,136764,3778,65361,2020-08-12 03:00:00,140004233
Atlantico,Colombia,58634,2699,45918,2020-08-12 03:00:00,140004209
Antioquia,Colombia,52417,903,23671,2020-08-12 03:00:00,140004230
Valle del Cauca,Colombia,31951,1242,19450,2020-08-12 03:00:00,140004235
Bolivar,Colombia,20456,630,16264,2020-08-12 03:00:00,140004226
Cundinamarca,Colombia,12092,327,6896,2020-08-12 03:00:00,140004214
Cordoba,Colombia,10361,852,4316,2020-08-12 03:00:00,140004228
Narino,Colombia,9898,345,6084,2020-08-12 03:00:00,140004237
Magdalena,Colombia,8547,438,5056,2020-08-12 03:00:00,140004225
Sucre,Colombia,7575,395,4722,2020-08-12 03:00:00,140004227
Santander,Colombia,6958,266,2436,2020-08-12 03:00:00,140004211
Norde de Santander,Colombia,4868,262,1734,2020-08-12 03:00:00,140004210
Cesar,Colombia,4511,100,2148,2020-08-12 03:00:00,140004208
Meta,Colombia,4111,57,2339,2020-08-12 03:00:00,140004234
Tolima,Colombia,3681,84,1970,2020-08-12 03:00:00,140004215
Choco,Colombia,3265,119,2624,2020-08-12 03:00:00,140004231
La Guajira,Colombia,2787,146,1697,2020-08-12 03:00:00,140004205
Risaralda,Colombia,2704,51,1087,2020-08-12 03:00:00,140004232
Cauca,Colombia,2681,96,1391,2020-08-12 03:00:00,140004236
Caqueta,Colombia,2619,68,762,2020-08-12 03:00:00,140004220
Amazonas,Colombia,2615,104,2382,2020-08-12 03:00:00,140004218
Huila,Colombia,1747,42,661,2020-08-12 03:00:00,140004217
Boyaca,Colombia,1621,39,704,2020-08-12 03:00:00,140004216
Putumayo,Colombia,1572,63,548,2020-08-12 03:00:00,140004224
Caldas,Colombia,1383,18,463,2020-08-12 03:00:00,140004206
Quindio,Colombia,528,13,252,2020-08-12 03:00:00,140004207
Arauca,Colombia,495,8,182,2020-08-12 03:00:00,140004212
Casanare,Colombia,491,7,195,2020-08-12 03:00:00,140004213
Guaviare,Colombia,160,0,65,2020-08-12 03:00:00,140004222
Vaupes,Colombia,61,1,59,2020-08-12 03:00:00,140004219
San Andres y Providencia,Colombia,51,0,33,2020-08-12 03:00:00,140004229
Guainia,Colombia,14,1,13,2020-08-12 03:00:00,140004223
Vichada,Colombia,5,0,2,2020-08-12 03:00:00,140004221
Buenos Aires - Capital Federal,Argentina,126081,2407,29071,2020-08-12 03:00:00,140003352
