Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,1135,,,2020-04-09 00:00:00,140004402
Tamil Nadu,India,738,,,2020-04-09 00:00:00,140001938
Delhi,India,669,,,2020-04-09 00:00:00,140001944
Telangana,India,453,,,2020-04-09 00:00:00,140004405
Rajasthan,India,383,,,2020-04-09 00:00:00,140001929
Kerala,India,345,,,2020-04-09 00:00:00,140001930
Uttar Pradesh,India,361,,,2020-04-09 00:00:00,140001926
Andhra Pradesh,India,348,,,2020-04-09 00:00:00,140004401
Madhya Pradesh,India,341,,,2020-04-09 00:00:00,140001931
Karnataka,India,181,,,2020-04-09 00:00:00,140004403
Gujarat,India,186,,,2020-04-09 00:00:00,140001927
Haryana,India,167,,,2020-04-09 00:00:00,140001933
Punjab,India,106,,,2020-04-09 00:00:00,140001934
West Bengal,India,99,,,2020-04-09 00:00:00,140001940
Odisha,India,42,,,2020-04-09 00:00:00,140001936
Bihar,India,39,,,2020-04-09 00:00:00,140001937
Uttarakhand,India,35,,,2020-04-09 00:00:00,140001932
Assam,India,28,,,2020-04-09 00:00:00,140001939
Chandigarh,India,18,,,2020-04-09 00:00:00,140001945
Himachal Pradesh,India,27,,,2020-04-09 00:00:00,140001941
Andaman and Nicobar Islands,India,11,,,2020-04-09 00:00:00,140001955
Chhattisgarh,India,10,,,2020-04-09 00:00:00,140004404
Goa,India,7,,,2020-04-09 00:00:00,140001956
Puducherry,India,5,,,2020-04-09 00:00:00,140001953
Jharkhand,India,4,,,2020-04-09 00:00:00,140001943
Manipur,India,2,,,2020-04-09 00:00:00,140001942
Mizoram,India,1,,,2020-04-09 00:00:00,140001928
Arunachal Pradesh,India,1,,,2020-04-09 00:00:00,140002691
Dadra and Nagar Haveli,India,1,,,2020-04-09 00:00:00,140001947
Tripura,India,1,,,2020-04-09 00:00:00,140001949
Daman & Diu,India,0,,,2020-04-09 00:00:00,140001948
Lakshadweep,India,0,,,2020-04-09 00:00:00,140001954
Meghalaya,India,0,,,2020-04-09 00:00:00,140001952
Nagaland,India,0,,,2020-04-09 00:00:00,140001950
Sikkim,India,0,,,2020-04-09 00:00:00,140001951
British Columbia,Canada,1336,,,2020-04-09 00:00:00,140002874
Alberta,Canada,1423,,,2020-04-09 00:00:00,140002879
Saskatchewan,Canada,271,,,2020-04-09 00:00:00,140002878
Manitoba,Canada,221,,,2020-04-09 00:00:00,140002877
Ontario,Canada,5276,,,2020-04-09 00:00:00,140002875
Quebec,Canada,10031,,,2020-04-09 00:00:00,140002869
Newfoundland,Canada,232,,,2020-04-09 00:00:00,140002930
New Brunswick,Canada,108,,,2020-04-09 00:00:00,140002928
Nova Scotia,Canada,342,,,2020-04-09 00:00:00,140002929
Prince Edward Island,Canada,24,,,2020-04-09 00:00:00,140002931
Yukon,Canada,7,,,2020-04-09 00:00:00,140002880
Northwest Territories,Canada,5,,,2020-04-09 00:00:00,140002881
Nunavut,Canada,0,,,2020-04-09 00:00:00,140003914
Repatriated travellers,Canada,13,,,2020-04-09 00:00:00,
Buenos Aires - Capital Federal,Argentina,498,,,2020-04-09 02:00:00,140003352
Buenos Aires,Argentina,460,,,2020-04-09 02:00:00,140003351
Santa Fe,Argentina,189,,,2020-04-09 02:00:00,140003371
Cordoba,Argentina,151,,,2020-04-09 02:00:00,140003356
Chaco,Argentina,138,,,2020-04-09 02:00:00,140003354
Tierra del Fuego,Argentina,81,,,2020-04-09 02:00:00,140003373
Neuquen,Argentina,70,,,2020-04-09 02:00:00,140003365
Mendoza,Argentina,38,,,2020-04-09 02:00:00,140003363
Santa Cruz,Argentina,31,,,2020-04-09 02:00:00,140003370
Tucuman,Argentina,28,,,2020-04-09 02:00:00,140003374
Corrientes,Argentina,24,,,2020-04-09 02:00:00,140003357
Rio Negro,Argentina,22,,,2020-04-09 02:00:00,140003366
Entre Rios,Argentina,20,,,2020-04-09 02:00:00,140003358
San Luis,Argentina,11,,,2020-04-09 02:00:00,140003369
La Rioja,Argentina,9,,,2020-04-09 02:00:00,140003362
Santiago del Estero,Argentina,9,,,2020-04-09 02:00:00,140003372
Jujuy,Argentina,5,,,2020-04-09 02:00:00,140003360
La Pampa,Argentina,4,,,2020-04-09 02:00:00,140003361
Misiones,Argentina,3,,,2020-04-09 02:00:00,140003364
Salta,Argentina,3,,,2020-04-09 02:00:00,140003367
San Juan,Argentina,1,,,2020-04-09 02:00:00,140003368
Lima Province,Peru,3016,,,2020-04-08 21:00:00,140003304
Callao,Peru,320,,,2020-04-08 21:00:00,140003303
Loreto,Peru,290,,,2020-04-08 21:00:00,140003877
Lambayeque,Peru,246,,,2020-04-08 21:00:00,140003322
La Libertad,Peru,82,,,2020-04-08 21:00:00,140003321
Arequipa,Peru,74,,,2020-04-08 21:00:00,140003316
Cusco,Peru,54,,,2020-04-08 21:00:00,140003315
Ancash,Peru,50,,,2020-04-08 21:00:00,140003320
Junin,Peru,42,,,2020-04-08 21:00:00,140003311
Piura,Peru,41,,,2020-04-08 21:00:00,140003323
Ica,Peru,28,,,2020-04-08 21:00:00,140003319
Tumbes,Peru,27,,,2020-04-08 21:00:00,140003324
Amazonas,Peru,11,,,2020-04-08 21:00:00,140003495
San Martin,Peru,11,,,2020-04-08 21:00:00,140003307
Cajamarca,Peru,10,,,2020-04-08 21:00:00,140003310
Tacna,Peru,9,,,2020-04-08 21:00:00,140003317
Huancavelica,Peru,7,,,2020-04-08 21:00:00,140003312
Huanuco,Peru,7,,,2020-04-08 21:00:00,140003308
Ayacucho,Peru,5,,,2020-04-08 21:00:00,140003313
Pasco,Peru,5,,,2020-04-08 21:00:00,140003309
Madre de Dios,Peru,2,,,2020-04-08 21:00:00,140003875
Moquegua,Peru,3,,,2020-04-08 21:00:00,140003305
Apurimac,Peru,1,,,2020-04-08 21:00:00,140003314
Puno,Peru,1,,,2020-04-08 21:00:00,140003318
Arica y Parinacota,Chile,63,,,2020-04-08 17:00:00,140002799
Tarapaca,Chile,26,,,2020-04-08 17:00:00,140002800
Antofagasta,Chile,77,,,2020-04-08 17:00:00,140003347
