Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,3648,,,2020-04-19 01:00:00,140004402
Delhi,India,1893,,,2020-04-19 01:00:00,140001944
Tamil Nadu,India,1372,,,2020-04-19 01:00:00,140001938
Rajasthan,India,1351,,,2020-04-19 01:00:00,140001929
Madhya Pradesh,India,1402,,,2020-04-19 01:00:00,140001931
Gujarat,India,1376,,,2020-04-19 01:00:00,140001927
Uttar Pradesh,India,974,,,2020-04-19 01:00:00,140001926
Telangana,India,809,,,2020-04-19 01:00:00,140004405
Andhra Pradesh,India,603,,,2020-04-19 01:00:00,140004401
Kerala,India,399,,,2020-04-19 01:00:00,140001930
Karnataka,India,384,,,2020-04-19 01:00:00,140004403
West Bengal,India,287,,,2020-04-19 01:00:00,140001940
Haryana,India,232,,,2020-04-19 01:00:00,140001933
Punjab,India,234,,,2020-04-19 01:00:00,140001934
Bihar,India,86,,,2020-04-19 01:00:00,140001937
Odisha,India,61,,,2020-04-19 01:00:00,140001936
Uttarakhand,India,42,,,2020-04-19 01:00:00,140001932
Chhattisgarh,India,36,,,2020-04-19 01:00:00,140004404
Himachal Pradesh,India,39,,,2020-04-19 01:00:00,140001941
Assam,India,34,,,2020-04-19 01:00:00,140001939
Jharkhand,India,33,,,2020-04-19 01:00:00,140001943
Chandigarh,India,23,,,2020-04-19 01:00:00,140001945
Andaman and Nicobar Islands,India,14,,,2020-04-19 01:00:00,140001955
Meghalaya,India,11,,,2020-04-19 01:00:00,140001952
Goa,India,7,,,2020-04-19 01:00:00,140001956
Puducherry,India,7,,,2020-04-19 01:00:00,140001953
Manipur,India,2,,,2020-04-19 01:00:00,140001942
Tripura,India,2,,,2020-04-19 01:00:00,140001949
Mizoram,India,1,,,2020-04-19 01:00:00,140001928
Arunachal Pradesh,India,1,,,2020-04-19 01:00:00,140002691
Nagaland,India,1,,,2020-04-19 01:00:00,140001950
Dadra and Nagar Haveli,India,0,,,2020-04-19 01:00:00,140001947
Daman & Diu,India,0,,,2020-04-19 01:00:00,140001948
Lakshadweep,India,0,,,2020-04-19 01:00:00,140001954
Sikkim,India,0,,,2020-04-19 01:00:00,140001951
British Columbia,Canada,1618,,,2020-04-19 01:00:00,140002874
Alberta,Canada,2562,,,2020-04-19 01:00:00,140002879
Saskatchewan,Canada,313,,,2020-04-19 01:00:00,140002878
Manitoba,Canada,253,,,2020-04-19 01:00:00,140002877
Ontario,Canada,10010,,,2020-04-19 01:00:00,140002875
Quebec,Canada,17521,,,2020-04-19 01:00:00,140002869
