Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,116752,5651,59166,2020-06-18 03:00:00,140004402
Tamil Nadu,India,50193,576,27624,2020-06-18 03:00:00,140001938
Delhi,India,47102,1904,17457,2020-06-18 03:00:00,140001944
Gujarat,India,25148,1561,17438,2020-06-18 03:00:00,140001927
Uttar Pradesh,India,15181,465,9239,2020-06-18 03:00:00,140001926
Rajasthan,India,13542,313,10467,2020-06-18 03:00:00,140001929
West Bengal,India,12300,506,6532,2020-06-18 03:00:00,140001940
Madhya Pradesh,India,11244,482,8388,2020-06-18 03:00:00,140001931
Haryana,India,8832,130,3952,2020-06-18 03:00:00,140001933
State Unassigned,India,8273,0,0,2020-06-18 03:00:00,
Karnataka,India,7734,103,4804,2020-06-18 03:00:00,140004403
Andhra Pradesh,India,7071,90,3641,2020-06-18 03:00:00,140004401
Bihar,India,6940,39,4776,2020-06-18 03:00:00,140001937
Telangana,India,5675,192,3071,2020-06-18 03:00:00,140004405
Assam,India,4695,8,2643,2020-06-18 03:00:00,140001939
Odisha,India,4338,14,3047,2020-06-18 03:00:00,140001936
Punjab,India,3497,78,2538,2020-06-18 03:00:00,140001934
Kerala,India,2698,21,1324,2020-06-18 03:00:00,140001930
Uttarakhand,India,2023,26,1254,2020-06-18 03:00:00,140001932
Chhattisgarh,India,1864,9,1099,2020-06-18 03:00:00,140004404
Jharkhand,India,1895,10,1151,2020-06-18 03:00:00,140001943
Tripura,India,1133,1,556,2020-06-18 03:00:00,140001949
Goa,India,656,0,96,2020-06-18 03:00:00,140001956
Himachal Pradesh,India,585,7,368,2020-06-18 03:00:00,140001941
Manipur,India,552,0,192,2020-06-18 03:00:00,140001942
Chandigarh,India,370,6,306,2020-06-18 03:00:00,140001945
Puducherry,India,245,5,109,2020-06-18 03:00:00,140001953
Nagaland,India,193,0,103,2020-06-18 03:00:00,140001950
Mizoram,India,121,0,1,2020-06-18 03:00:00,140001928
Arunachal Pradesh,India,103,0,10,2020-06-18 03:00:00,140002691
Sikkim,India,70,0,4,2020-06-18 03:00:00,140001951
Dadra and Nagar Haveli,India,59,0,12,2020-06-18 03:00:00,140001947
Andaman and Nicobar Islands,India,44,0,33,2020-06-18 03:00:00,140001955
Meghalaya,India,43,1,31,2020-06-18 03:00:00,140001952
Lakshadweep,India,0,0,0,2020-06-18 03:00:00,140001954
British Columbia,Canada,2775,168,2422,2020-06-18 03:00:00,140002874
Alberta,Canada,7530,151,6893,2020-06-18 03:00:00,140002879
Saskatchewan,Canada,693,13,633,2020-06-18 03:00:00,140002878
Manitoba,Canada,306,7,293,2020-06-18 03:00:00,140002877
Ontario,Canada,32744,2550,27784,2020-06-18 03:00:00,140002875
Quebec,Canada,54263,5298,22549,2020-06-18 03:00:00,140002869
Newfoundland,Canada,261,3,257,2020-06-18 03:00:00,140002930
New Brunswick,Canada,164,2,133,2020-06-18 03:00:00,140002928
Nova Scotia,Canada,1061,62,997,2020-06-18 03:00:00,140002929
Prince Edward Island,Canada,27,0,27,2020-06-18 03:00:00,140002931
Yukon,Canada,11,0,11,2020-06-18 03:00:00,140002880
Northwest Territories,Canada,5,0,5,2020-06-18 03:00:00,140002881
Nunavut,Canada,0,0,0,2020-06-18 03:00:00,140003914
Repatriated travellers,Canada,13,,13,2020-06-18 03:00:00,
Macedonia East and Thrace,Greece,272,,,2020-06-18 03:00:00,140000003
Macedonia Central,Greece,201,,,2020-06-18 03:00:00,140000005
Epirus,Greece,16,,,2020-06-18 03:00:00,140000010
Thessaly,Greece,186,,,2020-06-18 03:00:00,140000001
Ionian Islands,Greece,14,,,2020-06-18 03:00:00,140000008
Greece West,Greece,85,,,2020-06-18 03:00:00,140000013
Greece Central,Greece,85,,,2020-06-18 03:00:00,140000011
Attica,Greece,1683,,,2020-06-18 03:00:00,140000004
Peloponnese,Greece,199,,,2020-06-18 03:00:00,140000006
Aegean North,Greece,15,,,2020-06-18 03:00:00,140000002
Aegean South,Greece,11,,,2020-06-18 03:00:00,140000000
Crete,Greece,21,,,2020-06-18 03:00:00,140000012
Macedonia West,Greece,165,,,2020-06-18 03:00:00,140000009
Without permanent residency in Greece,Greece,238,,,2020-06-18 03:00:00,
Mount Athos,Greece,4,,,2020-06-18 03:00:00,140000007
Under Investigation,Greece,8,,,2020-06-18 03:00:00,
Bogota,Colombia,16839,413,6953,2020-06-18 03:00:00,140004233
Atlantico,Colombia,11421,451,2839,2020-06-18 03:00:00,140004209
Valle del Cauca,Colombia,6289,270,2161,2020-06-18 03:00:00,140004235
Bolivar,Colombia,5423,220,1748,2020-06-18 03:00:00,140004226
Antioquia,Colombia,2273,11,809,2020-06-18 03:00:00,140004230
Narino,Colombia,2205,77,743,2020-06-18 03:00:00,140004237
Amazonas,Colombia,2171,78,1354,2020-06-18 03:00:00,140004218
Cundinamarca,Colombia,1759,42,527,2020-06-18 03:00:00,140004214
Meta,Colombia,1027,11,941,2020-06-18 03:00:00,140004234
Magdalena,Colombia,996,64,457,2020-06-18 03:00:00,140004225
Choco,Colombia,823,21,173,2020-06-18 03:00:00,140004231
Cesar,Colombia,560,16,89,2020-06-18 03:00:00,140004208
Tolima,Colombia,407,15,222,2020-06-18 03:00:00,140004215
Risaralda,Colombia,325,11,235,2020-06-18 03:00:00,140004232
Cordoba,Colombia,303,17,84,2020-06-18 03:00:00,140004228
Huila,Colombia,281,9,236,2020-06-18 03:00:00,140004217
Sucre,Colombia,272,11,16,2020-06-18 03:00:00,140004227
Santander,Colombia,267,10,55,2020-06-18 03:00:00,140004211
Boyaca,Colombia,256,9,165,2020-06-18 03:00:00,140004216
Caldas,Colombia,205,7,130,2020-06-18 03:00:00,140004206
Cauca,Colombia,197,9,74,2020-06-18 03:00:00,140004236
Norde de Santander,Colombia,165,13,110,2020-06-18 03:00:00,140004210
La Guajira,Colombia,148,7,51,2020-06-18 03:00:00,140004205
Quindio,Colombia,129,4,102,2020-06-18 03:00:00,140004207
Arauca,Colombia,46,0,2,2020-06-18 03:00:00,140004212
Casanare,Colombia,38,0,33,2020-06-18 03:00:00,140004213
Caqueta,Colombia,28,1,21,2020-06-18 03:00:00,140004220
Vaupes,Colombia,27,0,11,2020-06-18 03:00:00,140004219
San Andres y Providencia,Colombia,20,0,17,2020-06-18 03:00:00,140004229
Putumayo,Colombia,14,3,5,2020-06-18 03:00:00,140004224
Guainia,Colombia,7,1,2,2020-06-18 03:00:00,140004223
Guaviare,Colombia,6,0,0,2020-06-18 03:00:00,140004222
Vichada,Colombia,1,0,1,2020-06-18 03:00:00,140004221
Buenos Aires - Capital Federal,Argentina,17126,345,,2020-06-18 03:00:00,140003352
Buenos Aires,Argentina,14546,390,,2020-06-18 03:00:00,140003351
Chaco,Argentina,1387,77,,2020-06-18 03:00:00,140003354
Rio Negro,Argentina,580,29,,2020-06-18 03:00:00,140003366
Cordoba,Argentina,501,36,,2020-06-18 03:00:00,140003356
Santa Fe,Argentina,288,4,,2020-06-18 03:00:00,140003371
Neuquen,Argentina,251,6,,2020-06-18 03:00:00,140003365
Tierra del Fuego,Argentina,136,,,2020-06-18 03:00:00,140003373
Mendoza,Argentina,109,9,,2020-06-18 03:00:00,140003363
Corrientes,Argentina,108,,,2020-06-18 03:00:00,140003357
Entre Rios,Argentina,104,,,2020-06-18 03:00:00,140003358
Chubut,Argentina,73,1,,2020-06-18 03:00:00,140003355
La Rioja,Argentina,64,8,,2020-06-18 03:00:00,140003362
Tucuman,Argentina,56,5,,2020-06-18 03:00:00,140003374
Santa Cruz,Argentina,51,,,2020-06-18 03:00:00,140003370
Misiones,Argentina,38,2,,2020-06-18 03:00:00,140003364
Formosa,Argentina,38,,,2020-06-18 03:00:00,140003359
Salta,Argentina,26,,,2020-06-18 03:00:00,140003367
Santiago del Estero,Argentina,22,,,2020-06-18 03:00:00,140003372
Jujuy,Argentina,12,1,,2020-06-18 03:00:00,140003360
San Luis,Argentina,10,,,2020-06-18 03:00:00,140003369
San Juan,Argentina,7,,,2020-06-18 03:00:00,140003368
La Pampa,Argentina,6,,,2020-06-18 03:00:00,140003361
Catamarca,Argentina,0,0,0,2020-06-18 03:00:00,140003353
Tyrol,Austria,3554,108,3440,2020-06-18 03:00:00,140003806
Lower Austria,Austria,2926,100,2754,2020-06-18 03:00:00,140003799
