Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Baden-Wurttemberg,Germany,1338,,,2020-03-17 23:00:00,140003865
Bavaria,Germany,1353,,,2020-03-17 23:00:00,140003864
Berlin,Germany,332,,,2020-03-17 23:00:00,140003662
Brandenburg,Germany,94,,,2020-03-17 23:00:00,140003858
Bremen,Germany,57,,,2020-03-17 23:00:00,140003869
Hamburg,Germany,312,,,2020-03-17 23:00:00,140003859
Hesse,Germany,342,,,2020-03-17 23:00:00,140003866
Mecklenburg-Western Pomerania,Germany,51,,,2020-03-17 23:00:00,140003872
Lower Saxony,Germany,391,,,2020-03-17 23:00:00,140003870
North Rhine-Westphalia,Germany,3097,,,2020-03-17 23:00:00,140003860
Rhineland-Palatinate,Germany,325,,,2020-03-17 23:00:00,140003868
Saarland,Germany,85,,,2020-03-17 23:00:00,140003861
Saxony,Germany,152,,,2020-03-17 23:00:00,140003863
Saxony-Anhalt,Germany,93,,,2020-03-17 23:00:00,140003862
Schleswig-Holstein,Germany,145,,,2020-03-17 23:00:00,140003871
Thuringia,Germany,55,,,2020-03-17 23:00:00,140003867
British Columbia,Canada,186,,,2020-03-18 00:00:00,140002874
Alberta,Canada,97,,,2020-03-18 00:00:00,140002879
Quebec,Canada,74,,,2020-03-18 00:00:00,140002869
Manitoba,Canada,15,,,2020-03-18 00:00:00,140002877
New Brunswick,Canada,8,,,2020-03-18 00:00:00,140002928
Grand pricess,Canada,9,,,2020-03-18 00:00:00,
Saskatchewan,Canada,8,,,2020-03-18 00:00:00,140002878
Nova Scotia,Canada,7,,,2020-03-18 00:00:00,140002929
Prince Edward Island,Canada,1,,,2020-03-18 00:00:00,140002931
Newfoundland,Canada,3,,,2020-03-18 00:00:00,140002930
Amazonas,Brazil,1,,,2020-03-17 17:00:00,140003874
Ceará,Brazil,5,,,2020-03-17 17:00:00,140002745
Pernambuco,Brazil,16,,,2020-03-17 17:00:00,140002747
Rio Grande do Norte,Brazil,1,,,2020-03-17 17:00:00,140002750
Paraíba,Brazil,1,,,2020-03-17 17:00:00,140002756
Alagoas,Brazil,1,,,2020-03-17 17:00:00,140002761
Sergipe,Brazil,4,,,2020-03-17 17:00:00,140002760
Bahia,Brazil,3,,,2020-03-17 17:00:00,140002746
Espírito Santo,Brazil,1,,,2020-03-17 17:00:00,140002754
Minas Gerais,Brazil,7,,,2020-03-17 17:00:00,140002743
Rio de Janeiro,Brazil,33,,,2020-03-17 17:00:00,140002762
São Paulo,Brazil,164,,,2020-03-17 17:00:00,140002753
Distrito Federal,Brazil,21,,,2020-03-17 17:00:00,140002763
Goiás,Brazil,6,,,2020-03-17 17:00:00,140002742
Mato Grosso do Sul,Brazil,4,,,2020-03-17 17:00:00,140002755
Paraná,Brazil,6,,,2020-03-17 17:00:00,140003325
Santa Catarina,Brazil,7,,,2020-03-17 17:00:00,140003326
Rio Grande do Sul,Brazil,10,,,2020-03-17 17:00:00,140003327
Antofagasta,Chile,2,,,2020-03-17 16:00:00,140003347
Atacama,Chile,1,,,2020-03-17 16:00:00,140003339
Valparaiso,Chile,1,,,2020-03-17 16:00:00,140003346
Region Metropolitana,Chile,152,,,2020-03-17 16:00:00,140003345
Maule,Chile,9,,,2020-03-17 16:00:00,140003344
Ñuble,Chile,26,,,2020-03-17 16:00:00,
Biobío,Chile,4,,,2020-03-17 16:00:00,140003340
Araucania,Chile,1,,,2020-03-17 16:00:00,140003338
Los Rios,Chile,1,,,2020-03-17 16:00:00,140003343
Los Lagos,Chile,1,,,2020-03-17 16:00:00,140003342
Aysén,Chile,1,,,2020-03-17 16:00:00,140003349
Magallanes y de la Antarctica,Chile,2,,,2020-03-17 16:00:00,140003350
Maharashtra,India,39,,,2020-03-17 17:00:00,140004402
Kerala,India,27,,,2020-03-17 17:00:00,140001930
Haryana,India,15,,,2020-03-17 17:00:00,140001933
Uttar Pradesh,India,15,,,2020-03-17 17:00:00,140001926
Karnataka,India,11,,,2020-03-17 17:00:00,140004403
Delhi,India,8,,,2020-03-17 17:00:00,140001944
Rajasthan,India,4,,,2020-03-17 17:00:00,140001929
Telangana,India,4,,,2020-03-17 17:00:00,140004405
Tamil Nadu,India,1,,,2020-03-17 17:00:00,140001938
Punjab,India,1,,,2020-03-17 17:00:00,140001934
Uttarakhand,India,1,,,2020-03-17 17:00:00,140001932
Odisha,India,1,,,2020-03-17 17:00:00,140001936
Andhra Pradesh,India,1,,,2020-03-17 17:00:00,140004401
Jammu & Kashmir,India,9,,,2020-03-17 17:00:00,140001935
