Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Baden-Wurttemberg,Germany,4551,,,2020-03-22 13:00:00,140003865
Bavaria,Germany,4521,,,2020-03-22 13:00:00,140003864
Berlin,Germany,1025,,,2020-03-22 13:00:00,140003662
Brandenburg,Germany,378,,,2020-03-22 13:00:00,140003858
Bremen,Germany,168,,,2020-03-22 13:00:00,140003869
Hamburg,Germany,768,,,2020-03-22 13:00:00,140003859
Hesse,Germany,1311,,,2020-03-22 13:00:00,140003866
Mecklenburg-Western Pomerania,Germany,182,,,2020-03-22 13:00:00,140003872
Lower Saxony,Germany,1311,,,2020-03-22 13:00:00,140003870
North Rhine-Westphalia,Germany,7459,,,2020-03-22 13:00:00,140003860
Rhineland-Palatinate,Germany,1176,,,2020-03-22 13:00:00,140003868
Saarland,Germany,301,,,2020-03-22 13:00:00,140003861
Saxony,Germany,774,,,2020-03-22 13:00:00,140003863
Saxony-Anhalt,Germany,274,,,2020-03-22 13:00:00,140003862
Schleswig-Holstein,Germany,404,,,2020-03-22 13:00:00,140003871
Thuringia,Germany,285,,,2020-03-22 13:00:00,140003867
Ontario,Canada,424,,,2020-03-22 21:00:00,140002875
British Columbia,Canada,424,,,2020-03-22 21:00:00,140002874
Alberta,Canada,226,,,2020-03-22 21:00:00,140002879
Quebec,Canada,219,,,2020-03-22 21:00:00,140002869
Manitoba,Canada,19,,,2020-03-22 21:00:00,140002877
Saskatchewan,Canada,44,,,2020-03-22 21:00:00,140002878
Nova Scotia,Canada,28,,,2020-03-22 21:00:00,140002929
New Brunswick,Canada,17,,,2020-03-22 21:00:00,140002928
Prince Edward Island,Canada,2,,,2020-03-22 21:00:00,140002931
Newfoundland,Canada,9,,,2020-03-22 21:00:00,140002930
Northwest Territories,Canada,1,,,2020-03-22 21:00:00,140002881
Repatriated CDN,Canada,13,,,2020-03-22 21:00:00,
Attica,Greece,295,,,2020-03-22 18:00:00,140000004
Aegean Islands,Greece,1,,,2020-03-22 18:00:00,
Thrace,Greece,3,,,2020-03-22 18:00:00,
Macedonia,Greece,34,,,2020-03-22 18:00:00,
Epirus,Greece,2,,,2020-03-22 18:00:00,140000010
Thessaly,Greece,1,,,2020-03-22 18:00:00,140000001
Peloponnese,Greece,59,,,2020-03-22 18:00:00,140000006
Dodecanese,Greece,1,,,2020-03-22 18:00:00,
Greece Central,Greece,2,,,2020-03-22 18:00:00,140000011
Crete,Greece,4,,,2020-03-22 18:00:00,140000012
Ionian Islands,Greece,5,,,2020-03-22 18:00:00,140000008
Undefined Location,Greece,217,,,2020-03-22 18:00:00,
Arica y Parinacota,Chile,2,,,2020-03-22 18:00:00,140002799
Antofagasta,Chile,11,,,2020-03-22 18:00:00,140003347
Atacama,Chile,1,,,2020-03-22 18:00:00,140003339
Coquimbo,Chile,5,,,2020-03-22 18:00:00,140003341
Valparaiso,Chile,16,,,2020-03-22 18:00:00,140003346
Region Metropolitana,Chile,409,,,2020-03-22 18:00:00,140003345
Libertador General Bernardo O'Higgins,Chile,8,,,2020-03-22 18:00:00,140003348
Maule,Chile,25,,,2020-03-22 18:00:00,140003344
Ñuble,Chile,64,,,2020-03-22 18:00:00,
Biobío,Chile,35,,,2020-03-22 18:00:00,140003340
Araucania,Chile,27,,,2020-03-22 18:00:00,140003338
Los Rios,Chile,1,,,2020-03-22 18:00:00,140003343
Los Lagos,Chile,23,,,2020-03-22 18:00:00,140003342
Aysén,Chile,1,,,2020-03-22 18:00:00,140003349
Magallanes y de la Antarctica,Chile,4,,,2020-03-22 18:00:00,140003350
Maharashtra,India,74,,,2020-03-22 21:00:00,140004402
Kerala,India,67,,,2020-03-22 21:00:00,140001930
Delhi,India,29,,,2020-03-22 21:00:00,140001944
Uttar Pradesh,India,27,,,2020-03-22 21:00:00,140001926
Rajasthan,India,26,,,2020-03-22 21:00:00,140001929
Telangana,India,27,,,2020-03-22 21:00:00,140004405
Karnataka,India,26,,,2020-03-22 21:00:00,140004403
Haryana,India,22,,,2020-03-22 21:00:00,140001933
Punjab,India,21,,,2020-03-22 21:00:00,140001934
Gujarat,India,18,,,2020-03-22 21:00:00,140001927
Tamil Nadu,India,9,,,2020-03-22 21:00:00,140001938
Chandigarh,India,6,,,2020-03-22 21:00:00,140001945
West Bengal,India,7,,,2020-03-22 21:00:00,140001940
Madhya Pradesh,India,5,,,2020-03-22 21:00:00,140001931
