Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,50231,,,2020-05-24 20:00:00,140004402
Tamil Nadu,India,16277,,,2020-05-24 20:00:00,140001938
Gujarat,India,14063,,,2020-05-24 20:00:00,140001927
Delhi,India,13418,,,2020-05-24 20:00:00,140001944
Rajasthan,India,7028,,,2020-05-24 20:00:00,140001929
Madhya Pradesh,India,6665,,,2020-05-24 20:00:00,140001931
Uttar Pradesh,India,6268,,,2020-05-24 20:00:00,140001926
West Bengal,India,3667,,,2020-05-24 20:00:00,140001940
Andhra Pradesh,India,2780,,,2020-05-24 20:00:00,140004401
Bihar,India,2574,,,2020-05-24 20:00:00,140001937
Unassigned,India,2338,,,2020-05-24 20:00:00,
Punjab,India,2060,,,2020-05-24 20:00:00,140001934
Karnataka,India,2089,,,2020-05-24 20:00:00,140004403
Telangana,India,1854,,,2020-05-24 20:00:00,140004405
Odisha,India,1336,,,2020-05-24 20:00:00,140001936
Haryana,India,1184,,,2020-05-24 20:00:00,140001933
Kerala,India,848,,,2020-05-24 20:00:00,140001930
Assam,India,393,,,2020-05-24 20:00:00,140001939
Jharkhand,India,370,,,2020-05-24 20:00:00,140001943
Uttarakhand,India,317,,,2020-05-24 20:00:00,140001932
Chandigarh,India,262,,,2020-05-24 20:00:00,140001945
Chhattisgarh,India,252,,,2020-05-24 20:00:00,140004404
Tripura,India,194,,,2020-05-24 20:00:00,140001949
Himachal Pradesh,India,203,,,2020-05-24 20:00:00,140001941
Goa,India,66,,,2020-05-24 20:00:00,140001956
Andaman and Nicobar Islands,India,33,,,2020-05-24 20:00:00,140001955
Manipur,India,32,,,2020-05-24 20:00:00,140001942
Puducherry,India,41,,,2020-05-24 20:00:00,140001953
Meghalaya,India,14,,,2020-05-24 20:00:00,140001952
Dadra and Nagar Haveli,India,2,,,2020-05-24 20:00:00,140001947
Mizoram,India,1,,,2020-05-24 20:00:00,140001928
Arunachal Pradesh,India,2,,,2020-05-24 20:00:00,140002691
Sikkim,India,1,,,2020-05-24 20:00:00,140001951
Nagaland,India,0,,,2020-05-24 20:00:00,140001950
Lakshadweep,India,0,,,2020-05-24 20:00:00,140001954
British Columbia,Canada,2517,,,2020-05-24 23:00:00,140002874
Alberta,Canada,6860,,,2020-05-24 23:00:00,140002879
Saskatchewan,Canada,632,,,2020-05-24 23:00:00,140002878
Manitoba,Canada,292,,,2020-05-24 23:00:00,140002877
Ontario,Canada,25500,,,2020-05-24 23:00:00,140002875
Quebec,Canada,47411,,,2020-05-24 23:00:00,140002869
Newfoundland,Canada,260,,,2020-05-24 23:00:00,140002930
New Brunswick,Canada,121,,,2020-05-24 23:00:00,140002928
Nova Scotia,Canada,1050,,,2020-05-24 23:00:00,140002929
Prince Edward Island,Canada,27,,,2020-05-24 23:00:00,140002931
Yukon,Canada,11,,,2020-05-24 23:00:00,140002880
