Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,37136,,,2020-05-19 21:00:00,140004402
Tamil Nadu,India,12448,,,2020-05-19 21:00:00,140001938
Gujarat,India,12141,,,2020-05-19 21:00:00,140001927
Delhi,India,10554,,,2020-05-19 21:00:00,140001944
Rajasthan,India,5845,,,2020-05-19 21:00:00,140001929
Madhya Pradesh,India,5465,,,2020-05-19 21:00:00,140001931
Uttar Pradesh,India,4926,,,2020-05-19 21:00:00,140001926
West Bengal,India,2961,,,2020-05-19 21:00:00,140001940
Andhra Pradesh,India,2489,,,2020-05-19 21:00:00,140004401
Punjab,India,2002,,,2020-05-19 21:00:00,140001934
Telangana,India,1634,,,2020-05-19 21:00:00,140004405
Bihar,India,1519,,,2020-05-19 21:00:00,140001937
Karnataka,India,1395,,,2020-05-19 21:00:00,140004403
Odisha,India,978,,,2020-05-19 21:00:00,140001936
Haryana,India,964,,,2020-05-19 21:00:00,140001933
Unassigned,India,814,,,2020-05-19 21:00:00,
Kerala,India,643,,,2020-05-19 21:00:00,140001930
Jharkhand,India,248,,,2020-05-19 21:00:00,140001943
Chandigarh,India,199,,,2020-05-19 21:00:00,140001945
Tripura,India,169,,,2020-05-19 21:00:00,140001949
Assam,India,158,,,2020-05-19 21:00:00,140001939
Uttarakhand,India,111,,,2020-05-19 21:00:00,140001932
Chhattisgarh,India,100,,,2020-05-19 21:00:00,140004404
Himachal Pradesh,India,92,,,2020-05-19 21:00:00,140001941
Goa,India,46,,,2020-05-19 21:00:00,140001956
Andaman and Nicobar Islands,India,33,,,2020-05-19 21:00:00,140001955
Puducherry,India,22,,,2020-05-19 21:00:00,140001953
Meghalaya,India,13,,,2020-05-19 21:00:00,140001952
Manipur,India,7,,,2020-05-19 21:00:00,140001942
Mizoram,India,1,,,2020-05-19 21:00:00,140001928
Arunachal Pradesh,India,1,,,2020-05-19 21:00:00,140002691
Dadra and Nagar Haveli,India,1,,,2020-05-19 21:00:00,140001947
Nagaland,India,0,,,2020-05-19 21:00:00,140001950
Lakshadweep,India,0,,,2020-05-19 21:00:00,140001954
Sikkim,India,0,,,2020-05-19 21:00:00,140001951
British Columbia,Canada,2444,,,2020-05-19 17:00:00,140002874
Alberta,Canada,6683,,,2020-05-19 17:00:00,140002879
Saskatchewan,Canada,592,,,2020-05-19 17:00:00,140002878
Manitoba,Canada,290,,,2020-05-19 17:00:00,140002877
Ontario,Canada,23384,,,2020-05-19 17:00:00,140002875
Quebec,Canada,43627,,,2020-05-19 17:00:00,140002869
Newfoundland,Canada,260,,,2020-05-19 17:00:00,140002930
New Brunswick,Canada,120,,,2020-05-19 17:00:00,140002928
Nova Scotia,Canada,1043,,,2020-05-19 17:00:00,140002929
Prince Edward Island,Canada,27,,,2020-05-19 17:00:00,140002931
Yukon,Canada,11,,,2020-05-19 17:00:00,140002880
Northwest Territories,Canada,5,,,2020-05-19 17:00:00,140002881
Nunavut,Canada,0,,,2020-05-19 17:00:00,140003914
Repatriated travellers,Canada,13,,,2020-05-19 17:00:00,
Tyrol,Austria,3528,,,2020-05-19 21:00:00,140003806
Lower Austria,Austria,2785,,,2020-05-19 21:00:00,140003799
Upper Austria,Austria,2275,,,2020-05-19 21:00:00,140003801
Vienna,Austria,2204,,,2020-05-19 21:00:00,140003807
Styria,Austria,1823,,,2020-05-19 21:00:00,140003802
Salzburg,Austria,1216,,,2020-05-19 21:00:00,140003805
Vorarlberg,Austria,887,,,2020-05-19 21:00:00,140003800
Carinthia,Austria,411,,,2020-05-19 21:00:00,140003804
Burgenland,Austria,337,,,2020-05-19 21:00:00,140003803
Flanders,Belgium,30178,,,2020-05-19 11:00:00,
Walloon Brabant,Belgium,17366,,,2020-05-19 11:00:00,140003274
Brussels,Belgium,5507,,,2020-05-19 11:00:00,140003275
Lombardy,Italy,85481,,,2020-05-19 17:00:00,140000679
Piedmont,Italy,29739,,,2020-05-19 17:00:00,140000673
Emilia-Romagna,Italy,27314,,,2020-05-19 17:00:00,140000680
Veneto,Italy,18997,,,2020-05-19 17:00:00,140000678
Tuscany,Italy,9968,,,2020-05-19 17:00:00,140000675
Liguria,Italy,9277,,,2020-05-19 17:00:00,140000687
Lazio,Italy,7505,,,2020-05-19 17:00:00,140000686
Marche,Italy,6678,,,2020-05-19 17:00:00,140000674
Campania,Italy,4707,,,2020-05-19 17:00:00,140000676
Apulia,Italy,4396,,,2020-05-19 17:00:00,140000677
Sicily,Italy,3405,,,2020-05-19 17:00:00,140000672
Friuli-Venezia Giulia,Italy,3203,,,2020-05-19 17:00:00,140000688
Abruzzo,Italy,3197,,,2020-05-19 17:00:00,140000685
Umbria,Italy,1427,,,2020-05-19 17:00:00,140000690
Sardinia,Italy,1356,,,2020-05-19 17:00:00,140000682
Valle d'aosta,Italy,1175,,,2020-05-19 17:00:00,140000691
Calabria,Italy,1171,,,2020-05-19 17:00:00,140000684
Molise,Italy,422,,,2020-05-19 17:00:00,140000683
Basilicata,Italy,410,,,2020-05-19 17:00:00,140000689
Daegu,South Korea,6871,,,2020-05-19 11:00:00,140004292
Gyeongsangbuk-do,South Korea,1368,,,2020-05-19 11:00:00,140004295
Seoul,South Korea,742,,,2020-05-19 11:00:00,140004303
Gyeonggi-do,South Korea,725,,,2020-05-19 11:00:00,140004304
Busan,South Korea,144,,,2020-05-19 11:00:00,140004297
Chungcheongnam-do,South Korea,144,,,2020-05-19 11:00:00,140004302
Incheon,South Korea,126,,,2020-05-19 11:00:00,140004305
Gyeongsangnam-do,South Korea,121,,,2020-05-19 11:00:00,140004298
Chungcheongbuk-do,South Korea,59,,,2020-05-19 11:00:00,140004291
Gangwon-do,South Korea,55,,,2020-05-19 11:00:00,140004294
Ulsan,South Korea,49,,,2020-05-19 11:00:00,140004296
Sejong,South Korea,47,,,2020-05-19 11:00:00,140004290
Daejeon,South Korea,44,,,2020-05-19 11:00:00,140004289
Gwangju,South Korea,30,,,2020-05-19 11:00:00,140004293
Jeollabuk-do,South Korea,20,,,2020-05-19 11:00:00,140004301
Jeollanam-do,South Korea,18,,,2020-05-19 11:00:00,140004300
Jeju-do,South Korea,14,,,2020-05-19 11:00:00,140004299
Attica,Greece,1101,,,2020-05-19 20:00:00,140000004
Aegean Islands,Greece,9,,,2020-05-19 20:00:00,
Thrace,Greece,24,,,2020-05-19 20:00:00,
Macedonia,Greece,122,,,2020-05-19 20:00:00,
Epirus,Greece,7,,,2020-05-19 20:00:00,140000010
Thessaly,Greece,54,,,2020-05-19 20:00:00,140000001
Peloponnese,Greece,78,,,2020-05-19 20:00:00,140000006
Dodecanese,Greece,2,,,2020-05-19 20:00:00,
Greece Central,Greece,6,,,2020-05-19 20:00:00,140000011
Crete,Greece,12,,,2020-05-19 20:00:00,140000012
Ionian Islands,Greece,7,,,2020-05-19 20:00:00,140000008
Cyclades,Greece,1,,,2020-05-19 20:00:00,
Undefined Location,Greece,1091,,,2020-05-19 20:00:00,
Cruize Ship,Greece,119,,,2020-05-19 20:00:00,
Arica y Parinacota,Chile,422,,,2020-05-19 17:00:00,140002799
Tarapaca,Chile,1109,,,2020-05-19 17:00:00,140002800
Antofagasta,Chile,1648,,,2020-05-19 17:00:00,140003347
Atacama,Chile,158,,,2020-05-19 17:00:00,140003339
Coquimbo,Chile,239,,,2020-05-19 17:00:00,140003341
Valparaiso,Chile,1639,,,2020-05-19 17:00:00,140003346
Region Metropolitana,Chile,37591,,,2020-05-19 17:00:00,140003345
Libertador General Bernardo O'Higgins,Chile,442,,,2020-05-19 17:00:00,140003348
Maule,Chile,640,,,2020-05-19 17:00:00,140003344
Ñuble,Chile,988,,,2020-05-19 17:00:00,
Biobío,Chile,1172,,,2020-05-19 17:00:00,140003340
Araucania,Chile,1666,,,2020-05-19 17:00:00,140003338
Los Rios,Chile,229,,,2020-05-19 17:00:00,140003343
Los Lagos,Chile,656,,,2020-05-19 17:00:00,140003342
Aysén,Chile,8,,,2020-05-19 17:00:00,140003349
Magallanes y de la Antarctica,Chile,972,,,2020-05-19 17:00:00,140003350
Lima Province,Peru,61197,,,2020-05-19 21:00:00,140003304
Callao,Peru,6782,,,2020-05-19 21:00:00,140003303
Lambayeque,Peru,4961,,,2020-05-19 21:00:00,140003322
Piura,Peru,3091,,,2020-05-19 21:00:00,140003323
