Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,97648,3590,46078,2020-06-12 03:00:00,140004402
Tamil Nadu,India,38716,349,20705,2020-06-12 03:00:00,140001938
Delhi,India,34687,1085,12731,2020-06-12 03:00:00,140001944
Gujarat,India,22067,1385,15109,2020-06-12 03:00:00,140001927
Uttar Pradesh,India,12088,345,7292,2020-06-12 03:00:00,140001926
Rajasthan,India,11838,265,8775,2020-06-12 03:00:00,140001929
Madhya Pradesh,India,10241,431,7042,2020-06-12 03:00:00,140001931
West Bengal,India,9768,442,3988,2020-06-12 03:00:00,140001940
State Unassigned,India,8931,0,0,2020-06-12 03:00:00,
Karnataka,India,6245,72,2976,2020-06-12 03:00:00,140004403
Haryana,India,5968,64,2261,2020-06-12 03:00:00,140001933
Bihar,India,5948,34,3086,2020-06-12 03:00:00,140001937
Andhra Pradesh,India,5429,80,2968,2020-06-12 03:00:00,140004401
Telangana,India,4320,165,1993,2020-06-12 03:00:00,140004405
Odisha,India,3386,12,2354,2020-06-12 03:00:00,140001936
Assam,India,3431,6,1433,2020-06-12 03:00:00,140001939
Punjab,India,2887,59,2259,2020-06-12 03:00:00,140001934
Kerala,India,2245,19,967,2020-06-12 03:00:00,140001930
Uttarakhand,India,1655,16,886,2020-06-12 03:00:00,140001932
Jharkhand,India,1599,8,630,2020-06-12 03:00:00,140001943
Chhattisgarh,India,1398,6,421,2020-06-12 03:00:00,140004404
Tripura,India,915,1,278,2020-06-12 03:00:00,140001949
Himachal Pradesh,India,470,7,276,2020-06-12 03:00:00,140001941
Goa,India,417,0,67,2020-06-12 03:00:00,140001956
Manipur,India,366,0,73,2020-06-12 03:00:00,140001942
Chandigarh,India,332,5,293,2020-06-12 03:00:00,140001945
Puducherry,India,157,2,67,2020-06-12 03:00:00,140001953
Nagaland,India,147,0,30,2020-06-12 03:00:00,140001950
Mizoram,India,104,0,1,2020-06-12 03:00:00,140001928
Arunachal Pradesh,India,67,0,4,2020-06-12 03:00:00,140002691
Meghalaya,India,44,1,18,2020-06-12 03:00:00,140001952
Andaman and Nicobar Islands,India,38,0,33,2020-06-12 03:00:00,140001955
Dadra and Nagar Haveli,India,28,0,2,2020-06-12 03:00:00,140001947
Sikkim,India,27,0,3,2020-06-12 03:00:00,140001951
Lakshadweep,India,0,0,0,2020-06-12 03:00:00,140001954
British Columbia,Canada,2694,167,2344,2020-06-12 03:00:00,140002874
Alberta,Canada,7316,149,6788,2020-06-12 03:00:00,140002879
Saskatchewan,Canada,660,13,626,2020-06-12 03:00:00,140002878
Manitoba,Canada,300,7,286,2020-06-12 03:00:00,140002877
Ontario,Canada,31544,2487,25885,2020-06-12 03:00:00,140002875
Quebec,Canada,53485,5105,20299,2020-06-12 03:00:00,140002869
Newfoundland,Canada,261,3,256,2020-06-12 03:00:00,140002930
New Brunswick,Canada,153,1,123,2020-06-12 03:00:00,140002928
Nova Scotia,Canada,1061,62,995,2020-06-12 03:00:00,140002929
Prince Edward Island,Canada,27,0,27,2020-06-12 03:00:00,140002931
Yukon,Canada,11,0,11,2020-06-12 03:00:00,140002880
Northwest Territories,Canada,5,0,5,2020-06-12 03:00:00,140002881
Nunavut,Canada,0,0,0,2020-06-12 03:00:00,140003914
Repatriated travellers,Canada,13,,13,2020-06-12 03:00:00,
Macedonia East and Thrace,Greece,185,,,2020-06-12 03:00:00,140000003
Macedonia Central,Greece,193,,,2020-06-12 03:00:00,140000005
Epirus,Greece,15,,,2020-06-12 03:00:00,140000010
Thessaly,Greece,186,,,2020-06-12 03:00:00,140000001
Ionian Islands,Greece,14,,,2020-06-12 03:00:00,140000008
Greece West,Greece,85,,,2020-06-12 03:00:00,140000013
Greece Central,Greece,85,,,2020-06-12 03:00:00,140000011
Attica,Greece,1673,,,2020-06-12 03:00:00,140000004
Peloponnese,Greece,195,,,2020-06-12 03:00:00,140000006
Aegean North,Greece,14,,,2020-06-12 03:00:00,140000002
Aegean South,Greece,11,,,2020-06-12 03:00:00,140000000
Crete,Greece,21,,,2020-06-12 03:00:00,140000012
Macedonia West,Greece,164,,,2020-06-12 03:00:00,140000009
Without permanent residency in Greece,Greece,235,,,2020-06-12 03:00:00,
