Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,643289,21359,459124,2020-08-21 03:00:00,140004402
Tamil Nadu,India,361435,6239,301913,2020-08-21 03:00:00,140001938
Andhra Pradesh,India,325396,3001,235218,2020-08-21 03:00:00,140004401
Karnataka,India,256975,4429,170381,2020-08-21 03:00:00,140004403
Delhi,India,157354,4257,141826,2020-08-21 03:00:00,140001944
Uttar Pradesh,India,172334,2733,121090,2020-08-21 03:00:00,140001926
West Bengal,India,129119,2634,98789,2020-08-21 03:00:00,140001940
Bihar,India,115210,574,88163,2020-08-21 03:00:00,140001937
Telangana,India,97424,729,75186,2020-08-21 03:00:00,140004405
Gujarat,India,83262,2853,66053,2020-08-21 03:00:00,140001927
Assam,India,86053,221,63121,2020-08-21 03:00:00,140001939
Rajasthan,India,66617,921,51190,2020-08-21 03:00:00,140001929
Odisha,India,70020,433,48577,2020-08-21 03:00:00,140001936
Haryana,India,50926,578,42793,2020-08-21 03:00:00,140001933
Madhya Pradesh,India,49493,1171,37540,2020-08-21 03:00:00,140001931
Kerala,India,52199,192,33824,2020-08-21 03:00:00,140001930
Punjab,India,37824,957,23037,2020-08-21 03:00:00,140001934
Jharkhand,India,26938,286,17320,2020-08-21 03:00:00,140001943
Chhattisgarh,India,18637,172,11739,2020-08-21 03:00:00,140004404
Uttarakhand,India,13636,187,9433,2020-08-21 03:00:00,140001932
Goa,India,13099,126,9063,2020-08-21 03:00:00,140001956
Tripura,India,7850,65,5565,2020-08-21 03:00:00,140001949
Puducherry,India,9292,137,5634,2020-08-21 03:00:00,140001953
Manipur,India,4925,18,3002,2020-08-21 03:00:00,140001942
Himachal Pradesh,India,4529,22,3085,2020-08-21 03:00:00,140001941
Nagaland,India,3583,7,1921,2020-08-21 03:00:00,140001950
Arunachal Pradesh,India,3066,5,2093,2020-08-21 03:00:00,140002691
Andaman and Nicobar Islands,India,2680,31,1638,2020-08-21 03:00:00,140001955
Chandigarh,India,2515,31,1390,2020-08-21 03:00:00,140001945
Dadra and Nagar Haveli,India,2030,2,1613,2020-08-21 03:00:00,140001947
Meghalaya,India,1661,6,730,2020-08-21 03:00:00,140001952
Sikkim,India,1290,3,827,2020-08-21 03:00:00,140001951
Mizoram,India,874,0,402,2020-08-21 03:00:00,140001928
State Unassigned,India,0,0,0,2020-08-21 03:00:00,
Lakshadweep,India,0,0,0,2020-08-21 03:00:00,140001954
British Columbia,Canada,4825,200,3845,2020-08-21 03:00:00,140002874
Alberta,Canada,12604,228,11292,2020-08-21 03:00:00,140002879
Saskatchewan,Canada,1590,22,1419,2020-08-21 03:00:00,140002878
Manitoba,Canada,796,12,537,2020-08-21 03:00:00,140002877
Ontario,Canada,41048,2793,37291,2020-08-21 03:00:00,140002875
