Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,300937,11596,165663,2020-07-19 03:00:00,140004402
Tamil Nadu,India,165714,2403,113856,2020-07-19 03:00:00,140001938
Delhi,India,121582,3597,101274,2020-07-19 03:00:00,140001944
Gujarat,India,47476,2126,34005,2020-07-19 03:00:00,140001927
Karnataka,India,59652,1245,21776,2020-07-19 03:00:00,140004403
Uttar Pradesh,India,47036,1108,28664,2020-07-19 03:00:00,140001926
Telangana,India,43780,409,30607,2020-07-19 03:00:00,140004405
Andhra Pradesh,India,44609,586,21763,2020-07-19 03:00:00,140004401
West Bengal,India,40209,1076,23539,2020-07-19 03:00:00,140001940
Rajasthan,India,28500,553,21144,2020-07-19 03:00:00,140001929
Haryana,India,25547,344,19318,2020-07-19 03:00:00,140001933
Bihar,India,24967,177,15771,2020-07-19 03:00:00,140001937
Madhya Pradesh,India,21763,706,14864,2020-07-19 03:00:00,140001931
Assam,India,22982,58,15166,2020-07-19 03:00:00,140001939
Odisha,India,16701,112,11937,2020-07-19 03:00:00,140001936
Punjab,India,9792,246,6454,2020-07-19 03:00:00,140001934
Kerala,India,11660,41,5198,2020-07-19 03:00:00,140001930
Chhattisgarh,India,5246,24,3658,2020-07-19 03:00:00,140004404
Jharkhand,India,5385,48,2656,2020-07-19 03:00:00,140001943
Uttarakhand,India,4276,52,3081,2020-07-19 03:00:00,140001932
Goa,India,3484,21,2038,2020-07-19 03:00:00,140001956
State Unassigned,India,163,0,0,2020-07-19 03:00:00,
Tripura,India,2668,5,1735,2020-07-19 03:00:00,140001949
Manipur,India,1891,0,1182,2020-07-19 03:00:00,140001942
Puducherry,India,1890,28,1062,2020-07-19 03:00:00,140001953
Himachal Pradesh,India,1457,10,1030,2020-07-19 03:00:00,140001941
Nagaland,India,978,0,405,2020-07-19 03:00:00,140001950
Chandigarh,India,691,12,485,2020-07-19 03:00:00,140001945
Dadra and Nagar Haveli,India,653,2,436,2020-07-19 03:00:00,140001947
Arunachal Pradesh,India,650,3,274,2020-07-19 03:00:00,140002691
Meghalaya,India,418,2,49,2020-07-19 03:00:00,140001952
Mizoram,India,284,0,167,2020-07-19 03:00:00,140001928
Andaman and Nicobar Islands,India,180,0,133,2020-07-19 03:00:00,140001955
Sikkim,India,286,0,90,2020-07-19 03:00:00,140001951
Lakshadweep,India,0,0,0,2020-07-19 03:00:00,140001954
British Columbia,Canada,3198,189,2802,2020-07-19 03:00:00,140002874
Alberta,Canada,9219,167,8193,2020-07-19 03:00:00,140002879
Saskatchewan,Canada,941,15,798,2020-07-19 03:00:00,140002878
Manitoba,Canada,337,7,318,2020-07-19 03:00:00,140002877
Ontario,Canada,37440,2748,33294,2020-07-19 03:00:00,140002875
Quebec,Canada,57300,5654,50027,2020-07-19 03:00:00,140002869
Newfoundland,Canada,262,3,259,2020-07-19 03:00:00,140002930
New Brunswick,Canada,168,2,163,2020-07-19 03:00:00,140002928
Nova Scotia,Canada,1067,63,1002,2020-07-19 03:00:00,140002929
Prince Edward Island,Canada,36,0,29,2020-07-19 03:00:00,140002931
Yukon,Canada,13,0,11,2020-07-19 03:00:00,140002880
Northwest Territories,Canada,5,0,5,2020-07-19 03:00:00,140002881
Nunavut,Canada,0,0,0,2020-07-19 03:00:00,140003914
Repatriated travellers,Canada,13,,13,2020-07-19 03:00:00,
Macedonia East and Thrace,Greece,469,,,2020-07-19 03:00:00,140000003
Macedonia Central,Greece,348,,,2020-07-19 03:00:00,140000005
Epirus,Greece,39,,,2020-07-19 03:00:00,140000010
Thessaly,Greece,204,,,2020-07-19 03:00:00,140000001
Ionian Islands,Greece,43,,,2020-07-19 03:00:00,140000008
Greece West,Greece,90,,,2020-07-19 03:00:00,140000013
Greece Central,Greece,98,,,2020-07-19 03:00:00,140000011
Attica,Greece,1811,,,2020-07-19 03:00:00,140000004
Peloponnese,Greece,205,,,2020-07-19 03:00:00,140000006
Aegean North,Greece,24,,,2020-07-19 03:00:00,140000002
Aegean South,Greece,42,,,2020-07-19 03:00:00,140000000
Crete,Greece,37,,,2020-07-19 03:00:00,140000012
Macedonia West,Greece,207,,,2020-07-19 03:00:00,140000009
Without permanent residency in Greece,Greece,342,,,2020-07-19 03:00:00,
Mount Athos,Greece,4,,,2020-07-19 03:00:00,140000007
Under Investigation,Greece,1,,,2020-07-19 03:00:00,
Bogota,Colombia,60394,1486,23318,2020-07-19 03:00:00,140004233
Atlantico,Colombia,43160,2136,22240,2020-07-19 03:00:00,140004209
Valle del Cauca,Colombia,17236,658,8506,2020-07-19 03:00:00,140004235
Bolivar,Colombia,14754,499,8952,2020-07-19 03:00:00,140004226
Antioquia,Colombia,14686,182,3865,2020-07-19 03:00:00,140004230
Cundinamarca,Colombia,5649,121,2495,2020-07-19 03:00:00,140004214
Narino,Colombia,5194,163,3084,2020-07-19 03:00:00,140004237
Magdalena,Colombia,3947,238,1512,2020-07-19 03:00:00,140004225
Sucre,Colombia,3933,209,1035,2020-07-19 03:00:00,140004227
Cordoba,Colombia,2584,286,573,2020-07-19 03:00:00,140004228
Choco,Colombia,2471,80,1387,2020-07-19 03:00:00,140004231
Amazonas,Colombia,2454,101,2265,2020-07-19 03:00:00,140004218
Meta,Colombia,1895,20,1212,2020-07-19 03:00:00,140004234
Cesar,Colombia,1893,38,1054,2020-07-19 03:00:00,140004208
Santander,Colombia,1863,39,625,2020-07-19 03:00:00,140004211
Tolima,Colombia,1757,31,869,2020-07-19 03:00:00,140004215
La Guajira,Colombia,1420,74,386,2020-07-19 03:00:00,140004205
Cauca,Colombia,1055,34,319,2020-07-19 03:00:00,140004236
Risaralda,Colombia,970,21,491,2020-07-19 03:00:00,140004232
Norde de Santander,Colombia,790,35,280,2020-07-19 03:00:00,140004210
Boyaca,Colombia,624,20,317,2020-07-19 03:00:00,140004216
Huila,Colombia,520,15,348,2020-07-19 03:00:00,140004217
Caldas,Colombia,360,7,243,2020-07-19 03:00:00,140004206
Caqueta,Colombia,220,4,36,2020-07-19 03:00:00,140004220
Quindio,Colombia,208,5,159,2020-07-19 03:00:00,140004207
Putumayo,Colombia,199,11,15,2020-07-19 03:00:00,140004224
Arauca,Colombia,161,0,81,2020-07-19 03:00:00,140004212
Casanare,Colombia,148,1,69,2020-07-19 03:00:00,140004213
Vaupes,Colombia,61,1,26,2020-07-19 03:00:00,140004219
Guaviare,Colombia,48,0,37,2020-07-19 03:00:00,140004222
San Andres y Providencia,Colombia,30,0,23,2020-07-19 03:00:00,140004229
Guainia,Colombia,14,1,13,2020-07-19 03:00:00,140004223
Vichada,Colombia,2,0,1,2020-07-19 03:00:00,140004221
Buenos Aires,Argentina,66206,1081,32056,2020-07-19 03:00:00,140003351
Buenos Aires - Capital Federal,Argentina,43265,805,14845,2020-07-19 03:00:00,140003352
Chaco,Argentina,2858,122,2174,2020-07-19 03:00:00,140003354
Rio Negro,Argentina,1272,54,967,2020-07-19 03:00:00,140003366
Cordoba,Argentina,1110,39,461,2020-07-19 03:00:00,140003356
Neuquen,Argentina,871,22,480,2020-07-19 03:00:00,140003365
Jujuy,Argentina,703,26,93,2020-07-19 03:00:00,140003360
Santa Fe,Argentina,640,9,421,2020-07-19 03:00:00,140003371
Entre Rios,Argentina,595,5,194,2020-07-19 03:00:00,140003358
Mendoza,Argentina,444,14,132,2020-07-19 03:00:00,140003363
Chubut,Argentina,231,2,145,2020-07-19 03:00:00,140003355
Tierra del Fuego,Argentina,199,1,139,2020-07-19 03:00:00,140003373
La Rioja,Argentina,186,15,74,2020-07-19 03:00:00,140003362
Corrientes,Argentina,129,0,119,2020-07-19 03:00:00,140003357
Salta,Argentina,127,1,30,2020-07-19 03:00:00,140003367
Santa Cruz,Argentina,110,0,53,2020-07-19 03:00:00,140003370
Tucuman,Argentina,94,5,60,2020-07-19 03:00:00,140003374
Formosa,Argentina,79,0,64,2020-07-19 03:00:00,140003359
Catamarca,Argentina,57,0,0,2020-07-19 03:00:00,140003353
Misiones,Argentina,41,3,37,2020-07-19 03:00:00,140003364
Santiago del Estero,Argentina,35,0,25,2020-07-19 03:00:00,140003372
San Juan,Argentina,14,0,7,2020-07-19 03:00:00,140003368
San Luis,Argentina,14,0,11,2020-07-19 03:00:00,140003369
La Pampa,Argentina,8,0,7,2020-07-19 03:00:00,140003361
Vienna,Austria,4512,202,3857,2020-07-19 03:00:00,140003807
Tyrol,Austria,3622,108,3476,2020-07-19 03:00:00,140003806
Upper Austria,Austria,3202,61,2652,2020-07-19 03:00:00,140003801
Lower Austria,Austria,3174,105,2892,2020-07-19 03:00:00,140003799
Styria,Austria,1977,154,1717,2020-07-19 03:00:00,140003802
Salzburg,Austria,1337,38,1239,2020-07-19 03:00:00,140003805
Vorarlberg,Austria,923,19,897,2020-07-19 03:00:00,140003800
Carinthia,Austria,448,13,416,2020-07-19 03:00:00,140003804
Burgenland,Austria,378,11,355,2020-07-19 03:00:00,140003803
Flanders,Belgium,30178,3904,,2020-07-19 03:00:00,
Walloon Brabant,Belgium,17366,2721,,2020-07-19 03:00:00,140003274
Brussels,Belgium,5507,1219,,2020-07-19 03:00:00,140003275
São Paulo,Brazil,412027,19647,,2020-07-19 03:00:00,140002753
Ceará,Brazil,146544,7173,,2020-07-19 03:00:00,140002745
Pará,Brazil,136947,5478,,2020-07-19 03:00:00,140002744
Rio de Janeiro,Brazil,135230,11919,,2020-07-19 03:00:00,140002762
Bahia,Brazil,120238,2793,,2020-07-19 03:00:00,140002746
Maranhão,Brazil,106092,2676,,2020-07-19 03:00:00,140002749
Minas Gerais,Brazil,90875,1964,,2020-07-19 03:00:00,140002743
Amazonas,Brazil,90534,3129,,2020-07-19 03:00:00,140003874
Distrito Federal,Brazil,81163,1075,,2020-07-19 03:00:00,140002763
Pernambuco,Brazil,78509,5928,,2020-07-19 03:00:00,140002747
Espírito Santo,Brazil,70131,2202,,2020-07-19 03:00:00,140002754
Paraíba,Brazil,66971,1477,,2020-07-19 03:00:00,140002756
Paraná,Brazil,53553,1308,,2020-07-19 03:00:00,140003325
Santa Catarina,Brazil,52531,662,,2020-07-19 03:00:00,140003326
Alagoas,Brazil,49583,1381,,2020-07-19 03:00:00,140002761
Rio Grande do Sul,Brazil,46847,1229,,2020-07-19 03:00:00,140003327
Rio Grande do Norte,Brazil,43451,1572,,2020-07-19 03:00:00,140002750
Sergipe,Brazil,43072,1111,,2020-07-19 03:00:00,140002760
Goiás,Brazil,40795,1079,,2020-07-19 03:00:00,140002742
Piauí,Brazil,38568,1083,,2020-07-19 03:00:00,140002751
Amapá,Brazil,33585,505,,2020-07-19 03:00:00,140002759
Mato Grosso,Brazil,32707,1305,,2020-07-19 03:00:00,140002752
Rondônia,Brazil,29117,686,,2020-07-19 03:00:00,140002757
Roraima,Brazil,25373,429,,2020-07-19 03:00:00,140002758
Tocantins,Brazil,17209,288,,2020-07-19 03:00:00,140002748
Acre,Brazil,17202,457,,2020-07-19 03:00:00,140003873
Mato Grosso do Sul,Brazil,16006,216,,2020-07-19 03:00:00,140002755
Region Metropolitana,Chile,244039,6858,,2020-07-19 03:00:00,140003345
Valparaiso,Chile,15405,407,,2020-07-19 03:00:00,140003346
Antofagasta,Chile,12800,271,,2020-07-19 03:00:00,140003347
Biobío,Chile,9136,95,,2020-07-19 03:00:00,140003340
Libertador General Bernardo O'Higgins,Chile,9080,164,,2020-07-19 03:00:00,140003348
Maule,Chile,7626,125,,2020-07-19 03:00:00,140003344
Tarapaca,Chile,7407,139,,2020-07-19 03:00:00,140002800
Coquimbo,Chile,4476,49,,2020-07-19 03:00:00,140003341
Araucania,Chile,3697,71,,2020-07-19 03:00:00,140003338
Ñuble,Chile,3105,52,,2020-07-19 03:00:00,
Arica y Parinacota,Chile,2935,34,,2020-07-19 03:00:00,140002799
Los Lagos,Chile,2586,30,,2020-07-19 03:00:00,140003342
Atacama,Chile,1747,9,,2020-07-19 03:00:00,140003339
Magallanes y de la Antarctica,Chile,1590,28,,2020-07-19 03:00:00,140003350
Los Rios,Chile,822,13,,2020-07-19 03:00:00,140003343
Aysén,Chile,69,1,,2020-07-19 03:00:00,140003349
Bavaria,Germany,49538,2613,,2020-07-19 03:00:00,140003864
North Rhine-Westphalia,Germany,45388,1711,,2020-07-19 03:00:00,140003860
Baden-Wurttemberg,Germany,36227,1838,,2020-07-19 03:00:00,140003865
Lower Saxony,Germany,13887,643,,2020-07-19 03:00:00,140003870
Hesse,Germany,11283,514,,2020-07-19 03:00:00,140003866
Berlin,Germany,8699,221,,2020-07-19 03:00:00,140003662
Rhineland-Palatinate,Germany,7258,238,,2020-07-19 03:00:00,140003868
