Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,1018,,,2020-04-08 00:00:00,140004402
Tamil Nadu,India,690,,,2020-04-08 00:00:00,140001938
Delhi,India,576,,,2020-04-08 00:00:00,140001944
Telangana,India,404,,,2020-04-08 00:00:00,140004405
Rajasthan,India,343,,,2020-04-08 00:00:00,140001929
Kerala,India,336,,,2020-04-08 00:00:00,140001930
Uttar Pradesh,India,332,,,2020-04-08 00:00:00,140001926
Andhra Pradesh,India,314,,,2020-04-08 00:00:00,140004401
Madhya Pradesh,India,290,,,2020-04-08 00:00:00,140001931
Karnataka,India,175,,,2020-04-08 00:00:00,140004403
Gujarat,India,175,,,2020-04-08 00:00:00,140001927
Haryana,India,143,,,2020-04-08 00:00:00,140001933
Punjab,India,99,,,2020-04-08 00:00:00,140001934
West Bengal,India,91,,,2020-04-08 00:00:00,140001940
Odisha,India,42,,,2020-04-08 00:00:00,140001936
Bihar,India,38,,,2020-04-08 00:00:00,140001937
Uttarakhand,India,31,,,2020-04-08 00:00:00,140001932
Assam,India,28,,,2020-04-08 00:00:00,140001939
Chandigarh,India,18,,,2020-04-08 00:00:00,140001945
Himachal Pradesh,India,27,,,2020-04-08 00:00:00,140001941
Andaman and Nicobar Islands,India,10,,,2020-04-08 00:00:00,140001955
Chhattisgarh,India,10,,,2020-04-08 00:00:00,140004404
Goa,India,7,,,2020-04-08 00:00:00,140001956
Puducherry,India,5,,,2020-04-08 00:00:00,140001953
Jharkhand,India,4,,,2020-04-08 00:00:00,140001943
Manipur,India,2,,,2020-04-08 00:00:00,140001942
Mizoram,India,1,,,2020-04-08 00:00:00,140001928
Arunachal Pradesh,India,1,,,2020-04-08 00:00:00,140002691
Dadra and Nagar Haveli,India,1,,,2020-04-08 00:00:00,140001947
Tripura,India,1,,,2020-04-08 00:00:00,140001949
Daman & Diu,India,0,,,2020-04-08 00:00:00,140001948
Lakshadweep,India,0,,,2020-04-08 00:00:00,140001954
Meghalaya,India,0,,,2020-04-08 00:00:00,140001952
Nagaland,India,0,,,2020-04-08 00:00:00,140001950
Sikkim,India,0,,,2020-04-08 00:00:00,140001951
British Columbia,Canada,1291,,,2020-04-08 00:00:00,140002874
Alberta,Canada,1373,,,2020-04-08 00:00:00,140002879
Saskatchewan,Canada,260,,,2020-04-08 00:00:00,140002878
Manitoba,Canada,217,,,2020-04-08 00:00:00,140002877
Ontario,Canada,4726,,,2020-04-08 00:00:00,140002875
Quebec,Canada,9340,,,2020-04-08 00:00:00,140002869
Newfoundland,Canada,228,,,2020-04-08 00:00:00,140002930
New Brunswick,Canada,105,,,2020-04-08 00:00:00,140002928
Nova Scotia,Canada,310,,,2020-04-08 00:00:00,140002929
Prince Edward Island,Canada,22,,,2020-04-08 00:00:00,140002931
Yukon,Canada,7,,,2020-04-08 00:00:00,140002880
Northwest Territories,Canada,5,,,2020-04-08 00:00:00,140002881
Nunavut,Canada,0,,,2020-04-08 00:00:00,140003914
Repatriated travellers,Canada,13,,,2020-04-08 00:00:00,
Buenos Aires - Capital Federal,Argentina,480,,,2020-04-08 02:00:00,140003352
Buenos Aires,Argentina,443,,,2020-04-08 02:00:00,140003351
Santa Fe,Argentina,187,,,2020-04-08 02:00:00,140003371
Cordoba,Argentina,150,,,2020-04-08 02:00:00,140003356
Chaco,Argentina,123,,,2020-04-08 02:00:00,140003354
Tierra del Fuego,Argentina,79,,,2020-04-08 02:00:00,140003373
Neuquen,Argentina,53,,,2020-04-08 02:00:00,140003365
Mendoza,Argentina,32,,,2020-04-08 02:00:00,140003363
Santa Cruz,Argentina,31,,,2020-04-08 02:00:00,140003370
Tucuman,Argentina,28,,,2020-04-08 02:00:00,140003374
Corrientes,Argentina,24,,,2020-04-08 02:00:00,140003357
Rio Negro,Argentina,21,,,2020-04-08 02:00:00,140003366
Entre Rios,Argentina,20,,,2020-04-08 02:00:00,140003358
San Luis,Argentina,11,,,2020-04-08 02:00:00,140003369
La Rioja,Argentina,9,,,2020-04-08 02:00:00,140003362
Santiago del Estero,Argentina,9,,,2020-04-08 02:00:00,140003372
Jujuy,Argentina,5,,,2020-04-08 02:00:00,140003360
La Pampa,Argentina,3,,,2020-04-08 02:00:00,140003361
Misiones,Argentina,3,,,2020-04-08 02:00:00,140003364
Salta,Argentina,3,,,2020-04-08 02:00:00,140003367
San Juan,Argentina,1,,,2020-04-08 02:00:00,140003368
Lima Province,Peru,2100,,,2020-04-07 19:00:00,140003304
Loreto,Peru,206,,,2020-04-07 19:00:00,140003877
Callao,Peru,161,,,2020-04-07 19:00:00,140003303
Lambayeque,Peru,108,,,2020-04-07 19:00:00,140003322
Arequipa,Peru,66,,,2020-04-07 19:00:00,140003316
La Libertad,Peru,58,,,2020-04-07 19:00:00,140003321
Cusco,Peru,54,,,2020-04-07 19:00:00,140003315
Ancash,Peru,36,,,2020-04-07 19:00:00,140003320
Piura,Peru,35,,,2020-04-07 19:00:00,140003323
Junin,Peru,28,,,2020-04-07 19:00:00,140003311
Tumbes,Peru,27,,,2020-04-07 19:00:00,140003324
Ica,Peru,24,,,2020-04-07 19:00:00,140003319
Tacna,Peru,9,,,2020-04-07 19:00:00,140003317
San Martin,Peru,8,,,2020-04-07 19:00:00,140003307
Huancavelica,Peru,7,,,2020-04-07 19:00:00,140003312
Cajamarca,Peru,6,,,2020-04-07 19:00:00,140003310
Huanuco,Peru,6,,,2020-04-07 19:00:00,140003308
Ayacucho,Peru,5,,,2020-04-07 19:00:00,140003313
Pasco,Peru,5,,,2020-04-07 19:00:00,140003309
Madre de Dios,Peru,2,,,2020-04-07 19:00:00,140003875
Apurimac,Peru,1,,,2020-04-07 19:00:00,140003314
Moquegua,Peru,1,,,2020-04-07 19:00:00,140003305
Puno,Peru,1,,,2020-04-07 19:00:00,140003318
Arica y Parinacota,Chile,53,,,2020-04-07 17:00:00,140002799
Tarapaca,Chile,23,,,2020-04-07 17:00:00,140002800
Antofagasta,Chile,69,,,2020-04-07 17:00:00,140003347
Atacama,Chile,6,,,2020-04-07 17:00:00,140003339
Coquimbo,Chile,52,,,2020-04-07 17:00:00,140003341
Valparaiso,Chile,214,,,2020-04-07 17:00:00,140003346
Region Metropolitana,Chile,2350,,,2020-04-07 17:00:00,140003345
Libertador General Bernardo O'Higgins,Chile,42,,,2020-04-07 17:00:00,140003348
Maule,Chile,108,,,2020-04-07 17:00:00,140003344
Ñuble,Chile,522,,,2020-04-07 17:00:00,
Biobío,Chile,410,,,2020-04-07 17:00:00,140003340
Araucania,Chile,612,,,2020-04-07 17:00:00,140003338
Los Rios,Chile,109,,,2020-04-07 17:00:00,140003343
Los Lagos,Chile,299,,,2020-04-07 17:00:00,140003342
Aysén,Chile,7,,,2020-04-07 17:00:00,140003349
Magallanes y de la Antarctica,Chile,240,,,2020-04-07 17:00:00,140003350
Baden-Wurttemberg,Germany,22091,,,2020-04-08 02:00:00,140003865
Bavaria,Germany,28025,,,2020-04-08 02:00:00,140003864
Berlin,Germany,4038,,,2020-04-08 02:00:00,140003662
Brandenburg,Germany,1607,,,2020-04-08 02:00:00,140003858
Bremen,Germany,424,,,2020-04-08 02:00:00,140003869
Hamburg,Germany,3217,,,2020-04-08 02:00:00,140003859
Hesse,Germany,4997,,,2020-04-08 02:00:00,140003866
Mecklenburg-Western Pomerania,Germany,555,,,2020-04-08 02:00:00,140003872
Lower Saxony,Germany,6771,,,2020-04-08 02:00:00,140003870
North Rhine-Westphalia,Germany,22756,,,2020-04-08 02:00:00,140003860
Rhineland-Palatinate,Germany,4329,,,2020-04-08 02:00:00,140003868
Saarland,Germany,1700,,,2020-04-08 02:00:00,140003861
Saxony,Germany,3245,,,2020-04-08 02:00:00,140003863
Saxony-Anhalt,Germany,1037,,,2020-04-08 02:00:00,140003862
Schleswig-Holstein,Germany,1783,,,2020-04-08 02:00:00,140003871
Thuringia,Germany,1276,,,2020-04-08 02:00:00,140003867
Attica,Greece,641,,,2020-04-07 17:00:00,140000004
Aegean Islands,Greece,9,,,2020-04-07 17:00:00,
Thrace,Greece,24,,,2020-04-07 17:00:00,
Macedonia,Greece,122,,,2020-04-07 17:00:00,
Epirus,Greece,7,,,2020-04-07 17:00:00,140000010
Thessaly,Greece,14,,,2020-04-07 17:00:00,140000001
Peloponnese,Greece,78,,,2020-04-07 17:00:00,140000006
Dodecanese,Greece,2,,,2020-04-07 17:00:00,
Greece Central,Greece,6,,,2020-04-07 17:00:00,140000011
Crete,Greece,12,,,2020-04-07 17:00:00,140000012
Ionian Islands,Greece,7,,,2020-04-07 17:00:00,140000008
Cyclades,Greece,1,,,2020-04-07 17:00:00,
Undefined Location,Greece,790,,,2020-04-07 17:00:00,
Cruize Ship,Greece,119,,,2020-04-07 17:00:00,
Acre,Brazil,50,,,2020-04-08 00:00:00,140003873
Amazonas,Brazil,636,,,2020-04-08 00:00:00,140003874
Amapá,Brazil,48,,,2020-04-08 00:00:00,140002759
Pará,Brazil,138,,,2020-04-08 00:00:00,140002744
Rondônia,Brazil,18,,,2020-04-08 00:00:00,140002757
Roraima,Brazil,42,,,2020-04-08 00:00:00,140002758
Tocantins,Brazil,19,,,2020-04-08 00:00:00,140002748
Alagoas,Brazil,32,,,2020-04-08 00:00:00,140002761
Bahia,Brazil,456,,,2020-04-08 00:00:00,140002746
Ceará,Brazil,1051,,,2020-04-08 00:00:00,140002745
Maranhão,Brazil,172,,,2020-04-08 00:00:00,140002749
Paraíba,Brazil,36,,,2020-04-08 00:00:00,140002756
Pernambuco,Brazil,352,,,2020-04-08 00:00:00,140002747
Piauí,Brazil,28,,,2020-04-08 00:00:00,140002751
Rio Grande do Norte,Brazil,254,,,2020-04-08 00:00:00,140002750
Sergipe,Brazil,36,,,2020-04-08 00:00:00,140002760
Espírito Santo,Brazil,209,,,2020-04-08 00:00:00,140002754
