Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,615477,20687,437870,2020-08-19 03:00:00,140004402
Tamil Nadu,India,349654,6007,289787,2020-08-19 03:00:00,140001938
Andhra Pradesh,India,306261,2820,218311,2020-08-19 03:00:00,140004401
Karnataka,India,240948,4201,156949,2020-08-19 03:00:00,140004403
Delhi,India,154741,4226,139447,2020-08-19 03:00:00,140001944
Uttar Pradesh,India,162434,2585,109607,2020-08-19 03:00:00,140001926
West Bengal,India,122753,2528,92690,2020-08-19 03:00:00,140001940
Bihar,India,109875,558,80740,2020-08-19 03:00:00,140001937
Telangana,India,93937,711,72202,2020-08-19 03:00:00,140004405
Gujarat,India,80942,2820,63810,2020-08-19 03:00:00,140001927
Assam,India,82202,203,58295,2020-08-19 03:00:00,140001939
Rajasthan,India,63977,898,48960,2020-08-19 03:00:00,140001929
Odisha,India,64533,415,45315,2020-08-19 03:00:00,140001936
Haryana,India,48936,557,41298,2020-08-19 03:00:00,140001933
Madhya Pradesh,India,47375,1141,35713,2020-08-19 03:00:00,140001931
Kerala,India,47898,176,31390,2020-08-19 03:00:00,140001930
Punjab,India,34400,898,21762,2020-08-19 03:00:00,140001934
Jharkhand,India,25333,265,15709,2020-08-19 03:00:00,140001943
Chhattisgarh,India,16833,158,10847,2020-08-19 03:00:00,140004404
Uttarakhand,India,12961,164,8724,2020-08-19 03:00:00,140001932
Goa,India,12333,116,8356,2020-08-19 03:00:00,140001956
Tripura,India,7424,62,5404,2020-08-19 03:00:00,140001949
Puducherry,India,8396,123,4909,2020-08-19 03:00:00,140001953
Manipur,India,4765,18,2789,2020-08-19 03:00:00,140001942
Himachal Pradesh,India,4235,18,2923,2020-08-19 03:00:00,140001941
Nagaland,India,3520,7,1664,2020-08-19 03:00:00,140001950
Arunachal Pradesh,India,2875,5,1949,2020-08-19 03:00:00,140002691
Andaman and Nicobar Islands,India,2529,30,1421,2020-08-19 03:00:00,140001955
Chandigarh,India,2305,30,1243,2020-08-19 03:00:00,140001945
Dadra and Nagar Haveli,India,1959,2,1519,2020-08-19 03:00:00,140001947
Meghalaya,India,1457,6,685,2020-08-19 03:00:00,140001952
Sikkim,India,1207,2,755,2020-08-19 03:00:00,140001951
Mizoram,India,815,0,379,2020-08-19 03:00:00,140001928
State Unassigned,India,0,0,0,2020-08-19 03:00:00,
Lakshadweep,India,0,0,0,2020-08-19 03:00:00,140001954
British Columbia,Canada,4677,198,3704,2020-08-19 03:00:00,140002874
Alberta,Canada,12419,225,11025,2020-08-19 03:00:00,140002879
Saskatchewan,Canada,1582,22,1403,2020-08-19 03:00:00,140002878
Manitoba,Canada,748,11,502,2020-08-19 03:00:00,140002877
Ontario,Canada,40870,2793,37126,2020-08-19 03:00:00,140002875
Quebec,Canada,61252,5727,54083,2020-08-19 03:00:00,140002869
Newfoundland,Canada,268,3,263,2020-08-19 03:00:00,140002930
New Brunswick,Canada,186,2,171,2020-08-19 03:00:00,140002928
Nova Scotia,Canada,1075,64,1007,2020-08-19 03:00:00,140002929
Prince Edward Island,Canada,44,0,40,2020-08-19 03:00:00,140002931
Yukon,Canada,15,0,15,2020-08-19 03:00:00,140002880
Northwest Territories,Canada,5,0,5,2020-08-19 03:00:00,140002881
Nunavut,Canada,0,0,0,2020-08-19 03:00:00,140003914
Repatriated travellers,Canada,13,0,13,2020-08-19 03:00:00,
Macedonia East and Thrace,Greece,703,,,2020-08-19 03:00:00,140000003
Macedonia Central,Greece,1366,,,2020-08-19 03:00:00,140000005
Epirus,Greece,58,,,2020-08-19 03:00:00,140000010
Thessaly,Greece,392,,,2020-08-19 03:00:00,140000001
Ionian Islands,Greece,149,,,2020-08-19 03:00:00,140000008
Greece West,Greece,133,,,2020-08-19 03:00:00,140000013
Greece Central,Greece,152,,,2020-08-19 03:00:00,140000011
Attica,Greece,2763,,,2020-08-19 03:00:00,140000004
Peloponnese,Greece,268,,,2020-08-19 03:00:00,140000006
Aegean North,Greece,73,,,2020-08-19 03:00:00,140000002
Aegean South,Greece,171,,,2020-08-19 03:00:00,140000000
Crete,Greece,138,,,2020-08-19 03:00:00,140000012
Macedonia West,Greece,253,,,2020-08-19 03:00:00,140000009
Without permanent residency in Greece,Greece,594,,,2020-08-19 03:00:00,
Mount Athos,Greece,4,,,2020-08-19 03:00:00,140000007
Under Investigation,Greece,1,,,2020-08-19 03:00:00,
Bogota,Colombia,166685,4424,97193,2020-08-19 03:00:00,140004233
Antioquia,Colombia,63266,1201,37954,2020-08-19 03:00:00,140004230
Atlantico,Colombia,61074,2774,51004,2020-08-19 03:00:00,140004209
Valle del Cauca,Colombia,37938,1420,26155,2020-08-19 03:00:00,140004235
Bolivar,Colombia,21865,644,18225,2020-08-19 03:00:00,140004226
Cundinamarca,Colombia,15578,439,9347,2020-08-19 03:00:00,140004214
Cordoba,Colombia,14557,963,7126,2020-08-19 03:00:00,140004228
Narino,Colombia,11578,414,7668,2020-08-19 03:00:00,140004237
Magdalena,Colombia,10305,522,6578,2020-08-19 03:00:00,140004225
Santander,Colombia,10247,426,4190,2020-08-19 03:00:00,140004211
Sucre,Colombia,8797,422,6005,2020-08-19 03:00:00,140004227
Norde de Santander,Colombia,7051,402,3358,2020-08-19 03:00:00,140004210
Cesar,Colombia,5891,130,3111,2020-08-19 03:00:00,140004208
Meta,Colombia,5343,100,3191,2020-08-19 03:00:00,140004234
Tolima,Colombia,4714,104,2494,2020-08-19 03:00:00,140004215
Caqueta,Colombia,3922,113,1721,2020-08-19 03:00:00,140004220
Risaralda,Colombia,3644,65,1644,2020-08-19 03:00:00,140004232
La Guajira,Colombia,3596,175,2228,2020-08-19 03:00:00,140004205
Choco,Colombia,3494,123,2868,2020-08-19 03:00:00,140004231
Cauca,Colombia,3334,120,1929,2020-08-19 03:00:00,140004236
Huila,Colombia,2688,69,1063,2020-08-19 03:00:00,140004217
Amazonas,Colombia,2662,107,2429,2020-08-19 03:00:00,140004218
Boyaca,Colombia,2249,54,1047,2020-08-19 03:00:00,140004216
Putumayo,Colombia,2062,92,923,2020-08-19 03:00:00,140004224
Caldas,Colombia,1686,24,869,2020-08-19 03:00:00,140004206
Quindio,Colombia,677,18,346,2020-08-19 03:00:00,140004207
Casanare,Colombia,670,13,302,2020-08-19 03:00:00,140004213
Arauca,Colombia,612,11,311,2020-08-19 03:00:00,140004212
Guaviare,Colombia,197,0,126,2020-08-19 03:00:00,140004222
Vaupes,Colombia,141,1,61,2020-08-19 03:00:00,140004219
San Andres y Providencia,Colombia,109,0,41,2020-08-19 03:00:00,140004229
Guainia,Colombia,16,2,13,2020-08-19 03:00:00,140004223
Vichada,Colombia,12,0,5,2020-08-19 03:00:00,140004221
Buenos Aires - Capital Federal,Argentina,148132,2988,32587,2020-08-19 03:00:00,140003352
Buenos Aires City,Argentina,122099,2283,32587,2020-08-19 03:00:00,
Jujuy,Argentina,4993,133,3694,2020-08-19 03:00:00,140003360
Cordoba,Argentina,4752,82,2382,2020-08-19 03:00:00,140003356
Chaco,Argentina,4504,185,3952,2020-08-19 03:00:00,140003354
