Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,192990,8376,104687,2020-07-04 03:00:00,140004402
Tamil Nadu,India,102721,1385,58378,2020-07-04 03:00:00,140001938
Delhi,India,94695,2923,65624,2020-07-04 03:00:00,140001944
Gujarat,India,34686,1905,24941,2020-07-04 03:00:00,140001927
Uttar Pradesh,India,25797,749,17597,2020-07-04 03:00:00,140001926
Rajasthan,India,19052,440,15281,2020-07-04 03:00:00,140001929
West Bengal,India,20488,717,13571,2020-07-04 03:00:00,140001940
Madhya Pradesh,India,14297,593,11049,2020-07-04 03:00:00,140001931
Haryana,India,16003,255,11691,2020-07-04 03:00:00,140001933
State Unassigned,India,6031,0,0,2020-07-04 03:00:00,
Karnataka,India,19710,293,8807,2020-07-04 03:00:00,140004403
Andhra Pradesh,India,16934,206,7632,2020-07-04 03:00:00,140004401
Bihar,India,11111,84,8211,2020-07-04 03:00:00,140001937
Telangana,India,20462,283,10195,2020-07-04 03:00:00,140004405
Assam,India,9800,14,6328,2020-07-04 03:00:00,140001939
Odisha,India,8106,37,5705,2020-07-04 03:00:00,140001936
Punjab,India,5937,157,4266,2020-07-04 03:00:00,140001934
Kerala,India,4965,26,2839,2020-07-04 03:00:00,140001930
Uttarakhand,India,3048,42,2481,2020-07-04 03:00:00,140001932
Chhattisgarh,India,3065,14,2414,2020-07-04 03:00:00,140004404
Jharkhand,India,2697,15,2001,2020-07-04 03:00:00,140001943
Tripura,India,1533,1,1199,2020-07-04 03:00:00,140001949
Goa,India,1576,4,772,2020-07-04 03:00:00,140001956
Himachal Pradesh,India,1033,9,671,2020-07-04 03:00:00,140001941
Manipur,India,1316,0,639,2020-07-04 03:00:00,140001942
Chandigarh,India,454,6,393,2020-07-04 03:00:00,140001945
Puducherry,India,824,13,384,2020-07-04 03:00:00,140001953
Nagaland,India,539,0,228,2020-07-04 03:00:00,140001950
Mizoram,India,162,0,127,2020-07-04 03:00:00,140001928
Arunachal Pradesh,India,252,1,75,2020-07-04 03:00:00,140002691
Sikkim,India,102,0,52,2020-07-04 03:00:00,140001951
Dadra and Nagar Haveli,India,304,0,133,2020-07-04 03:00:00,140001947
Andaman and Nicobar Islands,India,116,0,54,2020-07-04 03:00:00,140001955
Meghalaya,India,62,1,43,2020-07-04 03:00:00,140001952
Lakshadweep,India,0,0,0,2020-07-04 03:00:00,140001954
British Columbia,Canada,2947,177,2608,2020-07-04 03:00:00,140002874
Alberta,Canada,8259,155,7532,2020-07-04 03:00:00,140002879
Saskatchewan,Canada,796,14,711,2020-07-04 03:00:00,140002878
Manitoba,Canada,325,7,302,2020-07-04 03:00:00,140002877
Ontario,Canada,35535,2682,30909,2020-07-04 03:00:00,140002875
Quebec,Canada,55682,5560,25158,2020-07-04 03:00:00,140002869
Newfoundland,Canada,261,3,258,2020-07-04 03:00:00,140002930
New Brunswick,Canada,165,2,161,2020-07-04 03:00:00,140002928
Nova Scotia,Canada,1064,63,998,2020-07-04 03:00:00,140002929
Prince Edward Island,Canada,27,0,27,2020-07-04 03:00:00,140002931
Yukon,Canada,11,0,11,2020-07-04 03:00:00,140002880
Northwest Territories,Canada,5,0,5,2020-07-04 03:00:00,140002881
Nunavut,Canada,1,0,0,2020-07-04 03:00:00,140003914
Repatriated travellers,Canada,13,,13,2020-07-04 03:00:00,
Macedonia East and Thrace,Greece,384,,,2020-07-04 03:00:00,140000003
Macedonia Central,Greece,215,,,2020-07-04 03:00:00,140000005
Epirus,Greece,31,,,2020-07-04 03:00:00,140000010
Thessaly,Greece,190,,,2020-07-04 03:00:00,140000001
Ionian Islands,Greece,15,,,2020-07-04 03:00:00,140000008
Greece West,Greece,88,,,2020-07-04 03:00:00,140000013
Greece Central,Greece,85,,,2020-07-04 03:00:00,140000011
Attica,Greece,1717,,,2020-07-04 03:00:00,140000004
Peloponnese,Greece,199,,,2020-07-04 03:00:00,140000006
Aegean North,Greece,19,,,2020-07-04 03:00:00,140000002
Aegean South,Greece,23,,,2020-07-04 03:00:00,140000000
Crete,Greece,23,,,2020-07-04 03:00:00,140000012
Macedonia West,Greece,185,,,2020-07-04 03:00:00,140000009
Without permanent residency in Greece,Greece,280,,,2020-07-04 03:00:00,
Mount Athos,Greece,4,,,2020-07-04 03:00:00,140000007
Under Investigation,Greece,8,,,2020-07-04 03:00:00,
Bogota,Colombia,32726,732,13299,2020-07-04 03:00:00,140004233
Atlantico,Colombia,25181,1292,8473,2020-07-04 03:00:00,140004209
Valle del Cauca,Colombia,10904,425,4892,2020-07-04 03:00:00,140004235
Bolivar,Colombia,9629,387,4747,2020-07-04 03:00:00,140004226
Antioquia,Colombia,4981,30,2012,2020-07-04 03:00:00,140004230
Narino,Colombia,3574,114,2169,2020-07-04 03:00:00,140004237
Cundinamarca,Colombia,3006,58,1498,2020-07-04 03:00:00,140004214
Amazonas,Colombia,2325,89,1960,2020-07-04 03:00:00,140004218
Magdalena,Colombia,1998,135,793,2020-07-04 03:00:00,140004225
Choco,Colombia,1740,51,609,2020-07-04 03:00:00,140004231
Sucre,Colombia,1490,79,147,2020-07-04 03:00:00,140004227
