Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,101141,3717,47796,2020-06-13 03:00:00,140004402
Tamil Nadu,India,40698,367,22047,2020-06-13 03:00:00,140001938
Delhi,India,36824,1214,13398,2020-06-13 03:00:00,140001944
Gujarat,India,22562,1416,15501,2020-06-13 03:00:00,140001927
Uttar Pradesh,India,12616,365,7609,2020-06-13 03:00:00,140001926
Rajasthan,India,12068,272,9011,2020-06-13 03:00:00,140001929
Madhya Pradesh,India,10443,440,7201,2020-06-13 03:00:00,140001931
West Bengal,India,10244,451,4206,2020-06-13 03:00:00,140001940
State Unassigned,India,8315,0,0,2020-06-13 03:00:00,
Karnataka,India,6516,79,3440,2020-06-13 03:00:00,140004403
Haryana,India,6334,70,2475,2020-06-13 03:00:00,140001933
Bihar,India,6096,35,3316,2020-06-13 03:00:00,140001937
Andhra Pradesh,India,5636,80,3091,2020-06-13 03:00:00,140004401
Telangana,India,4484,174,2278,2020-06-13 03:00:00,140004405
Odisha,India,3498,13,2474,2020-06-13 03:00:00,140001936
Assam,India,3694,8,1585,2020-06-13 03:00:00,140001939
Punjab,India,2986,63,2282,2020-06-13 03:00:00,140001934
Kerala,India,2323,20,999,2020-06-13 03:00:00,140001930
Uttarakhand,India,1724,21,947,2020-06-13 03:00:00,140001932
Jharkhand,India,1656,8,685,2020-06-13 03:00:00,140001943
Chhattisgarh,India,1445,6,544,2020-06-13 03:00:00,140004404
Tripura,India,963,1,278,2020-06-13 03:00:00,140001949
Himachal Pradesh,India,486,7,293,2020-06-13 03:00:00,140001941
Goa,India,463,0,69,2020-06-13 03:00:00,140001956
Manipur,India,385,0,73,2020-06-13 03:00:00,140001942
Chandigarh,India,345,5,295,2020-06-13 03:00:00,140001945
Puducherry,India,163,3,76,2020-06-13 03:00:00,140001953
Nagaland,India,164,0,49,2020-06-13 03:00:00,140001950
Mizoram,India,107,0,1,2020-06-13 03:00:00,140001928
Arunachal Pradesh,India,83,0,4,2020-06-13 03:00:00,140002691
Meghalaya,India,44,1,22,2020-06-13 03:00:00,140001952
Andaman and Nicobar Islands,India,38,0,33,2020-06-13 03:00:00,140001955
Dadra and Nagar Haveli,India,30,0,2,2020-06-13 03:00:00,140001947
Sikkim,India,63,0,3,2020-06-13 03:00:00,140001951
Lakshadweep,India,0,0,0,2020-06-13 03:00:00,140001954
