Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,4666,,,2020-04-20 18:00:00,140004402
Delhi,India,2081,,,2020-04-20 18:00:00,140001944
Gujarat,India,1939,,,2020-04-20 18:00:00,140001927
Rajasthan,India,1576,,,2020-04-20 18:00:00,140001929
Tamil Nadu,India,1520,,,2020-04-20 18:00:00,140001938
Madhya Pradesh,India,1485,,,2020-04-20 18:00:00,140001931
Uttar Pradesh,India,1184,,,2020-04-20 18:00:00,140001926
Telangana,India,872,,,2020-04-20 18:00:00,140004405
Andhra Pradesh,India,722,,,2020-04-20 18:00:00,140004401
Karnataka,India,408,,,2020-04-20 18:00:00,140004403
Kerala,India,407,,,2020-04-20 18:00:00,140001930
West Bengal,India,339,,,2020-04-20 18:00:00,140001940
Haryana,India,251,,,2020-04-20 18:00:00,140001933
Punjab,India,245,,,2020-04-20 18:00:00,140001934
Bihar,India,113,,,2020-04-20 18:00:00,140001937
Odisha,India,74,,,2020-04-20 18:00:00,140001936
Uttarakhand,India,46,,,2020-04-20 18:00:00,140001932
Jharkhand,India,42,,,2020-04-20 18:00:00,140001943
Himachal Pradesh,India,39,,,2020-04-20 18:00:00,140001941
Chhattisgarh,India,36,,,2020-04-20 18:00:00,140004404
Assam,India,35,,,2020-04-20 18:00:00,140001939
Chandigarh,India,26,,,2020-04-20 18:00:00,140001945
Andaman and Nicobar Islands,India,16,,,2020-04-20 18:00:00,140001955
Meghalaya,India,11,,,2020-04-20 18:00:00,140001952
Goa,India,7,,,2020-04-20 18:00:00,140001956
Puducherry,India,7,,,2020-04-20 18:00:00,140001953
Manipur,India,2,,,2020-04-20 18:00:00,140001942
Tripura,India,2,,,2020-04-20 18:00:00,140001949
Mizoram,India,1,,,2020-04-20 18:00:00,140001928
Arunachal Pradesh,India,1,,,2020-04-20 18:00:00,140002691
Nagaland,India,0,,,2020-04-20 18:00:00,140001950
Dadra and Nagar Haveli,India,0,,,2020-04-20 18:00:00,140001947
Daman & Diu,India,0,,,2020-04-20 18:00:00,140001948
Lakshadweep,India,0,,,2020-04-20 18:00:00,140001954
Sikkim,India,0,,,2020-04-20 18:00:00,140001951
British Columbia,Canada,1699,,,2020-04-21 00:00:00,140002874
Alberta,Canada,2908,,,2020-04-21 00:00:00,140002879
Saskatchewan,Canada,316,,,2020-04-21 00:00:00,140002878
Manitoba,Canada,254,,,2020-04-21 00:00:00,140002877
Ontario,Canada,11184,,,2020-04-21 00:00:00,140002875
Quebec,Canada,19319,,,2020-04-21 00:00:00,140002869
Newfoundland,Canada,257,,,2020-04-21 00:00:00,140002930
New Brunswick,Canada,118,,,2020-04-21 00:00:00,140002928
Nova Scotia,Canada,721,,,2020-04-21 00:00:00,140002929
Prince Edward Island,Canada,26,,,2020-04-21 00:00:00,140002931
Yukon,Canada,11,,,2020-04-21 00:00:00,140002880
Northwest Territories,Canada,5,,,2020-04-21 00:00:00,140002881
Nunavut,Canada,0,,,2020-04-21 00:00:00,140003914
Repatriated travellers,Canada,13,,,2020-04-21 00:00:00,
Lombardy,Italy,64135,,,2020-04-20 18:00:00,140000679
Emilia-Romagna,Italy,21834,,,2020-04-20 18:00:00,140000680
Piedmont,Italy,19815,,,2020-04-20 18:00:00,140000673
Veneto,Italy,15374,,,2020-04-20 18:00:00,140000678
Tuscany,Italy,8110,,,2020-04-20 18:00:00,140000675
Liguria,Italy,6208,,,2020-04-20 18:00:00,140000687
Marche,Italy,5668,,,2020-04-20 18:00:00,140000674
Lazio,Italy,5524,,,2020-04-20 18:00:00,140000686
Campania,Italy,3951,,,2020-04-20 18:00:00,140000676
Apulia,Italy,3327,,,2020-04-20 18:00:00,140000677
Friuli-Venezia Giulia,Italy,2675,,,2020-04-20 18:00:00,140000688
Sicily,Italy,2627,,,2020-04-20 18:00:00,140000672
Abruzzo,Italy,2443,,,2020-04-20 18:00:00,140000685
Umbria,Italy,1337,,,2020-04-20 18:00:00,140000690
Sardinia,Italy,1178,,,2020-04-20 18:00:00,140000682
Calabria,Italy,1009,,,2020-04-20 18:00:00,140000684
Valle d'aosta,Italy,993,,,2020-04-20 18:00:00,140000691
Basilicata,Italy,337,,,2020-04-20 18:00:00,140000689
Molise,Italy,269,,,2020-04-20 18:00:00,140000683
Daegu,South Korea,6827,,,2020-04-21 03:00:00,140004292
Gyeongsangbuk-do,South Korea,1356,,,2020-04-21 03:00:00,140004295
Gyeonggi-do,South Korea,650,,,2020-04-21 03:00:00,140004304
Seoul,South Korea,621,,,2020-04-21 03:00:00,140004303
Chungcheongnam-do,South Korea,139,,,2020-04-21 03:00:00,140004302
Busan,South Korea,130,,,2020-04-21 03:00:00,140004297
Gyeongsangnam-do,South Korea,115,,,2020-04-21 03:00:00,140004298
Incheon,South Korea,89,,,2020-04-21 03:00:00,140004305
Gangwon-do,South Korea,52,,,2020-04-21 03:00:00,140004294
Sejong,South Korea,46,,,2020-04-21 03:00:00,140004290
Chungcheongbuk-do,South Korea,45,,,2020-04-21 03:00:00,140004291
Ulsan,South Korea,42,,,2020-04-21 03:00:00,140004296
Daejeon,South Korea,40,,,2020-04-21 03:00:00,140004289
Gwangju,South Korea,30,,,2020-04-21 03:00:00,140004293
Jeollabuk-do,South Korea,17,,,2020-04-21 03:00:00,140004301
Jeollanam-do,South Korea,15,,,2020-04-21 03:00:00,140004300
Jeju-do,South Korea,13,,,2020-04-21 03:00:00,140004299
Flanders,Belgium,20482,,,2020-04-20 11:00:00,
Walloon Brabant,Belgium,10304,,,2020-04-20 11:00:00,140003274
Brussels,Belgium,3457,,,2020-04-20 11:00:00,140003275
Attica,Greece,728,,,2020-04-20 21:00:00,140000004
Aegean Islands,Greece,9,,,2020-04-20 21:00:00,
Thrace,Greece,24,,,2020-04-20 21:00:00,
Macedonia,Greece,122,,,2020-04-20 21:00:00,
Epirus,Greece,7,,,2020-04-20 21:00:00,140000010
Thessaly,Greece,14,,,2020-04-20 21:00:00,140000001
Peloponnese,Greece,78,,,2020-04-20 21:00:00,140000006
Dodecanese,Greece,2,,,2020-04-20 21:00:00,
Greece Central,Greece,6,,,2020-04-20 21:00:00,140000011
Crete,Greece,12,,,2020-04-20 21:00:00,140000012
Ionian Islands,Greece,7,,,2020-04-20 21:00:00,140000008
Cyclades,Greece,1,,,2020-04-20 21:00:00,
Undefined Location,Greece,162,,,2020-04-20 21:00:00,
Cruize Ship,Greece,119,,,2020-04-20 21:00:00,
Arica y Parinacota,Chile,161,,,2020-04-20 16:30:00,140002799
Tarapaca,Chile,93,,,2020-04-20 16:30:00,140002800
Antofagasta,Chile,263,,,2020-04-20 16:30:00,140003347
Atacama,Chile,13,,,2020-04-20 16:30:00,140003339
Coquimbo,Chile,69,,,2020-04-20 16:30:00,140003341
Valparaiso,Chile,388,,,2020-04-20 16:30:00,140003346
Region Metropolitana,Chile,5643,,,2020-04-20 16:30:00,140003345
Libertador General Bernardo O'Higgins,Chile,56,,,2020-04-20 16:30:00,140003348
Maule,Chile,304,,,2020-04-20 16:30:00,140003344
Ñuble,Chile,687,,,2020-04-20 16:30:00,
Biobío,Chile,626,,,2020-04-20 16:30:00,140003340
Araucania,Chile,1045,,,2020-04-20 16:30:00,140003338
Los Rios,Chile,162,,,2020-04-20 16:30:00,140003343
Los Lagos,Chile,424,,,2020-04-20 16:30:00,140003342
Aysén,Chile,7,,,2020-04-20 16:30:00,140003349
Magallanes y de la Antarctica,Chile,566,,,2020-04-20 16:30:00,140003350
Lima Province,Peru,11297,,,2020-04-20 22:00:00,140003304
Callao,Peru,1282,,,2020-04-20 22:00:00,140003303
Lambayeque,Peru,675,,,2020-04-20 22:00:00,140003322
Loreto,Peru,585,,,2020-04-20 22:00:00,140003877
Piura,Peru,436,,,2020-04-20 22:00:00,140003323
Ancash,Peru,275,,,2020-04-20 22:00:00,140003320
La Libertad,Peru,253,,,2020-04-20 22:00:00,140003321
