region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,80.46,33,29,39,80.19,81.01,33 [29 - 39],80.46% [80.19% - 81.01%],39,16,85,02-16-2021
2,AL- DOTHAN,80.08,0,0,1,80.0,80.53,0 [0 - 1],80.08% [80.0% - 80.53%],1,0,7,02-16-2021
5,AL- HUNTSVILLE,80.9,14,12,15,80.37,81.33,14 [12 - 15],80.9% [80.37% - 81.33%],17,7,25,02-16-2021
6,AL- MOBILE,80.7,7,6,10,80.35,81.23,7 [6 - 10],80.7% [80.35% - 81.23%],20,10,35,02-16-2021
7,AL- MONTGOMERY,80.58,7,6,9,80.06,81.68,7 [6 - 9],80.58% [80.06% - 81.68%],9,1,26,02-16-2021
9,AL- TUSCALOOSA,80.7,7,6,8,80.5,81.4,7 [6 - 8],80.7% [80.5% - 81.4%],7,5,14,02-16-2021
11,AZ- MESA,80.86,11,10,13,80.35,81.46,11 [10 - 13],80.86% [80.35% - 81.46%],17,7,29,02-16-2021
12,AZ- PHOENIX,80.45,23,20,27,80.18,80.84,23 [20 - 27],80.45% [80.18% - 80.84%],34,14,64,02-16-2021
14,AZ- SUN CITY,80.37,0,0,1,80.12,80.62,0 [0 - 1],80.37% [80.12% - 80.62%],3,1,5,02-16-2021
15,AZ- TUCSON,80.24,7,6,7,80.08,80.48,7 [6 - 7],80.24% [80.08% - 80.48%],6,2,12,02-16-2021
16,AR- FORT SMITH,80.0,0,0,2,80.0,81.09,0 [0 - 2],80.0% [80.0% - 81.09%],0,0,14,02-16-2021
18,AR- JONESBORO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,02-16-2021
19,AR- LITTLE ROCK,80.4,19,17,22,80.09,80.85,19 [17 - 22],80.4% [80.09% - 80.85%],23,5,49,02-16-2021
21,AR- SPRINGDALE,80.85,7,6,7,80.09,81.14,7 [6 - 7],80.85% [80.09% - 81.14%],9,1,12,02-16-2021
22,AR- TEXARKANA,81.53,9,8,12,80.51,82.65,9 [8 - 12],81.53% [80.51% - 82.65%],15,5,26,02-16-2021
23,CA- ORANGE CO.,80.41,22,20,24,80.21,80.64,22 [20 - 24],80.41% [80.21% - 80.64%],31,16,49,02-16-2021
25,CA- BAKERSFIELD,80.75,17,15,20,80.33,81.19,17 [15 - 20],80.75% [80.33% - 81.19%],27,12,43,02-16-2021
31,CA- CHICO,80.0,0,0,0,80.0,80.16,0 [0 - 0],80.0% [80.0% - 80.16%],0,0,1,02-16-2021
33,CA- CONTRA COSTA CO.,80.4,6,5,7,80.15,80.65,6 [5 - 7],80.4% [80.15% - 80.65%],8,3,13,02-16-2021
43,CA- FRESNO,80.22,3,2,4,80.0,80.35,3 [2 - 4],80.22% [80.0% - 80.35%],5,0,8,02-16-2021
56,CA- LOS ANGELES,80.15,23,20,27,80.06,80.27,23 [20 - 27],80.15% [80.06% - 80.27%],36,14,66,02-16-2021
58,CA- MODESTO,80.76,9,8,11,80.23,81.22,9 [8 - 11],80.76% [80.23% - 81.22%],13,4,21,02-16-2021
62,CA- NAPA,80.17,0,0,1,80.0,81.55,0 [0 - 1],80.17% [80.0% - 81.55%],1,0,9,02-16-2021
65,CA- ALAMEDA CO.,80.27,7,6,8,80.12,80.47,7 [6 - 8],80.27% [80.12% - 80.47%],9,4,16,02-16-2021
69,CA- PALM SPR/RANCHO MIR.,80.09,0,0,0,80.0,80.19,0 [0 - 0],80.09% [80.0% - 80.19%],1,0,2,02-16-2021
73,CA- REDDING,80.37,7,6,7,80.0,80.92,7 [6 - 7],80.37% [80.0% - 80.92%],4,0,10,02-16-2021
77,CA- SACRAMENTO,80.36,12,11,14,80.17,80.65,12 [11 - 14],80.36% [80.17% - 80.65%],17,8,31,02-16-2021
78,CA- SALINAS,80.63,7,6,7,80.5,81.01,7 [6 - 7],80.63% [80.5% - 81.01%],5,4,8,02-16-2021
79,CA- SAN BERNARDINO,80.16,7,6,8,80.07,80.28,7 [6 - 8],80.16% [80.07% - 80.28%],9,4,16,02-16-2021
80,CA- SAN DIEGO,80.44,22,19,25,80.18,80.73,22 [19 - 25],80.44% [80.18% - 80.73%],31,13,51,02-16-2021
