region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,110.69,2984,2794,3244,99.17,126.51,2984 [2794 - 3244],110.69% [99.17% - 126.51%],2592,1619,3928,05-18-2021,projected
2,AL- DOTHAN,84.89,76,72,85,83.31,88.06,76 [72 - 85],84.89% [83.31% - 88.06%],65,44,107,05-18-2021,projected
5,AL- HUNTSVILLE,85.32,114,107,123,83.51,87.82,114 [107 - 123],85.32% [83.51% - 87.82%],100,66,147,05-18-2021,projected
6,AL- MOBILE,82.28,75,71,81,81.51,83.29,75 [71 - 81],82.28% [81.51% - 83.29%],65,43,94,05-18-2021,projected
7,AL- MONTGOMERY,85.56,98,90,127,83.3,93.91,98 [90 - 127],85.56% [83.3% - 93.91%],86,51,215,05-18-2021,projected
9,AL- TUSCALOOSA,82.4,26,25,28,81.8,83.21,26 [25 - 28],82.4% [81.8% - 83.21%],24,18,32,05-18-2021,projected
11,AZ- MESA,85.66,133,127,144,84.09,88.94,133 [127 - 144],85.66% [84.09% - 88.94%],112,81,177,05-18-2021,projected
12,AZ- PHOENIX,83.3,290,276,317,82.26,85.36,290 [276 - 317],83.3% [82.26% - 85.36%],250,171,406,05-18-2021,projected
14,AZ- SUN CITY,82.35,21,20,23,81.73,83.58,21 [20 - 23],82.35% [81.73% - 83.58%],19,14,29,05-18-2021,projected
15,AZ- TUCSON,81.66,49,47,54,81.23,82.81,49 [47 - 54],81.66% [81.23% - 82.81%],42,31,71,05-18-2021,projected
16,AR- FORT SMITH,81.25,18,13,26,80.0,84.37,18 [13 - 26],81.25% [80.0% - 84.37%],16,0,56,05-18-2021,projected
18,AR- JONESBORO,81.33,14,14,17,81.33,81.99,14 [14 - 17],81.33% [81.33% - 81.99%],12,12,18,05-18-2021,projected
19,AR- LITTLE ROCK,83.14,206,192,242,81.8,85.82,206 [192 - 242],83.14% [81.8% - 85.82%],181,104,336,05-18-2021,projected
21,AR- SPRINGDALE,88.23,100,90,117,84.54,96.65,100 [90 - 117],88.23% [84.54% - 96.65%],87,48,176,05-18-2021,projected
22,AR- TEXARKANA,83.27,38,35,48,82.24,88.27,38 [35 - 48],83.27% [82.24% - 88.27%],32,22,81,05-18-2021,projected
23,CA- ORANGE CO.,80.24,21,18,24,80.12,80.46,21 [18 - 24],80.24% [80.12% - 80.46%],18,9,35,05-18-2021,projected
