County Name, State Name, Confirmed, Deaths, Recovered, Last Update, FIPS
Maricopa,Arizona,2,0,0,2020-04-10 01:00:00,04013
Pima,Arizona,1,0,0,2020-04-10 01:00:00,04019
Pinal,Arizona,3,0,0,2020-04-10 01:00:00,04021
Alameda,California,24,0,0,2020-04-10 01:00:00,06001
Contra Costa,California,9,0,0,2020-04-10 01:00:00,06013
Fresno,California,1,0,0,2020-04-10 01:00:00,06019
Humboldt,California,1,0,0,2020-04-10 01:00:00,06023
Los Angeles,California,19,0,0,2020-04-10 01:00:00,06037
Madera,California,1,0,0,2020-04-10 01:00:00,06039
Marin,California,2,0,0,2020-04-10 01:00:00,06041
Napa,California,1,0,0,2020-04-10 01:00:00,06055
Orange,California,5,0,0,2020-04-10 01:00:00,06059
Placer,California,7,1,0,2020-04-10 01:00:00,06061
Riverside,California,4,0,0,2020-04-10 01:00:00,06065
Sacramento,California,9,0,0,2020-04-10 01:00:00,06067
San Diego,California,2,0,0,2020-04-10 01:00:00,06073
San Francisco,California,16,0,0,2020-04-10 01:00:00,06075
San Mateo,California,9,0,0,2020-04-10 01:00:00,06081
Santa Clara,California,43,1,0,2020-04-10 01:00:00,06085
Santa Cruz,California,2,0,0,2020-04-10 01:00:00,06087
Shasta,California,1,0,0,2020-04-10 01:00:00,06089
Solano,California,12,0,0,2020-04-10 01:00:00,06095
Sonoma,California,3,0,0,2020-04-10 01:00:00,06097
Yolo,California,1,0,0,2020-04-10 01:00:00,06113
Arapahoe,Colorado,1,0,0,2020-04-10 01:00:00,08005
Denver,Colorado,3,0,0,2020-04-10 01:00:00,08031
Douglas,Colorado,3,0,0,2020-04-10 01:00:00,08035
Eagle,Colorado,2,0,0,2020-04-10 01:00:00,08037
El Paso,Colorado,1,0,0,2020-04-10 01:00:00,08041
Jefferson,Colorado,1,0,0,2020-04-10 01:00:00,08059
Larimer,Colorado,1,0,0,2020-04-10 01:00:00,08069
Fairfield,Connecticut,2,0,0,2020-04-10 01:00:00,09001
District of Columbia,District of Columbia,4,0,0,2020-04-10 01:00:00,11001
Broward,Florida,3,0,0,2020-04-10 01:00:00,12011
Charlotte,Florida,1,0,0,2020-04-10 01:00:00,12015
Hillsborough,Florida,2,0,0,2020-04-10 01:00:00,12057
Lee,Florida,2,1,0,2020-04-10 01:00:00,12071
Manatee,Florida,2,0,0,2020-04-10 01:00:00,12081
Okaloosa,Florida,1,0,0,2020-04-10 01:00:00,12091
Santa Rosa,Florida,1,1,0,2020-04-10 01:00:00,12113
Volusia,Florida,2,0,0,2020-04-10 01:00:00,12127
Cherokee,Georgia,1,0,0,2020-04-10 01:00:00,13057
Cobb,Georgia,4,0,0,2020-04-10 01:00:00,13067
DeKalb,Georgia,2,0,0,2020-04-10 01:00:00,13089
Fayette,Georgia,1,0,0,2020-04-10 01:00:00,13113
Floyd,Georgia,1,0,0,2020-04-10 01:00:00,13115
Fulton,Georgia,5,0,0,2020-04-10 01:00:00,13121
Gwinnett,Georgia,2,0,0,2020-04-10 01:00:00,13135
Polk,Georgia,1,0,0,2020-04-10 01:00:00,13233
Honolulu,Hawaii,2,0,0,2020-04-10 01:00:00,15003
Cook,Illinois,11,0,0,2020-04-10 01:00:00,17031
Hendricks,Indiana,2,0,0,2020-04-10 01:00:00,18063
Marion,Indiana,1,0,0,2020-04-10 01:00:00,18097
Noble,Indiana,1,0,0,2020-04-10 01:00:00,18113
Johnson,Iowa,7,0,0,2020-04-10 01:00:00,19103
Pottawattamie,Iowa,1,0,0,2020-04-10 01:00:00,19155
Johnson,Kansas,1,0,0,2020-04-10 01:00:00,20091
Fayette,Kentucky,3,0,0,2020-04-10 01:00:00,21067
Harrison,Kentucky,1,0,0,2020-04-10 01:00:00,21097
Jefferson,Kentucky,1,0,0,2020-04-10 01:00:00,21111
Jefferson,Louisiana,1,0,0,2020-04-10 01:00:00,22051
Harford,Maryland,1,0,0,2020-04-10 01:00:00,24025
Montgomery,Maryland,4,0,0,2020-04-10 01:00:00,24031
Prince George's,Maryland,1,0,0,2020-04-10 01:00:00,24033
Berkshire,Massachusetts,5,0,0,2020-04-10 01:00:00,25003
Middlesex,Massachusetts,15,0,0,2020-04-10 01:00:00,25017
Norfolk,Massachusetts,10,0,0,2020-04-10 01:00:00,25021
Suffolk,Massachusetts,10,0,0,2020-04-10 01:00:00,25025
Worcester,Massachusetts,1,0,0,2020-04-10 01:00:00,25027
Carver,Minnesota,1,0,0,2020-04-10 01:00:00,27019
Ramsey,Minnesota,1,0,0,2020-04-10 01:00:00,27123
St. Louis,Missouri,1,0,0,2020-04-10 01:00:00,29189
Douglas,Nebraska,16,0,0,2020-04-10 01:00:00,31055
Clark,Nevada,2,0,0,2020-04-10 01:00:00,32003
Washoe,Nevada,2,0,0,2020-04-10 01:00:00,32031
Grafton,New Hampshire,3,0,0,2020-04-10 01:00:00,33009
Rockingham,New Hampshire,1,0,0,2020-04-10 01:00:00,33015
Bergen,New Jersey,5,0,0,2020-04-10 01:00:00,34003
Camden,New Jersey,1,0,0,2020-04-10 01:00:00,34007
Hudson,New Jersey,1,0,0,2020-04-10 01:00:00,34017
Monmouth,New Jersey,2,0,0,2020-04-10 01:00:00,34025
Passaic,New Jersey,1,0,0,2020-04-10 01:00:00,34031
Union,New Jersey,1,0,0,2020-04-10 01:00:00,34039
Bronx,New York,2,0,0,2020-03-10 04:00:00,36005
Kings,New York,4,0,0,2020-03-10 04:00:00,36047
Nassau,New York,17,0,0,2020-04-10 01:00:00,36059
New York,New York,11,0,0,2020-03-10 04:00:00,36061
Queens,New York,2,0,0,2020-03-10 04:00:00,36081
Richmond,New York,1,0,0,2020-03-10 04:00:00,36085
Rockland,New York,4,0,0,2020-04-10 01:00:00,36087
Saratoga,New York,2,0,0,2020-04-10 01:00:00,36091
Suffolk,New York,1,0,0,2020-04-10 01:00:00,36103
Ulster,New York,1,0,0,2020-04-10 01:00:00,36111
Westchester,New York,97,0,0,2020-04-10 01:00:00,36119
Chatham,North Carolina,1,0,0,2020-04-10 01:00:00,37037
Wake,North Carolina,6,0,0,2020-04-10 01:00:00,37183
Cuyahoga,Ohio,3,0,0,2020-04-10 01:00:00,39035
Tulsa,Oklahoma,1,0,0,2020-04-10 01:00:00,40143
Douglas,Oregon,1,0,0,2020-04-10 01:00:00,41019
Jackson,Oregon,2,0,0,2020-04-10 01:00:00,41029
Klamath,Oregon,1,0,0,2020-04-10 01:00:00,41035
Marion,Oregon,1,0,0,2020-04-10 01:00:00,41047
Washington,Oregon,8,0,0,2020-04-10 01:00:00,41067
Delaware,Pennsylvania,1,0,0,2020-04-10 01:00:00,42045
Monroe,Pennsylvania,1,0,0,2020-04-10 01:00:00,42089
Montgomery,Pennsylvania,7,0,0,2020-04-10 01:00:00,42091
