County Name, State Name, Confirmed, Deaths, Recovered, Last Update, FIPS
Baldwin,Alabama,3,0,0,2020-04-10 00:00:00,01003
Calhoun,Alabama,2,0,0,2020-04-10 00:00:00,01015
Chambers,Alabama,2,0,0,2020-04-10 00:00:00,01017
Cullman,Alabama,2,0,0,2020-04-10 00:00:00,01043
Elmore,Alabama,6,0,0,2020-04-10 00:00:00,01051
Franklin,Alabama,1,0,0,2020-04-10 00:00:00,01059
Houston,Alabama,1,0,0,2020-04-10 00:00:00,01069
Jackson,Alabama,1,0,0,2020-04-10 00:00:00,01071
Jefferson,Alabama,86,0,0,2020-04-10 00:00:00,01073
Lamar,Alabama,1,0,0,2020-04-10 00:00:00,01075
Lauderdale,Alabama,3,0,0,2020-04-10 00:00:00,01077
Lee,Alabama,19,0,0,2020-04-10 00:00:00,01081
Limestone,Alabama,1,0,0,2020-04-10 00:00:00,01083
Madison,Alabama,21,0,0,2020-04-10 00:00:00,01089
Marion,Alabama,1,0,0,2020-04-10 00:00:00,01093
Mobile,Alabama,2,0,0,2020-04-10 00:00:00,01097
Montgomery,Alabama,4,0,0,2020-04-10 00:00:00,01101
Shelby,Alabama,22,0,0,2020-04-10 00:00:00,01117
St. Clair,Alabama,3,0,0,2020-04-10 00:00:00,01115
Talladega,Alabama,1,0,0,2020-04-10 00:00:00,01121
Tallapoosa,Alabama,1,0,0,2020-04-10 00:00:00,01123
Tuscaloosa,Alabama,9,0,0,2020-04-10 00:00:00,01125
Walker,Alabama,3,0,0,2020-04-10 00:00:00,01127
Washington,Alabama,1,0,0,2020-04-10 00:00:00,01129
Anchorage,Alaska,17,1,0,2020-04-10 00:00:00,02020
Fairbanks North Star,Alaska,7,0,0,2020-04-10 00:00:00,02090
Juneau,Alaska,1,0,0,2020-04-10 00:00:00,02110
Ketchikan Gateway,Alaska,6,0,0,2020-04-10 00:00:00,02130
Apache,Arizona,4,0,0,2020-04-10 00:00:00,04001
Cochise,Arizona,1,0,0,2020-04-10 00:00:00,04003
Coconino,Arizona,17,0,0,2020-04-10 00:00:00,04005
