County Name, State Name, Confirmed, Deaths, Recovered, Last Update, FIPS
Autauga,Alabama,17,1,0,2020-06-02 18:00:00,01001
Baldwin,Alabama,59,1,0,2020-06-02 18:00:00,01003
Barbour,Alabama,7,0,0,2020-06-02 18:00:00,01005
Bibb,Alabama,11,0,0,2020-06-02 18:00:00,01007
Blount,Alabama,11,0,0,2020-06-02 18:00:00,01009
Bullock,Alabama,4,0,0,2020-06-02 18:00:00,01011
Butler,Alabama,3,0,0,2020-06-02 18:00:00,01013
Calhoun,Alabama,54,0,0,2020-06-02 18:00:00,01015
Chambers,Alabama,161,8,0,2020-06-02 18:00:00,01017
Cherokee,Alabama,7,0,0,2020-06-02 18:00:00,01019
Chilton,Alabama,25,0,0,2020-06-02 18:00:00,01021
Choctaw,Alabama,6,0,0,2020-06-02 18:00:00,01023
Clarke,Alabama,13,0,0,2020-06-02 18:00:00,01025
Clay,Alabama,11,0,0,2020-06-02 18:00:00,01027
Cleburne,Alabama,12,0,0,2020-06-02 18:00:00,01029
Coffee,Alabama,14,0,0,2020-06-02 18:00:00,01031
Colbert,Alabama,8,1,0,2020-06-02 18:00:00,01033
Conecuh,Alabama,3,0,0,2020-06-02 18:00:00,01035
Coosa,Alabama,10,0,0,2020-06-02 18:00:00,01037
Covington,Alabama,10,0,0,2020-06-02 18:00:00,01039
Crenshaw,Alabama,2,0,0,2020-06-02 18:00:00,01041
Cullman,Alabama,29,0,0,2020-06-02 18:00:00,01043
Dale,Alabama,6,0,0,2020-06-02 18:00:00,01045
Dallas,Alabama,10,0,0,2020-06-02 18:00:00,01047
DeKalb,Alabama,16,0,0,2020-06-02 18:00:00,01049
Elmore,Alabama,29,0,0,2020-06-02 18:00:00,01051
Escambia,Alabama,5,0,0,2020-06-02 18:00:00,01053
Etowah,Alabama,53,5,0,2020-06-02 18:00:00,01055
Fayette,Alabama,1,0,0,2020-06-02 18:00:00,01057
Franklin,Alabama,8,0,0,2020-06-02 18:00:00,01059
Greene,Alabama,13,0,0,2020-06-02 18:00:00,01063
Hale,Alabama,7,0,0,2020-06-02 18:00:00,01065
Henry,Alabama,8,0,0,2020-06-02 18:00:00,01067
Houston,Alabama,33,1,0,2020-06-02 18:00:00,01069
Jackson,Alabama,22,2,0,2020-06-02 18:00:00,01071
Jefferson,Alabama,523,14,0,2020-06-02 18:00:00,01073
Lamar,Alabama,7,0,0,2020-06-02 18:00:00,01075
Lauderdale,Alabama,20,2,0,2020-06-02 18:00:00,01077
Lawrence,Alabama,8,0,0,2020-06-02 18:00:00,01079
Lee,Alabama,206,6,0,2020-06-02 18:00:00,01081
Limestone,Alabama,35,0,0,2020-06-02 18:00:00,01083
Lowndes,Alabama,12,0,0,2020-06-02 18:00:00,01085
Macon,Alabama,9,1,0,2020-06-02 18:00:00,01087
Madison,Alabama,177,3,0,2020-06-02 18:00:00,01089
Marengo,Alabama,14,1,0,2020-06-02 18:00:00,01091
Marion,Alabama,33,3,0,2020-06-02 18:00:00,01093
Marshall,Alabama,64,2,0,2020-06-02 18:00:00,01095
Mobile,Alabama,329,10,0,2020-06-02 18:00:00,01097
Monroe,Alabama,6,1,0,2020-06-02 18:00:00,01099
Montgomery,Alabama,90,3,0,2020-06-02 18:00:00,01101
Morgan,Alabama,36,0,0,2020-06-02 18:00:00,01103
Perry,Alabama,2,0,0,2020-06-02 18:00:00,01105
Pickens,Alabama,19,0,0,2020-06-02 18:00:00,01107
Pike,Alabama,18,0,0,2020-06-02 18:00:00,01109
Randolph,Alabama,20,3,0,2020-06-02 18:00:00,01111
Russell,Alabama,18,0,0,2020-06-02 18:00:00,01113
Shelby,Alabama,183,5,0,2020-06-02 18:00:00,01117
St. Clair,Alabama,37,0,0,2020-06-02 18:00:00,01115
Sumter,Alabama,17,0,0,2020-06-02 18:00:00,01119
Talladega,Alabama,30,0,0,2020-06-02 18:00:00,01121
Tallapoosa,Alabama,48,2,0,2020-06-02 18:00:00,01123
Tuscaloosa,Alabama,86,0,0,2020-06-02 18:00:00,01125
Walker,Alabama,72,0,0,2020-06-02 18:00:00,01127
Washington,Alabama,11,1,0,2020-06-02 18:00:00,01129
Wilcox,Alabama,17,0,0,2020-06-02 18:00:00,01131
Winston,Alabama,3,0,0,2020-06-02 18:00:00,01133
Anchorage,Alaska,109,4,0,2020-06-02 18:00:00,02020
Bethel,Alaska,1,0,0,2020-06-02 18:00:00,02050
Fairbanks North Star,Alaska,73,1,0,2020-06-02 18:00:00,02090
Juneau,Alaska,14,0,0,2020-06-02 18:00:00,02110
Kenai Peninsula,Alaska,14,0,0,2020-06-02 18:00:00,02122
Ketchikan Gateway,Alaska,14,0,0,2020-06-02 18:00:00,02130
Matanuska-Susitna,Alaska,6,0,0,2020-06-02 18:00:00,02170
Petersburg,Alaska,2,0,0,2020-06-02 18:00:00,02195
Southeast Fairbanks,Alaska,1,0,0,2020-06-02 18:00:00,02240
Yukon-Koyukuk,Alaska,1,0,0,2020-06-02 18:00:00,02290
unknown,Alaska,1,2,49,2020-06-02 18:00:00,
Apache,Arizona,52,0,0,2020-06-02 18:00:00,04001
Cochise,Arizona,11,0,0,2020-06-02 18:00:00,04003
Coconino,Arizona,210,15,0,2020-06-02 18:00:00,04005
Gila,Arizona,3,0,0,2020-06-02 18:00:00,04007
Graham,Arizona,2,0,0,2020-06-02 18:00:00,04009
Greenlee,Arizona,1,0,0,2020-06-02 18:00:00,04011
La Paz,Arizona,4,0,0,2020-06-02 18:00:00,04012
Maricopa,Arizona,1689,39,1,2020-06-02 18:00:00,04013
Mohave,Arizona,27,0,0,2020-06-02 18:00:00,04015
Navajo,Arizona,286,1,0,2020-06-02 18:00:00,04017
Pima,Arizona,512,20,1,2020-06-02 18:00:00,04019
Pinal,Arizona,137,0,1,2020-06-02 18:00:00,04021
Santa Cruz,Arizona,7,0,0,2020-06-02 18:00:00,04023
Yavapai,Arizona,62,0,0,2020-06-02 18:00:00,04025
Yuma,Arizona,15,0,0,2020-06-02 18:00:00,04027
unknown,Arizona,2,14,0,2020-06-02 18:00:00,
Arkansas,Arkansas,2,0,0,2020-06-02 18:00:00,05001
Ashley,Arkansas,9,0,0,2020-06-02 18:00:00,05003
Baxter,Arkansas,4,0,0,2020-06-02 18:00:00,05005
Benton,Arkansas,47,0,21,2020-06-02 18:00:00,05007
Boone,Arkansas,3,0,0,2020-06-02 18:00:00,05009
Bradley,Arkansas,6,0,0,2020-06-02 18:00:00,05011
Carroll,Arkansas,2,0,0,2020-06-02 18:00:00,05015
Chicot,Arkansas,4,0,0,2020-06-02 18:00:00,05017
Clark,Arkansas,27,0,9,2020-06-02 18:00:00,05019
Clay,Arkansas,1,0,0,2020-06-02 18:00:00,05021
Cleburne,Arkansas,69,4,26,2020-06-02 18:00:00,05023
Cleveland,Arkansas,8,0,1,2020-06-02 18:00:00,05025
Columbia,Arkansas,3,0,1,2020-06-02 18:00:00,05027
Conway,Arkansas,4,1,1,2020-06-02 18:00:00,05029
Craighead,Arkansas,28,0,8,2020-06-02 18:00:00,05031
Crawford,Arkansas,3,0,1,2020-06-02 18:00:00,05033
Crittenden,Arkansas,77,2,7,2020-06-02 18:00:00,05035
Cross,Arkansas,6,0,2,2020-06-02 18:00:00,05037
Dallas,Arkansas,1,0,0,2020-06-02 18:00:00,05039
Desha,Arkansas,5,0,0,2020-06-02 18:00:00,05041
Drew,Arkansas,5,0,1,2020-06-02 18:00:00,05043
Faulkner,Arkansas,56,1,19,2020-06-02 18:00:00,05045
Franklin,Arkansas,1,0,0,2020-06-02 18:00:00,05047
Garland,Arkansas,66,0,14,2020-06-02 18:00:00,05051
Grant,Arkansas,7,0,3,2020-06-02 18:00:00,05053
Greene,Arkansas,6,0,3,2020-06-02 18:00:00,05055
Hempstead,Arkansas,3,1,2,2020-06-02 18:00:00,05057
Hot Spring,Arkansas,8,0,0,2020-06-02 18:00:00,05059
Howard,Arkansas,6,0,2,2020-06-02 18:00:00,05061
Independence,Arkansas,5,0,4,2020-06-02 18:00:00,05063
Izard,Arkansas,1,0,0,2020-06-02 18:00:00,05065
Jefferson,Arkansas,90,1,12,2020-06-02 18:00:00,05069
Johnson,Arkansas,11,0,2,2020-06-02 18:00:00,05071
Lafayette,Arkansas,2,0,0,2020-06-02 18:00:00,05073
Lawrence,Arkansas,9,1,0,2020-06-02 18:00:00,05075
Lee,Arkansas,2,0,0,2020-06-02 18:00:00,05077
Lincoln,Arkansas,11,0,0,2020-06-02 18:00:00,05079
Logan,Arkansas,1,0,0,2020-06-02 18:00:00,05083
Lonoke,Arkansas,26,0,2,2020-06-02 18:00:00,05085
Madison,Arkansas,1,0,0,2020-06-02 18:00:00,05087
Miller,Arkansas,20,0,1,2020-06-02 18:00:00,05091
Mississippi,Arkansas,6,0,2,2020-06-02 18:00:00,05093
Monroe,Arkansas,1,0,0,2020-06-02 18:00:00,05095
Nevada,Arkansas,1,0,1,2020-06-02 18:00:00,05099
Newton,Arkansas,1,0,1,2020-06-02 18:00:00,05101
Ouachita,Arkansas,5,0,2,2020-06-02 18:00:00,05103
Perry,Arkansas,2,0,0,2020-06-02 18:00:00,05105
Phillips,Arkansas,2,0,0,2020-06-02 18:00:00,05107
Pike,Arkansas,2,0,1,2020-06-02 18:00:00,05109
Poinsett,Arkansas,6,0,3,2020-06-02 18:00:00,05111
Polk,Arkansas,6,0,2,2020-06-02 18:00:00,05113
Pope,Arkansas,23,0,2,2020-06-02 18:00:00,05115
Prairie,Arkansas,2,0,1,2020-06-02 18:00:00,05117
Pulaski,Arkansas,221,8,28,2020-06-02 18:00:00,05119
Randolph,Arkansas,7,0,1,2020-06-02 18:00:00,05121
Saline,Arkansas,31,1,3,2020-06-02 18:00:00,05125
Scott,Arkansas,1,0,0,2020-06-02 18:00:00,05127
Searcy,Arkansas,6,0,1,2020-06-02 18:00:00,05129
Sebastian,Arkansas,9,0,3,2020-06-02 18:00:00,05131
Sevier,Arkansas,6,0,4,2020-06-02 18:00:00,05133
Sharp,Arkansas,2,0,0,2020-06-02 18:00:00,05135
St. Francis,Arkansas,31,0,1,2020-06-02 18:00:00,05123
Stone,Arkansas,7,0,2,2020-06-02 18:00:00,05137
Union,Arkansas,16,0,4,2020-06-02 18:00:00,05139
Van Buren,Arkansas,26,1,8,2020-06-02 18:00:00,05141
Washington,Arkansas,37,0,15,2020-06-02 18:00:00,05143
White,Arkansas,27,0,10,2020-06-02 18:00:00,05145
Woodruff,Arkansas,1,0,0,2020-06-02 18:00:00,05147
Yell,Arkansas,1,0,0,2020-06-02 18:00:00,05149
unknown,Arkansas,51,0,0,2020-06-02 18:00:00,
Alameda,California,713,17,0,2020-06-02 18:00:00,06001
Alpine,California,1,0,1,2020-06-02 18:00:00,06003
Amador,California,7,0,2,2020-06-02 18:00:00,06005
Butte,California,13,0,0,2020-06-02 18:00:00,06007
Calaveras,California,8,0,2,2020-06-02 18:00:00,06009
Colusa,California,3,0,0,2020-06-02 18:00:00,06011
Contra Costa,California,484,8,0,2020-06-02 18:00:00,06013
Del Norte,California,2,0,0,2020-06-02 18:00:00,06015
El Dorado,California,29,0,1,2020-06-02 18:00:00,06017
Fresno,California,173,3,10,2020-06-02 18:00:00,06019
Glenn,California,2,0,2,2020-06-02 18:00:00,06021
Humboldt,California,50,0,1,2020-06-02 18:00:00,06023
Imperial,California,79,3,25,2020-06-02 18:00:00,06025
Inyo,California,11,0,0,2020-06-02 18:00:00,06027
Kern,California,337,3,0,2020-06-02 18:00:00,06029
Kings,California,8,0,0,2020-06-02 18:00:00,06031
Lake,California,3,0,0,2020-06-02 18:00:00,06033
Los Angeles,California,7955,223,0,2020-06-02 18:00:00,06037
Madera,California,30,2,11,2020-06-02 18:00:00,06039
Marin,California,154,10,0,2020-06-02 18:00:00,06041
Mendocino,California,4,0,4,2020-06-02 18:00:00,06045
Merced,California,40,3,3,2020-06-02 18:00:00,06047
Mono,California,20,1,0,2020-06-02 18:00:00,06051
Monterey,California,71,3,14,2020-06-02 18:00:00,06053
Napa,California,28,2,0,2020-06-02 18:00:00,06055
Nevada,California,34,1,0,2020-06-02 18:00:00,06057
Orange,California,1079,17,0,2020-06-02 18:00:00,06059
Placer,California,120,4,0,2020-06-02 18:00:00,06061
Plumas,California,3,0,0,2020-06-02 18:00:00,06063
Riverside,California,1280,33,125,2020-06-02 18:00:00,06065
Sacramento,California,613,22,0,2020-06-02 18:00:00,06067
