region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,81.11,124,113,145,80.5,82.33,124 [113 - 145],81.11% [80.5% - 82.33%],94,42,197,03-09-2021
2,AL- DOTHAN,80.6,14,12,15,80.0,80.6,14 [12 - 15],80.6% [80.0% - 80.6%],8,0,8,03-09-2021
5,AL- HUNTSVILLE,81.06,28,25,34,80.48,82.55,28 [25 - 34],81.06% [80.48% - 82.55%],20,9,48,03-09-2021
6,AL- MOBILE,81.23,49,44,54,80.53,82.1,49 [44 - 54],81.23% [80.53% - 82.1%],35,15,60,03-09-2021
7,AL- MONTGOMERY,80.71,14,12,15,80.06,81.1,14 [12 - 15],80.71% [80.06% - 81.1%],11,1,17,03-09-2021
9,AL- TUSCALOOSA,81.0,14,13,17,80.9,82.0,14 [13 - 17],81.0% [80.9% - 82.0%],10,9,20,03-09-2021
11,AZ- MESA,80.96,28,25,31,80.51,81.77,28 [25 - 31],80.96% [80.51% - 81.77%],19,10,35,03-09-2021
12,AZ- PHOENIX,80.63,63,57,72,80.26,81.2,63 [57 - 72],80.63% [80.26% - 81.2%],48,20,91,03-09-2021
14,AZ- SUN CITY,80.37,2,1,3,80.12,80.62,2 [1 - 3],80.37% [80.12% - 80.62%],3,1,5,03-09-2021
15,AZ- TUCSON,80.67,21,20,25,80.36,81.27,21 [20 - 25],80.67% [80.36% - 81.27%],17,9,32,03-09-2021
16,AR- FORT SMITH,80.39,7,6,8,80.0,80.7,7 [6 - 8],80.39% [80.0% - 80.7%],5,0,9,03-09-2021
18,AR- JONESBORO,80.44,7,6,8,80.0,81.33,7 [6 - 8],80.44% [80.0% - 81.33%],4,0,12,03-09-2021
19,AR- LITTLE ROCK,81.07,83,76,107,80.4,83.08,83 [76 - 107],81.07% [80.4% - 83.08%],62,23,178,03-09-2021
21,AR- SPRINGDALE,82.18,35,32,40,80.76,83.88,35 [32 - 40],82.18% [80.76% - 83.88%],23,8,41,03-09-2021
22,AR- TEXARKANA,81.94,26,22,29,80.0,83.27,26 [22 - 29],81.94% [80.0% - 83.27%],19,0,32,03-09-2021
23,CA- ORANGE CO.,80.17,14,13,16,80.08,80.3,14 [13 - 16],80.17% [80.08% - 80.3%],13,6,23,03-09-2021
25,CA- BAKERSFIELD,80.19,7,6,9,80.08,80.44,7 [6 - 9],80.19% [80.08% - 80.44%],7,3,16,03-09-2021
31,CA- CHICO,80.0,0,0,1,80.0,80.62,0 [0 - 1],80.0% [80.0% - 80.62%],0,0,4,03-09-2021
