region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.64,186,169,254,80.95,88.17,186 [169 - 254],82.64% [80.95% - 88.17%],223,80,690,03-09-2021
2,AL- DOTHAN,80.9,7,6,15,80.08,85.2,7 [6 - 15],80.9% [80.08% - 85.2%],12,1,69,03-09-2021
5,AL- HUNTSVILLE,82.13,28,26,42,80.74,87.5,28 [26 - 42],82.13% [80.74% - 87.5%],40,14,141,03-09-2021
6,AL- MOBILE,82.66,61,55,78,81.12,86.72,61 [55 - 78],82.66% [81.12% - 86.72%],76,32,192,03-09-2021
7,AL- MONTGOMERY,80.78,7,6,11,80.06,82.52,7 [6 - 11],80.78% [80.06% - 82.52%],12,1,39,03-09-2021
9,AL- TUSCALOOSA,83.01,28,25,31,81.3,85.71,28 [25 - 31],83.01% [81.3% - 85.71%],30,13,57,03-09-2021
11,AZ- MESA,81.46,21,19,26,80.76,83.54,21 [19 - 26],81.46% [80.76% - 83.54%],29,15,70,03-09-2021
12,AZ- PHOENIX,81.07,56,50,71,80.41,82.53,56 [50 - 71],81.07% [80.41% - 82.53%],81,31,192,03-09-2021
14,AZ- SUN CITY,80.37,0,0,1,80.25,80.86,0 [0 - 1],80.37% [80.25% - 80.86%],3,2,7,03-09-2021
15,AZ- TUCSON,81.15,21,20,26,80.55,82.73,21 [20 - 26],81.15% [80.55% - 82.73%],29,14,69,03-09-2021
16,AR- FORT SMITH,80.0,0,0,3,80.0,81.56,0 [0 - 3],80.0% [80.0% - 81.56%],0,0,20,03-09-2021
18,AR- JONESBORO,80.66,7,6,14,80.0,85.97,7 [6 - 14],80.66% [80.0% - 85.97%],6,0,54,03-09-2021
19,AR- LITTLE ROCK,82.56,126,111,204,80.62,91.73,126 [111 - 204],82.56% [80.62% - 91.73%],148,36,677,03-09-2021
21,AR- SPRINGDALE,84.64,38,34,61,81.61,97.6,38 [34 - 61],84.64% [81.61% - 97.6%],49,17,186,03-09-2021
22,AR- TEXARKANA,82.45,15,12,26,80.51,89.9,15 [12 - 26],82.45% [80.51% - 89.9%],24,5,97,03-09-2021
23,CA- ORANGE CO.,80.18,12,11,13,80.08,80.38,12 [11 - 13],80.18% [80.08% - 80.38%],14,6,29,03-09-2021
25,CA- BAKERSFIELD,80.22,7,6,7,80.14,80.39,7 [6 - 7],80.22% [80.14% - 80.39%],8,5,14,03-09-2021
31,CA- CHICO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-09-2021
33,CA- CONTRA COSTA CO.,80.85,14,13,17,80.45,82.1,14 [13 - 17],80.85% [80.45% - 82.1%],17,9,42,03-09-2021
43,CA- FRESNO,80.57,7,6,9,80.26,81.05,7 [6 - 9],80.57% [80.26% - 81.05%],13,6,24,03-09-2021
56,CA- LOS ANGELES,80.24,34,31,39,80.12,80.43,34 [31 - 39],80.24% [80.12% - 80.43%],60,29,106,03-09-2021
58,CA- MODESTO,80.7,11,10,14,80.35,82.09,11 [10 - 14],80.7% [80.35% - 82.09%],12,6,36,03-09-2021
62,CA- NAPA,81.03,7,6,8,80.0,83.09,7 [6 - 8],81.03% [80.0% - 83.09%],6,0,18,03-09-2021
65,CA- ALAMEDA CO.,80.06,0,0,1,80.0,80.24,0 [0 - 1],80.06% [80.0% - 80.24%],2,0,8,03-09-2021
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,0,80.0,80.09,0 [0 - 0],80.0% [80.0% - 80.09%],0,0,1,03-09-2021
73,CA- REDDING,82.96,24,21,27,81.11,85.08,24 [21 - 27],82.96% [81.11% - 85.08%],32,12,55,03-09-2021
77,CA- SACRAMENTO,80.71,24,21,29,80.19,81.51,24 [21 - 29],80.71% [80.19% - 81.51%],34,9,72,03-09-2021
78,CA- SALINAS,80.0,0,0,0,80.0,80.25,0 [0 - 0],80.0% [80.0% - 80.25%],0,0,2,03-09-2021
79,CA- SAN BERNARDINO,80.16,7,6,7,80.1,80.29,7 [6 - 7],80.16% [80.1% - 80.29%],9,6,17,03-09-2021
80,CA- SAN DIEGO,80.45,23,20,27,80.21,80.88,23 [20 - 27],80.45% [80.21% - 80.88%],32,15,62,03-09-2021
81,CA- SAN FRANCISCO,80.2,7,6,9,80.04,80.55,7 [6 - 9],80.2% [80.04% - 80.55%],10,2,28,03-09-2021
