region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,80.64,124,113,145,80.24,81.37,124 [113 - 145],80.64% [80.24% - 81.37%],54,20,116,03-09-2021
2,AL- DOTHAN,80.38,8,6,10,80.0,80.6,8 [6 - 10],80.38% [80.0% - 80.6%],5,0,8,03-09-2021
5,AL- HUNTSVILLE,80.64,28,25,34,80.16,81.44,28 [25 - 34],80.64% [80.16% - 81.44%],12,3,27,03-09-2021
6,AL- MOBILE,80.7,49,44,53,80.21,81.16,49 [44 - 53],80.7% [80.21% - 81.16%],20,6,33,03-09-2021
7,AL- MONTGOMERY,80.39,12,10,13,80.0,80.65,12 [10 - 13],80.39% [80.0% - 80.65%],6,0,10,03-09-2021
9,AL- TUSCALOOSA,80.8,20,18,23,80.3,81.4,20 [18 - 23],80.8% [80.3% - 81.4%],8,3,14,03-09-2021
11,AZ- MESA,80.56,22,19,26,80.2,81.01,22 [19 - 26],80.56% [80.2% - 81.01%],11,4,20,03-09-2021
12,AZ- PHOENIX,80.36,54,48,65,80.11,80.7,54 [48 - 65],80.36% [80.11% - 80.7%],27,8,53,03-09-2021
14,AZ- SUN CITY,80.12,0,0,1,80.0,80.37,0 [0 - 1],80.12% [80.0% - 80.37%],1,0,3,03-09-2021
15,AZ- TUCSON,80.4,21,20,26,80.2,80.83,21 [20 - 26],80.4% [80.2% - 80.83%],10,5,21,03-09-2021
16,AR- FORT SMITH,80.23,7,6,9,80.0,80.47,7 [6 - 9],80.23% [80.0% - 80.47%],3,0,6,03-09-2021
18,AR- JONESBORO,80.22,7,6,8,80.0,80.77,7 [6 - 8],80.22% [80.0% - 80.77%],2,0,7,03-09-2021
19,AR- LITTLE ROCK,80.59,77,71,101,80.24,81.82,77 [71 - 101],80.59% [80.24% - 81.82%],34,14,105,03-09-2021
21,AR- SPRINGDALE,81.32,35,32,40,80.47,82.84,35 [32 - 40],81.32% [80.47% - 82.84%],14,5,30,03-09-2021
