region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,81.09,40,36,49,80.33,82.3,40 [36 - 49],81.09% [80.33% - 82.3%],92,28,194,02-16-2021
2,AL- DOTHAN,80.68,0,0,1,80.0,80.83,0 [0 - 1],80.68% [80.0% - 80.83%],9,0,11,02-16-2021
5,AL- HUNTSVILLE,81.6,14,12,15,80.64,82.55,14 [12 - 15],81.6% [80.64% - 82.55%],30,12,48,02-16-2021
6,AL- MOBILE,81.37,14,13,18,80.56,82.7,14 [13 - 18],81.37% [80.56% - 82.7%],39,16,77,02-16-2021
7,AL- MONTGOMERY,81.03,7,6,9,80.39,83.17,7 [6 - 9],81.03% [80.39% - 83.17%],16,6,49,02-16-2021
9,AL- TUSCALOOSA,81.2,7,6,8,80.9,83.21,7 [6 - 8],81.2% [80.9% - 83.21%],12,9,32,02-16-2021
11,AZ- MESA,81.62,13,11,15,80.71,82.63,13 [11 - 15],81.62% [80.71% - 82.63%],32,14,52,02-16-2021
12,AZ- PHOENIX,80.88,24,21,28,80.36,81.58,24 [21 - 28],80.88% [80.36% - 81.58%],67,27,120,02-16-2021
14,AZ- SUN CITY,80.74,0,0,1,80.37,81.23,0 [0 - 1],80.74% [80.37% - 81.23%],6,3,10,02-16-2021
15,AZ- TUCSON,80.48,7,6,7,80.2,80.79,7 [6 - 7],80.48% [80.2% - 80.79%],12,5,20,02-16-2021
16,AR- FORT SMITH,80.78,0,0,2,80.0,81.95,0 [0 - 2],80.78% [80.0% - 81.95%],10,0,25,02-16-2021
18,AR- JONESBORO,80.0,0,0,0,80.0,80.11,0 [0 - 0],80.0% [80.0% - 80.11%],0,0,1,02-16-2021
19,AR- LITTLE ROCK,80.73,20,18,25,80.23,81.78,20 [18 - 25],80.73% [80.23% - 81.78%],42,13,103,02-16-2021
21,AR- SPRINGDALE,81.32,7,6,7,80.28,81.99,7 [6 - 7],81.32% [80.28% - 81.99%],14,3,21,02-16-2021
22,AR- TEXARKANA,83.57,20,18,22,80.92,85.71,20 [18 - 22],83.57% [80.92% - 85.71%],35,9,56,02-16-2021
23,CA- ORANGE CO.,80.73,23,21,26,80.41,81.24,23 [21 - 26],80.73% [80.41% - 81.24%],56,31,95,02-16-2021
25,CA- BAKERSFIELD,81.55,21,19,25,80.77,82.52,21 [19 - 25],81.55% [80.77% - 82.52%],56,28,91,02-16-2021
31,CA- CHICO,80.0,0,0,0,80.0,80.62,0 [0 - 0],80.0% [80.0% - 80.62%],0,0,4,02-16-2021
33,CA- CONTRA COSTA CO.,80.7,6,5,7,80.35,81.25,6 [5 - 7],80.7% [80.35% - 81.25%],14,7,25,02-16-2021
43,CA- FRESNO,80.35,3,2,4,80.04,80.74,3 [2 - 4],80.35% [80.04% - 80.74%],8,1,17,02-16-2021
56,CA- LOS ANGELES,80.27,23,20,27,80.12,80.48,23 [20 - 27],80.27% [80.12% - 80.48%],68,29,118,02-16-2021
58,CA- MODESTO,81.4,12,11,14,80.76,82.85,12 [11 - 14],81.4% [80.76% - 82.85%],24,13,49,02-16-2021
62,CA- NAPA,81.2,0,0,1,80.0,82.41,0 [0 - 1],81.2% [80.0% - 82.41%],7,0,14,02-16-2021
65,CA- ALAMEDA CO.,80.5,7,6,8,80.21,80.83,7 [6 - 8],80.5% [80.21% - 80.83%],17,7,28,02-16-2021
69,CA- PALM SPR/RANCHO MIR.,80.19,0,0,0,80.09,80.28,0 [0 - 0],80.19% [80.09% - 80.28%],2,1,3,02-16-2021
73,CA- REDDING,81.29,7,7,9,80.65,82.68,7 [7 - 9],81.29% [80.65% - 82.68%],14,7,29,02-16-2021
77,CA- SACRAMENTO,80.65,14,13,16,80.33,81.36,14 [13 - 16],80.65% [80.33% - 81.36%],31,16,65,02-16-2021
78,CA- SALINAS,81.26,7,6,7,80.88,82.14,7 [6 - 7],81.26% [80.88% - 82.14%],10,7,17,02-16-2021
79,CA- SAN BERNARDINO,80.31,7,6,8,80.16,80.52,7 [6 - 8],80.31% [80.16% - 80.52%],18,9,30,02-16-2021
80,CA- SAN DIEGO,80.75,22,19,25,80.37,81.28,22 [19 - 25],80.75% [80.37% - 81.28%],53,26,90,02-16-2021
81,CA- SAN FRANCISCO,80.59,7,7,10,80.24,80.95,7 [7 - 10],80.59% [80.24% - 80.95%],30,12,48,02-16-2021
82,CA- SAN JOSE,80.46,7,6,8,80.23,80.76,7 [6 - 8],80.46% [80.23% - 80.76%],14,7,23,02-16-2021
83,CA- SAN LUIS OBISPO,80.0,0,0,0,80.0,80.22,0 [0 - 0],80.0% [80.0% - 80.22%],0,0,1,02-16-2021
85,CA- SAN MATEO CO.,80.3,7,6,7,80.19,80.56,7 [6 - 7],80.3% [80.19% - 80.56%],8,5,15,02-16-2021
86,CA- SANTA BARBARA,80.72,7,6,7,80.41,81.35,7 [6 - 7],80.72% [80.41% - 81.35%],7,4,13,02-16-2021
87,CA- SANTA CRUZ,80.0,0,0,0,80.0,81.39,0 [0 - 0],80.0% [80.0% - 81.39%],0,0,5,02-16-2021
89,CA- SANTA ROSA,80.0,0,0,0,80.0,80.32,0 [0 - 0],80.0% [80.0% - 80.32%],0,0,6,02-16-2021
91,CA- STOCKTON,80.56,1,0,2,80.0,80.75,1 [0 - 2],80.56% [80.0% - 80.75%],6,0,8,02-16-2021
96,CA- VENTURA,80.83,7,6,7,80.45,81.46,7 [6 - 7],80.83% [80.45% - 81.46%],13,7,23,02-16-2021
101,CO- BOULDER,88.21,22,20,26,84.21,96.42,22 [20 - 26],88.21% [84.21% - 96.42%],39,20,78,02-16-2021
102,CO- COLORADO SPRINGS,88.31,49,44,59,83.67,99.13,49 [44 - 59],88.31% [83.67% - 99.13%],86,38,198,02-16-2021
103,CO- DENVER,83.79,96,88,111,81.82,87.18,96 [88 - 111],83.79% [81.82% - 87.18%],181,87,343,02-16-2021
104,CO- FORT COLLINS,81.88,7,6,8,80.78,83.13,7 [6 - 8],81.88% [80.78% - 83.13%],12,5,20,02-16-2021
105,CO- GRAND JUNCTION,83.03,14,13,18,80.88,88.21,14 [13 - 18],83.03% [80.88% - 88.21%],24,7,65,02-16-2021
106,CO- GREELEY,81.93,7,7,8,80.9,83.22,7 [7 - 8],81.93% [80.9% - 83.22%],15,7,25,02-16-2021
107,CO- PUEBLO,114.09,170,152,210,89.9,175.49,170 [152 - 210],114.09% [89.9% - 175.49%],272,79,762,02-16-2021
109,CT- BRIDGEPORT,81.53,9,7,11,80.71,82.54,9 [7 - 11],81.53% [80.71% - 82.54%],26,12,43,02-16-2021
110,CT- HARTFORD,81.29,17,15,19,80.43,82.12,17 [15 - 19],81.29% [80.43% - 82.12%],42,14,69,02-16-2021
111,CT- NEW HAVEN,81.51,27,24,30,80.65,82.49,27 [24 - 30],81.51% [80.65% - 82.49%],58,25,96,02-16-2021
112,DE- WILMINGTON,82.9,24,21,28,81.66,85.1,24 [21 - 28],82.9% [81.66% - 85.1%],54,31,95,02-16-2021
113,DC- WASHINGTON,82.33,57,51,65,81.04,83.86,57 [51 - 65],82.33% [81.04% - 83.86%],128,57,212,02-16-2021
115,FL- BRADENTON,86.49,27,24,31,83.53,92.55,27 [24 - 31],86.49% [83.53% - 92.55%],46,25,89,02-16-2021
