region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,90.88,3200,2982,3577,85.9,98.63,3200 [2982 - 3577],90.88% [85.9% - 98.63%],919,498,1573,05-18-2021,projected
2,AL- DOTHAN,82.56,105,96,120,81.43,84.82,105 [96 - 120],82.56% [81.43% - 84.82%],34,19,64,05-18-2021,projected
5,AL- HUNTSVILLE,82.5,145,135,163,81.38,84.2,145 [135 - 163],82.5% [81.38% - 84.2%],47,26,79,05-18-2021,projected
6,AL- MOBILE,80.88,82,77,92,80.49,81.3,82 [77 - 92],80.88% [80.49% - 81.3%],25,14,37,05-18-2021,projected
7,AL- MONTGOMERY,83.04,142,128,191,81.23,89.18,142 [128 - 191],83.04% [81.23% - 89.18%],47,19,142,05-18-2021,projected
9,AL- TUSCALOOSA,80.8,28,27,31,80.6,81.2,28 [27 - 31],80.8% [80.6% - 81.2%],8,6,12,05-18-2021,projected
11,AZ- MESA,81.92,133,126,148,81.21,83.43,133 [126 - 148],81.92% [81.21% - 83.43%],38,24,68,05-18-2021,projected
12,AZ- PHOENIX,81.15,302,285,339,80.71,82.14,302 [285 - 339],81.15% [80.71% - 82.14%],87,54,162,05-18-2021,projected
14,AZ- SUN CITY,80.74,21,20,24,80.49,81.36,21 [20 - 24],80.74% [80.49% - 81.36%],6,4,11,05-18-2021,projected
15,AZ- TUCSON,80.59,49,46,56,80.4,80.99,49 [46 - 56],80.59% [80.4% - 80.99%],15,10,25,05-18-2021,projected
16,AR- FORT SMITH,81.25,45,38,70,80.16,84.76,45 [38 - 70],81.25% [80.16% - 84.76%],16,2,61,05-18-2021,projected
18,AR- JONESBORO,81.22,24,21,30,80.44,82.32,24 [21 - 30],81.22% [80.44% - 82.32%],11,4,21,05-18-2021,projected
19,AR- LITTLE ROCK,81.89,319,286,388,80.78,84.09,319 [286 - 388],81.89% [80.78% - 84.09%],109,45,236,05-18-2021,projected
21,AR- SPRINGDALE,84.82,145,132,192,82.18,92.96,145 [132 - 192],84.82% [82.18% - 92.96%],51,23,137,05-18-2021,projected
22,AR- TEXARKANA,82.35,66,58,95,80.71,87.86,66 [58 - 95],82.35% [80.71% - 87.86%],23,7,77,05-18-2021,projected
23,CA- ORANGE CO.,80.05,14,12,16,80.0,80.12,14 [12 - 16],80.05% [80.0% - 80.12%],4,0,9,05-18-2021,projected
25,CA- BAKERSFIELD,80.36,42,37,50,80.11,80.64,42 [37 - 50],80.36% [80.11% - 80.64%],13,4,23,05-18-2021,projected
31,CA- CHICO,81.09,18,16,22,80.31,82.19,18 [16 - 22],81.09% [80.31% - 82.19%],7,2,14,05-18-2021,projected
33,CA- CONTRA COSTA CO.,80.5,29,27,34,80.25,80.85,29 [27 - 34],80.5% [80.25% - 80.85%],10,5,17,05-18-2021,projected
43,CA- FRESNO,80.13,14,12,15,80.0,80.35,14 [12 - 15],80.13% [80.0% - 80.35%],3,0,8,05-18-2021,projected
56,CA- LOS ANGELES,80.03,20,17,25,80.01,80.07,20 [17 - 25],80.03% [80.01% - 80.07%],7,2,17,05-18-2021,projected
58,CA- MODESTO,80.29,9,6,14,80.0,80.76,9 [6 - 14],80.29% [80.0% - 80.76%],5,0,13,05-18-2021,projected
62,CA- NAPA,80.86,21,19,23,80.52,81.37,21 [19 - 23],80.86% [80.52% - 81.37%],5,3,8,05-18-2021,projected
65,CA- ALAMEDA CO.,80.3,35,32,37,80.21,80.44,35 [32 - 37],80.3% [80.21% - 80.44%],10,7,15,05-18-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.09,0,0,1,80.0,80.09,0 [0 - 1],80.09% [80.0% - 80.09%],1,0,1,05-18-2021,projected
73,CA- REDDING,81.76,58,54,82,80.92,85.73,58 [54 - 82],81.76% [80.92% - 85.73%],19,10,62,05-18-2021,projected
77,CA- SACRAMENTO,80.92,152,139,185,80.38,81.92,152 [139 - 185],80.92% [80.38% - 81.92%],44,18,92,05-18-2021,projected
78,CA- SALINAS,80.25,4,3,5,80.0,80.25,4 [3 - 5],80.25% [80.0% - 80.25%],2,0,2,05-18-2021,projected
79,CA- SAN BERNARDINO,80.09,14,12,18,80.02,80.21,14 [12 - 18],80.09% [80.02% - 80.21%],5,1,12,05-18-2021,projected
80,CA- SAN DIEGO,80.28,64,59,69,80.14,80.43,64 [59 - 69],80.28% [80.14% - 80.43%],20,10,30,05-18-2021,projected
81,CA- SAN FRANCISCO,80.16,28,25,31,80.08,80.26,28 [25 - 31],80.16% [80.08% - 80.26%],8,4,13,05-18-2021,projected
82,CA- SAN JOSE,80.23,21,19,25,80.17,80.36,21 [19 - 25],80.23% [80.17% - 80.36%],7,5,11,05-18-2021,projected
83,CA- SAN LUIS OBISPO,80.0,0,0,1,80.0,80.44,0 [0 - 1],80.0% [80.0% - 80.44%],0,0,2,05-18-2021,projected
85,CA- SAN MATEO CO.,80.11,7,7,9,80.11,80.22,7 [7 - 9],80.11% [80.11% - 80.22%],3,3,6,05-18-2021,projected
86,CA- SANTA BARBARA,80.1,0,0,1,80.0,80.31,0 [0 - 1],80.1% [80.0% - 80.31%],1,0,3,05-18-2021,projected
87,CA- SANTA CRUZ,80.56,7,6,8,80.0,81.39,7 [6 - 8],80.56% [80.0% - 81.39%],2,0,5,05-18-2021,projected
89,CA- SANTA ROSA,80.16,7,6,7,80.0,80.16,7 [6 - 7],80.16% [80.0% - 80.16%],3,0,3,05-18-2021,projected
91,CA- STOCKTON,80.38,10,8,14,80.19,80.75,10 [8 - 14],80.38% [80.19% - 80.75%],4,2,8,05-18-2021,projected
96,CA- VENTURA,80.13,7,6,8,80.0,80.32,7 [6 - 8],80.13% [80.0% - 80.32%],2,0,5,05-18-2021,projected
101,CO- BOULDER,81.05,14,13,16,80.42,81.47,14 [13 - 16],81.05% [80.42% - 81.47%],5,2,7,05-18-2021,projected
102,CO- COLORADO SPRINGS,84.44,159,148,187,82.42,88.31,159 [148 - 187],84.44% [82.42% - 88.31%],46,25,86,05-18-2021,projected
103,CO- DENVER,81.59,263,245,321,80.92,83.54,263 [245 - 321],81.59% [80.92% - 83.54%],76,44,169,05-18-2021,projected
104,CO- FORT COLLINS,82.5,51,44,67,80.78,87.2,51 [44 - 67],82.5% [80.78% - 87.2%],16,5,46,05-18-2021,projected
105,CO- GRAND JUNCTION,81.26,35,33,39,80.76,82.27,35 [33 - 39],81.26% [80.76% - 82.27%],10,6,18,05-18-2021,projected
106,CO- GREELEY,81.16,29,26,34,80.51,82.19,29 [26 - 34],81.16% [80.51% - 82.19%],9,4,17,05-18-2021,projected
107,CO- PUEBLO,81.0,23,21,30,80.38,82.51,23 [21 - 30],81.0% [80.38% - 82.51%],8,3,20,05-18-2021,projected
109,CT- BRIDGEPORT,80.24,12,11,13,80.12,80.29,12 [11 - 13],80.24% [80.12% - 80.29%],4,2,5,05-18-2021,projected
110,CT- HARTFORD,80.4,47,43,52,80.21,80.61,47 [43 - 52],80.4% [80.21% - 80.61%],13,7,20,05-18-2021,projected
111,CT- NEW HAVEN,80.23,33,30,36,80.13,80.34,33 [30 - 36],80.23% [80.13% - 80.34%],9,5,13,05-18-2021,projected
112,DE- WILMINGTON,80.48,28,26,29,80.27,80.59,28 [26 - 29],80.48% [80.27% - 80.59%],9,5,11,05-18-2021,projected
113,DC- WASHINGTON,80.47,79,71,95,80.2,80.82,79 [71 - 95],80.47% [80.2% - 80.82%],26,11,45,05-18-2021,projected
115,FL- BRADENTON,81.13,28,26,30,80.85,81.55,28 [26 - 30],81.13% [80.85% - 81.55%],8,6,11,05-18-2021,projected
116,FL- CLEARWATER,80.49,27,25,31,80.24,80.92,27 [25 - 31],80.49% [80.24% - 80.92%],8,4,15,05-18-2021,projected
118,FL- FORT LAUDERDALE,80.44,122,113,138,80.25,80.74,122 [113 - 138],80.44% [80.25% - 80.74%],38,22,64,05-18-2021,projected
119,FL- FORT MYERS,81.12,140,133,152,80.71,81.46,140 [133 - 152],81.12% [80.71% - 81.46%],43,27,56,05-18-2021,projected
120,FL- GAINESVILLE,80.6,37,35,44,80.38,81.3,37 [35 - 44],80.6% [80.38% - 81.3%],11,7,24,05-18-2021,projected
122,FL- HUDSON,82.56,98,87,136,80.88,88.31,98 [87 - 136],82.56% [80.88% - 88.31%],32,11,104,05-18-2021,projected
123,FL- JACKSONVILLE,81.22,203,187,235,80.59,82.46,203 [187 - 235],81.22% [80.59% - 82.46%],60,29,121,05-18-2021,projected
124,FL- LAKELAND,81.4,49,45,55,80.75,82.25,49 [45 - 55],81.4% [80.75% - 82.25%],15,8,24,05-18-2021,projected
127,FL- MIAMI,80.3,94,85,116,80.11,80.64,94 [85 - 116],80.3% [80.11% - 80.64%],32,12,69,05-18-2021,projected
129,FL- OCALA,81.39,60,55,71,80.73,83.0,60 [55 - 71],81.39% [80.73% - 83.0%],19,10,41,05-18-2021,projected
130,FL- ORLANDO,81.52,517,472,605,80.69,83.17,517 [472 - 605],81.52% [80.69% - 83.17%],158,72,328,05-18-2021,projected
131,FL- ORMOND BEACH,80.54,30,27,35,80.3,81.09,30 [27 - 35],80.54% [80.3% - 81.09%],9,5,18,05-18-2021,projected
133,FL- PANAMA CITY,81.05,17,14,24,80.45,82.86,17 [14 - 24],81.05% [80.45% - 82.86%],7,3,19,05-18-2021,projected
134,FL- PENSACOLA,80.34,28,27,33,80.26,80.64,28 [27 - 33],80.34% [80.26% - 80.64%],8,6,15,05-18-2021,projected
137,FL- SARASOTA,80.62,35,33,39,80.42,81.04,35 [33 - 39],80.62% [80.42% - 81.04%],9,6,15,05-18-2021,projected
139,FL- ST PETERSBURG,80.38,21,20,25,80.19,80.69,21 [20 - 25],80.38% [80.19% - 80.69%],6,3,11,05-18-2021,projected
140,FL- TALLAHASSEE,81.04,98,90,111,80.44,81.71,98 [90 - 111],81.04% [80.44% - 81.71%],28,12,46,05-18-2021,projected
