region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,81.37,70,64,86,80.57,83.4,70 [64 - 86],81.37% [80.57% - 83.4%],116,48,287,02-16-2021
2,AL- DOTHAN,80.83,7,6,9,80.0,81.81,7 [6 - 9],80.83% [80.0% - 81.81%],11,0,24,02-16-2021
5,AL- HUNTSVILLE,82.87,35,32,40,81.17,85.59,35 [32 - 40],82.87% [81.17% - 85.59%],54,22,105,02-16-2021
6,AL- MOBILE,82.14,37,33,43,80.77,84.38,37 [33 - 43],82.14% [80.77% - 84.38%],61,22,125,02-16-2021
7,AL- MONTGOMERY,83.1,18,15,23,80.84,84.72,18 [15 - 23],83.1% [80.84% - 84.72%],48,13,73,02-16-2021
9,AL- TUSCALOOSA,82.1,14,13,17,81.0,84.91,14 [13 - 17],82.1% [81.0% - 84.91%],21,10,49,02-16-2021
11,AZ- MESA,82.88,31,28,37,81.16,85.66,31 [28 - 37],82.88% [81.16% - 85.66%],57,23,112,02-16-2021
12,AZ- PHOENIX,81.72,66,59,79,80.59,83.31,66 [59 - 79],81.72% [80.59% - 83.31%],130,45,251,02-16-2021
14,AZ- SUN CITY,81.23,7,6,8,80.49,82.47,7 [6 - 8],81.23% [80.49% - 82.47%],10,4,20,02-16-2021
15,AZ- TUCSON,81.03,14,13,17,80.32,82.34,14 [13 - 17],81.03% [80.32% - 82.34%],26,8,59,02-16-2021
16,AR- FORT SMITH,82.97,21,18,23,80.0,84.06,21 [18 - 23],82.97% [80.0% - 84.06%],38,0,52,02-16-2021
18,AR- JONESBORO,80.0,0,0,1,80.0,80.88,0 [0 - 1],80.0% [80.0% - 80.88%],0,0,8,02-16-2021
19,AR- LITTLE ROCK,81.56,49,44,58,80.45,82.81,49 [44 - 58],81.56% [80.45% - 82.81%],90,26,162,02-16-2021
21,AR- SPRINGDALE,82.46,14,13,17,81.32,84.73,14 [13 - 17],82.46% [81.32% - 84.73%],26,14,50,02-16-2021
22,AR- TEXARKANA,85.61,36,32,43,82.35,91.33,36 [32 - 43],85.61% [82.35% - 91.33%],55,23,111,02-16-2021
23,CA- ORANGE CO.,81.35,56,51,62,80.63,82.07,56 [51 - 62],81.35% [80.63% - 82.07%],103,48,158,02-16-2021
25,CA- BAKERSFIELD,82.18,42,38,46,81.0,83.37,42 [38 - 46],82.18% [81.0% - 83.37%],79,36,122,02-16-2021
31,CA- CHICO,80.94,7,6,8,80.0,82.34,7 [6 - 8],80.94% [80.0% - 82.34%],6,0,15,02-16-2021
33,CA- CONTRA COSTA CO.,81.55,21,19,22,80.55,82.35,21 [19 - 22],81.55% [80.55% - 82.35%],31,11,47,02-16-2021
43,CA- FRESNO,80.88,7,6,9,80.26,81.62,7 [6 - 9],80.88% [80.26% - 81.62%],20,6,37,02-16-2021
56,CA- LOS ANGELES,80.5,57,51,67,80.17,80.95,57 [51 - 67],80.5% [80.17% - 80.95%],125,43,236,02-16-2021
58,CA- MODESTO,82.97,28,25,32,81.16,84.65,28 [25 - 32],82.97% [81.16% - 84.65%],51,20,80,02-16-2021
62,CA- NAPA,82.41,7,6,9,80.0,84.98,7 [6 - 9],82.41% [80.0% - 84.98%],14,0,29,02-16-2021
65,CA- ALAMEDA CO.,81.01,21,19,23,80.41,81.66,21 [19 - 23],81.01% [80.41% - 81.66%],34,14,56,02-16-2021
69,CA- PALM SPR/RANCHO MIR.,80.28,0,0,1,80.09,80.66,0 [0 - 1],80.28% [80.09% - 80.66%],3,1,7,02-16-2021
73,CA- REDDING,82.68,21,19,24,80.92,85.18,21 [19 - 24],82.68% [80.92% - 85.18%],29,10,56,02-16-2021
77,CA- SACRAMENTO,81.61,49,44,55,80.61,82.91,49 [44 - 55],81.61% [80.61% - 82.91%],77,29,139,02-16-2021
78,CA- SALINAS,81.89,7,7,8,80.88,83.03,7 [7 - 8],81.89% [80.88% - 83.03%],15,7,24,02-16-2021
79,CA- SAN BERNARDINO,80.57,14,13,17,80.21,81.04,14 [13 - 17],80.57% [80.21% - 81.04%],33,12,60,02-16-2021
80,CA- SAN DIEGO,81.36,51,46,57,80.57,82.23,51 [46 - 57],81.36% [80.57% - 82.23%],96,40,157,02-16-2021
81,CA- SAN FRANCISCO,80.97,28,25,31,80.47,81.48,28 [25 - 31],80.97% [80.47% - 81.48%],49,24,75,02-16-2021
82,CA- SAN JOSE,81.06,21,19,23,80.43,81.88,21 [19 - 23],81.06% [80.43% - 81.88%],32,13,57,02-16-2021
83,CA- SAN LUIS OBISPO,81.32,1,0,2,80.0,81.32,1 [0 - 2],81.32% [80.0% - 81.32%],6,0,6,02-16-2021
85,CA- SAN MATEO CO.,80.59,7,7,8,80.3,81.11,7 [7 - 8],80.59% [80.3% - 81.11%],16,8,30,02-16-2021
86,CA- SANTA BARBARA,81.45,7,7,9,80.72,82.9,7 [7 - 9],81.45% [80.72% - 82.9%],14,7,28,02-16-2021
87,CA- SANTA CRUZ,81.95,7,6,7,80.0,82.23,7 [6 - 7],81.95% [80.0% - 82.23%],7,0,8,02-16-2021
89,CA- SANTA ROSA,80.38,7,6,7,80.0,80.38,7 [6 - 7],80.38% [80.0% - 80.38%],7,0,7,02-16-2021
91,CA- STOCKTON,81.03,7,6,8,80.47,82.07,7 [6 - 8],81.03% [80.47% - 82.07%],11,5,22,02-16-2021
96,CA- VENTURA,81.59,14,13,16,80.57,82.8,14 [13 - 16],81.59% [80.57% - 82.8%],25,9,44,02-16-2021
101,CO- BOULDER,94.74,48,45,55,87.58,106.95,48 [45 - 55],94.74% [87.58% - 106.95%],70,36,128,02-16-2021
102,CO- COLORADO SPRINGS,93.91,94,85,111,85.8,109.18,94 [85 - 111],93.91% [85.8% - 109.18%],144,60,302,02-16-2021
103,CO- DENVER,85.86,181,165,205,82.51,90.63,181 [165 - 205],85.86% [82.51% - 90.63%],280,120,508,02-16-2021
104,CO- FORT COLLINS,83.76,14,13,16,81.41,86.26,14 [13 - 16],83.76% [81.41% - 86.26%],24,9,40,02-16-2021
105,CO- GRAND JUNCTION,86.06,28,26,34,82.27,91.99,28 [26 - 34],86.06% [82.27% - 91.99%],48,18,95,02-16-2021
106,CO- GREELEY,82.96,14,13,17,81.29,85.02,14 [13 - 17],82.96% [81.29% - 85.02%],23,10,39,02-16-2021
107,CO- PUEBLO,115.09,179,161,220,91.53,174.49,179 [161 - 220],115.09% [91.53% - 174.49%],280,92,754,02-16-2021
109,CT- BRIDGEPORT,82.48,21,19,24,81.12,84.19,21 [19 - 24],82.48% [81.12% - 84.19%],42,19,71,02-16-2021
110,CT- HARTFORD,82.33,44,39,50,81.01,83.9,44 [39 - 50],82.33% [81.01% - 83.9%],76,33,127,02-16-2021
111,CT- NEW HAVEN,82.47,56,51,62,81.17,84.08,56 [51 - 62],82.47% [81.17% - 84.08%],95,45,157,02-16-2021
112,DE- WILMINGTON,83.71,35,32,40,81.99,86.44,35 [32 - 40],83.71% [81.99% - 86.44%],69,37,120,02-16-2021
113,DC- WASHINGTON,83.1,91,83,101,81.53,84.77,91 [83 - 101],83.1% [81.53% - 84.77%],170,84,262,02-16-2021
115,FL- BRADENTON,89.45,45,41,49,84.51,96.22,45 [41 - 49],89.45% [84.51% - 96.22%],67,32,115,02-16-2021
116,FL- CLEARWATER,83.48,35,32,40,81.53,86.17,35 [32 - 40],83.48% [81.53% - 86.17%],57,25,101,02-16-2021
118,FL- FORT LAUDERDALE,86.92,388,354,428,83.0,91.63,388 [354 - 428],86.92% [83.0% - 91.63%],602,261,1012,02-16-2021
119,FL- FORT MYERS,82.8,70,63,79,81.36,85.07,70 [63 - 79],82.8% [81.36% - 85.07%],107,52,194,02-16-2021
120,FL- GAINESVILLE,82.66,34,31,40,80.98,85.65,34 [31 - 40],82.66% [80.98% - 85.65%],49,18,104,02-16-2021
122,FL- HUDSON,85.59,44,40,51,82.48,90.46,44 [40 - 51],85.59% [82.48% - 90.46%],70,31,131,02-16-2021
123,FL- JACKSONVILLE,83.79,119,109,137,81.47,87.23,119 [109 - 137],83.79% [81.47% - 87.23%],186,72,355,02-16-2021
124,FL- LAKELAND,88.33,56,51,62,83.75,94.23,56 [51 - 62],88.33% [83.75% - 94.23%],89,40,152,02-16-2021
127,FL- MIAMI,87.47,512,466,563,83.47,92.15,512 [466 - 563],87.47% [83.47% - 92.15%],805,374,1310,02-16-2021
129,FL- OCALA,88.85,81,74,92,83.65,96.01,81 [74 - 92],88.85% [83.65% - 96.01%],121,50,219,02-16-2021
130,FL- ORLANDO,85.93,401,363,463,82.52,91.46,401 [363 - 463],85.93% [82.52% - 91.46%],614,261,1187,02-16-2021
131,FL- ORMOND BEACH,82.24,21,20,26,81.27,84.47,21 [20 - 26],82.24% [81.27% - 84.47%],37,21,74,02-16-2021
