region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.44,124,113,145,81.18,85.19,124 [113 - 145],82.44% [81.18% - 85.19%],206,100,438,03-09-2021
2,AL- DOTHAN,81.36,14,12,15,80.0,81.36,14 [12 - 15],81.36% [80.0% - 81.36%],18,0,18,03-09-2021
5,AL- HUNTSVILLE,82.55,28,25,34,81.06,85.27,28 [25 - 34],82.55% [81.06% - 85.27%],48,20,99,03-09-2021
6,AL- MOBILE,82.66,49,44,54,81.19,84.62,49 [44 - 54],82.66% [81.19% - 84.62%],76,34,132,03-09-2021
7,AL- MONTGOMERY,81.55,14,12,15,80.06,82.39,14 [12 - 15],81.55% [80.06% - 82.39%],24,1,37,03-09-2021
9,AL- TUSCALOOSA,82.1,14,13,17,82.0,84.31,14 [13 - 17],82.1% [82.0% - 84.31%],21,20,43,03-09-2021
11,AZ- MESA,82.32,28,25,31,81.16,83.99,28 [25 - 31],82.32% [81.16% - 83.99%],46,23,79,03-09-2021
12,AZ- PHOENIX,81.53,63,57,72,80.62,82.68,63 [57 - 72],81.53% [80.62% - 82.68%],116,47,203,03-09-2021
14,AZ- SUN CITY,80.74,2,1,3,80.37,81.36,2 [1 - 3],80.74% [80.37% - 81.36%],6,3,11,03-09-2021
15,AZ- TUCSON,81.62,21,20,25,80.75,82.69,21 [20 - 25],81.62% [80.75% - 82.69%],41,19,68,03-09-2021
16,AR- FORT SMITH,80.86,7,6,8,80.0,81.56,7 [6 - 8],80.86% [80.0% - 81.56%],11,0,20,03-09-2021
18,AR- JONESBORO,80.88,7,6,8,80.0,82.88,7 [6 - 8],80.88% [80.0% - 82.88%],8,0,26,03-09-2021
19,AR- LITTLE ROCK,82.3,83,76,107,80.87,86.77,83 [76 - 107],82.3% [80.87% - 86.77%],133,50,391,03-09-2021
21,AR- SPRINGDALE,84.73,35,32,40,81.61,89.46,35 [32 - 40],84.73% [81.61% - 89.46%],50,17,100,03-09-2021
22,AR- TEXARKANA,83.78,26,22,29,80.0,87.24,26 [22 - 29],83.78% [80.0% - 87.24%],37,0,71,03-09-2021
23,CA- ORANGE CO.,80.41,14,13,16,80.2,80.68,14 [13 - 16],80.41% [80.2% - 80.68%],31,15,52,03-09-2021
25,CA- BAKERSFIELD,80.44,7,6,9,80.19,81.0,7 [6 - 9],80.44% [80.19% - 81.0%],16,7,36,03-09-2021
31,CA- CHICO,80.0,0,0,1,80.0,81.25,0 [0 - 1],80.0% [80.0% - 81.25%],0,0,8,03-09-2021
33,CA- CONTRA COSTA CO.,81.3,14,13,16,80.65,82.2,14 [13 - 16],81.3% [80.65% - 82.2%],26,13,44,03-09-2021
43,CA- FRESNO,81.05,11,10,13,80.35,81.66,11 [10 - 13],81.05% [80.35% - 81.66%],24,8,38,03-09-2021
56,CA- LOS ANGELES,80.45,50,45,56,80.21,80.75,50 [45 - 56],80.45% [80.21% - 80.75%],112,52,186,03-09-2021
