region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,83.11,124,113,145,81.55,86.6,124 [113 - 145],83.11% [81.55% - 86.6%],263,131,557,03-09-2021
2,AL- DOTHAN,81.66,14,12,15,80.0,81.66,14 [12 - 15],81.66% [80.0% - 81.66%],22,0,22,03-09-2021
5,AL- HUNTSVILLE,83.3,28,25,34,81.49,86.6,28 [25 - 34],83.3% [81.49% - 86.6%],62,28,124,03-09-2021
6,AL- MOBILE,83.5,49,44,54,81.61,85.92,49 [44 - 54],83.5% [81.61% - 85.92%],100,46,169,03-09-2021
7,AL- MONTGOMERY,81.94,14,12,15,80.13,83.1,14 [12 - 15],81.94% [80.13% - 83.1%],30,2,48,03-09-2021
9,AL- TUSCALOOSA,82.71,14,13,17,82.61,85.41,14 [13 - 17],82.71% [82.61% - 85.41%],27,26,54,03-09-2021
11,AZ- MESA,83.08,28,25,31,81.57,85.15,28 [25 - 31],83.08% [81.57% - 85.15%],61,31,102,03-09-2021
12,AZ- PHOENIX,82.02,63,57,72,80.84,83.45,63 [57 - 72],82.02% [80.84% - 83.45%],153,64,261,03-09-2021
14,AZ- SUN CITY,80.99,2,1,3,80.49,81.73,2 [1 - 3],80.99% [80.49% - 81.73%],8,4,14,03-09-2021
15,AZ- TUCSON,82.14,21,20,25,80.99,83.53,21 [20 - 25],82.14% [80.99% - 83.53%],54,25,89,03-09-2021
16,AR- FORT SMITH,81.09,7,6,8,80.0,81.95,7 [6 - 8],81.09% [80.0% - 81.95%],14,0,25,03-09-2021
18,AR- JONESBORO,81.22,7,6,8,80.0,83.65,7 [6 - 8],81.22% [80.0% - 83.65%],11,0,33,03-09-2021
19,AR- LITTLE ROCK,82.91,83,76,107,81.09,88.61,83 [76 - 107],82.91% [81.09% - 88.61%],168,63,497,03-09-2021
21,AR- SPRINGDALE,85.77,35,32,40,81.99,91.45,35 [32 - 40],85.77% [81.99% - 91.45%],61,21,121,03-09-2021
22,AR- TEXARKANA,84.69,26,22,29,80.0,88.98,26 [22 - 29],84.69% [80.0% - 88.98%],46,0,88,03-09-2021
23,CA- ORANGE CO.,80.55,14,13,16,80.27,80.88,14 [13 - 16],80.55% [80.27% - 80.88%],42,21,67,03-09-2021
25,CA- BAKERSFIELD,80.61,7,6,9,80.28,81.3,7 [6 - 9],80.61% [80.28% - 81.3%],22,10,47,03-09-2021
31,CA- CHICO,80.0,0,0,1,80.0,81.56,0 [0 - 1],80.0% [80.0% - 81.56%],0,0,10,03-09-2021
33,CA- CONTRA COSTA CO.,81.65,14,13,16,80.9,82.75,14 [13 - 16],81.65% [80.9% - 82.75%],33,18,55,03-09-2021
43,CA- FRESNO,81.45,11,10,13,80.48,82.15,11 [10 - 13],81.45% [80.48% - 82.15%],33,11,49,03-09-2021
56,CA- LOS ANGELES,80.61,50,45,56,80.3,81.0,50 [45 - 56],80.61% [80.3% - 81.0%],152,75,249,03-09-2021
58,CA- MODESTO,82.21,14,13,17,80.7,83.96,14 [13 - 17],82.21% [80.7% - 83.96%],38,12,68,03-09-2021
62,CA- NAPA,81.89,7,6,7,80.0,83.44,7 [6 - 7],81.89% [80.0% - 83.44%],11,0,20,03-09-2021
65,CA- ALAMEDA CO.,80.36,7,6,8,80.12,80.68,7 [6 - 8],80.36% [80.12% - 80.68%],12,4,23,03-09-2021
69,CA- PALM SPR/RANCHO MIR.,80.19,0,0,0,80.0,80.28,0 [0 - 0],80.19% [80.0% - 80.28%],2,0,3,03-09-2021
73,CA- REDDING,84.16,23,21,26,82.4,87.67,23 [21 - 26],84.16% [82.4% - 87.67%],45,26,83,03-09-2021
77,CA- SACRAMENTO,81.57,35,31,39,80.48,82.57,35 [31 - 39],81.57% [80.48% - 82.57%],75,23,123,03-09-2021
78,CA- SALINAS,80.5,0,0,1,80.0,81.26,0 [0 - 1],80.5% [80.0% - 81.26%],4,0,10,03-09-2021
79,CA- SAN BERNARDINO,80.5,9,8,11,80.21,80.81,9 [8 - 11],80.5% [80.21% - 80.81%],29,12,47,03-09-2021
80,CA- SAN DIEGO,81.12,31,27,35,80.54,81.83,31 [27 - 35],81.12% [80.54% - 81.83%],79,38,129,03-09-2021
81,CA- SAN FRANCISCO,80.55,14,12,15,80.3,80.93,14 [12 - 15],80.55% [80.3% - 80.93%],28,15,47,03-09-2021
82,CA- SAN JOSE,81.95,23,21,26,81.02,82.97,23 [21 - 26],81.95% [81.02% - 82.97%],59,31,90,03-09-2021
83,CA- SAN LUIS OBISPO,82.19,7,6,7,80.0,82.19,7 [6 - 7],82.19% [80.0% - 82.19%],10,0,10,03-09-2021
85,CA- SAN MATEO CO.,81.08,14,13,15,80.56,81.78,14 [13 - 15],81.08% [80.56% - 81.78%],29,15,48,03-09-2021
