region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,80.89,124,113,145,80.39,81.87,124 [113 - 145],80.89% [80.39% - 81.87%],75,33,158,03-09-2021
2,AL- DOTHAN,80.45,14,12,15,80.0,80.45,14 [12 - 15],80.45% [80.0% - 80.45%],6,0,6,03-09-2021
5,AL- HUNTSVILLE,80.8,28,25,34,80.37,82.07,28 [25 - 34],80.8% [80.37% - 82.07%],15,7,39,03-09-2021
6,AL- MOBILE,80.98,49,44,54,80.42,81.68,49 [44 - 54],80.98% [80.42% - 81.68%],28,12,48,03-09-2021
7,AL- MONTGOMERY,80.58,14,12,15,80.0,80.91,14 [12 - 15],80.58% [80.0% - 80.91%],9,0,14,03-09-2021
9,AL- TUSCALOOSA,80.8,14,13,17,80.7,81.6,14 [13 - 17],80.8% [80.7% - 81.6%],8,7,16,03-09-2021
11,AZ- MESA,80.76,28,25,31,80.4,81.41,28 [25 - 31],80.76% [80.4% - 81.41%],15,8,28,03-09-2021
12,AZ- PHOENIX,80.5,63,57,72,80.21,80.95,63 [57 - 72],80.5% [80.21% - 80.95%],38,16,72,03-09-2021
14,AZ- SUN CITY,80.25,2,1,3,80.12,80.49,2 [1 - 3],80.25% [80.12% - 80.49%],2,1,4,03-09-2021
15,AZ- TUCSON,80.55,21,20,25,80.28,81.03,21 [20 - 25],80.55% [80.28% - 81.03%],14,7,26,03-09-2021
16,AR- FORT SMITH,80.31,7,6,8,80.0,80.55,7 [6 - 8],80.31% [80.0% - 80.55%],4,0,7,03-09-2021
18,AR- JONESBORO,80.33,7,6,8,80.0,81.0,7 [6 - 8],80.33% [80.0% - 81.0%],3,0,9,03-09-2021
19,AR- LITTLE ROCK,80.87,83,76,107,80.31,82.46,83 [76 - 107],80.87% [80.31% - 82.46%],50,18,142,03-09-2021
21,AR- SPRINGDALE,81.7,35,32,40,80.57,83.12,35 [32 - 40],81.7% [80.57% - 83.12%],18,6,33,03-09-2021
22,AR- TEXARKANA,81.53,26,22,29,80.0,82.65,26 [22 - 29],81.53% [80.0% - 82.65%],15,0,26,03-09-2021
23,CA- ORANGE CO.,80.13,14,13,16,80.07,80.24,14 [13 - 16],80.13% [80.07% - 80.24%],10,5,18,03-09-2021
25,CA- BAKERSFIELD,80.14,7,6,9,80.08,80.33,7 [6 - 9],80.14% [80.08% - 80.33%],5,3,12,03-09-2021
31,CA- CHICO,80.0,0,0,1,80.0,80.47,0 [0 - 1],80.0% [80.0% - 80.47%],0,0,3,03-09-2021
33,CA- CONTRA COSTA CO.,80.45,14,13,16,80.25,80.8,14 [13 - 16],80.45% [80.25% - 80.8%],9,5,16,03-09-2021
43,CA- FRESNO,80.35,11,10,13,80.13,80.53,11 [10 - 13],80.35% [80.13% - 80.53%],8,3,12,03-09-2021
56,CA- LOS ANGELES,80.14,50,45,56,80.06,80.24,50 [45 - 56],80.14% [80.06% - 80.24%],34,14,60,03-09-2021
58,CA- MODESTO,80.58,14,13,17,80.17,81.11,14 [13 - 17],80.58% [80.17% - 81.11%],10,3,19,03-09-2021
62,CA- NAPA,80.52,7,6,7,80.0,81.03,7 [6 - 7],80.52% [80.0% - 81.03%],3,0,6,03-09-2021
65,CA- ALAMEDA CO.,80.09,7,6,8,80.0,80.21,7 [6 - 8],80.09% [80.0% - 80.21%],3,0,7,03-09-2021
69,CA- PALM SPR/RANCHO MIR.,80.09,0,0,0,80.0,80.09,0 [0 - 0],80.09% [80.0% - 80.09%],1,0,1,03-09-2021
73,CA- REDDING,81.29,23,21,26,80.83,82.31,23 [21 - 26],81.29% [80.83% - 82.31%],14,9,25,03-09-2021
77,CA- SACRAMENTO,80.4,35,31,39,80.13,80.73,35 [31 - 39],80.4% [80.13% - 80.73%],19,6,35,03-09-2021
78,CA- SALINAS,80.0,0,0,1,80.0,80.38,0 [0 - 1],80.0% [80.0% - 80.38%],0,0,3,03-09-2021
79,CA- SAN BERNARDINO,80.12,9,8,11,80.05,80.19,9 [8 - 11],80.12% [80.05% - 80.19%],7,3,11,03-09-2021
80,CA- SAN DIEGO,80.27,31,27,35,80.13,80.47,31 [27 - 35],80.27% [80.13% - 80.47%],19,9,33,03-09-2021
81,CA- SAN FRANCISCO,80.16,14,12,15,80.08,80.28,14 [12 - 15],80.16% [80.08% - 80.28%],8,4,14,03-09-2021
82,CA- SAN JOSE,80.56,23,21,26,80.26,80.83,23 [21 - 26],80.56% [80.26% - 80.83%],17,8,25,03-09-2021
83,CA- SAN LUIS OBISPO,80.66,7,6,7,80.0,80.66,7 [6 - 7],80.66% [80.0% - 80.66%],3,0,3,03-09-2021
85,CA- SAN MATEO CO.,80.26,14,13,15,80.15,80.52,14 [13 - 15],80.26% [80.15% - 80.52%],7,4,14,03-09-2021
86,CA- SANTA BARBARA,80.31,7,6,8,80.1,80.62,7 [6 - 8],80.31% [80.1% - 80.62%],3,1,6,03-09-2021
87,CA- SANTA CRUZ,80.0,0,0,1,80.0,80.84,0 [0 - 1],80.0% [80.0% - 80.84%],0,0,3,03-09-2021
89,CA- SANTA ROSA,80.32,7,7,8,80.16,80.48,7 [7 - 8],80.32% [80.16% - 80.48%],6,3,9,03-09-2021
