Name,Region,Confirmed,newConfirmed,Deaths,newDeaths,Est.Recovered,newEst.Recovered,Est.Active,newEst.Active,Last Update,FIPS/ID,Recovered,newRecovered,Active,newActive
Afghanistan,Afghanistan,235,43,4,0,13,0,218,43,2020-04-02 23:00:00,AFG,,,,
Albania,Albania,277,34,15,2,41,7,221,25,2020-04-02 23:00:00,ALB,,,,
Algeria,Algeria,847,263,58,23,10,-15,779,255,2020-04-02 23:00:00,DZA,,,,
Andorra,Andorra,396,20,13,1,47,28,336,-9,2020-04-02 23:00:00,AND,,,,
Angola,Angola,8,1,2,0,-2,0,8,1,2020-04-02 23:00:00,AGO,,,,
Anguilla,Anguilla,2,0,0,0,0,0,2,0,2020-04-02 23:00:00,AIA,,,,
Antigua and Barbuda,Antigua and Barbuda,7,0,0,0,0,0,7,0,2020-04-02 23:00:00,ATG,,,,
Armenia,Armenia,571,39,3,0,95,30,473,9,2020-04-02 23:00:00,ARM,,,,
Aruba,Aruba,55,0,0,0,4,1,51,-1,2020-04-02 23:00:00,ABW,,,,
Australia,Australia,4976,116,21,1,562,164,4393,-49,2020-04-02 23:00:00,AUS,,,,
Austria,Austria,10711,529,146,18,1352,143,9213,368,2020-04-02 23:00:00,AUT,,,,
Azerbaijan,Azerbaijan,359,61,5,0,22,0,332,61,2020-04-02 23:00:00,AZE,,,,
Bahamas,Bahamas,15,1,0,0,2,0,13,1,2020-04-02 23:00:00,BHS,,,,
Bahrain,Bahrain,635,66,4,0,220,10,411,56,2020-04-02 23:00:00,BHR,,,,
Bangladesh,Bangladesh,56,2,6,0,7,5,43,-3,2020-04-02 23:00:00,BGD,,,,
Barbados,Barbados,33,0,0,0,1,0,32,0,2020-04-02 23:00:00,BRB,,,,
Belarus,Belarus,192,40,2,2,36,-2,154,40,2020-04-02 23:00:00,BLR,,,,
Belgium,Belgium,13964,1189,828,123,633,132,12503,934,2020-04-02 23:00:00,BEL,,,,
Belize,Belize,3,0,0,0,0,0,3,0,2020-04-02 23:00:00,BLZ,,,,
Benin,Benin,13,4,0,0,1,1,12,3,2020-04-02 23:00:00,BEN,,,,
Bermuda,Bermuda,32,5,0,0,1,0,31,5,2020-04-02 23:00:00,BMU,,,,
Bhutan,Bhutan,5,1,0,0,1,1,4,0,2020-04-02 23:00:00,BTN,,,,
Bolivia,Bolivia,115,8,7,1,5,2,103,5,2020-04-02 23:00:00,BOL,,,,
Bosnia and Herzegovina,Bosnia and Herzegovina,464,51,13,1,22,5,429,45,2020-04-02 23:00:00,BIH,,,,
Botswana,Botswana,3,0,1,1,-1,-1,3,0,2020-04-02 23:00:00,BWA,,,,
British Virgin Islands,British Virgin Islands,3,0,0,0,0,0,3,0,2020-04-02 23:00:00,VGB,,,,
Brunei,Brunei,131,2,1,0,58,14,72,-12,2020-04-02 23:00:00,BRN,,,,
Bulgaria,Bulgaria,422,23,10,2,66,0,346,21,2020-04-02 23:00:00,BGR,,,,
Burkina Faso,Burkina Faso,261,0,14,0,18,11,229,-11,2020-04-02 23:00:00,BFA,,,,
Burundi,Burundi,2,0,0,0,0,0,2,0,2020-04-02 23:00:00,BDI,,,,
Cabo Verde,Cabo Verde,5,0,1,0,-1,0,5,0,2020-04-02 23:00:00,CPV,,,,
Cambodia,Cambodia,109,0,0,0,38,10,71,-10,2020-04-02 23:00:00,KHM,,,,
Cameroon,Cameroon,139,0,6,0,6,4,127,-4,2020-04-02 23:00:00,CMR,,,,
Cayman Islands,Cayman Islands,14,2,1,0,1,1,12,1,2020-04-02 23:00:00,CYM,,,,
Central African Republic,Central African Republic,8,2,0,0,0,0,8,2,2020-04-02 23:00:00,CAF,,,,
Chad,Chad,7,0,0,0,0,0,7,0,2020-04-02 23:00:00,TCD,,,,
Republic of the Congo,Republic of the Congo,22,0,2,0,0,0,20,0,2020-04-02 23:00:00,COG,,,,
Costa Rica,Costa Rica,347,33,2,0,68,30,277,3,2020-04-02 23:00:00,CRI,,,,
Cote d'Ivoire,Cote d'Ivoire,190,21,1,1,6,-1,183,21,2020-04-02 23:00:00,CIV,,,,
Croatia,Croatia,963,96,6,0,61,1,896,95,2020-04-02 23:00:00,HRV,,,,
