Name,Region,Confirmed,newConfirmed,Deaths,newDeaths,Est.Recovered,newEst.Recovered,Est.Active,newEst.Active,Last Update,FIPS/ID,Recovered,newRecovered,Active,newActive
Afghanistan,Afghanistan,24,2,0,0,0,0,24,2,2020-03-20 23:00:00,AFG,,,,
Albania,Albania,70,0,2,0,-2,0,70,0,2020-03-20 23:00:00,ALB,,,,
Algeria,Algeria,94,12,10,3,3,1,81,8,2020-03-20 23:00:00,DZA,,,,
Andorra,Andorra,75,0,0,0,0,0,75,0,2020-03-20 23:00:00,AND,,,,
Antigua and Barbuda,Antigua and Barbuda,1,0,0,0,0,0,1,0,2020-03-20 23:00:00,ATG,,,,
Armenia,Armenia,136,14,0,0,0,0,136,14,2020-03-20 23:00:00,ARM,,,,
Aruba,Aruba,5,0,0,0,0,0,5,0,2020-03-20 23:00:00,ABW,,,,
Australia,Australia,873,164,7,1,46,3,820,160,2020-03-20 23:00:00,AUS,,,,
Austria,Austria,2649,806,6,1,47,23,2596,782,2020-03-20 23:00:00,AUT,,,,
Azerbaijan,Azerbaijan,44,10,1,0,6,5,37,5,2020-03-20 23:00:00,AZE,,,,
Bahamas,Bahamas,4,1,0,0,0,0,4,1,2020-03-20 23:00:00,BHS,,,,
Bahrain,Bahrain,285,16,1,0,38,0,246,16,2020-03-20 23:00:00,BHR,,,,
Bangladesh,Bangladesh,17,0,1,0,-1,0,17,0,2020-03-20 23:00:00,BGD,,,,
Barbados,Barbados,5,3,0,0,0,0,5,3,2020-03-20 23:00:00,BRB,,,,
Belarus,Belarus,57,11,0,0,4,0,53,11,2020-03-20 23:00:00,BLR,,,,
Belgium,Belgium,2257,462,37,23,51,25,2169,414,2020-03-20 23:00:00,BEL,,,,
Benin,Benin,2,0,0,0,0,0,2,0,2020-03-20 23:00:00,BEN,,,,
Bermuda,Bermuda,2,0,0,0,0,0,2,0,2020-03-20 23:00:00,BMU,,,,
Bhutan,Bhutan,2,0,0,0,0,0,2,0,2020-03-20 23:00:00,BTN,,,,
Bolivia,Bolivia,16,1,0,0,0,0,16,1,2020-03-20 23:00:00,BOL,,,,
Bosnia and Herzegovina,Bosnia and Herzegovina,44,0,0,0,1,0,43,0,2020-03-20 23:00:00,BIH,,,,
Brunei,Brunei,78,5,0,0,0,0,78,5,2020-03-20 23:00:00,BRN,,,,
Bulgaria,Bulgaria,127,33,3,0,-3,0,127,33,2020-03-20 23:00:00,BGR,,,,
Burkina Faso,Burkina Faso,40,0,1,0,-1,0,40,0,2020-03-20 23:00:00,BFA,,,,
Cabo Verde,Cabo Verde,1,1,0,0,0,0,1,1,2020-03-20 23:00:00,CPV,,,,
Cambodia,Cambodia,51,4,0,0,1,0,50,4,2020-03-20 23:00:00,KHM,,,,
Cameroon,Cameroon,22,7,0,0,1,1,21,6,2020-03-20 23:00:00,CMR,,,,
Cayman Islands,Cayman Islands,3,0,1,0,-1,0,3,0,2020-03-20 23:00:00,CYM,,,,
Central African Republic,Central African Republic,1,0,0,0,0,0,1,0,2020-03-20 23:00:00,CAF,,,,
Chad,Chad,1,0,0,0,0,0,1,0,2020-03-20 23:00:00,TCD,,,,
Republic of the Congo,Republic of the Congo,3,0,0,0,0,0,3,0,2020-03-20 23:00:00,COG,,,,
Costa Rica,Costa Rica,113,26,2,1,-2,-1,113,26,2020-03-20 23:00:00,CRI,,,,
Cote d'Ivoire,Cote d'Ivoire,9,0,0,0,0,0,9,0,2020-03-20 23:00:00,CIV,,,,
Croatia,Croatia,126,45,0,0,8,0,118,45,2020-03-20 23:00:00,HRV,,,,
Cuba,Cuba,16,5,1,0,-1,0,16,5,2020-03-20 23:00:00,CUB,,,,
Curacao,Curacao,3,0,0,0,0,0,3,0,2020-03-20 23:00:00,CUW,,,,
Cyprus,Cyprus,67,9,0,0,0,0,67,9,2020-03-20 23:00:00,CYP,,,,
Czech Republic,Czech Republic,904,210,0,0,9,0,895,210,2020-03-20 23:00:00,CZE,,,,
Democratic Republic of the Congo,Democratic Republic of the Congo,14,0,0,0,0,0,14,0,2020-03-20 23:00:00,COD,,,,
Denmark,Denmark,1255,123,9,3,9,1,1237,119,2020-03-20 23:00:00,DNK,,,,
Djibouti,Djibouti,1,0,0,0,0,0,1,0,2020-03-20 23:00:00,DJI,,,,
Dominican Republic,Dominican Republic,72,38,2,0,-1,0,71,38,2020-03-20 23:00:00,DOM,,,,
Ecuador,Ecuador,367,168,5,2,5,-2,357,168,2020-03-20 23:00:00,ECU,,,,
Egypt,Egypt,256,46,7,1,-4,-1,253,46,2020-03-20 23:00:00,EGY,,,,
El Salvador,El Salvador,1,0,0,0,0,0,1,0,2020-03-20 23:00:00,SLV,,,,
Equatorial Guinea,Equatorial Guinea,4,0,0,0,0,0,4,0,2020-03-20 23:00:00,GNQ,,,,
Estonia,Estonia,283,16,0,0,8,6,275,10,2020-03-20 23:00:00,EST,,,,
eSwatini,eSwatini,1,0,0,0,0,0,1,0,2020-03-20 23:00:00,SWZ,,,,
Ethiopia,Ethiopia,9,0,0,0,0,0,9,0,2020-03-20 23:00:00,ETH,,,,
Faroe Islands,Faroe Islands,80,8,0,0,0,0,80,8,2020-03-20 23:00:00,FRO,,,,
Fiji,Fiji,1,0,0,0,0,0,1,0,2020-03-20 23:00:00,FJI,,,,
Finland,Finland,450,81,0,0,15,6,435,75,2020-03-20 23:00:00,FIN,,,,
France,France,12475,1598,450,78,48,77,11977,1443,2020-03-20 23:00:00,FRA,,,,
French Guiana,French Guiana,15,0,0,0,0,0,15,0,2020-03-20 23:00:00,GUF,,,,
French Polynesia,French Polynesia,11,0,0,0,0,0,11,0,2020-03-20 23:00:00,PYF,,,,
Gabon,Gabon,3,0,1,1,-1,-1,3,0,2020-03-20 23:00:00,GAB,,,,
Gambia,Gambia,1,0,0,0,0,0,1,0,2020-03-20 23:00:00,GMB,,,,
Georgia (country),Georgia,43,5,0,0,7,0,36,5,2020-03-20 23:00:00,GEO,,,,
Ghana,Ghana,16,5,0,0,0,0,16,5,2020-03-20 23:00:00,GHA,,,,
Gibraltar,Gibraltar,10,0,0,0,0,0,10,0,2020-03-20 23:00:00,GIB,,,,
Greenland,Greenland,2,0,0,0,0,0,2,0,2020-03-20 23:00:00,GRL,,,,
Guadeloupe,Guadeloupe,51,6,0,0,0,0,51,6,2020-03-20 23:00:00,GLP,,,,
Guatemala,Guatemala,12,3,1,0,-1,0,12,3,2020-03-20 23:00:00,GTM,,,,
Guernsey,Guernsey,1,0,0,0,0,0,1,0,2020-03-20 23:00:00,GGY,,,,
Guinea,Guinea,2,0,0,0,0,0,2,0,2020-03-20 23:00:00,GIN,,,,
Guyana,Guyana,5,0,1,0,-1,0,5,0,2020-03-20 23:00:00,GUY,,,,
Haiti,Haiti,2,2,0,0,0,0,2,2,2020-03-20 23:00:00,HTI,,,,
Vatican City,Vatican City,1,0,0,0,0,0,1,0,2020-03-20 23:00:00,VAT,,,,
Honduras,Honduras,24,12,0,0,0,0,24,12,2020-03-20 23:00:00,HND,,,,
Hungary,Hungary,85,12,4,3,0,0,81,9,2020-03-20 23:00:00,HUN,,,,
Iceland,Iceland,409,79,1,1,21,0,387,78,2020-03-20 23:00:00,ISL,,,,
Indonesia,Indonesia,369,60,32,7,-28,-5,365,58,2020-03-20 23:00:00,IDN,,,,
Iran,Iran,19644,1237,1433,149,2414,852,15797,236,2020-03-20 23:00:00,IRN,,,,
Iraq,Iraq,193,16,14,2,21,4,158,10,2020-03-20 23:00:00,IRQ,,,,
Ireland,Ireland,683,126,3,0,11,3,669,123,2020-03-20 23:00:00,IRL,,,,
Isle of Man,Isle of Man,1,1,0,0,0,0,1,1,2020-03-20 23:00:00,IMN,,,,
Israel,Israel,712,183,1,1,14,2,697,180,2020-03-20 23:00:00,ISR,,,,
Italy,Italy,47021,5986,4032,625,-276,5,43265,5356,2020-03-20 23:00:00,ITA,,,,
Jamaica,Jamaica,16,1,1,0,-1,0,16,1,2020-03-20 23:00:00,JAM,,,,
Japan,Japan,996,46,35,2,263,0,698,44,2020-03-20 23:00:00,JPN,,,,
Jersey,Jersey,12,7,0,0,0,0,12,7,2020-03-20 23:00:00,JEY,,,,
Jordan,Jordan,69,13,0,0,0,0,69,13,2020-03-20 23:00:00,JOR,,,,
Kazakhstan,Kazakhstan,53,7,0,0,0,0,53,7,2020-03-20 23:00:00,KAZ,,,,
Kenya,Kenya,7,0,0,0,0,0,7,0,2020-03-20 23:00:00,KEN,,,,
Kosovo,Kosovo,24,3,0,0,0,0,24,3,2020-03-20 23:00:00,SRB,,,,
Kuwait,Kuwait,159,11,0,0,46,0,113,11,2020-03-20 23:00:00,KWT,,,,
Kyrgyzstan,Kyrgyzstan,6,3,0,0,0,0,6,3,2020-03-20 23:00:00,KGZ,,,,
Latvia,Latvia,111,25,0,0,0,0,111,25,2020-03-20 23:00:00,LVA,,,,
Lebanon,Lebanon,163,14,4,0,13,5,146,9,2020-03-20 23:00:00,LBN,,,,
Liberia,Liberia,2,0,0,0,0,0,2,0,2020-03-20 23:00:00,LBR,,,,
Liechtenstein,Liechtenstein,34,9,0,0,0,0,34,9,2020-03-20 23:00:00,LIE,,,,
Lithuania,Lithuania,69,33,1,1,0,0,68,32,2020-03-20 23:00:00,LTU,,,,
Luxembourg,Luxembourg,484,139,5,1,-3,0,482,138,2020-03-20 23:00:00,LUX,,,,
Malaysia,Malaysia,1030,130,3,1,68,22,959,107,2020-03-20 23:00:00,MYS,,,,
Maldives,Maldives,13,0,0,0,0,0,13,0,2020-03-20 23:00:00,MDV,,,,
Malta,Malta,64,11,0,0,0,0,64,11,2020-03-20 23:00:00,MLT,,,,
Martinique,Martinique,32,0,0,0,0,0,32,0,2020-03-20 23:00:00,MTQ,,,,
Mauritania,Mauritania,2,0,0,0,0,0,2,0,2020-03-20 23:00:00,MRT,,,,
Mauritius,Mauritius,12,5,0,0,0,0,12,5,2020-03-20 23:00:00,MUS,,,,
Mayotte,Mayotte,4,0,0,0,0,0,4,0,2020-03-20 23:00:00,MYT,,,,
Mexico,Mexico,164,46,1,0,3,0,160,46,2020-03-20 23:00:00,MEX,,,,
Monaco,Monaco,12,3,0,0,0,0,12,3,2020-03-20 23:00:00,MCO,,,,
Mongolia,Mongolia,6,0,0,0,0,0,6,0,2020-03-20 23:00:00,MNG,,,,
Montenegro,Montenegro,14,4,0,0,0,0,14,4,2020-03-20 23:00:00,MNE,,,,
Montserrat,Montserrat,1,0,0,0,0,0,1,0,2020-03-20 23:00:00,MSR,,,,
Morocco,Morocco,74,13,3,1,-1,-1,72,13,2020-03-20 23:00:00,MAR,,,,
Namibia,Namibia,3,0,0,0,0,0,3,0,2020-03-20 23:00:00,NAM,,,,
Nepal,Nepal,1,0,0,0,1,0,0,0,2020-03-20 23:00:00,NPL,,,,
Netherlands,Netherlands,2994,534,106,30,-2,7,2890,497,2020-03-20 23:00:00,NLD,,,,
New Caledonia,New Caledonia,2,0,0,0,0,0,2,0,2020-03-20 23:00:00,NCL,,,,
New Zealand,New Zealand,53,14,0,0,3,2,50,12,2020-03-20 23:00:00,NZL,,,,
Nicaragua,Nicaragua,1,0,0,0,0,0,1,0,2020-03-20 23:00:00,NIC,,,,
Niger,Niger,1,0,0,0,0,0,1,0,2020-03-20 23:00:00,NER,,,,
Nigeria,Nigeria,12,0,0,0,0,0,12,0,2020-03-20 23:00:00,NGA,,,,
North Macedonia,North Macedonia,70,22,0,0,2,2,68,20,2020-03-20 23:00:00,,,,,
Norway,Norway,1742,190,7,1,84,45,1651,144,2020-03-20 23:00:00,NOR,,,,
Palestine,Palestine,48,1,0,0,12,7,36,-6,2020-03-20 23:00:00,PSE,,,,
Oman,Oman,48,9,0,0,12,0,36,9,2020-03-20 23:00:00,OMN,,,,
Others,Japan (Diamond Princess),712,0,8,1,647,1,57,-2,2020-03-20 23:00:00,,,,,
Pakistan,Pakistan,461,159,2,0,2,0,457,159,2020-03-20 23:00:00,PAK,,,,
Panama,Panama,137,28,1,0,-1,0,137,28,2020-03-20 23:00:00,PAN,,,,
Papua New Guinea,Papua New Guinea,1,1,0,0,0,0,1,1,2020-03-20 23:00:00,PNG,,,,
Paraguay,Paraguay,13,2,0,0,0,0,13,2,2020-03-20 23:00:00,PRY,,,,
Peru,Peru,234,0,2,2,-2,-2,234,0,2020-03-20 23:00:00,PER,,,,
Philippines,Philippines,230,13,18,1,-13,1,225,11,2020-03-20 23:00:00,PHL,,,,
Poland,Poland,425,100,5,0,0,4,420,96,2020-03-20 23:00:00,POL,,,,
Portugal,Portugal,1020,235,6,3,4,0,1010,232,2020-03-20 23:00:00,PRT,,,,
Qatar,Qatar,460,8,0,0,8,2,452,6,2020-03-20 23:00:00,QAT,,,,
South Korea,South Korea,8799,147,102,8,5017,425,3680,-286,2020-03-20 23:00:00,KOR,,,,
Moldova,Moldova,66,17,1,1,-1,-1,66,17,2020-03-20 23:00:00,MDA,,,,
Reunion,Reunion,28,13,0,0,0,0,28,13,2020-03-20 23:00:00,REU,,,,
Romania,Romania,308,48,0,0,5,1,303,47,2020-03-20 23:00:00,ROU,,,,
Russia,Russia,253,54,0,0,6,3,247,51,2020-03-20 23:00:00,RUS,,,,
Rwanda,Rwanda,11,0,0,0,0,0,11,0,2020-03-20 23:00:00,RWA,,,,
Saint Barthelemy,Saint Barthelemy,3,0,0,0,0,0,3,0,2020-03-20 23:00:00,BLM,,,,
Saint Lucia,Saint Lucia,2,0,0,0,0,0,2,0,2020-03-20 23:00:00,LCA,,,,
Saint Martin,Saint Martin,4,0,0,0,1,0,3,0,2020-03-20 23:00:00,MAF,,,,
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,1,0,0,0,0,0,1,0,2020-03-20 23:00:00,VCT,,,,
San Marino,San Marino,151,25,14,0,5,2,132,23,2020-03-20 23:00:00,SMR,,,,
Saudi Arabia,Saudi Arabia,274,36,0,0,4,0,270,36,2020-03-20 23:00:00,SAU,,,,
Senegal,Senegal,38,0,0,0,3,0,35,0,2020-03-20 23:00:00,SEN,,,,
Serbia,Serbia,135,12,1,1,0,0,134,11,2020-03-20 23:00:00,SRB,,,,
Seychelles,Seychelles,6,0,0,0,0,0,6,0,2020-03-20 23:00:00,SYC,,,,
Singapore,Singapore,385,40,2,2,116,8,267,30,2020-03-20 23:00:00,SGP,,,,
Sint Maarten,Sint Maarten,1,0,0,0,0,0,1,0,2020-03-20 23:00:00,SXM,,,,
Slovakia,Slovakia,137,14,0,0,0,0,137,14,2020-03-20 23:00:00,SVK,,,,
Slovenia,Slovenia,341,22,1,0,6,3,334,19,2020-03-20 23:00:00,SVN,,,,
Somalia,Somalia,1,0,0,0,0,0,1,0,2020-03-20 23:00:00,SOM,,,,
South Africa,South Africa,205,55,0,0,0,0,205,55,2020-03-20 23:00:00,ZAF,,,,
Spain,Spain,19980,2833,1002,235,-698,-140,19676,2738,2020-03-20 23:00:00,ESP,,,,
Sri Lanka,Sri Lanka,59,0,0,0,1,0,58,0,2020-03-20 23:00:00,LKA,,,,
Sudan,Sudan,1,0,1,0,-1,0,1,0,2020-03-20 23:00:00,SDN,,,,
Suriname,Suriname,2,1,0,0,0,0,2,1,2020-03-20 23:00:00,SUR,,,,
Sweden,Sweden,1623,200,16,13,95,49,1512,138,2020-03-20 23:00:00,SWE,,,,
Switzerland,Switzerland,4840,977,43,10,126,90,4671,877,2020-03-20 23:00:00,CHE,,,,
Thailand,Thailand,322,0,1,0,44,1,277,-1,2020-03-20 23:00:00,THA,,,,
United Kingdom,United Kingdom,3983,706,177,33,-40,7,3846,666,2020-03-20 23:00:00,GBR,,,,
Timor-Leste,Timor-Leste,1,1,0,0,0,0,1,1,2020-03-20 23:00:00,TLS,,,,
Togo,Togo,9,0,0,0,0,0,9,0,2020-03-20 23:00:00,TGO,,,,
Trinidad and Tobago,Trinidad and Tobago,9,0,0,0,0,0,9,0,2020-03-20 23:00:00,TTO,,,,
Tunisia,Tunisia,54,15,1,1,0,0,53,14,2020-03-20 23:00:00,TUN,,,,
Turkey,Turkey,670,479,9,7,-9,-7,670,479,2020-03-20 23:00:00,TUR,,,,
Ukraine,Ukraine,26,10,3,1,-2,-1,25,10,2020-03-20 23:00:00,UKR,,,,
United Arab Emirates,United Arab Emirates,140,0,0,0,38,15,102,-15,2020-03-20 23:00:00,ARE,,,,
Tanzania,Tanzania,6,0,0,0,0,0,6,0,2020-03-20 23:00:00,TZA,,,,
Uruguay,Uruguay,94,15,0,0,0,0,94,15,2020-03-20 23:00:00,URY,,,,
Uzbekistan,Uzbekistan,33,12,0,0,0,0,33,12,2020-03-20 23:00:00,UZB,,,,
Venezuela,Venezuela,36,0,0,0,0,0,36,0,2020-03-20 23:00:00,VEN,,,,
Vietnam,Vietnam,91,6,0,0,16,1,75,5,2020-03-20 23:00:00,VNM,,,,
Zambia,Zambia,2,0,0,0,0,0,2,0,2020-03-20 23:00:00,ZMB,,,,
Zimbabwe,Zimbabwe,1,1,0,0,0,0,1,1,2020-03-20 23:00:00,ZWE,,,,
Hubei,Mainland China,67800,0,3139,7,61659,286,3002,-293,2020-03-21 01:00:00,CHN,58942,561,5719,-568
Guangdong,Mainland China,1399,7,8,0,1326,4,65,3,2020-03-21 02:00:00,CHN,1325,3,66,4
Henan,Mainland China,1273,0,22,0,1250,0,1,0,2020-03-17 02:00:00,CHN,1250,0,1,0
Zhejiang,Mainland China,1234,0,1,0,1219,0,14,0,2020-03-20 11:00:00,CHN,1219,0,14,0
Hunan,Mainland China,1018,0,4,0,1014,0,0,0,2020-03-14 09:00:00,CHN,1014,0,0,0
Anhui,Mainland China,990,0,6,0,984,0,0,0,2020-03-09 01:00:00,CHN,984,0,0,0
Jiangxi,Mainland China,935,0,1,0,934,0,0,0,2020-03-13 02:00:00,CHN,934,0,0,0
Shandong,Mainland China,764,2,7,0,749,1,8,1,2020-03-21 01:00:00,CHN,749,1,8,1
Jiangsu,Mainland China,631,0,0,0,631,0,0,0,2020-03-15 02:00:00,CHN,631,0,0,0
Chongqing,Mainland China,576,0,6,0,570,0,0,0,2020-03-16 02:00:00,CHN,570,0,0,0
Sichuan,Mainland China,542,1,3,0,536,0,3,1,2020-03-21 02:00:00,CHN,536,0,3,1
Beijing,Mainland China,499,14,8,0,407,5,84,9,2020-03-21 02:00:00,CHN,392,8,99,6
Heilongjiang,Mainland China,484,0,13,0,463,0,8,0,2020-03-20 11:00:00,CHN,463,0,8,0
