Name,Region,Confirmed,newConfirmed,Deaths,newDeaths,Est.Recovered,newEst.Recovered,Est.Active,newEst.Active,Last Update,FIPS/ID,Recovered,newRecovered,Active,newActive
Afghanistan,Afghanistan,7072,408,173,4,1983,-2,4916,406,2020-05-18 23:00:00,AFG,,,,
Albania,Albania,948,2,31,0,716,10,201,-8,2020-05-18 23:00:00,ALB,,,,
Algeria,Algeria,7019,198,548,6,3506,152,2965,40,2020-05-18 23:00:00,DZA,,,,
Andorra,Andorra,761,0,51,0,682,7,28,-7,2020-05-18 23:00:00,AND,,,,
Angola,Angola,48,0,2,0,29,0,17,0,2020-05-18 23:00:00,AGO,,,,
Anguilla,Anguilla,3,0,0,0,3,0,0,0,2020-05-18 23:00:00,AIA,,,,
Antigua and Barbuda,Antigua and Barbuda,25,0,3,0,20,0,2,0,2020-05-18 23:00:00,ATG,,,,
Armenia,Armenia,4823,351,61,1,2187,103,2575,247,2020-05-18 23:00:00,ARM,,,,
Aruba,Aruba,101,0,3,0,94,0,4,0,2020-05-18 23:00:00,ABW,,,,
Australia,Australia,7045,9,98,0,6626,24,321,-15,2020-05-18 23:00:00,AUS,,,,
Azerbaijan,Azerbaijan,3274,136,39,3,1750,35,1485,98,2020-05-18 23:00:00,AZE,,,,
Bahamas,Bahamas,96,0,11,0,64,0,21,0,2020-05-18 23:00:00,BHS,,,,
Bahrain,Bahrain,7156,226,12,0,3095,92,4049,134,2020-05-18 23:00:00,BHR,,,,
Bangladesh,Bangladesh,23870,2875,349,35,8285,593,15236,2247,2020-05-18 23:00:00,BGD,,,,
Barbados,Barbados,86,1,7,0,71,0,8,1,2020-05-18 23:00:00,BRB,,,,
Belarus,Belarus,29650,969,165,5,14698,1347,14787,-383,2020-05-18 23:00:00,BLR,,,,
Belize,Belize,18,0,2,0,15,0,1,0,2020-05-18 23:00:00,BLZ,,,,
Benin,Benin,339,0,2,0,77,1,260,-1,2020-05-18 23:00:00,BEN,,,,
Bermuda,Bermuda,123,0,9,0,98,2,16,-2,2020-05-18 23:00:00,BMU,,,,
Bhutan,Bhutan,21,0,0,0,6,0,15,0,2020-05-18 23:00:00,BTN,,,,
Bolivia,Bolivia,3826,249,165,1,1106,199,2555,49,2020-05-18 23:00:00,BOL,,,,
Bosnia and Herzegovina,Bosnia and Herzegovina,2289,24,132,1,1585,17,572,6,2020-05-18 23:00:00,BIH,,,,
Botswana,Botswana,25,0,1,0,20,1,4,-1,2020-05-18 23:00:00,BWA,,,,
British Virgin Islands,British Virgin Islands,8,0,1,0,4,0,3,0,2020-05-18 23:00:00,VGB,,,,
Brunei,Brunei,141,0,1,0,136,0,4,0,2020-05-18 23:00:00,BRN,,,,
Bulgaria,Bulgaria,2235,24,110,2,1355,24,770,-2,2020-05-18 23:00:00,BGR,,,,
Burkina Faso,Burkina Faso,796,14,51,0,581,13,164,1,2020-05-18 23:00:00,BFA,,,,
Burundi,Burundi,42,15,1,0,15,0,26,15,2020-05-18 23:00:00,BDI,,,,
Cabo Verde,Cabo Verde,328,0,3,0,138,10,187,-10,2020-05-18 23:00:00,CPV,,,,
Cambodia,Cambodia,122,0,0,0,121,0,1,0,2020-05-18 23:00:00,KHM,,,,
Cameroon,Cameroon,3047,0,139,0,1713,0,1195,0,2020-05-18 23:00:00,CMR,,,,
Cayman Islands,Cayman Islands,94,0,1,0,69,1,24,-1,2020-05-18 23:00:00,CYM,,,,
Central African Republic,Central African Republic,327,26,0,0,60,0,267,26,2020-05-18 23:00:00,CAF,,,,
Chad,Chad,503,29,53,3,46,-3,404,29,2020-05-18 23:00:00,TCD,,,,
Comoros,Comoros,11,0,1,0,1,0,9,0,2020-05-18 23:00:00,COM,,,,
Republic of the Congo,Republic of the Congo,410,19,15,0,192,0,203,19,2020-05-18 23:00:00,COG,,,,
Costa Rica,Costa Rica,853,10,10,2,697,7,146,1,2020-05-18 23:00:00,CRI,,,,
Cote d'Ivoire,Cote d'Ivoire,2109,48,27,2,1237,43,845,3,2020-05-18 23:00:00,CIV,,,,
Croatia,Croatia,2226,2,95,0,1923,14,208,-12,2020-05-18 23:00:00,HRV,,,,
Cuba,Cuba,1872,10,79,0,1417,39,376,-29,2020-05-18 23:00:00,CUB,,,,
Curacao,Curacao,16,0,1,0,14,0,1,0,2020-05-18 23:00:00,CUW,,,,
Cyprus,Cyprus,916,2,17,0,819,9,80,-7,2020-05-18 23:00:00,CYP,,,,
Czech Republic,Czech Republic,8475,20,298,2,7184,44,993,-26,2020-05-18 23:00:00,CZE,,,,
Democratic Republic of the Congo,Democratic Republic of the Congo,1454,0,60,0,546,7,848,-7,2020-05-18 23:00:00,COD,,,,
Denmark,Denmark,10927,69,547,4,8418,124,1962,-59,2020-05-18 23:00:00,DNK,,,,
Djibouti,Djibouti,1518,117,7,3,1016,14,495,100,2020-05-18 23:00:00,DJI,,,,
Dominica,Dominica,16,0,0,0,15,0,1,0,2020-05-18 23:00:00,DMA,,,,
Dominican Republic,Dominican Republic,12314,204,428,0,6744,353,5142,-149,2020-05-18 23:00:00,DOM,,,,
Ecuador,Ecuador,32723,1256,2688,94,22736,1648,7299,-486,2020-05-18 23:00:00,ECU,,,,
Egypt,Egypt,12229,510,630,18,5105,223,6494,269,2020-05-18 23:00:00,EGY,,,,
El Salvador,El Salvador,1338,73,27,2,401,36,910,35,2020-05-18 23:00:00,SLV,,,,
Equatorial Guinea,Equatorial Guinea,719,29,7,0,260,0,452,29,2020-05-18 23:00:00,GNQ,,,,
Eritrea,Eritrea,39,0,0,0,38,0,1,0,2020-05-18 23:00:00,ERI,,,,
Estonia,Estonia,1774,4,63,0,1582,7,129,-3,2020-05-18 23:00:00,EST,,,,
eSwatini,eSwatini,203,1,2,0,92,3,109,-2,2020-05-18 23:00:00,SWZ,,,,
Ethiopia,Ethiopia,317,11,5,0,121,2,191,9,2020-05-18 23:00:00,ETH,,,,
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),13,0,0,0,12,0,1,0,2020-05-18 23:00:00,FLK,,,,
Faroe Islands,Faroe Islands,187,0,0,0,186,0,1,0,2020-05-18 23:00:00,FRO,,,,
Fiji,Fiji,18,0,0,0,17,0,1,0,2020-05-18 23:00:00,FJI,,,,
Finland,Finland,6347,61,298,1,4583,76,1466,-16,2020-05-18 23:00:00,FIN,,,,
France,France,140036,28,28059,481,96089,-82,15888,-371,2020-05-18 23:00:00,FRA,,,,
French Guiana,French Guiana,197,8,1,0,119,0,77,8,2020-05-18 23:00:00,GUF,,,,
French Polynesia,French Polynesia,60,0,0,0,56,0,4,0,2020-05-18 23:00:00,PYF,,,,
Gabon,Gabon,1320,0,11,0,276,0,1033,0,2020-05-18 23:00:00,GAB,,,,
Gambia,Gambia,24,1,1,0,14,0,9,1,2020-05-18 23:00:00,GMB,,,,
Georgia (country),Georgia,701,6,12,0,533,5,156,1,2020-05-18 23:00:00,GEO,,,,
Ghana,Ghana,5735,0,29,0,1884,30,3822,-30,2020-05-18 23:00:00,GHA,,,,
Gibraltar,Gibraltar,147,0,0,0,140,0,7,0,2020-05-18 23:00:00,GIB,,,,
Greenland,Greenland,11,0,0,0,11,1,0,-1,2020-05-18 23:00:00,GRL,,,,
Grenada,Grenada,22,0,0,0,19,1,3,-1,2020-05-18 23:00:00,GRD,,,,
Guadeloupe,Guadeloupe,155,0,13,0,137,1,5,-1,2020-05-18 23:00:00,GLP,,,,
Guatemala,Guatemala,1763,120,33,3,563,36,1167,81,2020-05-18 23:00:00,GTM,,,,
Guernsey,Guernsey,252,0,13,0,232,2,7,-2,2020-05-18 23:00:00,GGY,,,,
Guinea,Guinea,2727,69,16,0,1392,52,1319,17,2020-05-18 23:00:00,GIN,,,,
Guinea-Bissau,Guinea-Bissau,990,77,4,1,240,25,746,51,2020-05-18 23:00:00,GNB,,,,
Guyana,Guyana,117,1,10,0,66,0,41,1,2020-05-18 23:00:00,GUY,,,,
Haiti,Haiti,358,48,20,0,56,1,282,47,2020-05-18 23:00:00,HTI,,,,
Vatican City,Vatican City,12,0,0,0,10,0,2,0,2020-05-18 23:00:00,VAT,,,,
Honduras,Honduras,2565,105,138,4,759,88,1668,13,2020-05-18 23:00:00,HND,,,,
Hungary,Hungary,3535,26,462,11,2311,29,762,-14,2020-05-18 23:00:00,HUN,,,,
Iceland,Iceland,1802,0,10,0,1769,6,23,-6,2020-05-18 23:00:00,ISL,,,,
Indonesia,Indonesia,18010,496,1191,43,9265,314,7554,139,2020-05-18 23:00:00,IDN,,,,
Iran,Iran,122492,2294,7057,69,87562,1216,27873,1009,2020-05-18 23:00:00,IRN,,,,
Iraq,Iraq,3554,150,127,4,2004,70,1423,76,2020-05-18 23:00:00,IRQ,,,,
Ireland,Ireland,24112,64,1543,10,18267,352,4302,-298,2020-05-18 23:00:00,IRL,,,,
Isle of Man,Isle of Man,335,1,24,0,283,5,28,-4,2020-05-18 23:00:00,IMN,,,,
Israel,Israel,16608,0,271,3,15083,54,1254,-57,2020-05-18 23:00:00,ISR,,,,
Jamaica,Jamaica,517,6,9,0,393,27,115,-21,2020-05-18 23:00:00,JAM,,,,
Japan,Japan,16305,20,749,5,13135,246,2421,-231,2020-05-18 23:00:00,JPN,,,,
Jersey,Jersey,297,0,27,0,250,4,20,-4,2020-05-18 23:00:00,JEY,,,,
Jordan,Jordan,629,16,9,0,443,5,177,11,2020-05-18 23:00:00,JOR,,,,
Kazakhstan,Kazakhstan,6440,283,34,0,3442,93,2964,190,2020-05-18 23:00:00,KAZ,,,,
Kenya,Kenya,887,57,50,0,372,27,465,30,2020-05-18 23:00:00,KEN,,,,
Kosovo,Kosovo,955,11,29,0,742,26,184,-15,2020-05-18 23:00:00,SRB,,,,
Kuwait,Kuwait,15691,841,118,6,4469,249,11104,586,2020-05-18 23:00:00,KWT,,,,
Kyrgyzstan,Kyrgyzstan,1216,78,14,0,748,34,454,44,2020-05-18 23:00:00,KGZ,,,,
Laos,Laos,19,0,0,0,18,0,1,0,2020-05-18 23:00:00,LAO,,,,
Latvia,Latvia,1008,11,19,0,821,10,168,1,2020-05-18 23:00:00,LVA,,,,
Lebanon,Lebanon,931,20,26,0,695,4,210,16,2020-05-18 23:00:00,LBN,,,,
Lesotho,Lesotho,1,0,0,0,0,0,1,0,2020-05-18 23:00:00,LSO,,,,
Liberia,Liberia,226,3,21,1,120,4,85,-2,2020-05-18 23:00:00,LBR,,,,
Libya,Libya,65,0,3,0,56,1,6,-1,2020-05-18 23:00:00,LBY,,,,
Liechtenstein,Liechtenstein,83,0,1,0,81,0,1,0,2020-05-18 23:00:00,LIE,,,,
Lithuania,Lithuania,1541,7,56,1,1312,8,173,-2,2020-05-18 23:00:00,LTU,,,,
Luxembourg,Luxembourg,3945,15,107,3,3627,12,211,0,2020-05-18 23:00:00,LUX,,,,
Madagascar,Madagascar,304,21,1,1,142,2,161,18,2020-05-18 23:00:00,MDG,,,,
Malawi,Malawi,70,5,3,0,31,1,36,4,2020-05-18 23:00:00,MWI,,,,
Malaysia,Malaysia,6894,22,113,0,5925,119,856,-97,2020-05-18 23:00:00,MYS,,,,
Maldives,Maldives,1094,16,4,0,432,8,658,8,2020-05-18 23:00:00,MDV,,,,
Mali,Mali,860,25,52,4,437,13,371,8,2020-05-18 23:00:00,MLI,,,,
Malta,Malta,553,7,6,0,451,9,96,-2,2020-05-18 23:00:00,MLT,,,,
Martinique,Martinique,192,0,14,0,162,1,16,-1,2020-05-18 23:00:00,MTQ,,,,
Mauritania,Mauritania,62,22,4,0,3,0,55,22,2020-05-18 23:00:00,MRT,,,,
Mauritius,Mauritius,332,0,10,0,316,2,6,-2,2020-05-18 23:00:00,MUS,,,,
Mayotte,Mayotte,1342,84,18,2,555,47,769,35,2020-05-18 23:00:00,MYT,,,,
Mexico,Mexico,47144,2112,5045,278,13990,912,28109,922,2020-05-18 23:00:00,MEX,,,,
Monaco,Monaco,96,0,1,0,87,22,8,-22,2020-05-18 23:00:00,MCO,,,,
Mongolia,Mongolia,140,4,0,0,37,1,103,3,2020-05-18 23:00:00,MNG,,,,
Montenegro,Montenegro,324,0,9,0,305,1,10,-1,2020-05-18 23:00:00,MNE,,,,
Montserrat,Montserrat,11,0,1,0,9,0,1,0,2020-05-18 23:00:00,MSR,,,,
Morocco,Morocco,6930,132,192,0,4332,129,2406,3,2020-05-18 23:00:00,MAR,,,,
Mozambique,Mozambique,137,8,0,0,70,2,67,6,2020-05-18 23:00:00,MOZ,,,,
Myanmar,Myanmar,188,4,6,0,136,4,46,0,2020-05-18 23:00:00,MMR,,,,
Namibia,Namibia,16,0,0,0,16,1,0,-1,2020-05-18 23:00:00,NAM,,,,
Nepal,Nepal,357,62,2,0,63,5,292,57,2020-05-18 23:00:00,NPL,,,,
Netherlands,Netherlands,43995,125,5680,10,32646,472,5669,-357,2020-05-18 23:00:00,NLD,,,,
New Caledonia,New Caledonia,18,0,0,0,18,0,0,0,2020-05-18 23:00:00,NCL,,,,
New Zealand,New Zealand,1149,0,21,0,1100,4,28,-4,2020-05-18 23:00:00,NZL,,,,
Nicaragua,Nicaragua,25,0,8,0,4,0,13,0,2020-05-18 23:00:00,NIC,,,,
Niger,Niger,904,15,54,3,653,12,197,0,2020-05-18 23:00:00,NER,,,,
Nigeria,Nigeria,5959,338,182,6,1839,19,3938,313,2020-05-18 23:00:00,NGA,,,,
North Macedonia,North Macedonia,1792,30,101,3,1319,10,372,17,2020-05-18 23:00:00,,,,,
Norway,Norway,8197,0,232,0,7364,58,601,-58,2020-05-18 23:00:00,NOR,,,,
Palestine,Palestine,560,0,4,0,479,142,77,-142,2020-05-18 23:00:00,PSE,,,,
Oman,Oman,5379,193,23,1,2326,76,3030,116,2020-05-18 23:00:00,OMN,,,,
Others,Japan (Diamond Princess),712,0,13,0,699,0,0,0,2020-05-18 23:00:00,,,,,
Pakistan,Pakistan,42125,1974,903,30,17362,695,23860,1249,2020-05-18 23:00:00,PAK,,,,
Panama,Panama,9449,181,269,3,6162,312,3018,-134,2020-05-18 23:00:00,PAN,,,,
Papua New Guinea,Papua New Guinea,8,0,0,0,7,0,1,0,2020-05-18 23:00:00,PNG,,,,
Paraguay,Paraguay,786,8,11,0,322,31,453,-23,2020-05-18 23:00:00,PRY,,,,
Philippines,Philippines,12718,205,831,7,7678,264,4209,-66,2020-05-18 23:00:00,PHL,,,,
Poland,Poland,18529,272,925,10,11671,348,5933,-86,2020-05-18 23:00:00,POL,,,,
Portugal,Portugal,29036,226,1218,15,22653,170,5165,41,2020-05-18 23:00:00,PRT,,,,
Qatar,Qatar,33969,1365,15,0,14022,612,19932,753,2020-05-18 23:00:00,QAT,,,,
Moldova,Moldova,6060,126,211,2,3516,77,2333,47,2020-05-18 23:00:00,MDA,,,,
Reunion,Reunion,443,0,0,0,416,3,27,-3,2020-05-18 23:00:00,REU,,,,
Romania,Romania,16871,167,1097,16,10982,391,4792,-240,2020-05-18 23:00:00,ROU,,,,
Russia,Russia,290678,8926,2722,91,121213,8512,166743,323,2020-05-18 23:00:00,RUS,,,,
Rwanda,Rwanda,292,3,0,0,235,4,57,-1,2020-05-18 23:00:00,RWA,,,,
Saint Barthelemy,Saint Barthelemy,6,0,0,0,6,0,0,0,2020-05-18 23:00:00,BLM,,,,
Saint Kitts and Nevis,Saint Kitts and Nevis,15,0,0,0,14,0,1,0,2020-05-18 23:00:00,KNA,,,,
Saint Lucia,Saint Lucia,18,0,0,0,16,0,2,0,2020-05-18 23:00:00,LCA,,,,
Saint Martin,Saint Martin,39,0,3,0,34,0,2,0,2020-05-18 23:00:00,MAF,,,,
Saint Pierre and Miquelon,Saint Pierre and Miquelon,1,0,0,0,0,0,1,0,2020-05-18 23:00:00,SPM,,,,
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,17,0,0,0,14,0,3,0,2020-05-18 23:00:00,VCT,,,,
San Marino,San Marino,668,16,41,0,508,3,119,13,2020-05-18 23:00:00,SMR,,,,
Sao Tome and Principe,Sao Tome and Principe,169,0,7,0,12,0,150,0,2020-05-18 23:00:00,STP,,,,
Saudi Arabia,Saudi Arabia,57345,2593,320,8,24485,1489,32540,1096,2020-05-18 23:00:00,SAU,,,,
Senegal,Senegal,2480,51,25,0,1067,131,1388,-80,2020-05-18 23:00:00,SEN,,,,
Serbia,Serbia,10610,114,230,2,8415,140,1965,-28,2020-05-18 23:00:00,SRB,,,,
Seychelles,Seychelles,11,0,0,0,10,0,1,0,2020-05-18 23:00:00,SYC,,,,
Sierra Leone,Sierra Leone,505,43,32,3,100,0,373,40,2020-05-18 23:00:00,SLE,,,,
Singapore,Singapore,28038,682,22,0,15711,621,12305,61,2020-05-18 23:00:00,SGP,,,,
Sint Maarten,Sint Maarten,78,0,15,0,56,1,7,-1,2020-05-18 23:00:00,SXM,,,,
Slovakia,Slovakia,1494,1,28,0,1299,12,167,-11,2020-05-18 23:00:00,SVK,,,,
Slovenia,Slovenia,1466,0,104,1,1297,2,65,-3,2020-05-18 23:00:00,SVN,,,,
Somalia,Somalia,1455,34,57,1,578,30,820,3,2020-05-18 23:00:00,SOM,,,,
South Africa,South Africa,15515,1160,264,3,5755,380,9496,777,2020-05-18 23:00:00,ZAF,,,,
South Sudan,South Sudan,282,51,4,3,33,-3,245,51,2020-05-18 23:00:00,SSD,,,,
Spain,Spain,231350,652,27650,87,181798,1292,21902,-727,2020-05-18 23:00:00,ESP,,,,
Sri Lanka,Sri Lanka,986,16,9,0,619,14,358,2,2020-05-18 23:00:00,LKA,,,,
Sudan,Sudan,2591,302,105,8,457,65,2029,229,2020-05-18 23:00:00,SDN,,,,
Suriname,Suriname,10,0,1,0,9,0,0,0,2020-05-18 23:00:00,SUR,,,,
Sweden,Sweden,30143,466,3679,5,16753,284,9711,177,2020-05-18 23:00:00,SWE,,,,
Switzerland,Switzerland,30504,15,1602,1,27479,146,1423,-132,2020-05-18 23:00:00,CHE,,,,
Syria,Syria,58,7,3,0,39,1,16,6,2020-05-18 23:00:00,SYR,,,,
Tajikistan,Tajikistan,1322,0,39,0,64,42,1219,-42,2020-05-18 23:00:00,TJK,,,,
Thailand,Thailand,3031,3,56,0,2865,21,110,-18,2020-05-18 23:00:00,THA,,,,
United Kingdom,United Kingdom,243699,3534,34636,170,135712,4458,73351,-1094,2020-05-18 23:00:00,GBR,,,,
Timor-Leste,Timor-Leste,24,0,0,0,22,0,2,0,2020-05-18 23:00:00,TLS,,,,
Togo,Togo,301,3,11,0,103,1,187,2,2020-05-18 23:00:00,TGO,,,,
Trinidad and Tobago,Trinidad and Tobago,116,0,8,0,107,1,1,-1,2020-05-18 23:00:00,TTO,,,,
Tunisia,Tunisia,1037,0,45,0,927,6,65,-6,2020-05-18 23:00:00,TUN,,,,
Turkey,Turkey,149435,1368,4140,44,111392,2022,33903,-698,2020-05-18 23:00:00,TUR,,,,
Turks and Caicos Islands,Turks and Caicos Islands,12,0,1,0,10,0,1,0,2020-05-18 23:00:00,TCA,,,,
Uganda,Uganda,227,0,0,0,81,3,146,-3,2020-05-18 23:00:00,UGA,,,,
Ukraine,Ukraine,18616,325,535,21,10318,358,7763,-54,2020-05-18 23:00:00,UKR,,,,
United Arab Emirates,United Arab Emirates,23358,0,220,0,12372,96,10766,-96,2020-05-18 23:00:00,ARE,,,,
Tanzania,Tanzania,509,0,21,0,392,3,96,-3,2020-05-18 23:00:00,TZA,,,,
Uruguay,Uruguay,734,2,19,0,601,5,114,-3,2020-05-18 23:00:00,URY,,,,
Uzbekistan,Uzbekistan,2762,21,12,1,1976,40,774,-20,2020-05-18 23:00:00,UZB,,,,
Venezuela,Venezuela,541,37,10,0,308,3,223,34,2020-05-18 23:00:00,VEN,,,,
Vietnam,Vietnam,320,2,0,0,269,1,51,1,2020-05-18 23:00:00,VNM,,,,
Yemen,Yemen,132,6,21,2,-12,-2,123,6,2020-05-18 23:00:00,YEM,,,,
Zambia,Zambia,753,74,7,0,103,4,643,70,2020-05-18 23:00:00,ZMB,,,,
Zimbabwe,Zimbabwe,44,0,4,0,27,0,13,0,2020-05-18 23:00:00,ZWE,,,,
Hubei,Mainland China,68135,1,4512,0,63616,0,7,1,2020-05-19 03:00:00,CHN,63616,0,7,1
Guangdong,Mainland China,1590,0,8,0,1579,0,3,0,2020-05-19 03:00:00,CHN,1579,0,3,0
Henan,Mainland China,1276,0,22,0,1254,0,0,0,2020-05-19 03:00:00,CHN,1254,0,0,0
