Name,Region,Confirmed,newConfirmed,Deaths,newDeaths,Est.Recovered,newEst.Recovered,Est.Active,newEst.Active,Last Update,FIPS/ID,Recovered,newRecovered,Active,newActive
Afghanistan,Afghanistan,5339,113,136,6,1745,276,3458,-169,2020-05-14 23:00:00,AFG,,,,
Albania,Albania,880,4,31,0,678,10,171,-6,2020-05-14 23:00:00,ALB,,,,
Algeria,Algeria,6253,186,522,7,2939,180,2792,-1,2020-05-14 23:00:00,DZA,,,,
Andorra,Andorra,761,2,49,1,667,3,45,-2,2020-05-14 23:00:00,AND,,,,
Angola,Angola,45,0,2,0,22,0,21,0,2020-05-14 23:00:00,AGO,,,,
Anguilla,Anguilla,3,0,0,0,2,0,1,0,2020-05-14 23:00:00,AIA,,,,
Antigua and Barbuda,Antigua and Barbuda,25,0,3,0,20,0,2,0,2020-05-14 23:00:00,ATG,,,,
Armenia,Armenia,3836,118,49,1,1811,119,1976,-2,2020-05-14 23:00:00,ARM,,,,
Aruba,Aruba,101,0,3,0,93,0,5,0,2020-05-14 23:00:00,ABW,,,,
Australia,Australia,6975,11,98,1,6519,17,358,-7,2020-05-14 23:00:00,AUS,,,,
Azerbaijan,Azerbaijan,2758,65,35,2,1588,48,1135,15,2020-05-14 23:00:00,AZE,,,,
Bahamas,Bahamas,93,0,11,0,61,0,21,0,2020-05-14 23:00:00,BHS,,,,
Bahrain,Bahrain,6069,289,10,1,2719,142,3340,146,2020-05-14 23:00:00,BHR,,,,
Bangladesh,Bangladesh,18863,1041,283,14,6150,491,12430,536,2020-05-14 23:00:00,BGD,,,,
Barbados,Barbados,85,1,7,0,69,0,9,1,2020-05-14 23:00:00,BRB,,,,
Belarus,Belarus,25840,0,149,0,11059,853,14632,-853,2020-05-14 23:00:00,BLR,,,,
Belize,Belize,18,0,2,0,15,0,1,0,2020-05-14 23:00:00,BLZ,,,,
Benin,Benin,327,0,2,0,59,4,266,-4,2020-05-14 23:00:00,BEN,,,,
Bermuda,Bermuda,121,2,8,0,91,1,22,1,2020-05-14 23:00:00,BMU,,,,
Bhutan,Bhutan,15,4,0,0,6,0,9,4,2020-05-14 23:00:00,BTN,,,,
Bolivia,Bolivia,2964,133,128,6,786,32,2050,95,2020-05-14 23:00:00,BOL,,,,
Bosnia and Herzegovina,Bosnia and Herzegovina,2181,19,119,3,1428,86,634,-70,2020-05-14 23:00:00,BIH,,,,
Botswana,Botswana,24,0,1,0,19,0,4,0,2020-05-14 23:00:00,BWA,,,,
British Virgin Islands,British Virgin Islands,7,0,1,0,4,0,2,0,2020-05-14 23:00:00,VGB,,,,
Brunei,Brunei,141,0,1,0,136,0,4,0,2020-05-14 23:00:00,BRN,,,,
Bulgaria,Bulgaria,2069,46,96,1,1201,44,772,1,2020-05-14 23:00:00,BGR,,,,
Burkina Faso,Burkina Faso,773,7,51,0,552,2,170,5,2020-05-14 23:00:00,BFA,,,,
Burundi,Burundi,27,0,1,0,11,0,15,0,2020-05-14 23:00:00,BDI,,,,
Cabo Verde,Cabo Verde,289,19,2,0,91,0,196,19,2020-05-14 23:00:00,CPV,,,,
Cambodia,Cambodia,122,0,0,0,121,0,1,0,2020-05-14 23:00:00,KHM,,,,
Cameroon,Cameroon,2800,111,136,11,1453,71,1211,29,2020-05-14 23:00:00,CMR,,,,
Cayman Islands,Cayman Islands,85,1,1,0,66,3,18,-2,2020-05-14 23:00:00,CYM,,,,
Central African Republic,Central African Republic,187,8,0,0,42,0,145,8,2020-05-14 23:00:00,CAF,,,,
Chad,Chad,372,15,42,2,4,-1,326,14,2020-05-14 23:00:00,TCD,,,,
Comoros,Comoros,11,0,1,0,-1,0,11,0,2020-05-14 23:00:00,COM,,,,
Republic of the Congo,Republic of the Congo,341,8,11,0,184,16,146,-8,2020-05-14 23:00:00,COG,,,,
Costa Rica,Costa Rica,804,3,7,0,667,9,130,-6,2020-05-14 23:00:00,CRI,,,,
Cote d'Ivoire,Cote d'Ivoire,1912,55,24,3,1079,44,809,8,2020-05-14 23:00:00,CIV,,,,
Croatia,Croatia,2213,6,94,3,1868,20,251,-17,2020-05-14 23:00:00,HRV,,,,
Cuba,Cuba,1810,6,79,1,1233,31,498,-26,2020-05-14 23:00:00,CUB,,,,
Curacao,Curacao,16,0,1,0,14,0,1,0,2020-05-14 23:00:00,CUW,,,,
Cyprus,Cyprus,905,2,17,-6,781,16,107,-8,2020-05-14 23:00:00,CYP,,,,
Czech Republic,Czech Republic,8269,48,290,7,6910,90,1069,-49,2020-05-14 23:00:00,CZE,,,,
Democratic Republic of the Congo,Democratic Republic of the Congo,1242,73,50,0,398,10,794,63,2020-05-14 23:00:00,COD,,,,
Denmark,Denmark,10667,76,533,6,7854,158,2280,-88,2020-05-14 23:00:00,DNK,,,,
Djibouti,Djibouti,1268,0,3,0,963,32,302,-32,2020-05-14 23:00:00,DJI,,,,
Dominica,Dominica,16,0,0,0,15,0,1,0,2020-05-14 23:00:00,DMA,,,,
Dominican Republic,Dominican Republic,11196,296,409,7,5549,239,5238,50,2020-05-14 23:00:00,DOM,,,,
Ecuador,Ecuador,30486,67,2334,7,18871,373,9281,-313,2020-05-14 23:00:00,ECU,,,,
Egypt,Egypt,10829,398,571,15,4303,228,5955,155,2020-05-14 23:00:00,EGY,,,,
El Salvador,El Salvador,1037,39,20,2,309,26,708,11,2020-05-14 23:00:00,SLV,,,,
Equatorial Guinea,Equatorial Guinea,583,61,7,1,256,1,320,59,2020-05-14 23:00:00,GNQ,,,,
Eritrea,Eritrea,39,0,0,0,37,1,2,-1,2020-05-14 23:00:00,ERI,,,,
Estonia,Estonia,1751,5,61,0,1523,10,167,-5,2020-05-14 23:00:00,EST,,,,
eSwatini,eSwatini,187,3,2,0,74,16,111,-13,2020-05-14 23:00:00,SWZ,,,,
Ethiopia,Ethiopia,263,2,5,0,113,4,145,-2,2020-05-14 23:00:00,ETH,,,,
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),13,0,0,0,12,0,1,0,2020-05-14 23:00:00,FLK,,,,
Faroe Islands,Faroe Islands,187,0,0,0,185,0,2,0,2020-05-14 23:00:00,FRO,,,,
Fiji,Fiji,18,0,0,0,17,0,1,0,2020-05-14 23:00:00,FJI,,,,
Finland,Finland,6054,51,284,9,4215,139,1555,-97,2020-05-14 23:00:00,FIN,,,,
France,France,138609,448,27029,81,93429,1823,18151,-1456,2020-05-14 23:00:00,FRA,,,,
French Guiana,French Guiana,153,7,1,0,116,2,36,5,2020-05-14 23:00:00,GUF,,,,
French Polynesia,French Polynesia,60,0,0,0,56,0,4,0,2020-05-14 23:00:00,PYF,,,,
Gabon,Gabon,1004,141,9,0,227,32,768,109,2020-05-14 23:00:00,GAB,,,,
Gambia,Gambia,23,0,1,0,9,1,13,-1,2020-05-14 23:00:00,GMB,,,,
Georgia (country),Georgia,652,10,11,0,478,22,163,-12,2020-05-14 23:00:00,GEO,,,,
Ghana,Ghana,5408,281,24,2,1428,0,3956,279,2020-05-14 23:00:00,GHA,,,,
Gibraltar,Gibraltar,147,0,0,0,135,0,12,0,2020-05-14 23:00:00,GIB,,,,
Greenland,Greenland,11,0,0,0,10,0,1,0,2020-05-14 23:00:00,GRL,,,,
Grenada,Grenada,21,0,0,0,17,1,4,-1,2020-05-14 23:00:00,GRD,,,,
Guadeloupe,Guadeloupe,155,0,13,0,135,2,7,-2,2020-05-14 23:00:00,GLP,,,,
Guatemala,Guatemala,1199,85,27,1,451,23,721,61,2020-05-14 23:00:00,GTM,,,,
Guernsey,Guernsey,252,0,13,0,222,2,17,-2,2020-05-14 23:00:00,GGY,,,,
Guinea,Guinea,2372,74,14,3,1138,93,1220,-22,2020-05-14 23:00:00,GIN,,,,
Guinea-Bissau,Guinea-Bissau,836,16,3,0,65,3,768,13,2020-05-14 23:00:00,GNB,,,,
Guyana,Guyana,113,4,10,0,58,1,45,3,2020-05-14 23:00:00,GUY,,,,
Haiti,Haiti,219,10,18,2,50,-1,151,9,2020-05-14 23:00:00,HTI,,,,
Vatican City,Vatican City,12,0,0,0,9,0,3,0,2020-05-14 23:00:00,VAT,,,,
Honduras,Honduras,2180,80,121,5,544,28,1515,47,2020-05-14 23:00:00,HND,,,,
Hungary,Hungary,3380,39,436,6,2069,45,875,-12,2020-05-14 23:00:00,HUN,,,,
Iceland,Iceland,1802,1,10,0,1748,7,44,-6,2020-05-14 23:00:00,ISL,,,,
Indonesia,Indonesia,16006,568,1043,15,8014,325,6949,228,2020-05-14 23:00:00,IDN,,,,
Iran,Iran,114533,1808,6854,71,83247,1094,24432,643,2020-05-14 23:00:00,IRN,,,,
Iraq,Iraq,3143,111,115,0,1746,67,1282,44,2020-05-14 23:00:00,IRQ,,,,
Ireland,Ireland,23401,159,1497,9,16836,455,5068,-305,2020-05-14 23:00:00,IRL,,,,
Isle of Man,Isle of Man,331,1,23,0,266,4,42,-3,2020-05-14 23:00:00,IMN,,,,
Israel,Israel,16539,0,262,0,14508,69,1769,-69,2020-05-14 23:00:00,ISR,,,,
Jamaica,Jamaica,507,2,9,0,316,19,182,-17,2020-05-14 23:00:00,JAM,,,,
Japan,Japan,16079,55,687,19,12044,249,3348,-213,2020-05-14 23:00:00,JPN,,,,
Jersey,Jersey,295,1,26,1,238,1,31,-1,2020-05-14 23:00:00,JEY,,,,
Jordan,Jordan,586,4,9,0,427,4,150,0,2020-05-14 23:00:00,JOR,,,,
Kazakhstan,Kazakhstan,5571,154,33,1,2867,210,2671,-57,2020-05-14 23:00:00,KAZ,,,,
Kenya,Kenya,737,22,40,4,306,6,391,12,2020-05-14 23:00:00,KEN,,,,
Kosovo,Kosovo,919,0,29,0,680,10,210,-10,2020-05-14 23:00:00,SRB,,,,
Kuwait,Kuwait,11975,947,88,6,3401,242,8486,699,2020-05-14 23:00:00,KWT,,,,
Kyrgyzstan,Kyrgyzstan,1082,38,12,0,663,17,407,21,2020-05-14 23:00:00,KGZ,,,,
Laos,Laos,19,0,0,0,18,0,1,0,2020-05-14 23:00:00,LAO,,,,
Latvia,Latvia,951,1,19,1,784,13,148,-13,2020-05-14 23:00:00,LVA,,,,
