Name,Region,Confirmed,newConfirmed,Deaths,newDeaths,Est.Recovered,newEst.Recovered,Est.Active,newEst.Active,Last Update,FIPS/ID,Recovered,newRecovered,Active,newActive
Afghanistan,Afghanistan,24,0,0,0,3,3,21,-3,2020-03-21 23:00:00,AFG,,,,
Albania,Albania,76,6,2,0,-2,0,76,6,2020-03-21 23:00:00,ALB,,,,
Algeria,Algeria,94,0,15,5,-1,-4,80,-1,2020-03-21 23:00:00,DZA,,,,
Andorra,Andorra,88,13,0,0,0,0,88,13,2020-03-21 23:00:00,AND,,,,
Angola,Angola,2,2,0,0,0,0,2,2,2020-03-21 23:00:00,AGO,,,,
Antigua and Barbuda,Antigua and Barbuda,1,0,0,0,0,0,1,0,2020-03-21 23:00:00,ATG,,,,
Armenia,Armenia,160,24,0,0,0,0,160,24,2020-03-21 23:00:00,ARM,,,,
Aruba,Aruba,5,0,0,0,0,0,5,0,2020-03-21 23:00:00,ABW,,,,
Australia,Australia,1081,208,7,0,53,7,1021,201,2020-03-21 23:00:00,AUS,,,,
Austria,Austria,3024,375,8,2,55,8,2961,365,2020-03-21 23:00:00,AUT,,,,
Azerbaijan,Azerbaijan,53,9,1,0,6,0,46,9,2020-03-21 23:00:00,AZE,,,,
Bahamas,Bahamas,4,0,0,0,0,0,4,0,2020-03-21 23:00:00,BHS,,,,
Bahrain,Bahrain,306,21,1,0,44,6,261,15,2020-03-21 23:00:00,BHR,,,,
Bangladesh,Bangladesh,24,7,2,1,-2,-1,24,7,2020-03-21 23:00:00,BGD,,,,
Barbados,Barbados,5,0,0,0,0,0,5,0,2020-03-21 23:00:00,BRB,,,,
Belarus,Belarus,76,19,0,0,4,0,72,19,2020-03-21 23:00:00,BLR,,,,
Belgium,Belgium,2815,558,67,30,70,19,2678,509,2020-03-21 23:00:00,BEL,,,,
Benin,Benin,2,0,0,0,0,0,2,0,2020-03-21 23:00:00,BEN,,,,
Bermuda,Bermuda,2,0,0,0,0,0,2,0,2020-03-21 23:00:00,BMU,,,,
Bhutan,Bhutan,2,0,0,0,0,0,2,0,2020-03-21 23:00:00,BTN,,,,
Bolivia,Bolivia,19,3,0,0,0,0,19,3,2020-03-21 23:00:00,BOL,,,,
Bosnia and Herzegovina,Bosnia and Herzegovina,92,48,1,1,0,-1,91,48,2020-03-21 23:00:00,BIH,,,,
Brunei,Brunei,83,5,0,0,0,0,83,5,2020-03-21 23:00:00,BRN,,,,
Bulgaria,Bulgaria,163,36,3,0,-3,0,163,36,2020-03-21 23:00:00,BGR,,,,
Burkina Faso,Burkina Faso,72,32,3,2,-3,-2,72,32,2020-03-21 23:00:00,BFA,,,,
Cabo Verde,Cabo Verde,3,2,0,0,0,0,3,2,2020-03-21 23:00:00,CPV,,,,
Cambodia,Cambodia,53,2,0,0,1,0,52,2,2020-03-21 23:00:00,KHM,,,,
Cameroon,Cameroon,27,5,0,0,1,0,26,5,2020-03-21 23:00:00,CMR,,,,
Cayman Islands,Cayman Islands,3,0,1,0,-1,0,3,0,2020-03-21 23:00:00,CYM,,,,
Central African Republic,Central African Republic,3,2,0,0,0,0,3,2,2020-03-21 23:00:00,CAF,,,,
Chad,Chad,1,0,0,0,0,0,1,0,2020-03-21 23:00:00,TCD,,,,
Republic of the Congo,Republic of the Congo,4,1,0,0,0,0,4,1,2020-03-21 23:00:00,COG,,,,
Costa Rica,Costa Rica,113,0,2,0,-2,0,113,0,2020-03-21 23:00:00,CRI,,,,
Cote d'Ivoire,Cote d'Ivoire,9,0,0,0,0,0,9,0,2020-03-21 23:00:00,CIV,,,,
Croatia,Croatia,206,80,0,0,8,0,198,80,2020-03-21 23:00:00,HRV,,,,
Cuba,Cuba,16,0,1,0,-1,0,16,0,2020-03-21 23:00:00,CUB,,,,
Curacao,Curacao,3,0,1,1,-1,-1,3,0,2020-03-21 23:00:00,CUW,,,,
Cyprus,Cyprus,84,17,0,0,0,0,84,17,2020-03-21 23:00:00,CYP,,,,
Czech Republic,Czech Republic,995,91,0,0,21,12,974,79,2020-03-21 23:00:00,CZE,,,,
Democratic Republic of the Congo,Democratic Republic of the Congo,23,9,1,1,-1,-1,23,9,2020-03-21 23:00:00,COD,,,,
Denmark,Denmark,1326,71,13,4,12,3,1301,64,2020-03-21 23:00:00,DNK,,,,
Djibouti,Djibouti,1,0,0,0,0,0,1,0,2020-03-21 23:00:00,DJI,,,,
Dominican Republic,Dominican Republic,72,0,2,0,-1,0,71,0,2020-03-21 23:00:00,DOM,,,,
Ecuador,Ecuador,506,139,7,2,4,-1,495,138,2020-03-21 23:00:00,ECU,,,,
Egypt,Egypt,285,29,8,1,31,35,246,-7,2020-03-21 23:00:00,EGY,,,,
El Salvador,El Salvador,1,0,0,0,0,0,1,0,2020-03-21 23:00:00,SLV,,,,
Equatorial Guinea,Equatorial Guinea,6,2,0,0,0,0,6,2,2020-03-21 23:00:00,GNQ,,,,
Eritrea,Eritrea,1,1,0,0,0,0,1,1,2020-03-21 23:00:00,ERI,,,,
Estonia,Estonia,306,23,0,0,8,0,298,23,2020-03-21 23:00:00,EST,,,,
eSwatini,eSwatini,1,0,0,0,0,0,1,0,2020-03-21 23:00:00,SWZ,,,,
Ethiopia,Ethiopia,9,0,0,0,0,0,9,0,2020-03-21 23:00:00,ETH,,,,
Faroe Islands,Faroe Islands,92,12,0,0,0,0,92,12,2020-03-21 23:00:00,FRO,,,,
Fiji,Fiji,2,1,0,0,0,0,2,1,2020-03-21 23:00:00,FJI,,,,
Finland,Finland,521,71,1,1,14,-1,506,71,2020-03-21 23:00:00,FIN,,,,
France,France,14296,1821,562,112,12,-36,13722,1745,2020-03-21 23:00:00,FRA,,,,
French Guiana,French Guiana,15,0,0,0,4,4,11,-4,2020-03-21 23:00:00,GUF,,,,
French Polynesia,French Polynesia,15,4,0,0,0,0,15,4,2020-03-21 23:00:00,PYF,,,,
Gabon,Gabon,3,0,1,0,-1,0,3,0,2020-03-21 23:00:00,GAB,,,,
Gambia,Gambia,1,0,0,0,0,0,1,0,2020-03-21 23:00:00,GMB,,,,
Georgia (country),Georgia,49,6,0,0,9,2,40,4,2020-03-21 23:00:00,GEO,,,,
Ghana,Ghana,19,3,0,0,0,0,19,3,2020-03-21 23:00:00,GHA,,,,
Gibraltar,Gibraltar,10,0,0,0,0,0,10,0,2020-03-21 23:00:00,GIB,,,,
Greenland,Greenland,2,0,0,0,0,0,2,0,2020-03-21 23:00:00,GRL,,,,
Guadeloupe,Guadeloupe,51,0,0,0,0,0,51,0,2020-03-21 23:00:00,GLP,,,,
Guatemala,Guatemala,12,0,1,0,-1,0,12,0,2020-03-21 23:00:00,GTM,,,,
