Name,Region,Confirmed,newConfirmed,Deaths,newDeaths,Est.Recovered,newEst.Recovered,Est.Active,newEst.Active,Last Update,FIPS/ID,Recovered,newRecovered,Active,newActive
Afghanistan,Afghanistan,7,0,0,0,0,0,7,0,2020-03-13 23:00:00,AFG,,,,
Albania,Albania,33,10,1,1,-1,-1,33,10,2020-03-13 23:00:00,ALB,,,,
Algeria,Algeria,25,0,1,0,0,0,24,0,2020-03-13 23:00:00,DZA,,,,
Andorra,Andorra,2,1,0,0,0,0,2,1,2020-03-13 23:00:00,AND,,,,
Antigua and Barbuda,Antigua and Barbuda,1,1,0,0,0,0,1,1,2020-03-13 23:00:00,ATG,,,,
Argentina,Argentina,31,12,1,0,-1,0,31,12,2020-03-13 23:00:00,ARG,,,,
Armenia,Armenia,8,7,0,0,0,0,8,7,2020-03-13 23:00:00,ARM,,,,
Australia,Australia,189,49,3,0,18,0,168,49,2020-03-13 23:00:00,AUS,,,,
Austria,Austria,504,143,1,0,3,1,500,142,2020-03-13 23:00:00,AUT,,,,
Azerbaijan,Azerbaijan,11,0,0,0,0,0,11,0,2020-03-13 23:00:00,AZE,,,,
Bahrain,Bahrain,195,0,0,0,30,4,165,-4,2020-03-13 23:00:00,BHR,,,,
Bangladesh,Bangladesh,3,0,0,0,0,0,3,0,2020-03-13 23:00:00,BGD,,,,
Belarus,Belarus,21,9,0,0,0,0,21,9,2020-03-13 23:00:00,BLR,,,,
Belgium,Belgium,599,285,0,0,0,0,599,285,2020-03-13 23:00:00,BEL,,,,
Bhutan,Bhutan,1,0,0,0,0,0,1,0,2020-03-13 23:00:00,BTN,,,,
Bolivia,Bolivia,3,1,0,0,0,0,3,1,2020-03-13 23:00:00,BOL,,,,
Bosnia and Herzegovina,Bosnia and Herzegovina,11,7,0,0,0,0,11,7,2020-03-13 23:00:00,BIH,,,,
Brazil,Brazil,98,46,0,0,0,0,98,46,2020-03-13 23:00:00,BRA,,,,
Brunei,Brunei,12,0,0,0,0,0,12,0,2020-03-13 23:00:00,BRN,,,,
Bulgaria,Bulgaria,7,0,1,0,-1,0,7,0,2020-03-13 23:00:00,BGR,,,,
Burkina Faso,Burkina Faso,2,0,0,0,0,0,2,0,2020-03-13 23:00:00,BFA,,,,
Cambodia,Cambodia,5,0,0,0,1,0,4,0,2020-03-13 23:00:00,KHM,,,,
Cameroon,Cameroon,2,0,0,0,0,0,2,0,2020-03-13 23:00:00,CMR,,,,
Cayman Islands,Cayman Islands,1,1,0,0,0,0,1,1,2020-03-13 23:00:00,CYM,,,,
Colombia,Colombia,16,7,0,0,0,0,16,7,2020-03-13 23:00:00,COL,,,,
Costa Rica,Costa Rica,23,10,0,0,0,0,23,10,2020-03-13 23:00:00,CRI,,,,
Cote d'Ivoire,Cote d'Ivoire,1,0,0,0,0,0,1,0,2020-03-13 23:00:00,CIV,,,,
Croatia,Croatia,31,11,0,0,4,2,27,9,2020-03-13 23:00:00,HRV,,,,
Cuba,Cuba,4,4,0,0,0,0,4,4,2020-03-13 23:00:00,CUB,,,,
Curacao,Curacao,1,1,0,0,0,0,1,1,2020-03-13 23:00:00,CUW,,,,
Cyprus,Cyprus,14,8,0,0,0,0,14,8,2020-03-13 23:00:00,CYP,,,,
Czech Republic,Czech Republic,116,0,0,0,0,0,116,0,2020-03-13 23:00:00,CZE,,,,
Democratic Republic of the Congo,Democratic Republic of the Congo,1,0,0,0,0,0,1,0,2020-03-13 23:00:00,COD,,,,
Denmark,Denmark,801,127,0,0,1,1,800,126,2020-03-13 23:00:00,DNK,,,,
Dominican Republic,Dominican Republic,5,0,0,0,0,0,5,0,2020-03-13 23:00:00,DOM,,,,
Ecuador,Ecuador,23,6,0,0,0,0,23,6,2020-03-13 23:00:00,ECU,,,,
Egypt,Egypt,67,0,1,0,0,0,66,0,2020-03-13 23:00:00,EGY,,,,
Estonia,Estonia,79,66,0,0,0,0,79,66,2020-03-13 23:00:00,EST,,,,
Faroe Islands,Faroe Islands,3,1,0,0,0,0,3,1,2020-03-13 23:00:00,FRO,,,,
Finland,Finland,155,0,0,0,1,0,154,0,2020-03-13 23:00:00,FIN,,,,
France,France,3640,1359,79,31,-30,1,3591,1327,2020-03-13 23:00:00,FRA,,,,
French Guiana,French Guiana,6,1,0,0,0,0,6,1,2020-03-13 23:00:00,GUF,,,,
French Polynesia,French Polynesia,1,0,0,0,0,0,1,0,2020-03-13 23:00:00,PYF,,,,
Georgia (country),Georgia,25,0,0,0,1,1,24,-1,2020-03-13 23:00:00,GEO,,,,
Gibraltar,Gibraltar,1,0,0,0,0,0,1,0,2020-03-13 23:00:00,GIB,,,,
Greece,Greece,99,0,1,0,1,0,97,0,2020-03-13 23:00:00,GRC,,,,
Guernsey,Guernsey,1,0,0,0,0,0,1,0,2020-03-13 23:00:00,GGY,,,,
Guyana,Guyana,1,1,1,1,-1,-1,1,1,2020-03-13 23:00:00,GUY,,,,
Vatican City,Vatican City,1,0,0,0,0,0,1,0,2020-03-13 23:00:00,VAT,,,,
Honduras,Honduras,2,0,0,0,0,0,2,0,2020-03-13 23:00:00,HND,,,,
Hungary,Hungary,19,6,0,0,0,0,19,6,2020-03-13 23:00:00,HUN,,,,
Iceland,Iceland,117,56,0,0,0,0,117,56,2020-03-13 23:00:00,ISL,,,,
India,India,81,7,1,1,1,-1,79,7,2020-03-13 23:00:00,IND,,,,
Indonesia,Indonesia,69,35,4,3,-4,-3,69,35,2020-03-13 23:00:00,IDN,,,,
Iran,Iran,11364,1289,514,85,-199,31,11049,1173,2020-03-13 23:00:00,IRN,,,,
Iraq,Iraq,70,0,7,0,0,2,63,-2,2020-03-13 23:00:00,IRQ,,,,
Ireland,Ireland,91,21,1,0,-1,0,91,21,2020-03-13 23:00:00,IRL,,,,
Israel,Israel,126,27,0,0,4,2,122,25,2020-03-13 23:00:00,ISR,,,,
Italy,Italy,17660,2547,1268,252,-548,-60,16940,2355,2020-03-13 23:00:00,ITA,,,,
