region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.78,124,113,145,81.21,86.02,124 [113 - 145],82.78% [81.21% - 86.02%],235,102,508,03-09-2021
2,AL- DOTHAN,81.58,8,6,10,80.0,81.88,8 [6 - 10],81.58% [80.0% - 81.88%],21,0,25,03-09-2021
5,AL- HUNTSVILLE,82.77,28,25,34,81.12,86.54,28 [25 - 34],82.77% [81.12% - 86.54%],52,21,123,03-09-2021
6,AL- MOBILE,83.12,49,44,53,81.26,85.22,49 [44 - 53],83.12% [81.26% - 85.22%],89,36,149,03-09-2021
7,AL- MONTGOMERY,81.81,12,10,13,80.06,82.85,12 [10 - 13],81.81% [80.06% - 82.85%],28,1,44,03-09-2021
9,AL- TUSCALOOSA,83.01,20,18,23,81.2,86.21,20 [18 - 23],83.01% [81.2% - 86.21%],30,12,62,03-09-2021
11,AZ- MESA,82.42,22,19,26,81.16,84.6,22 [19 - 26],82.42% [81.16% - 84.6%],48,23,91,03-09-2021
12,AZ- PHOENIX,81.61,54,48,65,80.62,83.1,54 [48 - 65],81.61% [80.62% - 83.1%],122,47,235,03-09-2021
14,AZ- SUN CITY,80.86,0,0,1,80.37,81.48,0 [0 - 1],80.86% [80.37% - 81.48%],7,3,12,03-09-2021
15,AZ- TUCSON,81.78,21,20,26,80.87,83.41,21 [20 - 26],81.78% [80.87% - 83.41%],45,22,86,03-09-2021
16,AR- FORT SMITH,81.01,7,6,9,80.0,81.87,7 [6 - 9],81.01% [80.0% - 81.87%],13,0,24,03-09-2021
18,AR- JONESBORO,81.11,7,6,8,80.0,83.43,7 [6 - 8],81.11% [80.0% - 83.43%],10,0,31,03-09-2021
19,AR- LITTLE ROCK,82.69,77,71,101,81.02,88.0,77 [71 - 101],82.69% [81.02% - 88.0%],155,59,462,03-09-2021
21,AR- SPRINGDALE,85.58,35,32,40,81.89,91.26,35 [32 - 40],85.58% [81.89% - 91.26%],59,20,119,03-09-2021
22,AR- TEXARKANA,85.0,28,24,32,80.0,89.49,28 [24 - 32],85.0% [80.0% - 89.49%],49,0,93,03-09-2021
23,CA- ORANGE CO.,80.42,14,13,16,80.17,80.72,14 [13 - 16],80.42% [80.17% - 80.72%],32,13,55,03-09-2021
25,CA- BAKERSFIELD,80.44,7,6,8,80.19,81.0,7 [6 - 8],80.44% [80.19% - 81.0%],16,7,36,03-09-2021
31,CA- CHICO,80.0,0,0,1,80.0,81.41,0 [0 - 1],80.0% [80.0% - 81.41%],0,0,9,03-09-2021
33,CA- CONTRA COSTA CO.,81.4,14,13,16,80.75,82.55,14 [13 - 16],81.4% [80.75% - 82.55%],28,15,51,03-09-2021
43,CA- FRESNO,81.1,7,6,9,80.44,81.75,7 [6 - 9],81.1% [80.44% - 81.75%],25,10,40,03-09-2021
56,CA- LOS ANGELES,80.41,35,31,42,80.17,80.73,35 [31 - 42],80.41% [80.17% - 80.73%],101,41,182,03-09-2021
58,CA- MODESTO,81.69,14,12,17,80.58,83.26,14 [12 - 17],81.69% [80.58% - 83.26%],29,10,56,03-09-2021
62,CA- NAPA,81.72,7,6,7,80.0,83.26,7 [6 - 7],81.72% [80.0% - 83.26%],10,0,19,03-09-2021
65,CA- ALAMEDA CO.,80.33,7,6,8,80.03,80.62,7 [6 - 8],80.33% [80.03% - 80.62%],11,1,21,03-09-2021
69,CA- PALM SPR/RANCHO MIR.,80.09,0,0,0,80.0,80.19,0 [0 - 0],80.09% [80.0% - 80.19%],1,0,2,03-09-2021
73,CA- REDDING,84.53,28,26,31,82.87,87.67,28 [26 - 31],84.53% [82.87% - 87.67%],49,31,83,03-09-2021
77,CA- SACRAMENTO,81.3,35,31,40,80.38,82.45,35 [31 - 40],81.3% [80.38% - 82.45%],62,18,117,03-09-2021
78,CA- SALINAS,80.0,0,0,1,80.0,81.13,0 [0 - 1],80.0% [80.0% - 81.13%],0,0,9,03-09-2021
79,CA- SAN BERNARDINO,80.31,7,6,8,80.12,80.57,7 [6 - 8],80.31% [80.12% - 80.57%],18,7,33,03-09-2021
80,CA- SAN DIEGO,80.85,28,25,32,80.34,81.48,28 [25 - 32],80.85% [80.34% - 81.48%],60,24,104,03-09-2021
81,CA- SAN FRANCISCO,80.51,14,12,15,80.18,80.87,14 [12 - 15],80.51% [80.18% - 80.87%],26,9,44,03-09-2021
82,CA- SAN JOSE,81.65,21,19,24,80.76,82.68,21 [19 - 24],81.65% [80.76% - 82.68%],50,23,81,03-09-2021
83,CA- SAN LUIS OBISPO,81.97,7,6,7,80.0,81.97,7 [6 - 7],81.97% [80.0% - 81.97%],9,0,9,03-09-2021
85,CA- SAN MATEO CO.,80.85,14,13,15,80.41,81.52,14 [13 - 15],80.85% [80.41% - 81.52%],23,11,41,03-09-2021
86,CA- SANTA BARBARA,81.04,7,6,8,80.21,82.07,7 [6 - 8],81.04% [80.21% - 82.07%],10,2,20,03-09-2021
87,CA- SANTA CRUZ,80.0,0,0,1,80.0,82.79,0 [0 - 1],80.0% [80.0% - 82.79%],0,0,10,03-09-2021
