region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,81.68,70,64,86,80.67,84.03,70 [64 - 86],81.68% [80.67% - 84.03%],142,57,340,02-16-2021
2,AL- DOTHAN,80.98,7,6,9,80.08,82.18,7 [6 - 9],80.98% [80.08% - 82.18%],13,1,29,02-16-2021
5,AL- HUNTSVILLE,83.3,35,32,40,81.38,86.49,35 [32 - 40],83.3% [81.38% - 86.49%],62,26,122,02-16-2021
6,AL- MOBILE,82.52,37,33,43,80.91,85.18,37 [33 - 43],82.52% [80.91% - 85.18%],72,26,148,02-16-2021
7,AL- MONTGOMERY,83.62,18,15,23,81.03,85.5,18 [15 - 23],83.62% [81.03% - 85.5%],56,16,85,02-16-2021
9,AL- TUSCALOOSA,82.4,14,13,17,81.2,86.01,14 [13 - 17],82.4% [81.2% - 86.01%],24,12,60,02-16-2021
11,AZ- MESA,83.54,31,28,37,81.46,86.72,31 [28 - 37],83.54% [81.46% - 86.72%],70,29,133,02-16-2021
12,AZ- PHOENIX,82.09,66,59,79,80.75,83.95,66 [59 - 79],82.09% [80.75% - 83.95%],158,57,299,02-16-2021
14,AZ- SUN CITY,81.6,7,6,8,80.62,82.84,7 [6 - 8],81.6% [80.62% - 82.84%],13,5,23,02-16-2021
15,AZ- TUCSON,81.31,14,13,17,80.4,82.77,14 [13 - 17],81.31% [80.4% - 82.77%],33,10,70,02-16-2021
16,AR- FORT SMITH,83.51,21,18,23,80.0,84.84,21 [18 - 23],83.51% [80.0% - 84.84%],45,0,62,02-16-2021
18,AR- JONESBORO,80.0,0,0,1,80.0,81.11,0 [0 - 1],80.0% [80.0% - 81.11%],0,0,10,02-16-2021
19,AR- LITTLE ROCK,81.91,49,44,58,80.55,83.34,49 [44 - 58],81.91% [80.55% - 83.34%],110,32,193,02-16-2021
21,AR- SPRINGDALE,82.93,14,13,17,81.61,85.58,14 [13 - 17],82.93% [81.61% - 85.58%],31,17,59,02-16-2021
22,AR- TEXARKANA,86.63,36,32,43,82.76,92.96,36 [32 - 43],86.63% [82.76% - 92.96%],65,27,127,02-16-2021
23,CA- ORANGE CO.,81.62,56,51,62,80.77,82.48,56 [51 - 62],81.62% [80.77% - 82.48%],124,59,190,02-16-2021
25,CA- BAKERSFIELD,82.65,42,38,46,81.24,84.07,42 [38 - 46],82.65% [81.24% - 84.07%],96,45,147,02-16-2021
31,CA- CHICO,81.25,7,6,8,80.0,82.81,7 [6 - 8],81.25% [80.0% - 82.81%],8,0,18,02-16-2021
33,CA- CONTRA COSTA CO.,81.8,21,19,22,80.7,82.75,21 [19 - 22],81.8% [80.7% - 82.75%],36,14,55,02-16-2021
43,CA- FRESNO,81.1,7,6,9,80.31,81.97,7 [6 - 9],81.1% [80.31% - 81.97%],25,7,45,02-16-2021
56,CA- LOS ANGELES,80.62,57,51,67,80.23,81.16,57 [51 - 67],80.62% [80.23% - 81.16%],155,56,287,02-16-2021
58,CA- MODESTO,83.55,28,25,32,81.4,85.58,28 [25 - 32],83.55% [81.4% - 85.58%],61,24,96,02-16-2021
62,CA- NAPA,82.75,7,6,9,80.0,85.5,7 [6 - 9],82.75% [80.0% - 85.5%],16,0,32,02-16-2021
65,CA- ALAMEDA CO.,81.18,21,19,23,80.5,81.98,21 [19 - 23],81.18% [80.5% - 81.98%],40,17,67,02-16-2021
69,CA- PALM SPR/RANCHO MIR.,80.38,0,0,1,80.09,80.76,0 [0 - 1],80.38% [80.09% - 80.76%],4,1,8,02-16-2021
73,CA- REDDING,83.05,21,19,24,81.02,86.01,21 [19 - 24],83.05% [81.02% - 86.01%],33,11,65,02-16-2021
77,CA- SACRAMENTO,81.9,49,44,55,80.73,83.43,49 [44 - 55],81.9% [80.73% - 83.43%],91,35,164,02-16-2021
78,CA- SALINAS,82.4,7,7,8,81.13,83.66,7 [7 - 8],82.4% [81.13% - 83.66%],19,9,29,02-16-2021
79,CA- SAN BERNARDINO,80.71,14,13,17,80.28,81.26,14 [13 - 17],80.71% [80.28% - 81.26%],41,16,73,02-16-2021
80,CA- SAN DIEGO,81.66,51,46,57,80.71,82.69,51 [46 - 57],81.66% [80.71% - 82.69%],117,50,189,02-16-2021
81,CA- SAN FRANCISCO,81.14,28,25,31,80.59,81.75,28 [25 - 31],81.14% [80.59% - 81.75%],58,30,89,02-16-2021
82,CA- SAN JOSE,81.29,21,19,23,80.53,82.25,21 [19 - 23],81.29% [80.53% - 82.25%],39,16,68,02-16-2021
83,CA- SAN LUIS OBISPO,81.75,1,0,2,80.0,81.75,1 [0 - 2],81.75% [80.0% - 81.75%],8,0,8,02-16-2021
85,CA- SAN MATEO CO.,80.7,7,7,8,80.33,81.34,7 [7 - 8],80.7% [80.33% - 81.34%],19,9,36,02-16-2021
86,CA- SANTA BARBARA,81.76,7,7,9,80.83,83.42,7 [7 - 9],81.76% [80.83% - 83.42%],17,8,33,02-16-2021
87,CA- SANTA CRUZ,82.51,7,6,7,80.0,82.51,7 [6 - 7],82.51% [80.0% - 82.51%],9,0,9,02-16-2021
89,CA- SANTA ROSA,80.43,7,6,7,80.0,80.48,7 [6 - 7],80.43% [80.0% - 80.48%],8,0,9,02-16-2021
91,CA- STOCKTON,81.22,7,6,8,80.56,82.45,7 [6 - 8],81.22% [80.56% - 82.45%],13,6,26,02-16-2021
96,CA- VENTURA,81.91,14,13,16,80.76,83.31,14 [13 - 16],81.91% [80.76% - 83.31%],30,12,52,02-16-2021
101,CO- BOULDER,97.05,48,45,55,88.84,110.95,48 [45 - 55],97.05% [88.84% - 110.95%],81,42,147,02-16-2021
102,CO- COLORADO SPRINGS,95.94,94,85,111,86.76,113.82,94 [85 - 111],95.94% [86.76% - 113.82%],165,70,350,02-16-2021
103,CO- DENVER,86.87,181,165,205,83.01,92.46,181 [165 - 205],86.87% [83.01% - 92.46%],328,144,595,02-16-2021
104,CO- FORT COLLINS,84.23,14,13,16,81.72,87.04,14 [13 - 16],84.23% [81.72% - 87.04%],27,11,45,02-16-2021
105,CO- GRAND JUNCTION,86.94,28,26,34,82.65,94.27,28 [26 - 34],86.94% [82.65% - 94.27%],55,21,113,02-16-2021
106,CO- GREELEY,83.47,14,13,17,81.67,85.79,14 [13 - 17],83.47% [81.67% - 85.79%],27,13,45,02-16-2021
107,CO- PUEBLO,121.23,179,161,220,93.66,191.9,179 [161 - 220],121.23% [93.66% - 191.9%],329,109,893,02-16-2021
109,CT- BRIDGEPORT,83.01,21,19,24,81.36,84.96,21 [19 - 24],83.01% [81.36% - 84.96%],51,23,84,02-16-2021
110,CT- HARTFORD,82.83,44,39,50,81.23,84.61,44 [39 - 50],82.83% [81.23% - 84.61%],92,40,150,02-16-2021
111,CT- NEW HAVEN,82.96,56,51,62,81.43,84.83,56 [51 - 62],82.96% [81.43% - 84.83%],114,55,186,02-16-2021
112,DE- WILMINGTON,84.46,35,32,40,82.47,87.73,35 [32 - 40],84.46% [82.47% - 87.73%],83,46,144,02-16-2021
113,DC- WASHINGTON,83.73,91,83,101,81.86,85.72,91 [83 - 101],83.73% [81.86% - 85.72%],205,102,314,02-16-2021
115,FL- BRADENTON,91.14,45,41,49,85.36,99.18,45 [41 - 49],91.14% [85.36% - 99.18%],79,38,136,02-16-2021
116,FL- CLEARWATER,84.09,35,32,40,81.77,87.21,35 [32 - 40],84.09% [81.77% - 87.21%],67,29,118,02-16-2021
