region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,80.9,84,75,101,80.3,81.98,84 [75 - 101],80.9% [80.3% - 81.98%],76,25,167,02-16-2021
2,AL- DOTHAN,80.45,7,6,8,80.0,81.05,7 [6 - 8],80.45% [80.0% - 81.05%],6,0,14,02-16-2021
5,AL- HUNTSVILLE,81.01,21,20,24,80.64,81.97,21 [20 - 24],81.01% [80.64% - 81.97%],19,12,37,02-16-2021
6,AL- MOBILE,80.98,28,25,34,80.42,82.24,28 [25 - 34],80.98% [80.42% - 82.24%],28,12,64,02-16-2021
7,AL- MONTGOMERY,80.78,14,12,19,80.52,82.52,14 [12 - 19],80.78% [80.52% - 82.52%],12,8,39,02-16-2021
9,AL- TUSCALOOSA,81.1,14,13,17,80.6,83.11,14 [13 - 17],81.1% [80.6% - 83.11%],11,6,31,02-16-2021
11,AZ- MESA,81.16,20,18,23,80.51,81.87,20 [18 - 23],81.16% [80.51% - 81.87%],23,10,37,02-16-2021
12,AZ- PHOENIX,80.66,45,40,51,80.25,81.12,45 [40 - 51],80.66% [80.25% - 81.12%],50,19,85,02-16-2021
14,AZ- SUN CITY,80.49,5,4,6,80.25,80.86,5 [4 - 6],80.49% [80.25% - 80.86%],4,2,7,02-16-2021
15,AZ- TUCSON,80.36,7,6,9,80.16,80.75,7 [6 - 9],80.36% [80.16% - 80.75%],9,4,19,02-16-2021
16,AR- FORT SMITH,80.94,12,10,15,80.0,81.64,12 [10 - 15],80.94% [80.0% - 81.64%],12,0,21,02-16-2021
18,AR- JONESBORO,80.0,0,0,1,80.0,80.44,0 [0 - 1],80.0% [80.0% - 80.44%],0,0,4,02-16-2021
19,AR- LITTLE ROCK,80.69,34,30,43,80.24,81.46,34 [30 - 43],80.69% [80.24% - 81.46%],40,14,84,02-16-2021
21,AR- SPRINGDALE,80.85,7,7,9,80.57,82.08,7 [7 - 9],80.85% [80.57% - 82.08%],9,6,22,02-16-2021
22,AR- TEXARKANA,82.65,28,25,34,81.33,85.92,28 [25 - 34],82.65% [81.33% - 85.92%],26,13,58,02-16-2021
23,CA- ORANGE CO.,80.54,39,36,44,80.3,80.97,39 [36 - 44],80.54% [80.3% - 80.97%],41,23,74,02-16-2021
25,CA- BAKERSFIELD,81.16,42,38,47,80.58,81.91,42 [38 - 47],81.16% [80.58% - 81.91%],42,21,69,02-16-2021
31,CA- CHICO,80.0,0,0,1,80.0,80.62,0 [0 - 1],80.0% [80.0% - 80.62%],0,0,4,02-16-2021
33,CA- CONTRA COSTA CO.,80.55,7,6,9,80.3,80.95,7 [6 - 9],80.55% [80.3% - 80.95%],11,6,19,02-16-2021
43,CA- FRESNO,80.22,7,6,8,80.04,80.48,7 [6 - 8],80.22% [80.04% - 80.48%],5,1,11,02-16-2021
56,CA- LOS ANGELES,80.18,36,32,41,80.08,80.31,36 [32 - 41],80.18% [80.08% - 80.31%],44,19,77,02-16-2021
58,CA- MODESTO,81.22,21,19,24,80.64,82.15,21 [19 - 24],81.22% [80.64% - 82.15%],21,11,37,02-16-2021
62,CA- NAPA,81.2,7,6,8,80.0,81.89,7 [6 - 8],81.2% [80.0% - 81.89%],7,0,11,02-16-2021
65,CA- ALAMEDA CO.,80.36,9,8,11,80.15,80.62,9 [8 - 11],80.36% [80.15% - 80.62%],12,5,21,02-16-2021
69,CA- PALM SPR/RANCHO MIR.,80.09,0,0,0,80.09,80.19,0 [0 - 0],80.09% [80.09% - 80.19%],1,1,2,02-16-2021
73,CA- REDDING,81.48,20,18,22,80.37,82.22,20 [18 - 22],81.48% [80.37% - 82.22%],16,4,24,02-16-2021
77,CA- SACRAMENTO,80.54,23,21,28,80.25,81.07,23 [21 - 28],80.54% [80.25% - 81.07%],26,12,51,02-16-2021
78,CA- SALINAS,80.88,7,7,8,80.5,81.77,7 [7 - 8],80.88% [80.5% - 81.77%],7,4,14,02-16-2021
79,CA- SAN BERNARDINO,80.21,8,7,10,80.1,80.35,8 [7 - 10],80.21% [80.1% - 80.35%],12,6,20,02-16-2021
80,CA- SAN DIEGO,80.54,34,31,39,80.27,80.92,34 [31 - 39],80.54% [80.27% - 80.92%],38,19,65,02-16-2021
81,CA- SAN FRANCISCO,80.43,21,19,25,80.2,80.83,21 [19 - 25],80.43% [80.2% - 80.83%],22,10,42,02-16-2021
82,CA- SAN JOSE,80.33,7,7,8,80.13,80.53,7 [7 - 8],80.33% [80.13% - 80.53%],10,4,16,02-16-2021
83,CA- SAN LUIS OBISPO,80.0,0,0,0,80.0,80.22,0 [0 - 0],80.0% [80.0% - 80.22%],0,0,1,02-16-2021
85,CA- SAN MATEO CO.,80.22,7,6,7,80.15,80.37,7 [6 - 7],80.22% [80.15% - 80.37%],6,4,10,02-16-2021
86,CA- SANTA BARBARA,80.52,7,6,7,80.41,80.93,7 [6 - 7],80.52% [80.41% - 80.93%],5,4,9,02-16-2021
87,CA- SANTA CRUZ,80.0,0,0,1,80.0,81.11,0 [0 - 1],80.0% [80.0% - 81.11%],0,0,4,02-16-2021
89,CA- SANTA ROSA,80.0,0,0,1,80.0,80.21,0 [0 - 1],80.0% [80.0% - 80.21%],0,0,4,02-16-2021
91,CA- STOCKTON,80.28,7,6,7,80.0,80.56,7 [6 - 7],80.28% [80.0% - 80.56%],3,0,6,02-16-2021
96,CA- VENTURA,80.57,7,7,9,80.25,81.02,7 [7 - 9],80.57% [80.25% - 81.02%],9,4,16,02-16-2021
101,CO- BOULDER,87.58,42,39,52,83.79,97.47,42 [39 - 52],87.58% [83.79% - 97.47%],36,18,83,02-16-2021
102,CO- COLORADO SPRINGS,87.83,93,85,117,83.38,100.97,93 [85 - 117],87.83% [83.38% - 100.97%],81,35,217,02-16-2021
103,CO- DENVER,83.2,175,162,212,81.61,87.08,175 [162 - 212],83.2% [81.61% - 87.08%],153,77,338,02-16-2021
104,CO- FORT COLLINS,81.56,14,13,16,80.78,83.29,14 [13 - 16],81.56% [80.78% - 83.29%],10,5,21,02-16-2021
105,CO- GRAND JUNCTION,82.9,24,21,28,80.88,86.06,24 [21 - 28],82.9% [80.88% - 86.06%],23,7,48,02-16-2021
106,CO- GREELEY,81.67,14,13,16,80.64,82.7,14 [13 - 16],81.67% [80.64% - 82.7%],13,5,21,02-16-2021
107,CO- PUEBLO,108.32,259,232,310,88.02,147.67,259 [232 - 310],108.32% [88.02% - 147.67%],226,64,540,02-16-2021
109,CT- BRIDGEPORT,81.12,19,17,22,80.53,82.06,19 [17 - 22],81.12% [80.53% - 82.06%],19,9,35,02-16-2021
110,CT- HARTFORD,80.95,29,26,33,80.43,81.69,29 [26 - 33],80.95% [80.43% - 81.69%],31,14,55,02-16-2021
111,CT- NEW HAVEN,81.12,42,38,49,80.55,82.05,42 [38 - 49],81.12% [80.55% - 82.05%],43,21,79,02-16-2021
112,DE- WILMINGTON,82.31,45,41,53,81.24,84.46,45 [41 - 53],82.31% [81.24% - 84.46%],43,23,83,02-16-2021
113,DC- WASHINGTON,81.73,101,94,114,80.84,83.1,101 [94 - 114],81.73% [80.84% - 83.1%],95,46,170,02-16-2021
115,FL- BRADENTON,85.64,49,45,59,83.1,93.12,49 [45 - 59],85.64% [83.1% - 93.12%],40,22,93,02-16-2021
116,FL- CLEARWATER,81.47,28,25,31,80.67,82.75,28 [25 - 31],81.47% [80.67% - 82.75%],24,11,45,02-16-2021
118,FL- FORT LAUDERDALE,83.64,358,329,418,81.76,87.2,358 [329 - 418],83.64% [81.76% - 87.2%],317,153,626,02-16-2021
119,FL- FORT MYERS,81.39,57,51,71,80.63,83.19,57 [51 - 71],81.39% [80.63% - 83.19%],53,24,122,02-16-2021
120,FL- GAINESVILLE,80.81,16,14,22,80.27,82.5,16 [14 - 22],80.81% [80.27% - 82.5%],15,5,46,02-16-2021
122,FL- HUDSON,82.08,28,26,34,81.28,84.55,28 [26 - 34],82.08% [81.28% - 84.55%],26,16,57,02-16-2021
123,FL- JACKSONVILLE,81.79,90,82,108,80.79,83.56,90 [82 - 108],81.79% [80.79% - 83.56%],88,39,175,02-16-2021
124,FL- LAKELAND,84.59,56,51,65,82.34,89.36,56 [51 - 65],84.59% [82.34% - 89.36%],49,25,100,02-16-2021
127,FL- MIAMI,84.11,484,446,559,81.98,87.83,484 [446 - 559],84.11% [81.98% - 87.83%],443,214,844,02-16-2021
129,FL- OCALA,83.29,49,45,58,81.54,86.58,49 [45 - 58],83.29% [81.54% - 86.58%],45,21,90,02-16-2021
130,FL- ORLANDO,82.37,271,250,322,81.18,85.01,271 [250 - 322],82.37% [81.18% - 85.01%],246,122,519,02-16-2021
131,FL- ORMOND BEACH,81.09,21,19,25,80.54,82.48,21 [19 - 25],81.09% [80.54% - 82.48%],18,9,41,02-16-2021
133,FL- PANAMA CITY,80.3,0,0,2,80.0,81.51,0 [0 - 2],80.3% [80.0% - 81.51%],2,0,10,02-16-2021
134,FL- PENSACOLA,80.68,14,12,18,80.6,81.7,14 [12 - 18],80.68% [80.6% - 81.7%],16,14,40,02-16-2021
137,FL- SARASOTA,81.31,18,16,22,80.62,82.42,18 [16 - 22],81.31% [80.62% - 82.42%],19,9,35,02-16-2021
139,FL- ST PETERSBURG,81.19,21,19,24,80.56,82.32,21 [19 - 24],81.19% [80.56% - 82.32%],19,9,37,02-16-2021
140,FL- TALLAHASSEE,80.52,15,13,21,80.19,81.78,15 [13 - 21],80.52% [80.19% - 81.78%],14,5,48,02-16-2021
141,FL- TAMPA,82.16,105,96,122,81.1,84.41,105 [96 - 122],82.16% [81.1% - 84.41%],92,47,188,02-16-2021
142,GA- ALBANY,80.0,0,0,2,80.0,80.94,0 [0 - 2],80.0% [80.0% - 80.94%],0,0,10,02-16-2021
144,GA- ATLANTA,82.6,316,288,363,81.16,84.83,316 [288 - 363],82.6% [81.16% - 84.83%],311,139,579,02-16-2021
145,GA- AUGUSTA,81.71,43,39,51,80.81,83.46,43 [39 - 51],81.71% [80.81% - 83.46%],42,20,85,02-16-2021
146,GA- COLUMBUS,81.19,19,16,20,80.48,81.75,19 [16 - 20],81.19% [80.48% - 81.75%],15,6,22,02-16-2021
147,GA- MACON,80.22,7,6,11,80.09,81.39,7 [6 - 11],80.22% [80.09% - 81.39%],5,2,31,02-16-2021
148,GA- ROME,82.19,21,19,25,81.5,85.87,21 [19 - 25],82.19% [81.5% - 85.87%],16,11,43,02-16-2021
149,GA- SAVANNAH,83.79,82,75,95,81.85,86.75,82 [75 - 95],83.79% [81.85% - 86.75%],78,38,139,02-16-2021
151,ID- BOISE,80.43,7,6,11,80.14,81.44,7 [6 - 11],80.43% [80.14% - 81.44%],9,3,30,02-16-2021
152,ID- IDAHO FALLS,81.95,7,6,11,80.65,86.51,7 [6 - 11],81.95% [80.65% - 86.51%],9,3,30,02-16-2021
154,IL- AURORA,80.76,0,0,2,80.38,81.9,0 [0 - 2],80.76% [80.38% - 81.9%],4,2,10,02-16-2021
155,IL- BLUE ISLAND,80.32,7,6,8,80.16,80.59,7 [6 - 8],80.32% [80.16% - 80.59%],8,4,15,02-16-2021
156,IL- CHICAGO,80.32,28,26,32,80.15,80.57,28 [26 - 32],80.32% [80.15% - 80.57%],27,13,49,02-16-2021
158,IL- ELGIN,81.2,14,13,16,80.64,82.12,14 [13 - 16],81.2% [80.64% - 82.12%],13,7,23,02-16-2021
161,IL- EVANSTON,80.54,14,13,16,80.25,80.95,14 [13 - 16],80.54% [80.25% - 80.95%],13,6,23,02-16-2021
163,IL- HINSDALE,80.91,14,13,15,80.55,81.82,14 [13 - 15],80.91% [80.55% - 81.82%],10,6,20,02-16-2021
164,IL- JOLIET,81.58,28,26,32,80.9,83.62,28 [26 - 32],81.58% [80.9% - 83.62%],21,12,48,02-16-2021
166,IL- MELROSE PARK,80.65,21,19,24,80.36,81.26,21 [19 - 24],80.65% [80.36% - 81.26%],20,11,39,02-16-2021
170,IL- PEORIA,81.02,17,15,21,80.22,81.99,17 [15 - 21],81.02% [80.22% - 81.99%],19,4,37,02-16-2021
171,IL- ROCKFORD,82.02,35,32,41,81.05,83.98,35 [32 - 41],82.02% [81.05% - 83.98%],31,16,61,02-16-2021
172,IL- SPRINGFIELD,80.94,28,26,36,80.47,82.55,28 [26 - 36],80.94% [80.47% - 82.55%],24,12,65,02-16-2021
173,IL- URBANA,87.12,86,78,100,82.98,94.63,86 [78 - 100],87.12% [82.98% - 94.63%],74,31,152,02-16-2021
175,IL- BLOOMINGTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,02-16-2021
179,IN- EVANSVILLE,80.54,7,6,9,80.0,80.78,7 [6 - 9],80.54% [80.0% - 80.78%],11,0,16,02-16-2021
180,IN- FORT WAYNE,81.81,42,38,50,80.86,83.62,42 [38 - 50],81.81% [80.86% - 83.62%],40,19,80,02-16-2021
181,IN- GARY,80.13,0,0,1,80.07,80.27,0 [0 - 1],80.13% [80.07% - 80.27%],2,1,4,02-16-2021
183,IN- INDIANAPOLIS,80.42,28,24,35,80.06,81.09,28 [24 - 35],80.42% [80.06% - 81.09%],27,4,70,02-16-2021
184,IN- LAFAYETTE,80.13,0,0,1,80.0,80.67,0 [0 - 1],80.13% [80.0% - 80.67%],1,0,5,02-16-2021
