region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,98.09,1528,1443,1673,92.87,107.02,1528 [1443 - 1673],98.09% [92.87% - 107.02%],1528,1087,2282,05-18-2021,projected
2,AL- DOTHAN,82.79,38,37,39,82.64,83.09,38 [37 - 39],82.79% [82.64% - 83.09%],37,35,41,05-18-2021,projected
5,AL- HUNTSVILLE,83.67,67,64,71,83.09,84.57,67 [64 - 71],83.67% [83.09% - 84.57%],69,58,86,05-18-2021,projected
6,AL- MOBILE,82.35,67,63,69,81.68,82.52,67 [63 - 69],82.35% [81.68% - 82.52%],67,48,72,05-18-2021,projected
7,AL- MONTGOMERY,83.3,49,46,54,82.2,85.11,49 [46 - 54],83.3% [82.2% - 85.11%],51,34,79,05-18-2021,projected
9,AL- TUSCALOOSA,81.7,15,14,17,81.6,82.3,15 [14 - 17],81.7% [81.6% - 82.3%],17,16,23,05-18-2021,projected
11,AZ- MESA,86.72,126,122,137,85.66,89.75,126 [122 - 137],86.72% [85.66% - 89.75%],133,112,193,05-18-2021,projected
12,AZ- PHOENIX,83.78,277,269,302,83.16,85.56,277 [269 - 302],83.78% [83.16% - 85.56%],286,239,421,05-18-2021,projected
14,AZ- SUN CITY,82.72,21,20,23,82.35,83.95,21 [20 - 23],82.72% [82.35% - 83.95%],22,19,32,05-18-2021,projected
15,AZ- TUCSON,82.3,51,49,56,81.62,83.17,51 [49 - 56],82.3% [81.62% - 83.17%],58,41,80,05-18-2021,projected
16,AR- FORT SMITH,81.09,10,8,12,80.0,81.09,10 [8 - 12],81.09% [80.0% - 81.09%],14,0,14,05-18-2021,projected
18,AR- JONESBORO,81.55,14,14,14,81.55,81.55,14 [14 - 14],81.55% [81.55% - 81.55%],14,14,14,05-18-2021,projected
