name,Region,Last Update,Confirmed,Deaths,Recovered
Afghanistan,Afghanistan,2020-05-30 23:00:00,14443,248,
Albania,Albania,2020-05-30 23:00:00,1122,33,
Algeria,Algeria,2020-05-30 23:00:00,9134,638,
Andorra,Andorra,2020-05-30 23:00:00,764,51,
Angola,Angola,2020-05-30 23:00:00,81,4,
Anguilla,Anguilla,2020-05-30 23:00:00,3,0,
Antigua and Barbuda,Antigua and Barbuda,2020-05-30 23:00:00,25,3,
Armenia,Armenia,2020-05-30 23:00:00,8927,127,
Aruba,Aruba,2020-05-30 23:00:00,101,3,
Australia,Australia,2020-05-30 23:00:00,7173,103,
Azerbaijan,Azerbaijan,2020-05-30 23:00:00,4989,58,
Bahamas,Bahamas,2020-05-30 23:00:00,101,11,
Bahrain,Bahrain,2020-05-30 23:00:00,10449,15,
Bangladesh,Bangladesh,2020-05-30 23:00:00,44608,610,
Barbados,Barbados,2020-05-30 23:00:00,92,7,
Belarus,Belarus,2020-05-30 23:00:00,40764,224,
Belize,Belize,2020-05-30 23:00:00,18,2,
Benin,Benin,2020-05-30 23:00:00,218,3,
Bermuda,Bermuda,2020-05-30 23:00:00,140,9,
Bhutan,Bhutan,2020-05-30 23:00:00,33,0,
Bolivia,Bolivia,2020-05-30 23:00:00,8387,293,
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-05-30 23:00:00,2484,152,
Botswana,Botswana,2020-05-30 23:00:00,35,1,
British Virgin Islands,British Virgin Islands,2020-05-30 23:00:00,8,1,
Brunei,Brunei,2020-05-30 23:00:00,141,2,
Bulgaria,Bulgaria,2020-05-30 23:00:00,2499,139,
Burkina Faso,Burkina Faso,2020-05-30 23:00:00,847,53,
Burundi,Burundi,2020-05-30 23:00:00,42,1,
Cabo Verde,Cabo Verde,2020-05-30 23:00:00,405,4,
Cambodia,Cambodia,2020-05-30 23:00:00,125,0,
Cameroon,Cameroon,2020-05-30 23:00:00,5436,177,
Cayman Islands,Cayman Islands,2020-05-30 23:00:00,140,1,
Central African Republic,Central African Republic,2020-05-30 23:00:00,874,1,
Chad,Chad,2020-05-30 23:00:00,759,65,
Comoros,Comoros,2020-05-30 23:00:00,43,2,
Republic of the Congo,Republic of the Congo,2020-05-30 23:00:00,587,19,
Costa Rica,Costa Rica,2020-05-30 23:00:00,1000,10,
Cote d'Ivoire,Cote d'Ivoire,2020-05-30 23:00:00,2750,32,
Croatia,Croatia,2020-05-30 23:00:00,2245,103,
Cuba,Cuba,2020-05-30 23:00:00,2005,82,
Curacao,Curacao,2020-05-30 23:00:00,20,1,
Cyprus,Cyprus,2020-05-30 23:00:00,941,17,
Czech Republic,Czech Republic,2020-05-30 23:00:00,9196,319,
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-05-30 23:00:00,2832,68,
Denmark,Denmark,2020-05-30 23:00:00,11593,568,
Djibouti,Djibouti,2020-05-30 23:00:00,2914,20,
Dominica,Dominica,2020-05-30 23:00:00,16,0,
Dominican Republic,Dominican Republic,2020-05-30 23:00:00,16531,488,
Ecuador,Ecuador,2020-05-30 23:00:00,38571,3334,
Egypt,Egypt,2020-05-30 23:00:00,22082,879,
El Salvador,El Salvador,2020-05-30 23:00:00,2278,42,
Equatorial Guinea,Equatorial Guinea,2020-05-30 23:00:00,1043,12,
Eritrea,Eritrea,2020-05-30 23:00:00,39,0,
Estonia,Estonia,2020-05-30 23:00:00,1859,67,
eSwatini,eSwatini,2020-05-30 23:00:00,279,2,
Ethiopia,Ethiopia,2020-05-30 23:00:00,968,8,
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),2020-05-30 23:00:00,13,0,
Faroe Islands,Faroe Islands,2020-05-30 23:00:00,187,0,
Fiji,Fiji,2020-05-30 23:00:00,18,0,
Finland,Finland,2020-05-30 23:00:00,6776,314,
France,France,2020-05-30 23:00:00,146657,28660,
French Guiana,French Guiana,2020-05-30 23:00:00,436,1,
French Polynesia,French Polynesia,2020-05-30 23:00:00,60,0,
Gabon,Gabon,2020-05-30 23:00:00,2613,15,
Gambia,Gambia,2020-05-30 23:00:00,25,1,
Georgia (country),Georgia,2020-05-30 23:00:00,757,12,
Ghana,Ghana,2020-05-30 23:00:00,7616,34,
Gibraltar,Gibraltar,2020-05-30 23:00:00,158,0,
Greenland,Greenland,2020-05-30 23:00:00,13,0,
Grenada,Grenada,2020-05-30 23:00:00,23,0,
Guadeloupe,Guadeloupe,2020-05-30 23:00:00,162,14,
Guatemala,Guatemala,2020-05-30 23:00:00,4348,80,
Guernsey,Guernsey,2020-05-30 23:00:00,252,13,
Guinea,Guinea,2020-05-30 23:00:00,3656,22,
Guinea-Bissau,Guinea-Bissau,2020-05-30 23:00:00,1256,8,
Guyana,Guyana,2020-05-30 23:00:00,150,11,
Haiti,Haiti,2020-05-30 23:00:00,1443,35,
Vatican City,Vatican City,2020-05-30 23:00:00,12,0,
Honduras,Honduras,2020-05-30 23:00:00,4752,196,
Hungary,Hungary,2020-05-30 23:00:00,3841,517,
Iceland,Iceland,2020-05-30 23:00:00,1805,10,
Indonesia,Indonesia,2020-05-30 23:00:00,25773,1573,
Iran,Iran,2020-05-30 23:00:00,146668,7677,
Iraq,Iraq,2020-05-30 23:00:00,5873,185,
Ireland,Ireland,2020-05-30 23:00:00,24876,1645,
Isle of Man,Isle of Man,2020-05-30 23:00:00,336,24,
Israel,Israel,2020-05-30 23:00:00,16809,281,
Jamaica,Jamaica,2020-05-30 23:00:00,569,9,
Japan,Japan,2020-05-30 23:00:00,16804,886,
Jersey,Jersey,2020-05-30 23:00:00,308,29,
Jordan,Jordan,2020-05-30 23:00:00,730,9,
Kazakhstan,Kazakhstan,2020-05-30 23:00:00,10382,37,
Kenya,Kenya,2020-05-30 23:00:00,1745,62,
Kosovo,Kosovo,2020-05-30 23:00:00,1048,30,
Kuwait,Kuwait,2020-05-30 23:00:00,25184,194,
Kyrgyzstan,Kyrgyzstan,2020-05-30 23:00:00,1722,16,
Laos,Laos,2020-05-30 23:00:00,19,0,
Latvia,Latvia,2020-05-30 23:00:00,1064,24,
Lebanon,Lebanon,2020-05-30 23:00:00,1172,26,
Lesotho,Lesotho,2020-05-30 23:00:00,2,0,
Liberia,Liberia,2020-05-30 23:00:00,273,27,
Libya,Libya,2020-05-30 23:00:00,118,5,
Liechtenstein,Liechtenstein,2020-05-30 23:00:00,83,1,
Lithuania,Lithuania,2020-05-30 23:00:00,1662,68,
Luxembourg,Luxembourg,2020-05-30 23:00:00,4012,110,
Madagascar,Madagascar,2020-05-30 23:00:00,698,5,
Malawi,Malawi,2020-05-30 23:00:00,273,4,
Malaysia,Malaysia,2020-05-30 23:00:00,7732,115,
Maldives,Maldives,2020-05-30 23:00:00,1633,5,
Mali,Mali,2020-05-30 23:00:00,1226,73,
Malta,Malta,2020-05-30 23:00:00,616,7,
Martinique,Martinique,2020-05-30 23:00:00,197,14,
Mauritania,Mauritania,2020-05-30 23:00:00,423,20,
Mauritius,Mauritius,2020-05-30 23:00:00,335,10,
Mayotte,Mayotte,2020-05-30 23:00:00,1699,21,
Mexico,Mexico,2020-05-30 23:00:00,81400,9044,
Monaco,Monaco,2020-05-30 23:00:00,98,1,
Mongolia,Mongolia,2020-05-30 23:00:00,179,0,
Montenegro,Montenegro,2020-05-30 23:00:00,324,9,
Montserrat,Montserrat,2020-05-30 23:00:00,11,1,
Morocco,Morocco,2020-05-30 23:00:00,7714,202,
Mozambique,Mozambique,2020-05-30 23:00:00,234,2,
Myanmar,Myanmar,2020-05-30 23:00:00,224,6,
Namibia,Namibia,2020-05-30 23:00:00,23,0,
Nepal,Nepal,2020-05-30 23:00:00,1401,6,
Netherlands,Netherlands,2020-05-30 23:00:00,46126,5931,
New Caledonia,New Caledonia,2020-05-30 23:00:00,19,0,
New Zealand,New Zealand,2020-05-30 23:00:00,1154,22,
Nicaragua,Nicaragua,2020-05-30 23:00:00,885,35,
Niger,Niger,2020-05-30 23:00:00,955,64,
