name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-06-23 03:00:00,68135,4512,63620
Guangdong,Mainland China,2020-06-23 03:00:00,1595,8,1583
Henan,Mainland China,2020-06-23 03:00:00,1276,22,1254
Zhejiang,Mainland China,2020-06-23 03:00:00,1268,1,1267
Hunan,Mainland China,2020-06-23 03:00:00,1019,4,1015
Anhui,Mainland China,2020-06-23 03:00:00,991,6,985
Heilongjiang,Mainland China,2020-06-23 03:00:00,945,13,932
Jiangxi,Mainland China,2020-06-23 03:00:00,937,1,936
Shandong,Mainland China,2020-06-23 03:00:00,792,7,780
Jiangsu,Mainland China,2020-06-23 03:00:00,653,0,653
Beijing,Mainland China,2020-06-23 03:00:00,587,8,443
Chongqing,Mainland China,2020-06-23 03:00:00,579,6,570
Sichuan,Mainland China,2020-06-23 03:00:00,575,3,558
Shanghai,Mainland China,2020-06-23 03:00:00,536,6,383
Fujian,Mainland China,2020-06-23 03:00:00,358,1,356
Hebei,Mainland China,2020-06-23 03:00:00,328,6,322
Shaanxi,Mainland China,2020-06-23 03:00:00,308,3,305
Guangxi,Mainland China,2020-06-23 03:00:00,254,2,252
Nei Mongol,Mainland China,2020-06-23 03:00:00,235,1,207
Shanxi,Mainland China,2020-06-23 03:00:00,198,0,198
Yunnan,Mainland China,2020-06-23 03:00:00,185,2,183
Tianjin,Mainland China,2020-06-23 03:00:00,180,3,144
Hainan,Mainland China,2020-06-23 03:00:00,169,6,162
Jilin,Mainland China,2020-06-23 03:00:00,155,2,144
Liaoning,Mainland China,2020-06-23 03:00:00,149,2,147
Guizhou,Mainland China,2020-06-23 03:00:00,147,2,145
Gansu,Mainland China,2020-06-23 03:00:00,139,2,137
Xinjiang Uygur,Mainland China,2020-06-23 03:00:00,76,3,73
Ningxia,Mainland China,2020-06-23 03:00:00,75,0,75
Qinghai,Mainland China,2020-06-23 03:00:00,18,0,18
Xizang,Mainland China,2020-06-23 03:00:00,1,0,1
Brazil,Brazil,2020-06-23 03:00:00,1111348,51407,579226
Russia,Russia,2020-06-23 03:00:00,592280,8206,344416
United Kingdom,United Kingdom,2020-06-23 03:00:00,305289,42647,
Peru,Peru,2020-06-23 03:00:00,257447,8223,145320
Chile,Chile,2020-06-23 03:00:00,246963,4502,
Spain,Spain,2020-06-23 03:00:00,246504,28357,150376
Italy,Italy,2020-06-23 03:00:00,238720,34657,183426
Iran,Iran,2020-06-23 03:00:00,207525,9742,166427
Germany,Germany,2020-06-23 03:00:00,192119,8969,175295
Turkey,Turkey,2020-06-23 03:00:00,188897,4974,161533
Mexico,Mexico,2020-06-23 03:00:00,185122,22584,140118
Pakistan,Pakistan,2020-06-23 03:00:00,181088,3590,71458
Saudi Arabia,Saudi Arabia,2020-06-23 03:00:00,161005,1307,105175
France,France,2020-06-23 03:00:00,160750,29663,74612
Bangladesh,Bangladesh,2020-06-23 03:00:00,115786,1502,46755
South Africa,South Africa,2020-06-23 03:00:00,101590,1991,53444
Qatar,Qatar,2020-06-23 03:00:00,88403,99,69956
Colombia,Colombia,2020-06-23 03:00:00,71183,2310,28968
Belgium,Belgium,2020-06-23 03:00:00,60798,9725,16771
