name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-07-06 03:00:00,68135,4512,63623
Guangdong,Mainland China,2020-07-06 03:00:00,1641,8,1627
Henan,Mainland China,2020-07-06 03:00:00,1276,22,1254
Zhejiang,Mainland China,2020-07-06 03:00:00,1269,1,1267
Hunan,Mainland China,2020-07-06 03:00:00,1019,4,1015
Anhui,Mainland China,2020-07-06 03:00:00,991,6,985
Heilongjiang,Mainland China,2020-07-06 03:00:00,947,13,934
Jiangxi,Mainland China,2020-07-06 03:00:00,932,1,931
Beijing,Mainland China,2020-07-06 03:00:00,919,9,586
Shandong,Mainland China,2020-07-06 03:00:00,792,7,785
Shanghai,Mainland China,2020-07-06 03:00:00,712,7,675
Jiangsu,Mainland China,2020-07-06 03:00:00,654,0,653
Sichuan,Mainland China,2020-07-06 03:00:00,595,3,578
Chongqing,Mainland China,2020-07-06 03:00:00,582,6,573
Fujian,Mainland China,2020-07-06 03:00:00,363,1,357
Hebei,Mainland China,2020-07-06 03:00:00,349,6,334
Shaanxi,Mainland China,2020-07-06 03:00:00,320,3,308
Guangxi,Mainland China,2020-07-06 03:00:00,254,2,252
Nei Mongol,Mainland China,2020-07-06 03:00:00,238,1,237
Tianjin,Mainland China,2020-07-06 03:00:00,198,3,194
Shanxi,Mainland China,2020-07-06 03:00:00,198,0,198
Yunnan,Mainland China,2020-07-06 03:00:00,185,2,183
Hainan,Mainland China,2020-07-06 03:00:00,171,6,165
Gansu,Mainland China,2020-07-06 03:00:00,164,2,143
Liaoning,Mainland China,2020-07-06 03:00:00,155,2,147
Jilin,Mainland China,2020-07-06 03:00:00,155,2,153
Guizhou,Mainland China,2020-07-06 03:00:00,147,2,145
Xinjiang Uygur,Mainland China,2020-07-06 03:00:00,76,3,73
Ningxia,Mainland China,2020-07-06 03:00:00,75,0,75
Qinghai,Mainland China,2020-07-06 03:00:00,18,0,18
Xizang,Mainland China,2020-07-06 03:00:00,1,0,1
Brazil,Brazil,2020-07-06 03:00:00,1604585,64900,978615
Russia,Russia,2020-07-06 03:00:00,681251,10161,450750
Peru,Peru,2020-07-06 03:00:00,302718,10589,193957
Chile,Chile,2020-07-06 03:00:00,295532,6308,261032
United Kingdom,United Kingdom,2020-07-06 03:00:00,285416,44220,
Mexico,Mexico,2020-07-06 03:00:00,256848,30639,155604
Spain,Spain,2020-07-06 03:00:00,250545,28396,150376
Italy,Italy,2020-07-06 03:00:00,241611,34861,192108
Iran,Iran,2020-07-06 03:00:00,240438,11571,201330
Pakistan,Pakistan,2020-07-06 03:00:00,228474,4712,129830
Saudi Arabia,Saudi Arabia,2020-07-06 03:00:00,209509,1916,145235
Turkey,Turkey,2020-07-06 03:00:00,205758,5225,180680
Germany,Germany,2020-07-06 03:00:00,197558,9086,181651
South Africa,South Africa,2020-07-06 03:00:00,196750,3199,93315
France,France,2020-07-06 03:00:00,166960,29893,77060
Bangladesh,Bangladesh,2020-07-06 03:00:00,162417,2052,72625
Colombia,Colombia,2020-07-06 03:00:00,117110,4064,47881
Qatar,Qatar,2020-07-06 03:00:00,99799,128,92284
Argentina,Argentina,2020-07-06 03:00:00,77802,1507,27584
Egypt,Egypt,2020-07-06 03:00:00,75253,3343,20726
Sweden,Sweden,2020-07-06 03:00:00,71419,5420,
Indonesia,Indonesia,2020-07-06 03:00:00,63749,3171,29105
Belarus,Belarus,2020-07-06 03:00:00,63554,423,50871
Ecuador,Ecuador,2020-07-06 03:00:00,61958,4781,5900
Belgium,Belgium,2020-07-06 03:00:00,61909,9771,17091
