name,Region,Last Update,Confirmed,Deaths,Recovered
Afghanistan,Afghanistan,2020-06-09 23:00:00,21222,376,
Albania,Albania,2020-06-09 23:00:00,1299,34,
Algeria,Algeria,2020-06-09 23:00:00,10265,715,
Andorra,Andorra,2020-06-09 23:00:00,852,51,
Angola,Angola,2020-06-09 23:00:00,92,4,
Anguilla,Anguilla,2020-06-09 23:00:00,3,0,
Antigua and Barbuda,Antigua and Barbuda,2020-06-09 23:00:00,25,3,
Armenia,Armenia,2020-06-09 23:00:00,13675,217,
Aruba,Aruba,2020-06-09 23:00:00,101,3,
Australia,Australia,2020-06-09 23:00:00,7265,102,
Azerbaijan,Azerbaijan,2020-06-09 23:00:00,7876,93,
Bahamas,Bahamas,2020-06-09 23:00:00,103,11,
Bahrain,Bahrain,2020-06-09 23:00:00,15417,27,
Bangladesh,Bangladesh,2020-06-09 23:00:00,68504,930,
Barbados,Barbados,2020-06-09 23:00:00,92,7,
Belarus,Belarus,2020-06-09 23:00:00,49453,276,
Belize,Belize,2020-06-09 23:00:00,19,2,
Benin,Benin,2020-06-09 23:00:00,305,4,
Bermuda,Bermuda,2020-06-09 23:00:00,141,9,
Bhutan,Bhutan,2020-06-09 23:00:00,59,0,
Bolivia,Bolivia,2020-06-09 23:00:00,13643,465,
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-06-09 23:00:00,2703,159,
Botswana,Botswana,2020-06-09 23:00:00,42,1,
British Virgin Islands,British Virgin Islands,2020-06-09 23:00:00,8,1,
Brunei,Brunei,2020-06-09 23:00:00,141,2,
Bulgaria,Bulgaria,2020-06-09 23:00:00,2810,164,
Burkina Faso,Burkina Faso,2020-06-09 23:00:00,890,53,
Burundi,Burundi,2020-06-09 23:00:00,83,1,
Cabo Verde,Cabo Verde,2020-06-09 23:00:00,567,5,
Cambodia,Cambodia,2020-06-09 23:00:00,126,0,
Cameroon,Cameroon,2020-06-09 23:00:00,8060,215,
Cayman Islands,Cayman Islands,2020-06-09 23:00:00,164,1,
Central African Republic,Central African Republic,2020-06-09 23:00:00,1850,5,
Chad,Chad,2020-06-09 23:00:00,839,70,
Comoros,Comoros,2020-06-09 23:00:00,97,2,
Republic of the Congo,Republic of the Congo,2020-06-09 23:00:00,683,22,
Costa Rica,Costa Rica,2020-06-09 23:00:00,1318,10,
Cote d'Ivoire,Cote d'Ivoire,2020-06-09 23:00:00,3881,38,
Croatia,Croatia,2020-06-09 23:00:00,2247,104,
Cuba,Cuba,2020-06-09 23:00:00,2200,83,
Curacao,Curacao,2020-06-09 23:00:00,21,1,
Cyprus,Cyprus,2020-06-09 23:00:00,970,18,
Czech Republic,Czech Republic,2020-06-09 23:00:00,9697,328,
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-06-09 23:00:00,4105,87,
Denmark,Denmark,2020-06-09 23:00:00,11962,593,
Djibouti,Djibouti,2020-06-09 23:00:00,4278,31,
Dominica,Dominica,2020-06-09 23:00:00,16,0,
Dominican Republic,Dominican Republic,2020-06-09 23:00:00,20126,539,
Ecuador,Ecuador,2020-06-09 23:00:00,43378,3642,
Egypt,Egypt,2020-06-09 23:00:00,35444,1271,
El Salvador,El Salvador,2020-06-09 23:00:00,3104,55,
Equatorial Guinea,Equatorial Guinea,2020-06-09 23:00:00,1043,12,
Eritrea,Eritrea,2020-06-09 23:00:00,41,0,
Estonia,Estonia,2020-06-09 23:00:00,1940,69,
eSwatini,eSwatini,2020-06-09 23:00:00,340,3,
Ethiopia,Ethiopia,2020-06-09 23:00:00,2156,27,
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),2020-06-09 23:00:00,13,0,
Faroe Islands,Faroe Islands,2020-06-09 23:00:00,187,0,
Fiji,Fiji,2020-06-09 23:00:00,18,0,
Finland,Finland,2020-06-09 23:00:00,7001,323,
France,France,2020-06-09 23:00:00,150413,29149,
French Guiana,French Guiana,2020-06-09 23:00:00,729,2,
French Polynesia,French Polynesia,2020-06-09 23:00:00,60,0,
Gabon,Gabon,2020-06-09 23:00:00,3101,21,
Gambia,Gambia,2020-06-09 23:00:00,28,1,
Georgia (country),Georgia,2020-06-09 23:00:00,818,13,
Ghana,Ghana,2020-06-09 23:00:00,9910,48,
Gibraltar,Gibraltar,2020-06-09 23:00:00,176,0,
Greenland,Greenland,2020-06-09 23:00:00,13,0,
Grenada,Grenada,2020-06-09 23:00:00,23,0,
Guadeloupe,Guadeloupe,2020-06-09 23:00:00,164,14,
Guatemala,Guatemala,2020-06-09 23:00:00,7055,252,
Guernsey,Guernsey,2020-06-09 23:00:00,252,13,
Guinea,Guinea,2020-06-09 23:00:00,4216,23,
Guinea-Bissau,Guinea-Bissau,2020-06-09 23:00:00,1389,12,
Guyana,Guyana,2020-06-09 23:00:00,154,12,
Haiti,Haiti,2020-06-09 23:00:00,3334,51,
Vatican City,Vatican City,2020-06-09 23:00:00,12,0,
Honduras,Honduras,2020-06-09 23:00:00,6327,258,
Hungary,Hungary,2020-06-09 23:00:00,4014,548,
Iceland,Iceland,2020-06-09 23:00:00,1807,10,
Indonesia,Indonesia,2020-06-09 23:00:00,32033,1883,
Iran,Iran,2020-06-09 23:00:00,173832,8351,
Iraq,Iraq,2020-06-09 23:00:00,13481,370,
Ireland,Ireland,2020-06-09 23:00:00,25207,1683,
Isle of Man,Isle of Man,2020-06-09 23:00:00,336,24,
Israel,Israel,2020-06-09 23:00:00,17915,295,
Jamaica,Jamaica,2020-06-09 23:00:00,598,10,
Japan,Japan,2020-06-09 23:00:00,17210,916,
Jersey,Jersey,2020-06-09 23:00:00,311,30,
Jordan,Jordan,2020-06-09 23:00:00,831,9,
Kazakhstan,Kazakhstan,2020-06-09 23:00:00,13074,58,
Kenya,Kenya,2020-06-09 23:00:00,2862,85,
Kosovo,Kosovo,2020-06-09 23:00:00,1263,31,
Kuwait,Kuwait,2020-06-09 23:00:00,32510,269,
Kyrgyzstan,Kyrgyzstan,2020-06-09 23:00:00,2055,24,
Laos,Laos,2020-06-09 23:00:00,19,0,
Latvia,Latvia,2020-06-09 23:00:00,1088,26,
Lebanon,Lebanon,2020-06-09 23:00:00,1350,30,
Lesotho,Lesotho,2020-06-09 23:00:00,4,0,
Liberia,Liberia,2020-06-09 23:00:00,370,30,
Libya,Libya,2020-06-09 23:00:00,332,5,
Liechtenstein,Liechtenstein,2020-06-09 23:00:00,83,1,
Lithuania,Lithuania,2020-06-09 23:00:00,1720,71,
Luxembourg,Luxembourg,2020-06-09 23:00:00,4040,110,
Madagascar,Madagascar,2020-06-09 23:00:00,1094,9,
Malawi,Malawi,2020-06-09 23:00:00,443,4,
Malaysia,Malaysia,2020-06-09 23:00:00,8329,117,
Maldives,Maldives,2020-06-09 23:00:00,1916,8,
Mali,Mali,2020-06-09 23:00:00,1547,92,
Malta,Malta,2020-06-09 23:00:00,630,9,
Martinique,Martinique,2020-06-09 23:00:00,202,14,
Mauritania,Mauritania,2020-06-09 23:00:00,1049,43,
Mauritius,Mauritius,2020-06-09 23:00:00,337,10,
Mayotte,Mayotte,2020-06-09 23:00:00,2151,26,
Monaco,Monaco,2020-06-09 23:00:00,99,1,
Mongolia,Mongolia,2020-06-09 23:00:00,194,0,
Montenegro,Montenegro,2020-06-09 23:00:00,324,9,
Montserrat,Montserrat,2020-06-09 23:00:00,11,1,
Morocco,Morocco,2020-06-09 23:00:00,8302,208,
Mozambique,Mozambique,2020-06-09 23:00:00,433,2,
Myanmar,Myanmar,2020-06-09 23:00:00,244,6,
Namibia,Namibia,2020-06-09 23:00:00,31,0,
Nepal,Nepal,2020-06-09 23:00:00,3762,14,
Netherlands,Netherlands,2020-06-09 23:00:00,47739,6016,
New Caledonia,New Caledonia,2020-06-09 23:00:00,20,0,
New Zealand,New Zealand,2020-06-09 23:00:00,1154,22,
Nicaragua,Nicaragua,2020-06-09 23:00:00,1309,46,
Niger,Niger,2020-06-09 23:00:00,973,65,
Nigeria,Nigeria,2020-06-09 23:00:00,12801,361,
North Macedonia,North Macedonia,2020-06-09 23:00:00,3155,156,
Norway,Norway,2020-06-09 23:00:00,8547,239,
Palestine,Palestine,2020-06-09 23:00:00,652,5,
Oman,Oman,2020-06-09 23:00:00,17486,81,
Others,Japan (Diamond Princess),2020-06-09 23:00:00,741,13,
Pakistan,Pakistan,2020-06-09 23:00:00,108317,2172,
Panama,Panama,2020-06-09 23:00:00,16425,393,
Papua New Guinea,Papua New Guinea,2020-06-09 23:00:00,8,0,
Paraguay,Paraguay,2020-06-09 23:00:00,1145,11,
Philippines,Philippines,2020-06-09 23:00:00,22474,1011,
Poland,Poland,2020-06-09 23:00:00,27160,1166,
Qatar,Qatar,2020-06-09 23:00:00,70158,57,
Moldova,Moldova,2020-06-09 23:00:00,9807,359,
Reunion,Reunion,2020-06-09 23:00:00,481,1,
Romania,Romania,2020-06-09 23:00:00,20604,1334,
Russia,Russia,2020-06-09 23:00:00,485253,6142,
Rwanda,Rwanda,2020-06-09 23:00:00,451,2,
Saint Barthelemy,Saint Barthelemy,2020-06-09 23:00:00,6,0,
Saint Kitts and Nevis,Saint Kitts and Nevis,2020-06-09 23:00:00,15,0,
Saint Lucia,Saint Lucia,2020-06-09 23:00:00,19,0,
Saint Martin,Saint Martin,2020-06-09 23:00:00,41,3,
Saint Pierre and Miquelon,Saint Pierre and Miquelon,2020-06-09 23:00:00,1,0,
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,2020-06-09 23:00:00,27,0,
San Marino,San Marino,2020-06-09 23:00:00,695,42,
Sao Tome and Principe,Sao Tome and Principe,2020-06-09 23:00:00,295,10,
Senegal,Senegal,2020-06-09 23:00:00,4430,49,
Serbia,Serbia,2020-06-09 23:00:00,11896,250,
Seychelles,Seychelles,2020-06-09 23:00:00,11,0,
Sierra Leone,Sierra Leone,2020-06-09 23:00:00,1001,49,
Singapore,Singapore,2020-06-09 23:00:00,38296,25,
Sint Maarten,Sint Maarten,2020-06-09 23:00:00,77,15,
Slovakia,Slovakia,2020-06-09 23:00:00,1530,28,
Slovenia,Slovenia,2020-06-09 23:00:00,1485,108,
Somalia,Somalia,2020-06-09 23:00:00,2368,84,
South Africa,South Africa,2020-06-09 23:00:00,50879,1080,
South Sudan,South Sudan,2020-06-09 23:00:00,1604,19,
Spain,Spain,2020-06-09 23:00:00,241717,27136,
Sri Lanka,Sri Lanka,2020-06-09 23:00:00,1857,11,
Sudan,Sudan,2020-06-09 23:00:00,6244,372,
Suriname,Suriname,2020-06-09 23:00:00,128,2,
Syria,Syria,2020-06-09 23:00:00,144,6,
Tajikistan,Tajikistan,2020-06-09 23:00:00,4609,48,
Thailand,Thailand,2020-06-09 23:00:00,3121,58,
United Kingdom,United Kingdom,2020-06-09 23:00:00,287403,40597,
Timor-Leste,Timor-Leste,2020-06-09 23:00:00,24,0,
Togo,Togo,2020-06-09 23:00:00,497,13,
Trinidad and Tobago,Trinidad and Tobago,2020-06-09 23:00:00,117,8,
Tunisia,Tunisia,2020-06-09 23:00:00,1087,49,
Turkey,Turkey,2020-06-09 23:00:00,171121,4711,
Turks and Caicos Islands,Turks and Caicos Islands,2020-06-09 23:00:00,12,1,
Uganda,Uganda,2020-06-09 23:00:00,775,0,
Ukraine,Ukraine,2020-06-09 23:00:00,27856,810,
United Arab Emirates,United Arab Emirates,2020-06-09 23:00:00,39376,281,
Tanzania,Tanzania,2020-06-09 23:00:00,509,21,
Uruguay,Uruguay,2020-06-09 23:00:00,845,23,
Uzbekistan,Uzbekistan,2020-06-09 23:00:00,4448,18,
Venezuela,Venezuela,2020-06-09 23:00:00,2377,22,
Vietnam,Vietnam,2020-06-09 23:00:00,332,0,
Yemen,Yemen,2020-06-09 23:00:00,500,113,
Zambia,Zambia,2020-06-09 23:00:00,1200,10,
Zimbabwe,Zimbabwe,2020-06-09 23:00:00,287,4,
Hubei,Mainland China,2020-06-10 03:00:00,68135,4512,63623
Guangdong,Mainland China,2020-06-10 03:00:00,1604,8,1587
Henan,Mainland China,2020-06-10 03:00:00,1276,22,1254
Zhejiang,Mainland China,2020-06-10 03:00:00,1268,1,1267
Hong Kong,Hong Kong,2020-06-10 03:00:00,1107,4,1050
Hunan,Mainland China,2020-06-10 03:00:00,1019,4,1015
Anhui,Mainland China,2020-06-10 03:00:00,991,6,985
Jiangxi,Mainland China,2020-06-03 03:00:00,937,1,936
Heilongjiang,Mainland China,2020-06-10 03:00:00,947,13,934
Shandong,Mainland China,2020-06-10 03:00:00,792,7,781
Jiangsu,Mainland China,2020-06-10 03:00:00,653,0,653
Chongqing,Mainland China,2020-06-10 03:00:00,579,6,573
Beijing,Mainland China,2020-06-10 03:00:00,594,9,584
Shanghai,Mainland China,2020-06-10 03:00:00,678,7,665
Sichuan,Mainland China,2020-06-10 03:00:00,582,3,558
Taiwan,Taiwan,2020-06-10 03:00:00,443,7,431
Fujian,Mainland China,2020-06-10 03:00:00,359,1,356
Hebei,Mainland China,2020-06-10 03:00:00,328,6,322
Shaanxi,Mainland China,2020-06-10 03:00:00,311,3,305
Guangxi,Mainland China,2020-06-10 03:00:00,254,2,252
Nei Mongol,Mainland China,2020-06-10 03:00:00,237,1,230
Shanxi,Mainland China,2020-06-10 03:00:00,198,0,198
Tianjin,Mainland China,2020-06-10 03:00:00,194,3,189
Yunnan,Mainland China,2020-06-10 03:00:00,185,2,183
Hainan,Mainland China,2020-06-10 03:00:00,170,6,162
Guizhou,Mainland China,2020-06-10 03:00:00,147,2,145
Liaoning,Mainland China,2020-06-10 03:00:00,149,2,147
Gansu,Mainland China,2020-06-10 03:00:00,139,2,137
Jilin,Mainland China,2020-06-10 03:00:00,155,2,153
Xinjiang Uygur,Mainland China,2020-06-10 03:00:00,76,3,73
Ningxia,Mainland China,2020-06-10 03:00:00,75,0,75
Macau,Macau,2020-06-10 03:00:00,45,0,45
Qinghai,Mainland China,2020-06-10 03:00:00,18,0,18
Xizang,Mainland China,2020-06-10 03:00:00,1,0,1
India,India,2020-06-10 03:00:00,274780,7719,134166
Canada,Canada,2020-06-10 03:00:00,96653,7897,55572
Greece,Greece,2020-06-10 03:00:00,3058,183,1442
Colombia,Colombia,2020-06-10 03:00:00,40719,1308,16427
Argentina,Argentina,2020-06-10 03:00:00,24748,717,7555
Austria,Austria,2020-06-10 03:00:00,16979,672,15875
Belgium,Belgium,2020-06-10 03:00:00,59437,9619,16324
Brazil,Brazil,2020-06-10 03:00:00,742084,38497,325602
Chile,Chile,2020-06-10 03:00:00,142759,2283,44946
Germany,Germany,2020-06-10 03:00:00,186516,8831,170134
Italy,Italy,2020-06-10 03:00:00,235561,34043,168646
Mexico,Mexico,2020-06-10 03:00:00,124301,14649,91412
Peru,Peru,2020-06-10 03:00:00,203736,5738,92929
Portugal,Portugal,2020-06-10 03:00:00,35306,1492,21339
Saudi Arabia,Saudi Arabia,2020-06-10 03:00:00,108571,783,76339
South Korea,South Korea,2020-06-10 03:00:00,11902,276,10611
Sweden,Sweden,2020-06-10 03:00:00,45924,4717,4971
Switzerland,Switzerland,2020-06-10 03:00:00,30988,1663,28700
New York,USA,2020-06-10 03:00:00,379846,30322,34677
New Jersey,USA,2020-06-10 03:00:00,164796,12303,3856
