name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-07-07 03:00:00,68135,4512,63623
Guangdong,Mainland China,2020-07-07 03:00:00,1641,8,1627
Henan,Mainland China,2020-07-07 03:00:00,1276,22,1254
Zhejiang,Mainland China,2020-07-07 03:00:00,1269,1,1267
Hunan,Mainland China,2020-07-07 03:00:00,1019,4,1015
Anhui,Mainland China,2020-07-07 03:00:00,991,6,985
Heilongjiang,Mainland China,2020-07-07 03:00:00,947,13,934
Jiangxi,Mainland China,2020-07-07 03:00:00,932,1,931
Beijing,Mainland China,2020-07-07 03:00:00,919,9,586
Shandong,Mainland China,2020-07-07 03:00:00,792,7,785
Shanghai,Mainland China,2020-07-07 03:00:00,712,7,675
Jiangsu,Mainland China,2020-07-07 03:00:00,654,0,653
Sichuan,Mainland China,2020-07-07 03:00:00,595,3,578
Chongqing,Mainland China,2020-07-07 03:00:00,582,6,573
Fujian,Mainland China,2020-07-07 03:00:00,363,1,357
Hebei,Mainland China,2020-07-07 03:00:00,349,6,334
Shaanxi,Mainland China,2020-07-07 03:00:00,320,3,308
Guangxi,Mainland China,2020-07-07 03:00:00,254,2,252
Nei Mongol,Mainland China,2020-07-07 03:00:00,238,1,237
Tianjin,Mainland China,2020-07-07 03:00:00,198,3,194
Shanxi,Mainland China,2020-07-07 03:00:00,198,0,198
Yunnan,Mainland China,2020-07-07 03:00:00,185,2,183
Hainan,Mainland China,2020-07-07 03:00:00,171,6,165
Gansu,Mainland China,2020-07-07 03:00:00,164,2,143
Liaoning,Mainland China,2020-07-07 03:00:00,155,2,147
Jilin,Mainland China,2020-07-07 03:00:00,155,2,153
Guizhou,Mainland China,2020-07-07 03:00:00,147,2,145
Xinjiang Uygur,Mainland China,2020-07-07 03:00:00,76,3,73
Ningxia,Mainland China,2020-07-07 03:00:00,75,0,75
Qinghai,Mainland China,2020-07-07 03:00:00,18,0,18
Xizang,Mainland China,2020-07-07 03:00:00,1,0,1
Brazil,Brazil,2020-07-07 03:00:00,1626071,65556,978615
Russia,Russia,2020-07-07 03:00:00,687862,10296,454329
Peru,Peru,2020-07-07 03:00:00,305703,10772,197619
Chile,Chile,2020-07-07 03:00:00,298557,6384,264371
United Kingdom,United Kingdom,2020-07-07 03:00:00,285768,44236,
Mexico,Mexico,2020-07-07 03:00:00,261750,31119,159657
Spain,Spain,2020-07-07 03:00:00,251789,28398,150376
Iran,Iran,2020-07-07 03:00:00,243051,11731,214083
Italy,Italy,2020-07-07 03:00:00,241819,34869,192241
Pakistan,Pakistan,2020-07-07 03:00:00,231818,4762,131649
Saudi Arabia,Saudi Arabia,2020-07-07 03:00:00,213716,1968,149634
Turkey,Turkey,2020-07-07 03:00:00,206844,5241,182995
South Africa,South Africa,2020-07-07 03:00:00,205721,3310,97848
Germany,Germany,2020-07-07 03:00:00,198064,9092,182189
France,France,2020-07-07 03:00:00,168335,29920,77319
Bangladesh,Bangladesh,2020-07-07 03:00:00,165618,2096,76149
Colombia,Colombia,2020-07-07 03:00:00,120281,4210,50370
Qatar,Qatar,2020-07-07 03:00:00,100345,133,93898
Argentina,Argentina,2020-07-07 03:00:00,80434,1582,28518
Egypt,Egypt,2020-07-07 03:00:00,76222,3422,21238
Sweden,Sweden,2020-07-07 03:00:00,73061,5433,
Indonesia,Indonesia,2020-07-07 03:00:00,64958,3241,29919
Belarus,Belarus,2020-07-07 03:00:00,63804,429,51120
Ecuador,Ecuador,2020-07-07 03:00:00,62380,4821,5900
Iraq,Iraq,2020-07-07 03:00:00,62275,2567,34741
Belgium,Belgium,2020-07-07 03:00:00,62016,9771,17091
United Arab Emirates,United Arab Emirates,2020-07-07 03:00:00,52068,324,40721
Kuwait,Kuwait,2020-07-07 03:00:00,50644,373,41001
Netherlands,Netherlands,2020-07-07 03:00:00,50657,6128,
Ukraine,Ukraine,2020-07-07 03:00:00,49043,1262,21703
Kazakhstan,Kazakhstan,2020-07-07 03:00:00,48574,260,16183
Oman,Oman,2020-07-07 03:00:00,47735,218,29146
Philippines,Philippines,2020-07-07 03:00:00,46333,1303,12185
Singapore,Singapore,2020-07-07 03:00:00,44983,26,40717
Portugal,Portugal,2020-07-07 03:00:00,44129,1620,29166
Bolivia,Bolivia,2020-07-07 03:00:00,40509,1476,11929
Panama,Panama,2020-07-07 03:00:00,39334,770,18036
Dominican Republic,Dominican Republic,2020-07-07 03:00:00,38128,804,19489
Poland,Poland,2020-07-07 03:00:00,36155,1521,23966
Afghanistan,Afghanistan,2020-07-07 03:00:00,33190,898,20025
Switzerland,Switzerland,2020-07-07 03:00:00,32315,1686,29300
Israel,Israel,2020-07-07 03:00:00,30749,334,18056
Bahrain,Bahrain,2020-07-07 03:00:00,29821,98,25178
Nigeria,Nigeria,2020-07-07 03:00:00,29286,654,11828
Romania,Romania,2020-07-07 03:00:00,29223,1768,20213
Armenia,Armenia,2020-07-07 03:00:00,28936,491,16302
Ireland,Ireland,2020-07-07 03:00:00,25531,1741,23349
Guatemala,Guatemala,2020-07-07 03:00:00,23972,981,3429
Honduras,Honduras,2020-07-07 03:00:00,23943,639,2490
Ghana,Ghana,2020-07-07 03:00:00,21077,129,16070
Azerbaijan,Azerbaijan,2020-07-07 03:00:00,20837,258,12182
Japan,Japan,2020-07-07 03:00:00,19775,977,17124
Austria,Austria,2020-07-07 03:00:00,18365,706,16647
