name,Region,Last Update,Confirmed,Deaths,Recovered
Afghanistan,Afghanistan,2020-05-07 23:00:00,3563,105,
Albania,Albania,2020-05-07 23:00:00,832,31,
Algeria,Algeria,2020-05-07 23:00:00,4997,476,
Andorra,Andorra,2020-05-07 23:00:00,752,47,
Angola,Angola,2020-05-07 23:00:00,36,2,
Anguilla,Anguilla,2020-05-07 23:00:00,3,0,
Antigua and Barbuda,Antigua and Barbuda,2020-05-07 23:00:00,25,3,
Armenia,Armenia,2020-05-07 23:00:00,2884,42,
Aruba,Aruba,2020-05-07 23:00:00,101,2,
Australia,Australia,2020-05-07 23:00:00,6875,97,
Azerbaijan,Azerbaijan,2020-05-07 23:00:00,2127,28,
Bahamas,Bahamas,2020-05-07 23:00:00,89,11,
Bahrain,Bahrain,2020-05-07 23:00:00,4131,8,
Bangladesh,Bangladesh,2020-05-07 23:00:00,12425,186,
Barbados,Barbados,2020-05-07 23:00:00,82,7,
Belarus,Belarus,2020-05-07 23:00:00,19255,112,
Belize,Belize,2020-05-07 23:00:00,18,2,
Benin,Benin,2020-05-07 23:00:00,102,2,
Bermuda,Bermuda,2020-05-07 23:00:00,115,7,
Bhutan,Bhutan,2020-05-07 23:00:00,7,0,
Bolivia,Bolivia,2020-05-07 23:00:00,1802,86,
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-05-07 23:00:00,2017,87,
Botswana,Botswana,2020-05-07 23:00:00,23,1,
British Virgin Islands,British Virgin Islands,2020-05-07 23:00:00,7,1,
Brunei,Brunei,2020-05-07 23:00:00,139,1,
Bulgaria,Bulgaria,2020-05-07 23:00:00,1778,84,
Burkina Faso,Burkina Faso,2020-05-07 23:00:00,729,48,
Burundi,Burundi,2020-05-07 23:00:00,19,1,
Cabo Verde,Cabo Verde,2020-05-07 23:00:00,191,2,
Cambodia,Cambodia,2020-05-07 23:00:00,122,0,
Cameroon,Cameroon,2020-05-07 23:00:00,2265,108,
Cayman Islands,Cayman Islands,2020-05-07 23:00:00,78,1,
Central African Republic,Central African Republic,2020-05-07 23:00:00,94,0,
Chad,Chad,2020-05-07 23:00:00,170,17,
Comoros,Comoros,2020-05-07 23:00:00,8,1,
Republic of the Congo,Republic of the Congo,2020-05-07 23:00:00,264,10,
Costa Rica,Costa Rica,2020-05-07 23:00:00,755,6,
Cote d'Ivoire,Cote d'Ivoire,2020-05-07 23:00:00,1516,18,
Croatia,Croatia,2020-05-07 23:00:00,2119,85,
Cuba,Cuba,2020-05-07 23:00:00,1703,69,
Curacao,Curacao,2020-05-07 23:00:00,16,1,
Cyprus,Cyprus,2020-05-07 23:00:00,883,21,
Czech Republic,Czech Republic,2020-05-07 23:00:00,7974,262,
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-05-07 23:00:00,797,35,
Denmark,Denmark,2020-05-07 23:00:00,9983,506,
Djibouti,Djibouti,2020-05-07 23:00:00,1133,3,
Dominica,Dominica,2020-05-07 23:00:00,16,0,
Dominican Republic,Dominican Republic,2020-05-07 23:00:00,8807,362,
Ecuador,Ecuador,2020-05-07 23:00:00,29420,1618,
Egypt,Egypt,2020-05-07 23:00:00,7588,469,
El Salvador,El Salvador,2020-05-07 23:00:00,633,14,
Equatorial Guinea,Equatorial Guinea,2020-05-07 23:00:00,439,4,
Eritrea,Eritrea,2020-05-07 23:00:00,39,0,
Estonia,Estonia,2020-05-07 23:00:00,1713,55,
eSwatini,eSwatini,2020-05-07 23:00:00,123,2,
Ethiopia,Ethiopia,2020-05-07 23:00:00,162,4,
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),2020-05-07 23:00:00,13,0,
Faroe Islands,Faroe Islands,2020-05-07 23:00:00,187,0,
Fiji,Fiji,2020-05-07 23:00:00,18,0,
Finland,Finland,2020-05-07 23:00:00,5573,252,
France,France,2020-05-07 23:00:00,135468,25769,
French Guiana,French Guiana,2020-05-07 23:00:00,138,1,
